scout_target_id,lane_id,municipality,state,target_unit_type,known_counterpart_id,period,match_priority_tier,same_city_match_status,overlapping_cycle_status,candidate_only
TS4-1-2be199c4a7a6f78d,lane_1,Bristol,CT,non_safety_comparator,NSCQ-CT-20260720-0028,"July 1, 2023 - June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-794c2fc9b9ab85e4,lane_1,Santa Cruz,CA,non_safety_comparator,NSCQ-CA-20260720-0336,2023-2026,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-2779f0e8d9d235cd,lane_1,Corvallis,OR,non_safety_comparator,NSCQ-OR-20260720-0040,"July 1, 2022 to June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-712a02df86c55b37,lane_1,Springfield,OR,non_safety_comparator,NSCQ-OR-20260720-0037,"July 1, 2023 through June 30, 2026",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-86679dd7885e4149,lane_1,La Habra,CA,non_safety_comparator,NSCQ-CA-20260720-0343,2025-2029,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-d0741006fdd07564,lane_1,Encinitas,CA,non_safety_comparator,NSCQ-CA-20260720-0346,"January 1, 2026 – December 31, 2029",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-45b34453173affd1,lane_1,Blue Springs,MO,non_safety_comparator,NSCQ-MO-20260720-0015,"2021-2024 (October 1, 2021 through September 30, 2024); FY 2023 amendment language adopted September 19, 2022",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-8019bdd8602de3b0,lane_1,La Mesa,CA,non_safety_comparator,NSCQ-CA-20260720-0347,2020-2024,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-f5b02a2c6a7eda83,lane_1,Montebello,CA,non_safety_comparator,NSCQ-CA-20260720-0350,2019-2021,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-7542eb5af7c7efae,lane_1,Kokomo,IN,non_safety_comparator,NSCQ-IN-20260720-0021,Fiscal year beginning 2025-01-01 and ending 2025-12-31 (police base salary and contractual police compensation provisions within the 2025 salary ordinance),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-dbc6440baaf5edec,lane_1,Santee,CA,non_safety_comparator,NSCQ-CA-20260720-0492,"July 1, 2025 through June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-7c7f320df093bd49,lane_1,North Miami,FL,non_safety_comparator,NSCQ-FL-20260720-0117,"October 1, 2021 through September 30, 2024",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-f7ec72c3c53f24f3,lane_1,Colerain,OH,non_safety_comparator,NSCQ-OH-20260720-0811,"January 1, 2020 through December 31, 2022",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-46cc7603f12f40de,lane_1,Little Elm,TX,non_safety_comparator,NSCQ-TX-20260720-0096,FY 2024-25,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-a1c37f8755d230fc,lane_1,Beaumont,CA,non_safety_comparator,NSCQ-CA-20260720-0405,2022-01-04 through 2026-06-30,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-8a86cabd9afa1f4b,lane_1,Gardena,CA,non_safety_comparator,NSCQ-CA-20260720-0385,"August 1, 2019 – July 31, 2024 (duration dates visible on City of Gardena MOU listing; operative duration clause not yet inspected in PDF)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-d5321ca70dd79755,lane_1,Lacey,WA,non_safety_comparator,NSCQ-WA-20260720-0053,"January 1, 2024 – December 31, 2026",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-6705af6f6ea08353,lane_1,Hempstead,NY,non_safety_comparator,NSCQ-NY-20260720-0059,"June 1, 2016 through May 31, 2020 (successor agreement term stated in agenda resolution; wage/award language not shown in this agenda PDF)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-1be5e98b67b3721b,lane_1,Carson,NV,non_safety_comparator,NSCQ-NV-20260720-0017,"July 1, 2023 through June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-46d29afef6e96a11,lane_1,Monterey Park,CA,non_safety_comparator,NSCQ-CA-20260720-0387,2023-2025,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-a39c0212864afb4d,lane_1,Spring Hill,TN,non_safety_comparator,NSCQ-TN-20260720-0010,unclear (year evidence: resolution number 23-164; operative dates not extracted in scout phase),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-bd6a4ecd3e2d7e4e,lane_1,Sarasota,FL,non_safety_comparator,NSCQ-FL-20260720-0142,10/1/2022 - 9/30/2025,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-9155ccc055833f7b,lane_1,Royal Oak,MI,non_safety_comparator,NSCQ-MI-20260720-0052,2021-2024,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-323631a428ccda37,lane_1,Bowie,MD,non_safety_comparator,NSCQ-MD-20260720-0010,"July 1, 2019 - June 30, 2024",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-d15bf4d335efe590,lane_1,Orland Park,IL,non_safety_comparator,NSCQ-IL-20260720-0058,"May 1, 2015 – April 30, 2019",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-06d3e7aec7947eee,lane_1,Tigard,OR,non_safety_comparator,NSCQ-OR-20260720-0048,"Expires: June 30, 2026 (effective update: May 20, 2025)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-575d14e4e546cdf0,lane_1,Apple Valley,MN,non_safety_comparator,NSCQ-MN-20260720-0035,2020-2021 (from cover/title),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-187f4b060c522b7f,lane_1,Berwyn,IL,non_safety_comparator,NSCQ-IL-20260720-0084,unclear,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-0971707c47f45034,lane_1,Methuen,MA,non_safety_comparator,NSCQ-MA-20260720-0083,unknown (visible year evidence not extracted from PDF during scout stage),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-64fe4c195b7b0443,lane_1,Edina,MN,non_safety_comparator,NSCQ-MN-20260720-0038,"January 1, 2016 to December 31, 2017",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-6ca73bb02056485a,lane_1,Minnetonka,MN,non_safety_comparator,NSCQ-MN-20260720-0040,2026 wage/insurance adjustment (no full multi-year contract term shown in the document excerpt),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-837c308894c1fc27,lane_1,Huntington Park,CA,non_safety_comparator,NSCQ-CA-20260720-0417,"July 1, 2024 to June 30, 2029",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-2c4cea4e9986171a,lane_1,Novato,CA,non_safety_comparator,NSCQ-CA-20260720-0359,"July 1, 2025 - June 30, 2028",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-f57796210c1f753f,lane_1,Delano,CA,non_safety_comparator,NSCQ-CA-20260720-0367,"July 01, 2022 to June 30, 2025 (operative term text present)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-c8a76a6832b293ac,lane_1,Middletown,OH,non_safety_comparator,NSCQ-OH-20260720-0014,"November 1, 2018 – October 31, 2021",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-96b22359389b45a9,lane_1,Jeffersonville,IN,non_safety_comparator,NSCQ-IN-20260720-0030,"Unclear (post states contract effective immediately and expires December 31, 2026; full CBA not provided at this URL)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-6f94b5fe8d776d1f,lane_1,Florissant,MO,non_safety_comparator,NSCQ-MO-20260720-0013,unclear (historical adoption years referenced in code cross-references; operative effective/termination dates not inspected for this exact code page),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-928de8e18e825bb1,lane_1,Milford city (balance),CT,non_safety_comparator,NSCQ-CT-20260720-0040,2025-07-01 to 2029-06-30,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-2e664fca0c124834,lane_1,Glendora,CA,non_safety_comparator,NSCQ-CA-20260720-0428,"July 1, 2025 – June 30, 2028",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-dc4bc3f5a9b024fa,lane_1,Fort Pierce,FL,non_safety_comparator,NSCQ-FL-20260720-0161,"October 1, 2024 to September 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-950059fa471aa0e6,lane_1,Lawrence,IN,non_safety_comparator,NSCQ-IN-20260720-0032,"Operative wage/salary-setting for 2026 (ordinance sets salary/pay schedule effective Jan 1, 2026; CBA effective Jan 1, 2025 referenced in WHEREAS).",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-3e619324d2767675,lane_1,Dublin,OH,non_safety_comparator,NSCQ-OH-20260720-0017,"January 1, 2023 – December 31, 2025",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-fa0e1d26dcf5b5ae,lane_1,Cypress,CA,non_safety_comparator,NSCQ-CA-20260720-0561,"July 1, 2022 to June 30, 2026",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-376cd77e072ff12d,lane_1,Covina,CA,non_safety_comparator,NSCQ-CA-20260720-0434,"July 1, 2024 – June 30, 2028",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-66729da121ef3c71,lane_1,Los Banos,CA,non_safety_comparator,NSCQ-CA-20260720-0376,"July 1, 2024 – June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-6426003389b796da,lane_1,Ceres,CA,non_safety_comparator,NSCQ-CA-20260720-0380,"2024-2025 (effective through June 30, 2025; year-1 coverage not fully evidenced in returned snippet)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-72b8dcf8a91ed5fe,lane_1,Azusa,CA,non_safety_comparator,NSCQ-CA-20260720-0443,"July 1, 2024 through June 30, 2028",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-3e2f37c1ccc48b6e,lane_1,Poway,CA,non_safety_comparator,NSCQ-CA-20260720-0584,"unclear (file name indicates FY21-FY27; explicit operative date shown as effective July 1, 2022)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-0aa7944c940ab12e,lane_1,Wentzville,MO,non_safety_comparator,NSCQ-MO-20260720-0017,2014-2016 (table columns shown); exact CBA/arbitration duration not established from visible excerpt,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-d073aa0d02c043e9,lane_1,Beavercreek,OH,non_safety_comparator,NSCQ-OH-20260720-0084,2025-2027 (effective 1/1/2025 through 12/31/2027; auto successive 1-year periods unless notice given),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-9bb7d16a229fc946,lane_1,Shakopee,MN,non_safety_comparator,NSCQ-MN-20260720-0044,"Effective July 15, 2024 – Dec 31, 2026",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-0e079fc15c58858f,lane_1,Roswell,NM,non_safety_comparator,NSCQ-NM-20260720-0014,"Effective July 1, 2015 through June 30, 2020",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-6153065f38d4381e,lane_1,Newark,CA,non_safety_comparator,NSCQ-CA-20260720-0661,7/1/2025 - 6/30/2028 (draft; years inferred from draft attachment content/snippet),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-78f91d5975bc97bc,lane_1,Oakley,CA,non_safety_comparator,NSCQ-CA-20260720-0459,"July 1, 2022 to June 30, 2027",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-5854e8896287c814,lane_1,Palm Springs,CA,non_safety_comparator,NSCQ-CA-20260720-0469,"July 1, 2025 – June 30, 2028",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-2c9fa3c595650cf9,lane_1,Post Falls,ID,non_safety_comparator,NSCQ-ID-20260720-0013,unclear,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-d25433f558790fbf,lane_1,North Lauderdale,FL,non_safety_comparator,NSCQ-FL-20260720-0169,"2024-2027 (effective Oct 1, 2024 through Sep 30, 2027 per page text)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-5e861057f2066fe9,lane_1,Concord,NH,non_safety_comparator,NSCQ-NH-20260720-0007,1/1/2025–12/31/2027,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-5ff9486583bc318e,lane_1,Rohnert Park,CA,non_safety_comparator,NSCQ-CA-20260720-0374,"July 1, 2014 through June 30, 2017 (operative term stated in Exhibit A)",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-015447c9af06ed76,lane_1,Morgan Hill,CA,non_safety_comparator,NSCQ-CA-20260720-0478,2019-2021 (term years inferred from document title; exact operative duration text not yet inspected),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-bc64c81d369f3257,lane_1,Lynnwood,WA,non_safety_comparator,NSCQ-WA-20260720-0083,2022-2024 (from filename/label only; operative term text not extractable),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-3bbf0e7329326074,lane_1,Freeport,NY,non_safety_comparator,NSCQ-NY-20260720-0061,Award issued in 1976 (operative dates for wages not confirmed in this scout view),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-3dfa182ae4d290e0,lane_1,Hagerstown,MD,non_safety_comparator,NSCQ-MD-20260720-0013,unclear,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-de97210facca878c,lane_1,Alexandria,LA,non_safety_comparator,NSCQ-LA-20260720-0012,5-year term from date of execution (cover years not specified in visible text),tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-a944a25702e0287e,lane_1,Celina,TX,non_safety_comparator,NSCQ-TX-20260720-0101,unclear,tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-1-040d199dda6908b7,lane_1,Huber Heights,OH,non_safety_comparator,NSCQ-OH-20260720-0023,"January 1, 2023 through December 31, 2025",tier_1_strengthen_incomplete_scout_triad,known_safety_lead_non_safety_evidence_incomplete,target_same_or_overlapping_period,true
TS4-2-c9096657aee2c128,lane_2,Brookhaven,NY,safety_and_non_safety_bargaining_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-2-2e6eaf46b4cc0a68,lane_2,Islip,NY,safety_and_non_safety_bargaining_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-2-1003d13e0e282a86,lane_2,Oyster Bay,NY,safety_and_non_safety_bargaining_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
