qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,raw_retained_content_hash,mechanism_type,page_number,bounded_evidence_pointer,bounded_packet_manifest_sources,bounded_page_pointer_exact_match,bounded_text_payload_available,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_capture_reason_code,span_qa_pass
lobs_7afe2ed096b4cdba34dfeb0b,cex_db21a7a81ef153a937019b6a,doc_b6b994f9916e108e6ea27646,sr_f24f2ab4ded7f5fff8683fae,ttd_8784328e5bcfb79777b1298f,e248b6a68f37201162a2c6ab0ffaf98768fac7770cb03935387bb5d7a898f941,fiscal_constraint_or_budget_logic,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0033_sr_f24f2ab4ded7f5fff8683fae.pdf#page=26,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_560f40023e0fbd0498e9d4e8,cex_db21a7a81ef153a937019b6a,doc_b6b994f9916e108e6ea27646,sr_f24f2ab4ded7f5fff8683fae,ttd_8784328e5bcfb79777b1298f,e248b6a68f37201162a2c6ab0ffaf98768fac7770cb03935387bb5d7a898f941,implementation_or_effective_date_logic,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0033_sr_f24f2ab4ded7f5fff8683fae.pdf#page=26,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_fbe7453bd5612471d209b8a0,cex_9237c602e6f58a80caac9f92,doc_5ac3fd575e839b298121a839,sr_c727924078e820532ffa576c,ttd_8b04a3e5c0407acc05d97f8a,33f303243073fe47651df1c65171534a9a7629f15b91eb19af958d3d3b23ec38,longevity_or_service_based_pay,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0073_sr_c727924078e820532ffa576c.pdf#page=26,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_90afbee1768238e525de7c57,cex_9237c602e6f58a80caac9f92,doc_5ac3fd575e839b298121a839,sr_c727924078e820532ffa576c,ttd_8b04a3e5c0407acc05d97f8a,33f303243073fe47651df1c65171534a9a7629f15b91eb19af958d3d3b23ec38,step_movement_or_seniority,25,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0073_sr_c727924078e820532ffa576c.pdf#page=25,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_9ea12e1a18727b9f6440bbed,cex_9237c602e6f58a80caac9f92,doc_5ac3fd575e839b298121a839,sr_c727924078e820532ffa576c,ttd_8b04a3e5c0407acc05d97f8a,33f303243073fe47651df1c65171534a9a7629f15b91eb19af958d3d3b23ec38,implementation_or_effective_date_logic,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0073_sr_c727924078e820532ffa576c.pdf#page=26,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_599e27868a9429bf3e38ec2f,cex_9237c602e6f58a80caac9f92,doc_5ac3fd575e839b298121a839,sr_c727924078e820532ffa576c,ttd_8b04a3e5c0407acc05d97f8a,33f303243073fe47651df1c65171534a9a7629f15b91eb19af958d3d3b23ec38,other,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0073_sr_c727924078e820532ffa576c.pdf#page=26,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_50df70d00f4f935ac0f95607,cex_20cbd5f7d3988ffebf6f0f2e,doc_20bc958cb90ccccbc4034a8f,sr_6c946e47f2fe6e0ab078843c,ttd_45008847790f508ca9974e7a,29e5212740535c415f8d52000b04c29faeee38230ce714e915ce4eedfaec0d98,implementation_or_effective_date_logic,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0091_sr_6c946e47f2fe6e0ab078843c.pdf#page=28,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_fdebcd55032124b69f2223b6,cex_20cbd5f7d3988ffebf6f0f2e,doc_20bc958cb90ccccbc4034a8f,sr_6c946e47f2fe6e0ab078843c,ttd_45008847790f508ca9974e7a,29e5212740535c415f8d52000b04c29faeee38230ce714e915ce4eedfaec0d98,other,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0091_sr_6c946e47f2fe6e0ab078843c.pdf#page=28,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e2086de2ee2da3b7b694c970,cex_20cbd5f7d3988ffebf6f0f2e,doc_20bc958cb90ccccbc4034a8f,sr_6c946e47f2fe6e0ab078843c,ttd_45008847790f508ca9974e7a,29e5212740535c415f8d52000b04c29faeee38230ce714e915ce4eedfaec0d98,collective_bargaining_agreement_terms,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0091_sr_6c946e47f2fe6e0ab078843c.pdf#page=29,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d33ac42aa2b15b535c18ccef,cex_20cbd5f7d3988ffebf6f0f2e,doc_20bc958cb90ccccbc4034a8f,sr_6c946e47f2fe6e0ab078843c,ttd_45008847790f508ca9974e7a,29e5212740535c415f8d52000b04c29faeee38230ce714e915ce4eedfaec0d98,implementation_or_effective_date_logic,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0091_sr_6c946e47f2fe6e0ab078843c.pdf#page=29,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2af5d3145d0d2a645b13022d,cex_2ce9517e92408ee877f91bab,doc_f857af8c571569d5cb242a82,sr_f74a2db37bf35222c9ce7af1,ttd_7b79a9b9fe838def91718830,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,implementation_or_effective_date_logic,36,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf#page=36,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4acb97a2a833d1e3502a2232,cex_2ce9517e92408ee877f91bab,doc_f857af8c571569d5cb242a82,sr_f74a2db37bf35222c9ce7af1,ttd_7b79a9b9fe838def91718830,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,step_movement_or_seniority,35,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf#page=35,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a59ad25d7e3ca442163e7f81,cex_2ce9517e92408ee877f91bab,doc_f857af8c571569d5cb242a82,sr_f74a2db37bf35222c9ce7af1,ttd_7b79a9b9fe838def91718830,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,step_movement_or_seniority,35,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf#page=35,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4ada1841e5d80992ccbc2deb,cex_2ce9517e92408ee877f91bab,doc_f857af8c571569d5cb242a82,sr_f74a2db37bf35222c9ce7af1,ttd_7b79a9b9fe838def91718830,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,implementation_or_effective_date_logic,37,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf#page=37,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_b882a42a436a608cd73e48b8,cex_af8d7dc334ba0eec22474847,doc_d1989231667afb85f22d5261,sr_6ee2d286252cc9f56a12ed7a,ttd_ab645cccae6fd64aeb603d65,cb10f5c6ee577626403cd815e82c6edc00ffcd53d3fe05c6141e50345b293013,implementation_or_effective_date_logic,19,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0043_sr_6ee2d286252cc9f56a12ed7a.pdf#page=19,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_5c9db3f0ba45d65b3c0ee038,cex_8492d48d29aa385a1727d246,doc_65b0475c4adc178858d6f14a,sr_fe9dfb8e65ec5934baf91ea7,ttd_f2dff45c638ee126c94f7f6f,81d3ba3f8b923bdbf6854b0e261da5c63d240b39c99f2cddbc25e737b21c942d,step_movement_or_seniority,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0047_sr_fe9dfb8e65ec5934baf91ea7.pdf#page=10,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_977a218cdaef3c91c4f5be97,cex_8492d48d29aa385a1727d246,doc_65b0475c4adc178858d6f14a,sr_fe9dfb8e65ec5934baf91ea7,ttd_f2dff45c638ee126c94f7f6f,81d3ba3f8b923bdbf6854b0e261da5c63d240b39c99f2cddbc25e737b21c942d,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0047_sr_fe9dfb8e65ec5934baf91ea7.pdf#page=11,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ea2c7a4faa80b18c518ba8ef,cex_8492d48d29aa385a1727d246,doc_65b0475c4adc178858d6f14a,sr_fe9dfb8e65ec5934baf91ea7,ttd_f2dff45c638ee126c94f7f6f,81d3ba3f8b923bdbf6854b0e261da5c63d240b39c99f2cddbc25e737b21c942d,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0047_sr_fe9dfb8e65ec5934baf91ea7.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_61a69c86007f05ba8402e7dc,cex_bde2b94e27e0d4232074805a,doc_f58347f5879206113638bcba,sr_b77b7890da505672ed6020c3,ttd_5c5f569d29906b2456891eb7,9ec8fa68d215d4107743ee7758bbb13001bcddca2c9e99783cc6162583ddc63c,implementation_or_effective_date_logic,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0082_sr_b77b7890da505672ed6020c3.pdf#page=2,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8f31b6c5a483347192e3271c,cex_bde2b94e27e0d4232074805a,doc_f58347f5879206113638bcba,sr_b77b7890da505672ed6020c3,ttd_5c5f569d29906b2456891eb7,9ec8fa68d215d4107743ee7758bbb13001bcddca2c9e99783cc6162583ddc63c,other,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0082_sr_b77b7890da505672ed6020c3.pdf#page=29,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c1dc5db4425adc33b877026c,cex_bde2b94e27e0d4232074805a,doc_f58347f5879206113638bcba,sr_b77b7890da505672ed6020c3,ttd_5c5f569d29906b2456891eb7,9ec8fa68d215d4107743ee7758bbb13001bcddca2c9e99783cc6162583ddc63c,implementation_or_effective_date_logic,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0082_sr_b77b7890da505672ed6020c3.pdf#page=29,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bad70b57464a4f578fddada5,cex_bde2b94e27e0d4232074805a,doc_f58347f5879206113638bcba,sr_b77b7890da505672ed6020c3,ttd_5c5f569d29906b2456891eb7,9ec8fa68d215d4107743ee7758bbb13001bcddca2c9e99783cc6162583ddc63c,implementation_or_effective_date_logic,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0082_sr_b77b7890da505672ed6020c3.pdf#page=28,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_664007db40052c59131e5aed,cex_bde2b94e27e0d4232074805a,doc_f58347f5879206113638bcba,sr_b77b7890da505672ed6020c3,ttd_5c5f569d29906b2456891eb7,9ec8fa68d215d4107743ee7758bbb13001bcddca2c9e99783cc6162583ddc63c,other,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0082_sr_b77b7890da505672ed6020c3.pdf#page=28,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2ebf3e1a264002440c1ce964,cex_100ff1a536c7cd8a47c93085,doc_9f769e6238d50836a0ac3a92,sr_1a3510e82a45e3b81d4bc947,ttd_e39e36ad652da1cba6898cfa,02a297b55b6ca8adf4e62b0bb4a1020db87f676d34a2bc9593055f753334f5d8,implementation_or_effective_date_logic,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0042_sr_1a3510e82a45e3b81d4bc947.pdf#page=9,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_7487d85e6da52c266564386c,cex_5c42671b903f2c4c5b1772db,doc_3c9488a06ac7fa3a19d74424,sr_0d60608a63f5a0142b7e515b,ttd_4f53a994cb2bd166c80b78f0,79d3fecbf90fb9abf2d6e32608c9618de3dd4e8b09f0d1ca94d07c0a8e297cd5,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0060_sr_0d60608a63f5a0142b7e515b.pdf#page=11,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_3fff7ead5bf92d2bfa54d110,cex_5c42671b903f2c4c5b1772db,doc_3c9488a06ac7fa3a19d74424,sr_0d60608a63f5a0142b7e515b,ttd_4f53a994cb2bd166c80b78f0,79d3fecbf90fb9abf2d6e32608c9618de3dd4e8b09f0d1ca94d07c0a8e297cd5,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0060_sr_0d60608a63f5a0142b7e515b.pdf#page=11,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_88ed7f699c0325ae6592a4c9,cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,sr_84ece7576a945d0f12fbaa7c,ttd_be0588f8645588a596157aef,304075252eba9caff031317d4bd9610f978f8a108c4b2f10067799f5082644e7,implementation_or_effective_date_logic,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=17,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_73886c0047f0682031245ee5,cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,sr_84ece7576a945d0f12fbaa7c,ttd_be0588f8645588a596157aef,304075252eba9caff031317d4bd9610f978f8a108c4b2f10067799f5082644e7,certification_or_education_incentive,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=17,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e0a2a4fe8d4ea41983fcb96b,cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,sr_84ece7576a945d0f12fbaa7c,ttd_be0588f8645588a596157aef,304075252eba9caff031317d4bd9610f978f8a108c4b2f10067799f5082644e7,other,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_b31306f853bc63bb027b72e0,cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,sr_84ece7576a945d0f12fbaa7c,ttd_be0588f8645588a596157aef,304075252eba9caff031317d4bd9610f978f8a108c4b2f10067799f5082644e7,longevity_or_service_based_pay,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=20,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4878cf1eb7c0a0821532d9e1,cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,sr_695838eab079c2e7243af1c2,ttd_0be2df44a560d4844c847f0c,4cc0bedfcbb28316c8a1b17a5dbd2d107bbe6d543236017f7ed9d71dee7d2b5b,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_acb798ac1cfb231716ea717f,cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,sr_695838eab079c2e7243af1c2,ttd_0be2df44a560d4844c847f0c,4cc0bedfcbb28316c8a1b17a5dbd2d107bbe6d543236017f7ed9d71dee7d2b5b,step_movement_or_seniority,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_96c7ae578c93abec5c03dae1,cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,sr_695838eab079c2e7243af1c2,ttd_0be2df44a560d4844c847f0c,4cc0bedfcbb28316c8a1b17a5dbd2d107bbe6d543236017f7ed9d71dee7d2b5b,step_movement_or_seniority,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4b02e43c217fceac8fb08565,cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,sr_dcc2b1972bc6b0b16b0ce555,ttd_8645a41873546b0b7bc32986,c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_1354b624c86e695a74ab7e12,cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,sr_dcc2b1972bc6b0b16b0ce555,ttd_8645a41873546b0b7bc32986,c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_1f19c5c575c935a7dae43281,cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,sr_dcc2b1972bc6b0b16b0ce555,ttd_8645a41873546b0b7bc32986,c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_3cc8ffaf1ad91803bf12adab,cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,sr_dcc2b1972bc6b0b16b0ce555,ttd_8645a41873546b0b7bc32986,c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f072faa7ffc80ecf4f34285c,cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,sr_dcc2b1972bc6b0b16b0ce555,ttd_8645a41873546b0b7bc32986,c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,fiscal_constraint_or_budget_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8dcb8f75d6dbe7a260ee01f6,cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,sr_b1cedc1105bcc90c1611ad78,ttd_227829a38debbf83a11c1630,6bcfd3d0e67c53f936324d8e7b94ac0659d76f02a3363a51b7f78c25e3c54858,step_movement_or_seniority,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ca4d8716a41afe9cee6cb7e8,cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,sr_b1cedc1105bcc90c1611ad78,ttd_227829a38debbf83a11c1630,6bcfd3d0e67c53f936324d8e7b94ac0659d76f02a3363a51b7f78c25e3c54858,step_movement_or_seniority,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=9,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
