document_identity_id,candidate_queue_row_id,text_table_detection_id,state,municipality,government_name,unit_type,contract_period_start,contract_period_end,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,cycle_bridge_status,cycle_source_fields,exact_period_pair_count,residual_cycle_bridge_status,residual_cycle_support_fields,residual_cycle_exact_evidence,residual_cycle_exact_evidence_sha256
doc_3acac65f4810dd8858eea140,NSCQ-MN-20260720-0049,ttd_26c3fb2d3fee7b6252085f12,MN,Moorhead,CITY OF MOORHEAD,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3aee0434a96785987508d7e8,NSCQ-OH-20260720-0373,ttd_fca79fa57cddb52458b19fd6,OH,Galion,CITY OF GALION,non_safety,2020-01-01,2022-12-31,cycle_18db5400a77956dfdc091d9b,cuc_a961d22aa323977e1b292acc,match_18db5400a77956dfdc091d9b,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3b25188c470656f7e525c3a1,NSCQ-OH-20260720-0678,ttd_9b7876a57c397f1ed8c2a1f2,OH,Bellbrook,CITY OF BELLBROOK,police,2020-08-01,2023-07-31,cycle_c5edabde7a31eb515981e896,cuc_a403df9923062dc1a9395f77,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3b5bfa3c49fbb1437703b5cd,NSCQ-OH-20260720-0642,ttd_3f06ea7fd7367fca9075ee5b,OH,Belpre,CITY OF BELPRE,non_safety,2017-01-01,2019-12-31,cycle_4c82a500df16281a371ad20d,cuc_ec755a4d834a056d913772df,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3b6593b2353540941217909c,NSCQ-OR-20260720-0001,ttd_1bef0944073d979610665478,OR,Portland,CITY OF PORTLAND,police,2021-07-01,2025-06-30,cycle_2b29195e9abf0e4cc82cea3f,cuc_3760998dde7b09b7e53b0ee6,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3b918cfbd8b3bc0840a81b91,NSCQ-OH-20260720-0169,ttd_f3fd8d4ca1b851848568dc86,OH,Avon Lake,CITY OF AVON LAKE,police,2023-07-01,2024-12-31,cycle_6b4b04eadfdb936c5c6b6d71,cuc_7b9a17be4b77bd1ed40a167f,match_6b4b04eadfdb936c5c6b6d71,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3bb8d3f2326d2af4dc980500,NSCQ-OH-20260720-0644,ttd_1752d41d3428c0deeaa3be4a,OH,Jackson,CITY OF JACKSON,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3bbb548040cab31446b5e7a1,NSCQ-OH-20260720-0102,ttd_0f49b4d1dc04336816bb5f33,OH,Marion,CITY OF MARION,police,2024-01-01,2026-12-31,cycle_5123b08e1686067f147a2eb2,cuc_5a8dd8ca206bcf1c315de652,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3bffedd27f67600b62b73667,NSCQ-IL-20260720-0130,ttd_b463f609b48f4b57a0a62e75,IL,Pekin,CITY OF PEKIN,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3c2ac785d55df8ef4defb482,NSCQ-RI-20260720-0015,ttd_185db7f501f3483505d0b532,RI,East Providence,CITY OF EAST PROVIDENCE,fire,2022-11-01,2025-10-31,cycle_422cab3d8522fbe4f501c812,cuc_574cd32a0c755f4b02f37f03,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3c3f192c8edc18abf8624108,NSCQ-OH-20260720-0807,ttd_e923c564705144e0745e13d7,OH,Violet,TOWNSHIP OF VIOLET,fire,2019-01-01,2021-12-31,cycle_43cc9b645c0716d39abaf0a5,cuc_141b2c9ab945a88bc99859ff,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3c4a891013b8a605d9e099e8,NSCQ-MI-20260720-0159,ttd_c57b3efc28721a050cec1ec6,MI,Coldwater,CITY OF COLDWATER,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3c5d5b6fce257c62428be726,NSCQ-OH-20260720-0575,ttd_5f58658792300652666adcc9,OH,Napoleon,CITY OF NAPOLEON,police,2022-12-01,2025-11-30,cycle_566739103fdf82e57470b441,cuc_debb901e648bd0ef9cff6906,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3c614d957d9c2118b993abd5,NSCQ-LA-20260720-0003,ttd_90fb086b2af045f005704609,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3c61f94892a79f3ff140e63f,NSCQ-IL-20260720-0061,ttd_c7759f14ef7ebb3b106b9022,IL,Normal,TOWN OF NORMAL,police,2024-04-01,2028-03-31,cycle_b287904e2b185d8d2538dd6b,cuc_26f6b210a8124a5973e1c627,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3c9488a06ac7fa3a19d74424,NSCQ-IA-20260720-0011,ttd_4f53a994cb2bd166c80b78f0,IA,Cedar Rapids,CITY OF CEDAR RAPIDS,non_safety,2019-07-01,2022-06-30,cycle_95de5f2d3454620d3686f5fc,cuc_0eed55f318c80fcdfc357e79,match_95de5f2d3454620d3686f5fc,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3cb90d237bb5b0d89cb94c35,NSCQ-NM-20260720-0026,ttd_2ac0d4121cb7a9c4fc4bf5dd,NM,Gallup,CITY OF GALLUP,police,2022-08-19,2025-12-31,cycle_0bfb4de98a8b33b0d0a1bd8f,cuc_8199cb36c408a22a6b1ba2a4,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3cd517b11ced4b46e4e8502d,NSCQ-OH-20260720-0601,ttd_526efe5aae5a535265ac5d70,OH,Orrville,CITY OF ORRVILLE,non_safety,2022-01-01,2024-12-31,cycle_a38be23b8162f8379847f151,cuc_da8f1cdf14394e1a333365b9,match_a38be23b8162f8379847f151,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3ce8cee1e70e33d260403fa9,NSCQ-CA-20260720-0556,ttd_37adf904d9859f50f7dda052,CA,Claremont,CITY OF CLAREMONT,police,2025-07-01,2027-06-30,cycle_860396c10a8ff2700795e021,cuc_41de89de11f967e67efdf0bc,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3ce93b68220619e70df97a2d,NSCQ-OH-20260720-0044,ttd_8d48178fd934621286b1ac85,OH,Springfield,CITY OF SPRINGFIELD,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3d0339850b9c00f37a78c567,NSCQ-OH-20260720-0650,ttd_ad1b0744cacf997a7993ec2c,OH,Martins Ferry,CITY OF MARTINS FERRY,police,2022-01-15,2025-01-14,cycle_29036a1368a383ef9e884cc3,cuc_6a4566a1a50088cc203f7d81,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3d065e56a94b0413140a506e,NSCQ-CO-20260720-0015,ttd_0fcd8d201c211001812f8795,CO,Pueblo,CITY OF PUEBLO,fire,2024-01-01,2024-12-31,cycle_19397fea9914ee1719f56d6d,cuc_abf2c7e223dd5c540a0958de,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3d0b06598d71d840b43df276,NSCQ-AK-20260720-0009,ttd_47afca94785efa8720695f20,AK,Juneau,CITY AND BOROUGH OF JUNEAU,non_safety,2022-07-01,2025-06-30,cycle_f7c15c9798170bda7cc55756,cuc_62e36e84905a17226ba5d4cd,match_f7c15c9798170bda7cc55756,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3d0e793081abb3107f37e596,NSCQ-OH-20260720-0037,ttd_36de05698a4db3c89c0a70a6,OH,Westerville,CITY OF WESTERVILLE,fire,2016-01-01,2018-12-31,cycle_a856dd0882b2e00abd4e9183,cuc_5daf309ffb8f181c146d7358,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3d307b2d287b3fa6d5d09f82,NSCQ-OH-20260720-0582,ttd_c5512fa6e60d85503922353f,OH,Girard,CITY OF GIRARD,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3d7077582d702123ce45aa7e,NSCQ-OH-20260720-0256,ttd_067861adf61cd7e6b1aed2d5,OH,Parma Heights,CITY OF PARMA HEIGHTS,fire,2014-01-01,2016-12-31,cycle_51ed260c542f5f5985fa4561,cuc_ffc567ff7955a8a67656dc5d,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_3d8d7d23ccfedea575654937,NSCQ-OR-20260720-0036,ttd_40e203b38a5b29ea2a353d70,OR,Lake Oswego,CITY OF LAKE OSWEGO,non_safety,2024-07-01,2025-06-30,cycle_45efa6afcbaa3ebf282125b1,cuc_d5ec160f8e79122f143db926,,established_single_exact_pair,candidate_queue.contract_years_scouted,2,established_exact_cycle_note_disambiguation_of_prior_conflict,candidate_queue.cycle_match_notes,07/01/2024–06/30/2025,cd14b5ceb1e5cdf3936785e96f2e1674e09a7ac7f5f99d81015f268536121ad0
doc_3dd7d3510de57f5c50b5a9fe,NSCQ-OH-20260720-0146,ttd_0dd57ce192199063fadfb487,OH,Bowling Green,CITY OF BOWLING GREEN,police,2024-06-18,2027-06-17,cycle_6e2a0023edfc73abee6b16a4,cuc_d43ed4297fa5017b18e296fa,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3de4066939663376a4e1294a,NSCQ-TX-20260720-0055,ttd_f246e99168344e8939fba1c7,TX,Round Rock,CITY OF ROUND ROCK,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3dfbbe82d038e660da2fa635,NSCQ-FL-20260720-0219,ttd_03b10d7e1528b2b72affa267,FL,Cocoa,CITY OF COCOA,fire,2024-10-01,2027-09-30,cycle_52d7b13e321e36a78663fe3b,cuc_0a8538d8c1ff0e322c2aaddb,match_52d7b13e321e36a78663fe3b,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3e470c73b93656d7bfecf29b,NSCQ-IL-20260720-0231,ttd_f785a73a0c20e4266d76cb13,IL,Algonquin,VILLAGE OF ALGONQUIN,police,2022-05-01,2027-04-30,cycle_68a98c0711ee817838825149,cuc_65576ed5c705e1f1e88f2169,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3e5a0ad9436db9689293f22b,NSCQ-MI-20260720-0152,ttd_8f0a63bb7b91bce666acdc1a,MI,Owosso,CITY OF OWOSSO,police,2021-07-01,2024-06-30,cycle_f0f13367e9791e22b8eb1f79,cuc_e51809b61fe72340b038366c,,established_single_exact_pair,candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_3e5e04c21ad02f6ec4fa96c9,NSCQ-OH-20260720-0162,ttd_403c3ef28023157069d85d21,OH,Kent,CITY OF KENT,fire,2023-09-01,2026-08-31,cycle_2774b7cdf8b2973a4f98e3b0,cuc_4f9071f7484b109330266dad,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3ed27a2e5f3442681ee150db,NSCQ-MI-20260720-0124,ttd_17746db3de6b086f2712df10,MI,Mount Pleasant,CITY OF MT PLEASANT,non_safety,2024-01-01,2026-12-31,cycle_3fe7e6fc23e126d77b7220f7,cuc_940911b0fff755b0d437c8e3,,established_single_exact_pair,candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3ee485f65d8ce8dee311a973,NSCQ-KS-20260720-0018,ttd_ff7bb5740c1f0e90ebb6679a,KS,Hutchinson,CITY OF HUTCHINSON,police,2023-01-01,2023-12-31,cycle_450683124aa41c676767c622,cuc_afc4d3bfddc16c553db544f1,match_450683124aa41c676767c622,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3ee9465e1ec32b219e8dce2f,NSCQ-ID-20260720-0005,ttd_118e64aed1e1dfb06af43501,ID,Pocatello,CITY OF POCATELLO,police,2025-10-01,2026-09-30,cycle_77206b4800e33b9de4c5ca16,cuc_b08799ef89aa8c57cf654a9f,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3ef0d81ac7e1fa5ee14b54d4,NSCQ-OH-20260720-0743,ttd_9fe0d754a26e784fb3729576,OH,East Palestine,VILLAGE OF EAST PALESTINE,non_safety,2021-01-01,2025-12-31,cycle_2f0f384a8132221c05b2c5a5,cuc_bf4f9fdc1d683a0990190370,,established_single_exact_pair,candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3efcb784839454681a687218,NSCQ-OH-20260720-0258,ttd_76a71a23e7e6b982264d88ec,OH,Sidney,CITY OF SIDNEY,police,2024-01-01,2026-12-31,cycle_a75f9cfdb5d2d0a4606bd175,cuc_b1e2e6603baa08f474551f3a,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3f0d021683bbb25f21b82af3,NSCQ-CA-20260720-0087,ttd_15e493ad52dc1efa4013b4df,CA,Corona,CITY OF CORONA,fire,2022-01-01,2024-12-31,cycle_46da54290773f2cb758da55b,cuc_06120ba02d5b1d27d116af99,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"January 1, 2022 to December 31, 2024",d1ddb7acc963d4471580d5946b2981e66467b2e853cfaf4ae1f4e2003287d008
doc_3f319db8ad22860c0be77445,NSCQ-OH-20260720-0335,ttd_8b0ff4b6d66f270e0f35f048,OH,Aurora,CITY OF AURORA,non_safety,2021-01-01,2023-12-31,cycle_71a82448a8f0cc2ec620b669,cuc_ce45fa9390e2064163364122,,established_single_exact_pair,candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3f61812fecf6eaebb1553107,NSCQ-OH-20260720-0417,ttd_a42c33f79f173ae2515bd25a,OH,Beachwood,CITY OF BEACHWOOD,police,2023-11-01,2026-10-31,cycle_ffb209f9fb65f3b64f7506c0,cuc_92afef5d750caeac7cf792b2,match_ffb209f9fb65f3b64f7506c0,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3f9358b4e30099561f2e501c,NSCQ-MA-20260720-0079,ttd_834613a4ba218066af12ffaf,MA,Amherst Town,CITY OF AMHERST TOWN,non_safety,2025-07-01,2028-06-30,cycle_0680246b47c2130f25d8fecc,cuc_669e959a5e146ef8e1713e7b,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_3fa616bcc49c2f7107188bb4,NSCQ-FL-20260720-0156,ttd_642b8a685e7b3b6cd6a0879e,FL,Coconut Creek,CITY OF COCONUT CREEK,fire,2024-09-12,2026-09-30,cycle_651ffadfbdffc95c9b671716,cuc_e390f7443b48fc0df3a5de8f,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_3fba7b587439ff5d04154d47,NSCQ-CA-20260720-0255,ttd_019339fb4eb54fad8513f55e,CA,Redwood City,CITY OF REDWOOD,police,,,,,,quarantined_conflicting_or_multiple_exact_pairs,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,2,quarantined_multiple_residual_exact_pairs,,,
doc_3fc67378271e11de405e67a0,NSCQ-OH-20260720-0776,ttd_a21254de9f79c25e2009e0cf,OH,Pepper Pike,CITY OF PEPPER PIKE,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_3feaf5eaa371ba102f8869fe,NSCQ-TN-20260720-0003,ttd_b82dd1a6d8aa19b1de2ee937,TN,Memphis,CITY OF MEMPHIS,police,2022-07-01,2025-06-30,cycle_ee5fc88088dd5c443feace98,cuc_d24feb99356de80f20982042,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_400feb01958e1fea04f0077a,NSCQ-NH-20260720-0026,ttd_8b6c9b3770c89fb92e7fbfeb,NH,Laconia,CITY OF LACONIA,non_safety,2019-07-01,2020-06-30,cycle_472a0348dc141205e3b29b19,cuc_7beab7eb8554b22a19a0e805,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_402b0152c8ef9aa650d89957,NSCQ-MT-20260720-0008,ttd_215d81ff29a04f7c400fc0b2,MT,Great Falls,CITY OF GREAT FALLS,police,2025-07-01,2027-06-30,cycle_c16fbaa95bb992ed49e98f6c,cuc_a29ff0037829eb05fd775af7,match_c16fbaa95bb992ed49e98f6c,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_403cf5c76639608dc44357fc,NSCQ-OH-20260720-0728,ttd_1ea57b496c7d42667aa660b2,OH,Canal Fulton,CITY OF CANAL FULTON,police,2014-01-01,2016-12-31,cycle_38919f93acc7f82c6f3a245d,cuc_8884d308d3ebd305d0d33e54,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_40b66f59a87a26144cfafde3,NSCQ-MN-20260720-0129,ttd_376148d6e80a5689697c3fdd,MN,Worthington,CITY OF WORTHINGTON,police,2025-01-01,2027-12-31,cycle_54aaf26cbca56dd224e0d4ac,cuc_74b49d9cb4e26b90b48df394,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_40cbb2379b724acbbc600c00,NSCQ-SD-20260720-0008,ttd_9bc9cd28405b44c8f11304b2,SD,Aberdeen,CITY OF ABERDEEN,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_40df397713174c03674c78b1,NSCQ-OR-20260720-0033,ttd_7bad34d83cb6b401e0515e11,OR,Lake Oswego,CITY OF LAKE OSWEGO,police,2022-07-01,2025-06-30,cycle_8b461a974be168be68537e20,cuc_ed8f5ecb3ef24cbfa0d3d24b,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_4176a515d4f9927089935f19,NSCQ-CA-20260720-0075,ttd_2aa4d74b278c385b9aee3d2d,CA,Ontario,CITY OF ONTARIO,police,2023-07-01,2027-06-30,cycle_d0d84b7a03fa20a57bf2a061,cuc_d9de70822bb40d0068a4f9ab,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_41e7b00a46d9f92a9ad3d8de,NSCQ-CA-20260720-0119,ttd_e0f4ecb06b7eaee6c54cc563,CA,Richmond,CITY OF RICHMOND,police,2022-07-01,2025-06-30,cycle_612d2260d55806abdb73d907,cuc_700d7d93a5a9a32350d338d9,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"July 1, 2022 through June 30, 2025",4b5e045958378c6a6ad284bb37e7d637a4179700a908ae13cf31cf9d65f5f6f0
doc_41eda9ec58b801afead4868f,NSCQ-CA-20260720-0120,ttd_d6090b72e20d86860d0cb193,CA,Richmond,CITY OF RICHMOND,fire,2025-07-01,2028-06-30,cycle_31a842b5d3ef0a4489a408ff,cuc_98ec3b30a0d95d87a1b7774e,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_42045490fa4fc7840f4de002,NSCQ-CA-20260720-0014,ttd_f3512fbb4dda40c96818eebd,CA,Fresno,CITY OF FRESNO,police,2022-01-31,2024-06-16,cycle_c98ae60052bf4c71f563632e,cuc_fecc628d7cec926821d9768d,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_420af9db4d2e4b74f4b16257,NSCQ-CA-20260720-0523,ttd_ad68d23c5c63b33ce66a9bd9,CA,San Gabriel,CITY OF SAN GABRIEL,police,2025-07-01,2027-06-30,cycle_bd1af9e4d8242e141c468cc0,cuc_0e94f0d2bed140e8f79b4a55,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_4237533f1a54743469cc15b6,NSCQ-IL-20260720-0116,ttd_1ca77bdcc29b355315b18451,IL,DeKalb,CITY OF DE KALB,police,2016-07-01,2019-12-31,cycle_82caca1fb712dd0747c725e2,cuc_37571316d49eee389ec5e632,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_42375762949344d24725966c,NSCQ-OH-20260720-0237,ttd_386c7fb56e9ce77ad4dd9914,OH,Sharonville,CITY OF SHARONVILLE,fire,2020-01-01,2022-12-31,cycle_96d8b6f2c858b56f744300eb,cuc_72140cf1680de16bc6fcedaf,,established_single_exact_pair,candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_424468694ed60b8fe9ba90c6,NSCQ-OH-20260720-0482,ttd_d2d9a5816c3c3fbbeb39ac49,OH,Bucyrus,CITY OF BUCYRUS,police,2021-01-01,2021-12-31,cycle_282987a830957caa360881fb,cuc_b154bef4aa34f1981c98c8df,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_4272c910f382b9c6a805be3c,NSCQ-OR-20260720-0073,ttd_6f428a160f6384b1424dc90c,OR,Forest Grove,CITY OF FOREST GROVE,police,2025-07-01,2028-06-30,cycle_a4e9c254ce50dd6d3e2d4c97,cuc_fabce8c6687b4c060ec80297,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_429e0a620104ec346373c820,NSCQ-MI-20260720-0009,ttd_d65ae301543bcf1fd5c83ec3,MI,Sterling Heights,CITY OF STERLING HEIGHTS,police,2006-07-01,2011-06-30,cycle_a32b1caaef31f503631b7b3e,cuc_b735df594611ea09c14384f8,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_42aa92fc595638335688b987,NSCQ-IL-20260720-0090,ttd_09c79dc7c5d0be3c880a462e,IL,Wheaton,CITY OF WHEATON,fire,2015-05-01,2018-04-30,cycle_fa484376c12fa1954f035a8a,cuc_9b228f4360c3998fa66ba1a7,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_42b41bffe6c9c56769df63c4,NSCQ-WA-20260720-0194,ttd_62be57598dbbbfd001c452ef,WA,Kelso,CITY OF KELSO,non_safety,2025-01-01,2028-12-31,cycle_37991523e9c398f4d8717276,cuc_510b301c4049fed5a8263947,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"Jan 1, 2025 – Dec 31, 2028",fe3b2c9c07858f8932cc88d55fb28c35af02ccb317b7f2819bdf5141d906a2e2
doc_42b57df7650ca26d1a0af466,NSCQ-OH-20260720-0091,ttd_f0e125593376ca007e25978d,OH,North Ridgeville,CITY OF NORTH RIDGEVILLE,fire,2021-01-01,2023-12-31,cycle_05b11ae81b4fac1ad84c8509,cuc_954f3b86899bd3ef14bb292e,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_42f835ffd177770c84fb4a26,NSCQ-CA-20260720-0057,ttd_2c2373042c6cea6bb10a3839,CA,Berkeley,CITY OF BERKELEY,police,2023-07-01,2026-06-30,cycle_349beedb363d89276008d296,cuc_7650c6e33a1370bd2a7bc5db,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
