readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBRDY-20260728-9526b0a865447ad1c91d,CBSRD-20260728-547c809837a74a29afc5,CBCR-20260728-08207,TS4L-656b07fc8bde660a9f73,BCV-20260728-08228,targeted_prior_unrouted,readiness_lane_003,225,AR,South,Searcy,,City of Searcy Ordinance 2021-02 — Adopting the budget for operations for calendar year 2021,https://static1.squarespace.com/static/605fcc465a2b921a692e4835/t/610b38a402dd814d8505a8dc/1628125348896/2021-02+Ordinance_Adopting+the+budget+for+operations+for+calendar+year+2021+-+Copy.pdf,https://static1.squarespace.com/static/605fcc465a2b921a692e4835/t/610b38a402dd814d8505a8dc/1628125348896/2021-02+Ordinance_Adopting+the+budget+for+operations+for+calendar+year+2021+-+Copy.pdf,static1.squarespace.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-547c809837a74a29afc5.pdf,pdf,184620,da5e70a2655cd87e97c16dada531ff6b3fd79934af6d52b695d714d4bc66d52b,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-0fa392f39a92f0affa7a,CBSRD-20260728-28665c8931f272ece76a,CBCR-20260728-08299,TS4L-75a45435c8327a788c5f,BCV-20260728-03943,targeted_prior_unrouted,readiness_lane_003,226,AR,South,Searcy,,City of Searcy Ordinance 2023-05 — Adopting the budget for operations for calendar year 2023,https://static1.squarespace.com/static/605fcc465a2b921a692e4835/t/650c5922ad0798227a3ad6be/1695308066939/2023-05+Ordinance_Adopting+the+budget+for+operations+for+calendar+year+2023+-+Copy.pdf,https://static1.squarespace.com/static/605fcc465a2b921a692e4835/t/650c5922ad0798227a3ad6be/1695308066939/2023-05+Ordinance_Adopting+the+budget+for+operations+for+calendar+year+2023+-+Copy.pdf,static1.squarespace.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-28665c8931f272ece76a.pdf,pdf,185069,647e9fe8d1fad677042769303866a6a7109c426da51ca2943f6290a2564187df,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-65c3dbd90ca14a201a4f,CBSRD-20260728-364c448e174a26d3c021,CBCR-20260728-05728,B4XPAR-20260727-006232,BCV-20260728-04015,broad_4x1000_deduped,readiness_lane_003,227,AR,South,Tontitown,Washington County (05143; primary),Discussion of Job Descriptions and Salary Ranges for City Employees (City Council meeting attachment),https://www.tontitown.com/wp-content/uploads/2021/06/09f-Discussion-of-Job-Descriptions-and-Salary-Ranges-for-City-Employees.pdf,https://tontitown.com/wp-content/uploads/2021/06/09f-Discussion-of-Job-Descriptions-and-Salary-Ranges-for-City-Employees.pdf,tontitown.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-364c448e174a26d3c021.pdf,pdf,32154,81da4a493b167a57b792de607c6fd70206038ebc209f3b657b0fdc8b62bb972d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-6601c601db7b48db71f8,CBSRD-20260728-05a98dd437b20a36a438,CBCR-20260728-06511,BSSC-20260727-00082,BCV-20260728-02185,broad_490_preserved_review_queue,readiness_lane_003,228,AZ,West,Apache Junction,,Public Safety Sworn Classification and Compensation Plan Fiscal Year 26/27,https://apachejunctionaz.gov/905/Classification-Compensation-Pl,https://apachejunctionaz.gov/905/Classification-Compensation-Plans,apachejunctionaz.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-05a98dd437b20a36a438.html,html,98820,87543e9c3db6040088ea9a125198a4ea339e43793261d12fbfe796147a2fb6d7,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-a7e334dc3610266c09c8,CBSRD-20260728-aaeb383af9074670f65d,CBCR-20260728-08323,TS4L-7afbdd6128fb7ddb119c,BCV-20260728-04441,targeted_prior_unrouted,readiness_lane_003,229,AZ,West,Buckeye,,"NovusAGENDA — Buckeye Regular Council Meeting (Aug 7, 2018): Agenda (includes FY 2018-2019 Police Association MOU item)",https://buckeye.novusagenda.com/agendapublic/MeetingView.aspx?MeetingID=127&MinutesMeetingID=-1&doctype=Agenda,https://buckeye.novusagenda.com/agendapublic/MeetingView.aspx,buckeye.novusagenda.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-aaeb383af9074670f65d.html,html,4474,2896d0803e6af54e1969d93c865f699981025b0f56366e86c2b2a031f1a1ad33,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-11620d08373e057ecbfe,CBSRD-20260728-21b535250d5e503149a9,CBCR-20260728-02915,B4XPAR-20260727-003162,BCV-20260728-05943,broad_4x1000_deduped,readiness_lane_003,230,AZ,West,Carefree,Maricopa County (04013; primary),AGENDApacket__02-06-24 (includes FY 2024 Classification and Compensation Study Results presentation and possible action to approve Resolution 2024-03),https://public.destinyhosted.com/carefdocs/2024/TC/20240206_33/AGENDApacket__02-06-24_0325_33.pdf,https://public.destinyhosted.com/carefdocs/2024/TC/20240206_33/AGENDApacket__02-06-24_0325_33.pdf,public.destinyhosted.com,compensation_study,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-21b535250d5e503149a9.pdf,pdf,3284374,d45799fc923669317c959f250a4b53f9810263ff40c00cf315ac8522386cbfad,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-fb3afcded75aea911841,CBSRD-20260728-f4f66f65a9f030dd5dd0,CBCR-20260728-04518,B4XPAR-20260727-004924,BCV-20260728-05401,broad_4x1000_deduped,readiness_lane_003,231,AZ,West,Clifton,Greenlee County (04011; primary),"Town Council Regular Meeting Agenda — May 8, 2025 (TAB III references Police Department policy book wage/salary advancement changes)",https://img1.wsimg.com/blobby/go/5f14fb93-ed4c-41ba-b8c4-d5ccaa1bf7c8/downloads/44b59cfe-7e55-404f-b387-b47a4f442a48/Agenda%20May%208%2C%202025%20Regular%20Meeting.pdf?ver=1783537280000,https://img1.wsimg.com/blobby/go/5f14fb93-ed4c-41ba-b8c4-d5ccaa1bf7c8/downloads/44b59cfe-7e55-404f-b387-b47a4f442a48/Agenda%20May%208%2C%202025%20Regular%20Meeting.pdf,img1.wsimg.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f4f66f65a9f030dd5dd0.pdf,pdf,245135,40be4482a7bedf12ad1ac91370a7f7ca80288e5382a3ca50a553fd86a97f434c,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-943492865d05f6b29df7,CBSRD-20260728-698915112c2d20a698e1,CBCR-20260728-04519,B4XPAR-20260727-004925,BCV-20260728-07544,broad_4x1000_deduped,readiness_lane_003,232,AZ,West,Clifton,Greenlee County (04011; primary),"Town Council Regular Meeting Minutes — June 12, 2025 (adoption of newly revised Personnel Policy Draft effective 7/1/2025)",https://img1.wsimg.com/blobby/go/5f14fb93-ed4c-41ba-b8c4-d5ccaa1bf7c8/downloads/3b1f6301-831a-4eac-aa6e-d645782bc360/June%2012%2C%202025%20Regular%20Meeting%20Minutes.pdf?ver=1758754629333,https://img1.wsimg.com/blobby/go/5f14fb93-ed4c-41ba-b8c4-d5ccaa1bf7c8/downloads/3b1f6301-831a-4eac-aa6e-d645782bc360/June%2012%2C%202025%20Regular%20Meeting%20Minutes.pdf,img1.wsimg.com,personnel_policy,meeting_minutes,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-698915112c2d20a698e1.pdf,pdf,216285,6cc32fc207391cb0dc1ac4f0ce8480a243b79e94eb876b32dc6e6dd0bf35d02a,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-3408e76489e6f9738565,CBSRD-20260728-2dbcd34dae858954792a,CBCR-20260728-04520,B4XPAR-20260727-004926,BCV-20260728-05064,broad_4x1000_deduped,readiness_lane_003,233,AZ,West,Colorado City,Mohave County (04015; primary),"Town of Colorado City Personnel Policies and Procedures (updated/approved by Town Council Oct. 21, 2024) — Google Drive PDF",https://drive.google.com/file/d/1Y-YkfcPqNlvDHugRKfkpx4IIGtpvBXR-/view?usp=sharing,https://drive.google.com/file/d/1Y-YkfcPqNlvDHugRKfkpx4IIGtpvBXR-/view,drive.google.com,civil_service_or_hr_pay_plan,unknown,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2dbcd34dae858954792a.html,html,79915,37e259d212964ba60113d0bf1d5db1e4db779b4eb557e773a6bd8599247a5801,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-1f65bc523ea1d4f570c4,CBSRD-20260728-7c62147546ae34af493b,CBCR-20260728-08201,TS4L-6470a8aec15819c1b513,BCV-20260728-02815,targeted_prior_unrouted,readiness_lane_003,234,AZ,West,Coolidge,,City of Coolidge — Final Budget (Fiscal Year 2020) (Schedule G: Full-Time Employees and Personnel Compensation),https://www.coolidgeaz.com/vertical/Sites/%7BAE188E70-DD7F-47BE-99EF-B58B70641DF9%7D/uploads/Final_Budget.pdf,https://coolidgeaz.com/vertical/Sites/%7BAE188E70-DD7F-47BE-99EF-B58B70641DF9%7D/uploads/Final_Budget.pdf,coolidgeaz.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-7c62147546ae34af493b.pdf,pdf,369213,775090d944e43d34872854de6ad7ffe0b339fa3630f1cb590ff7b5dff0e93dff,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-d06bb7c1506e26332ae8,CBSRD-20260728-4aa1fd6eda213a69f0ee,CBCR-20260728-06132,B4XPAR-20260727-006681,BCV-20260728-05238,broad_4x1000_deduped,readiness_lane_003,235,AZ,West,Eagar,Apache County (04001; primary),Eagar Personnel Rules (personnel classification and schedule of pay rates; compensation administration policy),https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/4924/Tofe/e6a477a8-6d34-4bf9-9b49-eecd9fcf32f8/Eagar_Personnel_Rules.pdf?disposition=inline,https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/4924/Tofe/e6a477a8-6d34-4bf9-9b49-eecd9fcf32f8/Eagar_Personnel_Rules.pdf,files-backend.assets.thrillshare.com,other_local_government_pay_policy,ordinance_or_policy,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4aa1fd6eda213a69f0ee.pdf,pdf,1105604,660d7dc1d9f6f8c65ec846655a03a5bbef1b5c22248d5eef868b18e99a4279e7,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-7c8cdb23e66710e82630,CBSRD-20260728-05de5c73c13234026ecf,CBCR-20260728-06520,BSSC-20260727-00092,BCV-20260728-03800,broad_490_preserved_review_queue,readiness_lane_003,236,AZ,West,El Mirage,,Exhibit “A” — Fire MOU 07/01/24 to 06/30/26,https://public.destinyhosted.com/elmirdocs/2030/CC/20300101_204/1987_Exhibit_A_-_Fire_MOU_07_01_24_to_06_30_26.pdf,https://public.destinyhosted.com/elmirdocs/2030/CC/20300101_204/1987_Exhibit_A_-_Fire_MOU_07_01_24_to_06_30_26.pdf,public.destinyhosted.com,mou_or_memorandum,memorandum_or_settlement,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-05de5c73c13234026ecf.pdf,pdf,277309,47c27a233d196dc254b1c16e2c3ddffbfa9b0ead39bcbfb62487eb3c222af774,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-fea565778b010dff6757,CBSRD-20260728-b66b9706811b07ba4966,CBCR-20260728-07886,TS4L-2df6808538dd1d725c14,BCV-20260728-07409,targeted_prior_unrouted,readiness_lane_003,237,AZ,West,Fountain Hills,,RESOLUTION NO. 2014-21 (Proposed FY 2014-15 Pay Plan) — Town of Fountain Hills,https://www.fountainhillsaz.gov/ArchiveCenter/ViewFile/Item/117,https://fountainhillsaz.gov/ArchiveCenter/ViewFile/Item/117,fountainhillsaz.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-b66b9706811b07ba4966.pdf,pdf,4866412,6a072009992a80963336b8e8d1ef55a775924a210ef3652236f5f91bace98add,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-9c466203787fac6674ad,CBSRD-20260728-99560ee23d34807305d1,CBCR-20260728-08714,TS4L-bed8d2f21f70f4aa16a7,BCV-20260728-05267,targeted_prior_unrouted,readiness_lane_003,238,AZ,West,Fountain Hills,,RESOLUTION 2015-15 (Budget Implementation Policy + FY 2015-16 Pay Plan/Authorized Positions/Job Descriptions) — Town of Fountain Hills,https://www.fountainhillsaz.gov/ArchiveCenter/ViewFile/Item/507,https://fountainhillsaz.gov/ArchiveCenter/ViewFile/Item/507,fountainhillsaz.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-99560ee23d34807305d1.pdf,pdf,5127757,137b968e68395e48ea7a2bd56ead7e23f78475744d51c0104c3715151c6a941e,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-0e10c11e52e6eb0765c3,CBSRD-20260728-4a35757bf2c78a4aa98a,CBCR-20260728-02922,B4XPAR-20260727-003170,BCV-20260728-07207,broad_4x1000_deduped,readiness_lane_003,239,AZ,West,Holbrook,Navajo County (04017; primary),Personnel Policy — City of Holbrook (PDF in Google Drive),https://drive.google.com/file/d/1SN88ReAyOf9qIybd9Y6bdVBYUG5co6n0/view?usp=sharing,https://drive.google.com/file/d/1SN88ReAyOf9qIybd9Y6bdVBYUG5co6n0/view,drive.google.com,personnel_policy,ordinance_or_policy,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4a35757bf2c78a4aa98a.html,html,79798,2abd8a8a6340f10ea7f72cca3dff2c706cc2ce528931907c847d07dabbf37125,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-03f0c2037a104a77d960,CBSRD-20260728-557f1399bfb434336311,CBCR-20260728-02923,B4XPAR-20260727-003171,BCV-20260728-00778,broad_4x1000_deduped,readiness_lane_003,240,AZ,West,Holbrook,Navajo County (04017; primary),Public Safety Personnel Retirement System (PSPRS) Funding Policy — FY23 (PDF in Google Drive),https://drive.google.com/file/d/1KuNav-VZiebDQSK_-zwtkbYX2Qih61-2/view?usp=sharing,https://drive.google.com/file/d/1KuNav-VZiebDQSK_-zwtkbYX2Qih61-2/view,drive.google.com,wage_schedule,wage_schedule_or_compensation_plan,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-557f1399bfb434336311.html,html,80026,3364fd1ae96a96173a7957bd67a11f1add5b2870112f08e74104f2e99fa8fa0b,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-13ef52391ca0b5bd1d30,CBSRD-20260728-1a0c8160b5e50d26e322,CBCR-20260728-08883,TS4L-da8a196ae195f8e432be,BCV-20260728-03308,targeted_prior_unrouted,readiness_lane_003,241,AZ,West,Kingman,,KMFFA 2017 CBA Final (PDF),https://www.kmffa.org/uploads/9/7/3/8/9738670/kmffa_2017_cba_final.pdf,https://kmffa.org/uploads/9/7/3/8/9738670/kmffa_2017_cba_final.pdf,kmffa.org,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-1a0c8160b5e50d26e322.pdf,pdf,2600374,5d1c853b9c19834c1c6f338738575a2cc2832cdf480595d9b2bf8e9ed807e713,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
