qualitative_evidence_id,qualitative_source_record_id,scope_origin,source_review_id,retained_source_id,retained_content_hash,case_id,text_table_detection_id,candidate_id,state,municipality,unit_type,bargaining_unit_name,contract_or_cycle_period,cycle_start,cycle_end,source_family,mechanism_family,claim_relevance,direction_of_pressure,evidence_strength,claim_boundary,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
legacy:qualitative:lobs_75d05299f5fe63c8dd4a6b62:implementation_or_retroactivity_advantage,qualitative:lobs_75d05299f5fe63c8dd4a6b62,legacy_valid_636_rating,sr_ee69ac8fe1ff11fbe6ecde89,,59077feb530ebc8c791c22e3fb4a69f036d9e0f739f80cac3d512b1372b6c036,cex_2dd0f7d7e8b238d0b869d868,ttd_85d73c796f99a0e46cdb6236,,OR,,fire,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,"A timing term is present, but the span alone does not specify whether implementation is advantageous (e.g., retroactive, accelerated, or delayed) relative to any comparator.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_77a46bc7040c0b7195f12361:automatic_raise_mechanism,qualitative:lobs_77a46bc7040c0b7195f12361,legacy_valid_636_rating,sr_787ab65f2f8e79706333d085,,2357b9794c62871c051b724f5f5bdb88132468028ff84556b9db95aa8eb09bfb,cexrem_7bdedf8819907c4e341175a9,ttd_81c942fb490428a30188bedc,,OH,,police,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,strong,"Step-based advancement within a wage structure indicates an automatic progression mechanism, without quantifying effects on any safety/non-safety wage gap.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_78dd4f542da8de769ba5a5cf:implementation_or_retroactivity_advantage,qualitative:lobs_78dd4f542da8de769ba5a5cf,legacy_valid_636_rating,sr_3cfa38419b6ac6da812bae2b,,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,cex_2493343e2699ca44a4c9900d,ttd_da31df639e8a22c336d5112e,,CA,,police,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,"Timing/implementation term indicating continuation of higher pay level, without specifying how it changes or who benefits relative to others.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7972febb7ddcfdcd92284038:non_base_compensation_signal,qualitative:lobs_7972febb7ddcfdcd92284038,legacy_valid_636_rating,sr_30d1ed603c3f307c84d9c81f,,f59b370422eed0bf53e4bd56dbc93eab7319c40846a30c18f2161a2a20cc7019,cex_277ddc8bf2557924b08e7422,ttd_ec8bf8bd1be3de7084b3ccfe,,OR,,non_safety,,,,,cba,non_base_compensation_signal,provisional_causal_candidate,non_safety_advantage,weak,"Non-base compensation via vacation accrual (benefit timing/level), not base wage",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_79f29bc1a59ae22724268ff0:automatic_raise_mechanism,qualitative:lobs_79f29bc1a59ae22724268ff0,legacy_valid_636_rating,sr_2a53e75211ac070680ebe0e2,,be32a3c2ffecb7d1a2a279f044ab84f1da17bcc476469b44fda99f3a0833def3,cexrem_e440d0d602f08abfc33b5007,ttd_f6addb11bb545164a02299a9,,MA,,non_safety,,,,,cba,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,moderate,"indicates step changes governed by promotion timing alongside a minimum percent increase, without identifying automatic COLA/CPI language or comparative safety/non-safety effects",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7a6a91a755145bf455273919:rank_or_specialization_premium,qualitative:lobs_7a6a91a755145bf455273919,legacy_valid_636_rating,sr_2bd2a81bb9971c016197a665,,00b18e53adf01117a45587052bca32508fce0f00602702bbbe39e91b0c29488a,cex_eeddbc868adc494648013039,ttd_2278a5dace9df8d95802da2a,,OH,,police,,,,,cba,rank_or_specialization_premium,direct_text_claim,gap_narrowing,strong,This indicates a rank-based pay difference (Sergeant vs. Patrol Officer) but does not establish a wage-gap effect beyond the text.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7a6d465fcb6017a0db561021:implementation_or_retroactivity_advantage,qualitative:lobs_7a6d465fcb6017a0db561021,legacy_valid_636_rating,sr_1b8f43149ae081311c6fb81d,,b8a100f37948aa091a36be7d498d53852d0c176cd145283d62bd715be859b249,cexrem_f77ecddc31205980fa212b54,ttd_b88c37bad6c1c490d43af8b5,,OH,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,The span indicates an effective date for a 'highest step' but does not establish a comparative advantage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7a9923aa08a97994e1c21766:implementation_or_retroactivity_advantage,qualitative:lobs_7a9923aa08a97994e1c21766,legacy_valid_636_rating,sr_d0a129ffeb7507b7401b63b4,,0c80b82c37dde4abad26f7fd9462cd8c07087c260501b908a65191bef0c888ec,cex_dc8ca1ca223426bc2c51fb4a,ttd_ba44f9966629c00ea66e7582,,MI,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,"Indicates an effective date range, but does not state retroactivity, staged increases, or an implementation advantage.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7b2d13d2c2a556a2945e58df:automatic_raise_mechanism,qualitative:lobs_7b2d13d2c2a556a2945e58df,legacy_valid_636_rating,sr_2a53e75211ac070680ebe0e2,,be32a3c2ffecb7d1a2a279f044ab84f1da17bcc476469b44fda99f3a0833def3,cexrem_e440d0d602f08abfc33b5007,ttd_f6addb11bb545164a02299a9,,MA,,non_safety,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"This supports the presence of an automatic eligibility rule for step increases tied to an anniversary date, not the magnitude of any wage effect.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7b7241aeae013376dc16b393:automatic_raise_mechanism,qualitative:lobs_7b7241aeae013376dc16b393,legacy_valid_636_rating,sr_562b6adde7ec1c95b2e2dc60,,67a50c27c472848687ae4dc76976f78891b000457246c5039ad167624d96a70f,cex1000_c58de708dde4fd15a33552c0,ttd_22276a0cadd9c33c6f41eb37,,OH,,fire,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,moderate,"Indicates a step progression tied to continuous employment, not a final wage effect.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7b7241aeae013376dc16b393:implementation_or_retroactivity_advantage,qualitative:lobs_7b7241aeae013376dc16b393,legacy_valid_636_rating,sr_562b6adde7ec1c95b2e2dc60,,67a50c27c472848687ae4dc76976f78891b000457246c5039ad167624d96a70f,cex1000_c58de708dde4fd15a33552c0,ttd_22276a0cadd9c33c6f41eb37,,OH,,fire,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,Provides timing for a step change; does not establish comparative advantage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7befee0765f547277f3e395e:automatic_raise_mechanism,qualitative:lobs_7befee0765f547277f3e395e,legacy_valid_636_rating,sr_330099fef71d4920a4c02a0f,,791defd36ce762f1baa967d2abcbe8eeec9c6d71c8610cbc0d395bfc819df57d,cexrem_9b0dfdf283a704a24f5bb4a9,ttd_7cee04a2fdb4f3a5ebc8e938,,CA,,police,,,,,cba,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Indicates movement to a next pay step but does not state any specific automatic formula, amount, or comparison outcome.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7befee0765f547277f3e395e:implementation_or_retroactivity_advantage,qualitative:lobs_7befee0765f547277f3e395e,legacy_valid_636_rating,sr_330099fef71d4920a4c02a0f,,791defd36ce762f1baa967d2abcbe8eeec9c6d71c8610cbc0d395bfc819df57d,cexrem_9b0dfdf283a704a24f5bb4a9,ttd_7cee04a2fdb4f3a5ebc8e938,,CA,,police,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,gap_narrowing,weak,Mentions an effective timing for the next pay step but does not provide retroactivity/staging details or comparative advantage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7d1bbd5f6d105262fe3f1b3f:implementation_or_retroactivity_advantage,qualitative:lobs_7d1bbd5f6d105262fe3f1b3f,legacy_valid_636_rating,sr_cdcecaa6dd36b937ff84a46e,,f897f93ae705b12273d81d6c7d18de007f65c86b6f92b49f9064802a34f6bc51,cex_989a4a513947a53a595b1982,ttd_10b561371518c84f062c412a,,DE,,police,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,"The span indicates when the agreement becomes effective, but does not state any retroactivity, staged increases, or comparative timing effects.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7dbcafef39f6374df2c64211:implementation_or_retroactivity_advantage,qualitative:lobs_7dbcafef39f6374df2c64211,legacy_valid_636_rating,sr_7964bd8c7c96cde38be9dc3d,,5d2814f7e0c754239fdcc6521ff64727d34aa70e26cce82534b0ee008827073c,cexrem_f5110135bab659770ec736ca,ttd_9dcc6eb79d2fd684e3057af2,,NY,,police,,,,,cba,implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,The evidence provides an effective date but does not establish a favorable or comparative timing advantage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7dbcafef39f6374df2c64211:non_base_compensation_signal,qualitative:lobs_7dbcafef39f6374df2c64211,legacy_valid_636_rating,sr_7964bd8c7c96cde38be9dc3d,,5d2814f7e0c754239fdcc6521ff64727d34aa70e26cce82534b0ee008827073c,cexrem_f5110135bab659770ec736ca,ttd_9dcc6eb79d2fd684e3057af2,,NY,,police,,,,,cba,non_base_compensation_signal,context_only,neutral_or_unclear,weak,"The evidence indicates a condition tied to sick leave usage; however, it does not provide the compensation effect or amount.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7e4788c6ccdf6c22f4786645:non_base_compensation_signal,qualitative:lobs_7e4788c6ccdf6c22f4786645,legacy_valid_636_rating,sr_81abc2adbe409911ae27758a,,f9b8edd1400044788a962a3124845344b6d33dcd4848035e873c28c6a932e1c1,cex_ba96381e5253b417468c090a,ttd_a147f01b5ce620b2873c6853,,OK,,police,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,moderate,This evidence only indicates overtime payment during special temporary shifts; it does not establish base wage effects or safety-vs-non-safety differences.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7ee2011cb6dcfe2fc1014a5d:market_or_comparability_pressure,qualitative:lobs_7ee2011cb6dcfe2fc1014a5d,legacy_valid_636_rating,sr_3509ecc184e2110363a7fdf7,,566cf5b4473502bb5fb79163bc8233c8047b240d29377022ca41ae40707d0efa,cexrem_27b934e4605d6618b56843d4,ttd_5e525d0bb72413b1b76135cb,,TX,,police,,,,,cba,market_or_comparability_pressure,documentary_mechanism_claim,gap_narrowing,weak,This span defines 'Market Data' but does not state how it is used to set or compare pay; direction is therefore provisional.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7f2431bdbc1f074e02cdb4cc:implementation_or_retroactivity_advantage,qualitative:lobs_7f2431bdbc1f074e02cdb4cc,legacy_valid_636_rating,sr_79fb46d39ccff9b5e787461f,,f654e0b97c55140cfc93ebade742bf31cb63ec0f497b4aa39168ef63c893811e,cex_8296db9331be377a157b0421,ttd_2d56ca43e6a3d157b343291a,,MA,,police,,,,,cba,implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,"This indicates a timing/effective date but does not specify retroactivity, staged increases, or favorable timing relative to a comparison.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7f413447e16e6e9ced9a7088:automatic_raise_mechanism,qualitative:lobs_7f413447e16e6e9ced9a7088,legacy_valid_636_rating,sr_bbceb0fc374b9dca3dfd2c59,,320a9b5e6f1dec6f93600f9b4170b78544677bd3b788f92449376605e491b532,cexrem_27828bf7796fbbf073f635d4,ttd_340bd2192ad31816359b132d,,WA,,fire,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,Covers CPI-W period and referenced CPI range used as a formula/input for pay updates; does not state the actual raise amount or final wage effect.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7fb9e9cda70cf3908089444b:implementation_or_retroactivity_advantage,qualitative:lobs_7fb9e9cda70cf3908089444b,legacy_valid_636_rating,sr_506783f83314e2ff6220c429,,d44ce80138b65301fa45804f5a29c3d8b8b21b5be9f40f618b0c21fc09f462a3,cex_dc6e45820e7d993b31bbed3b,ttd_38e91853d03e8bc40fb82fbf,,PA,,police,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,weak,Used only to note there is an effective date for the stated annual salaries.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7fecafb01c53a1379f89eea9:automatic_raise_mechanism,qualitative:lobs_7fecafb01c53a1379f89eea9,legacy_valid_636_rating,sr_357fbd7ec7a7fbd400e90004,,15904fa0d2c99574e80b5e135590111a9c69de5ffd8c2b55077a3a61f8f0f0c7,cexrem_c998a2f3c694811d51d08295,ttd_3f971475262b268fc98a4ec4,,TX,,fire,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,weak,"Indicates step-based increases exist, but does not specify amounts, timing, or comparative effect.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7ff382c367e1cb689d9b87c6:non_base_compensation_signal,qualitative:lobs_7ff382c367e1cb689d9b87c6,legacy_valid_636_rating,sr_59cfad64db6bad6f8bf04005,,c7ca9e8dbe17ed78fce10f7d3cf72776fb8e0e45919ada6cef2a0c727bba3986,cexrem_8b448f1c31e1acfa181ca174,ttd_c4131491bdb828d0fbe660f7,,OH,,police,,,,,cba,non_base_compensation_signal,provisional_causal_candidate,non_safety_advantage,weak,Provisional: indicates compensation for bargaining time for a representative; does not establish effects on base wages or a safety vs non-safety gap.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_7ff42a4d482dc53a041392fc:parity_or_internal_equity_signal,qualitative:lobs_7ff42a4d482dc53a041392fc,legacy_valid_636_rating,sr_41d9585aaa3bb1dcec8dbc88,,56eee3a71e6b1e83c4c2f3d5e3737945a45fda95dba0abdd606c1ec365585c35,cex_262764d33483859ebbf1f1cb,ttd_8d1e21d87420b629e4f6bf20,,OH,,fire,,,,,arbitration_award,parity_or_internal_equity_signal,direct_text_claim,gap_narrowing,moderate,Indicates a parity rationale for using different wage increases; does not specify magnitude or outcomes.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_8065b9911f03e70d66221ab5:non_base_compensation_signal,qualitative:lobs_8065b9911f03e70d66221ab5,legacy_valid_636_rating,sr_291785dc591252b2d59858a5,,ba1a650ddba69729946a40a225567d85892807085409c4f9a9f3f75690cec436,cexrem_5fba465916f7f14b04c81c19,ttd_424215e1a09e805b2c9f4fbc,,OH,,police,,,,,cba,non_base_compensation_signal,documentary_mechanism_claim,neutral_or_unclear,moderate,This indicates longevity pay is treated differently from COLA; it does not establish base-wage effects.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_806837945d0338c5b7d55171:implementation_or_retroactivity_advantage,qualitative:lobs_806837945d0338c5b7d55171,legacy_valid_636_rating,sr_a724c985853a24a9760bfe50,,f65a111df57235d3e9edb235a71db8ae1dbe2dbc919ba224cd9ed8e67c5315bf,cex_45ce7c09830ab3d87afbb6d4,ttd_dc31d96f0b3e0207a92eaa79,,SD,,fire,,,,,wage_schedule_or_compensation_plan,implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,Indicates timing/effectiveness of pay administration but does not state retroactivity or comparative advantage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_826b3991eb23e4f3560477de:automatic_raise_mechanism,qualitative:lobs_826b3991eb23e4f3560477de,legacy_valid_636_rating,sr_24ff79c65fbb53b6aa2c6706,,76fe7e464fb0ef9b904d5fa7892acc368d776512746bf9eb7eaf278ada53441e,cex_21731064c3daa7f8586f5be4,ttd_21becec9d458b50bfd0855a9,,NM,,fire,,,,,cba,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,Fragment references increases and seniority but does not clearly specify an automatic pay rule.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_82b923a9599401a6e3ef683e:bargaining_power_signal,qualitative:lobs_82b923a9599401a6e3ef683e,legacy_valid_636_rating,sr_dbcb06f34ca45de921d3e037,,7bc5fe5c3f2fc66b377c26304d27768f8e08b740f64d041590724c61a3193eb0,cexrem_fab8f482b0c750581cdeee10,ttd_f3eb15dd7ad80f44c7324f5f,,OH,,police,,,,,cba,bargaining_power_signal,documentary_mechanism_claim,gap_narrowing,weak,Bound to the presence of a settlement term; does not state bargaining leverage magnitude or mechanism beyond the word 'settlement'.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_82b923a9599401a6e3ef683e:implementation_or_retroactivity_advantage,qualitative:lobs_82b923a9599401a6e3ef683e,legacy_valid_636_rating,sr_dbcb06f34ca45de921d3e037,,7bc5fe5c3f2fc66b377c26304d27768f8e08b740f64d041590724c61a3193eb0,cexrem_fab8f482b0c750581cdeee10,ttd_f3eb15dd7ad80f44c7324f5f,,OH,,police,,,,,cba,implementation_or_retroactivity_advantage,direct_text_claim,gap_narrowing,moderate,Bound to retroactivity/timing clause wording; does not claim wage effects or gap narrowing magnitude.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_835149ee462e6637e8f8700f:implementation_or_retroactivity_advantage,qualitative:lobs_835149ee462e6637e8f8700f,legacy_valid_636_rating,sr_002df81a6f483ea97d9378b3,,9b3a93a040b5018dec028d40b6c23225c2ade6eb889e853a33be84abfadb312a,cex1000_717c3b80483aec1697f186d5,ttd_e5d48d100171fa412491db5b,,OH,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,This captures a timing term (effective date) but does not establish retroactivity advantage relative to other groups within this span.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_85b5a82c21a92ddefa7a43eb:non_base_compensation_signal,qualitative:lobs_85b5a82c21a92ddefa7a43eb,legacy_valid_636_rating,sr_51d5d8724a7e47731c490618,,f70b74562c1f8730c50395bf62db77cf2868ca6bf1035c462a018bf8d773566e,cex_8c0405f4ad6aba333396fc5c,ttd_d329aa005a2b4582e2185ad2,,OH,,fire,,,,,cba,non_base_compensation_signal,direct_text_claim,neutral_or_unclear,weak,This supports that overtime compensation is restricted for time spent on IAFF business; it does not establish base pay levels or wage gaps.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
