linkage_id,quantitative_evidence_id,qualitative_evidence_id,linkage_status,linkage_confidence,linkage_reason,city,state,unit_type,bargaining_unit_name,contract_or_cycle_period,source_family,quantitative_value_kind,quantitative_value_unit,quantitative_claim_readiness,raw_quantitative_value_string,qualitative_mechanism_family,qualitative_claim_relevance,qualitative_direction_of_pressure,qualitative_evidence_strength,qualitative_claim_boundary,same_source_match,same_city_match,same_unit_match,same_cycle_match,value_normalized,value_imputed,value_annualized,wage_gap_calculated,regression_used,treatment_effect_estimated,causal_claim_made,population_or_national_claim_made,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
QQL513-8423799707440bf9e62d97,quantitative:qobs_69cb94befdf3d422079472da,legacy:qualitative:lobs_69cb94befdf3d422079472da:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,East Moline,IL,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2.50% | effective_date=January 1, 2023 | currency_or_unit=percent | normalized_scalar_value=2.50",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,Only the timing of when wage rates become effective after the stated effective dates; no claim about whether this is more/less advantageous.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-3fb8e370db325b60fde6f1,quantitative:qobs_69cb94befdf3d422079472da,legacy:qualitative:lobs_9f454a74ab2ba08892e0f861:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,East Moline,IL,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2.50% | effective_date=January 1, 2023 | currency_or_unit=percent | normalized_scalar_value=2.50",implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,"This supports a retroactivity timing mechanism for wages, not a final causal wage or gap outcome.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-3b46d0a996c6411fd81894,quantitative:qobs_6b37272ad92474a850fa9b3b,legacy:qualitative:lobs_6b37272ad92474a850fa9b3b:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$31.50 | hourly_rate=$31.50 | currency_or_unit=per hour | normalized_scalar_value=31.50,non_base_compensation_signal,direct_text_claim,neutral_or_unclear,moderate,"This indicates additional 'special skill pay' relative to 'other incentive pay,' but does not identify how it relates to base wages or provide amounts.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-2b2d595751cf2fb74262a0,quantitative:qobs_6b37272ad92474a850fa9b3b,legacy:qualitative:lobs_6b37272ad92474a850fa9b3b:rank_or_specialization_premium,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$31.50 | hourly_rate=$31.50 | currency_or_unit=per hour | normalized_scalar_value=31.50,rank_or_specialization_premium,direct_text_claim,neutral_or_unclear,moderate,This only supports that compensation is differentiated for 'special skill' and described as separate/additional; it does not specify which ranks or quantify differences.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-290d718efc06ac756c73b9,quantitative:qobs_6b37272ad92474a850fa9b3b,legacy:qualitative:lobs_d9ee2f8ac030e1fe2e5db877:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$31.50 | hourly_rate=$31.50 | currency_or_unit=per hour | normalized_scalar_value=31.50,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,This indicates timing of an increase but does not state comparative advantage or retroactivity beyond the effective-date mechanics.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8cf8991b0e4ab3906e6cc5,quantitative:qobs_6d6a5c293498b0b0a00a68ea,legacy:qualitative:lobs_01fde53ca68eab05b472dac3:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Whitehall,OH,fire,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$31.15 | hourly_rate=$31.15 | step=3rd year | effective_date=2022-01-01 | currency_or_unit=$/hr (53-hr schedule) | normalized_scalar_value=31.15 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Indicates a step progression tied to completing four years of active full-time service; does not specify the size, timing beyond the condition, or whether it is automatic via COLA/CPI vs a service-step rule.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-ecf56f3a78006202942628,quantitative:qobs_6e8a14e87a8070904d11b5e5,legacy:qualitative:lobs_c08996390f17bf84e4e821fd:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,non_safety,,2021-03-01 to 2024-02-25,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=20.99 | hourly_rate=20.99 | step=B/2 | grade=200 | effective_date=March 1, 2021 | currency_or_unit=USD/hour | normalized_scalar_value=20.99",implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,moderate,This is timing/eligibility language for Step 'A' and does not state an advantage direction or magnitude.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-182ca112167ae15151bdbf,quantitative:qobs_6f80a825985b6e684312e29b,legacy:qualitative:lobs_d6e5450427aa98badca92184:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,fire,,2020-12-21 to 2023-12-17,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=$50.67 | hourly_rate=$50.67 | step=Step A | effective_date=December 20, 2021 | currency_or_unit=USD/hour (40-hr week schedule) - Fire Captains appointed prior to 9/23/13, pay 1 | normalized_scalar_value=50.67",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,": Timing term (effective date) with a stated percentage increase, without establishing safety/non-safety advantage",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-1bd86e864710bf11915a35,quantitative:qobs_70703c3b95cd8b9a8df805b3,legacy:qualitative:lobs_4b5db992df89fc51db7bae19:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Westlake,OH,police,,2022-03-01 to 2025-02-28,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=$93,691.64 | annual_salary=$93,691.64 | currency_or_unit=annual | normalized_scalar_value=93691.64",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,"This supports that pay timing/effectiveness is tied to an effective date, but it does not state retroactivity, staging, or an advantage relative to other timing.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-68671563ff1857ea1b8899,quantitative:qobs_70e65c7cc5511d49c97e80fc,legacy:qualitative:lobs_fc64f85f1a8bed992c69dbc1:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Bellevue,OH,police,,2024-11-01 to 2027-10-31,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=$36.40 | hourly_rate=$36.40 | step=At 1 Year (11/01/26 – 4%) | percentage_increase=4% | effective_date=11/01/26 | currency_or_unit=per hour | normalized_scalar_value=36.40,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,weak,"Shows timing between steps, which may indicate automatic step progression; does not state pay amounts or relative safety/non-safety effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-65614e5dab7fe46f71519d,quantitative:qobs_72086010cc46c2e79003b133,legacy:qualitative:lobs_72086010cc46c2e79003b133:bargaining_power_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Columbia,MO,police,,2020-10-01 to 2023-09-30,memorandum_or_settlement,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=23.50 | hourly_rate=23.50 per hour | effective_date=May 15, 2022 | currency_or_unit=per hour | normalized_scalar_value=23.50",bargaining_power_signal,documentary_mechanism_claim,neutral_or_unclear,weak,"This supports that negotiations over compensation/pay structure will be reopened, but the span does not specify bargaining leverage terms (e.g., union arbitration, factfinding, or negotiated settlement language).",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-57c864b5f27a01cf16b913,quantitative:qobs_720b28cb3bdcab6c4c14bb7a,legacy:qualitative:lobs_4a1c3ca7714c258dd0a0454e:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Laguna Hills,CA,non_safety,,2023-07-01 to 2025-06-30,cba,annual_salary_value,dollars_per_year,direct_text_quantitative_claim_ready,"annual_salary=5,748.84 | normalized_scalar_value=5748.84",automatic_raise_mechanism,direct_text_claim,gap_narrowing,moderate,"Text explicitly describes a cost of living adjustment (COLA) and its magnitude, indicating an automatic/scheduled pay adjustment mechanism.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-ee695cf1c5887a14138a4b,quantitative:qobs_77bd16fc54403f2c8659eb6b,legacy:qualitative:lobs_77bd16fc54403f2c8659eb6b:market_or_comparability_pressure,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Wadsworth,OH,non_safety,,2022-06-01 to 2025-05-31,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=3% | percentage_increase=3% | effective_date=6/1/2023 | normalized_scalar_value=3 | normalized_effective_date=2023-06-01,market_or_comparability_pressure,documentary_mechanism_claim,gap_narrowing,weak,"The span indicates reliance on market conditions and salary surveys as a possible comparative basis for setting pay, without establishing any quantitative competitiveness or wage-gap effect.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
