inventory_id,absolute_path_hash,relative_path,filename,extension,artifact_family,artifact_subfamily,tracked_status,ignored_status,untracked_status,symlink_status,file_size_bytes,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_priority,cleanup_level,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,lane_id,lineage
INV-efab0e8a54de2d38cc64,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/large_file_audit.json,,,validation,validation_or_audit,,,,,120,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,120,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5730713ffb8fd41a4181,,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-STAGGERED-LIVE-RUN-FROM-PREP-2026-07-25/targeted_scouting_four_lane_staggered_live_decision.json,,,documentation,project_documentation,,,,,6343,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,6343,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d8e56409f0c5b5839e2a,,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-FIXED-STAGGER-LIVE-RUN-OVERLAP-AUTHORIZED-2026-07-25/lane_outputs/lane_2/targeted_scouting_lane_2_candidate_sources.csv,,,documentation,project_documentation,,,,,1077473,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1077473,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-4a3b1f6368fe97fd8d7d,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-FINALIZED-2026-07-30/finalized_live_scout_summary.json,,,documentation,project_documentation,,,,,12232,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,12232,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-4767a683dad3a96171d0,,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_premium_stipend_differential_spans.csv,,,raw_span,span,,,,,1684087,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,1684087,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-05823b31579e9a64961e,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-ORIENTED-ATTRIBUTE-RATING-643-2026-07-25/claim_oriented_attribute_codebook_v1_1.md,,,rating,rating_output,,,,,4002,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8c20c52f64dacb3d4211,,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_ocr_later_or_defer_summary.json,,,documentation,project_documentation,,,,,152,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,152,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-328591f9c99282b669c2,,docs/analysis/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_merge_handoff.md,,,documentation,project_documentation,,,,,1369,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1369,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-851bbed740af9c3e5a1c,,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-SOURCE-SCOUT-WAVE-2026-07-27/broad_state_by_state_source_scout_results.csv,,,documentation,project_documentation,,,,,138427,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,138427,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d84a588a166e1f4e2d63,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/excluded_headlines.jsonl,,,claim_adjudication,claim_output,,,,,0,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-93358a711f30546e78d0,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/readiness_lane_003_queue.jsonl,,,queue,worker_queue,,,,,1127062,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,1127062,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-293f202e0781ff714b39,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/dashboard_remaining_candidate_review_update_summary.json,,,dashboard,json,,,,,775,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-07db98b2658ae75eadd9,,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/thumbnails/strict-vs-bounded-claim-sensitivity.png,,,rendered_visual,png,,,,,34739,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,34739,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-9aca0337f9af378afafd,,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/lanes/span_lane_003/lane_003_errors.csv,,,raw_span,span,,,,,945,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,945,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-155ba29bc89d403ec960,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/classification_smoke_test_results.json,,,ingestion,ingestion_output,,,,,1220,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,1220,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-23a6e8808ba6bc1f9ac0,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-QUALITATIVE-USAGE-LAYER-2026-07-25/navigation_only_qualitative_usage_manifest.json,,,documentation,project_documentation,,,,,643,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,643,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-72b163db6a7aba9c5c8d,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/compensation_cycle_repair_layer.jsonl,,,visual_data,bounded_visual_input,,,,,29810613,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,29810613,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c017e7b90ebb94f7a82d,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_content_type_summary.json,,,documentation,project_documentation,,,,,142,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,142,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8935dd9a9116d28f0a73,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01/merged_live_scout_candidates.csv,,,documentation,project_documentation,,,,,13259934,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,13259934,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-491b2982b32a5c0a59df,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/matched_cycle_claim_language_bank.md,,,normalization,normalization_output,,,,,398,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,398,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5385cb69da094211b8f6,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/external_search_lane_005_target_outcomes.jsonl,,,documentation,project_documentation,,,,,131717,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,131717,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-de3a0d0d415a9b13c982,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-ORIENTED-ATTRIBUTE-RATING-643-2026-07-25/_gabriel_claim_rating_643_validated_checkpoint.csv,,,rating,rating_output,,,,,1468354,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-9f6cea96941f7ef2ff03,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_001_claim_linkage_ledgers.jsonl,,,reconciliation,reconciliation_output,,,,,6812,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,6812,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8dcc28df5ecb1dc600f1,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_observation_type_summary.json,,,compact_observation,administrative_observation,,,,,1352,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,1352,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-74b12d9562de980dc143,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b445aacc97c29c870eb0.txt,,,extracted_text,txt,,,,,148137,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,148137,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c6c8872f9a55838783ce,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-RATING-AND-DASHBOARD-CLEANUP-2026-07-30/span_rating_lane_001_queue.jsonl,,,rating,rating_output,,,,,12560791,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-902dde5a9d185c8eaf36,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/claims/claim-card-unsup-06_caption.json,,,visual_data,bounded_visual_input,,,,,505,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a6945a8311cf78b9e53c,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/candidate_review_lane_003_results.csv,,,documentation,project_documentation,,,,,2559731,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,2559731,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-dab8e58daf16017a2b23,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/whole_corpus_integration_claim_adjudication_summary.md,,,claim_adjudication,claim_output,,,,,525,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-7caffe0ab1d4cd47367a,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-SCOUT-INFRASTRUCTURE-2026-07-31/remaining_unscouted_municipality_queue.jsonl,,,queue,worker_queue,,,,,24415033,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,24415033,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b852d43759d3222b3bc5,,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/limitations/analytical-design-limits.svg,,,rendered_visual,svg,,,,,73654,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,73654,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-784db92ba2a42ffbbf75,,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-PREP-DRY-RUN-FROM-PROVISIONAL-CLAIM-REVIEW-2026-07-25/targeted_scouting_lane_2_queue_500.csv,,,queue,worker_queue,,,,,348809,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,348809,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-725dc58c436c966590b9,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_004_artifact_pointer_ledger.part-004.csv,,,documentation,project_documentation,,,,,30077,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,30077,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-19b61e48111beaf3150e,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/global_causal_readiness_gate.json,,,visual_data,bounded_visual_input,,,,,173,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,173,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-93795b357c834c4c988a,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SIDE-RELEVANCE-RECONCILIATION-2026-08-03/next_task.md,,,reconciliation,reconciliation_output,,,,,663,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,663,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d55d99662fd55a25d216,,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/combined_broad_text_extraction_4051_lane_status_matrix.csv,,,documentation,project_documentation,,,,,469,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,469,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
