artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/06_CLAIM-ADJUDICATION-PREP/aggressive_claim_conflict_packet.csv,retain,84718,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0a4c2ac817706c787f47.txt,retain,942,Extracted text is a source-library companion and remains separate from source binaries.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/lanes/lane_005_checkpoint.json,retain,260,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_to_event_links.part-014.jsonl,retain,2025189,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_1_verification_input.csv,retain,426488,Superseded historical output; retain compact lineage and selected milestones.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/audit_final_whole_corpus_native_pdf_page_accounting.json,retain,400,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/lanes/ingestion_lane_001/lane_001_codified_records_summary.json,retain,329,Preserve project lineage in the original archive.,none
rating,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-QA-CATEGORIZATION-AND-GABRIEL-ATTRIBUTE-READINESS-2026-07-25/claims_not_yet_allowed.md,retain,464,Preserve project lineage in the original archive.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-PI-REPORT-COMPARISON-MECHANISM-REPAIR-2026-07-30/pi_report_mechanism_findings_table_v2_2026-07-30.json,retain,5549,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_city_cycle_unit_coverage.csv,retain,79228,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-010.csv,retain,404070,Superseded historical output; retain compact lineage and selected milestones.,none
report,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-EXTRACTION-500DOC-TARGETED-QA-2026-07-25/compensation_extraction_500_targeted_qa_report.md,retain,1549,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_artifact_pointer_manifest.part-008.jsonl,retain,7347559,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/normalization_rescue_locked_queue_manifest.json,retain,1580,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
raw_span,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-USAGE-REVIEW-2026-07-25/limited_exact_span_qualitative_usage_scope_matrix.csv,retain,1399,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
dashboard,docs/analysis/mechanism_linkage_claim_review_268_dashboard_status_note_2026-07-26.md,retain,358,Preserve project lineage in the original archive.,none
rating,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-RATING-35-QUARANTINE-REPAIR-2026-07-25/gabriel_claim_rating_35_quarantine_repair_stress_test_report.md,retain,706,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/search_target_event_linkage.jsonl,retain,20915935,Superseded historical output; retain compact lineage and selected milestones.,none
validation,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_validation_2026-07-28.md,retain,1789,Superseded historical output; retain compact lineage and selected milestones.,none
report,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_preflight_report.md,retain,449,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/TIER-C-EVIDENCE-SPAN-RATING-SUMMARY-140-VALID-RATINGS-2026-07-27/tier_c_evidence_span_rating_summary_140_input_reconciliation_summary.json,retain,2797,Preserve project lineage in the original archive.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mechanism_unique_source_counts.jsonl,retain,3432,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_countervailing_evidence_links.csv,retain,544718,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/claims/claim-card-unsup-05.svg,retain,87858,Superseded historical output; retain compact lineage and selected milestones.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-PI-REPORT-COMPARISON-MECHANISM-REPAIR-2026-07-30/large_file_audit.json,retain,1363,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/canonical_locator_groups.part-008.jsonl,retain,3091419,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/candidate_review_lane_001_results.csv,retain,2555043,Superseded historical output; retain compact lineage and selected milestones.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/semantic_review_confidence_registry.md,retain,428,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/documentary_growth_summary.json,retain,615,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/bounded_tier_c_evidence_memo_supplement_result_2026-07-27.md,retain,628,Superseded historical output; retain compact lineage and selected milestones.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/limitation_headlines.jsonl,retain,932,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_002_queue.jsonl,retain,10650724,Reconstructible runtime material with low historical value.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03/growth_claim_ready_queue.csv,retain,72489,Preserve project lineage in the original archive.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/span_extraction_lane_003_queue.csv,retain,1071093,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rating,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-CLAIM-ORIENTED-QA-RATING-AND-GABRIEL-READINESS-FINAL-PHASE-CLOSE-2026-07-25/source_evidence_rating_preflight_checklist.md,retain,465,Preserve project lineage in the original archive.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/validation_report.json,retain,2207,Superseded historical output; retain compact lineage and selected milestones.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_adjudication_ready_growth_table.csv,retain,256539,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-SCOUT-DRY-RUN-PREP-2026-07-27/broad_state_4x1000_scout_shard_003_locked_queue_summary.json,retain,1923,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_review_download_request_ledger.jsonl,retain,5485532,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/lanes/span_lane_001/lane_001_errors.csv,retain,945,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/hash_mismatch_queue.csv,retain,1730,Reconstructible runtime material with low historical value.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_critical_cross_examination_methodology_note.md,retain,1801,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/external_data_field_span_extraction_ready_queue.part-002.jsonl,retain,8913683,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_review_lane_004_queue.csv,retain,13488046,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_candidate_links.part-003.csv,retain,532069,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/targeted_text_layer_extraction_321_evidence_extraction_candidate_summary.json,retain,479,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/canonical_source_extraction_results.csv,retain,2527881,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/retained_official_data_package_queue_shard_manifest.json,retain,530,Reconstructible runtime material with low historical value.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/normalized_quantitative_records.csv,retain,23159242,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/within_source_repeat_links.jsonl,retain,1787,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
report,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/broad_state_4x1000_parallel_live_scout_stress_test_report.md,retain,353,Superseded historical output; retain compact lineage and selected milestones.,none
prompt,docs/analysis/worker_2_nj50_prep_prompt_2026-07-21.md,retain,3396,Keep representative prompts and relays in the frozen archive; repeated copies can be removed after acceptance.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/rejected_visuals.jsonl,retain,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
report,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01/dashboard_public_pages_smoke_report.json,retain,1266,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/whole_corpus_native_pdf_pages_by_source_family.json,retain,65,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/aggressive_bounded_reanalysis_methodology_note.md,retain,1630,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/municipality_cycle_groups.csv,retain,1012347,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_lane_005_wording_ledger.jsonl,retain,4246,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
validation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30/validation_lane_002_cammack_village_results.json,retain,11718,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29/lanes/scout_lane_001/lane_001_candidate_summary.json,retain,135,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/tier_c_text_span_extraction_source_family_coverage_summary.json,retain,3100,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figures/F16/figure_metadata.json,retain,3303,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/post_pi_wave1_preflight_gate_review_2026-07-23.md,retain,3105,Superseded historical output; retain compact lineage and selected milestones.,none
