extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status
cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,ttd_be0588f8645588a596157aef,20,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=20,1482,22,21,0,2,6,no,no,,6,5999,bounded_valid
cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,ttd_be0588f8645588a596157aef,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=19,26,1,1,0,0,1,no,no,,6,5999,bounded_valid
cex_7411e7cfe12346a7d59e30e0,doc_2e5b194dc234b3b8d037bdab,ttd_be0588f8645588a596157aef,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0117_sr_84ece7576a945d0f12fbaa7c.pdf#page=21,2,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=4,1499,4,19,1,1,1,yes,no,,6,5996,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=3,1468,7,19,1,1,5,yes,no,,6,5996,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=5,1494,1,11,0,5,1,yes,no,,6,5996,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=14,1497,26,15,0,7,1,yes,no,,6,5996,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=13,36,0,1,0,0,1,no,no,,6,5996,bounded_valid
cex_3968ffb9964b291bba2ec726,doc_c16b96ae4559b6d80b5d8964,ttd_0be2df44a560d4844c847f0c,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_695838eab079c2e7243af1c2.pdf#page=15,2,0,1,0,0,0,no,no,,6,5996,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,15,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=15,1496,4,10,0,0,5,no,no,,6,5994,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=14,1424,0,18,0,1,0,no,no,,6,5994,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=16,1497,8,12,0,0,17,no,no,,6,5994,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=19,1486,3,13,0,1,8,no,no,,6,5994,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=18,89,1,2,0,0,1,no,no,,6,5994,bounded_valid
cex_7a9626f998f407c9c69284fb,doc_a15baf87f18bba6fa2891ee0,ttd_8645a41873546b0b7bc32986,20,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf#page=20,2,0,1,0,0,0,no,no,,6,5994,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=5,1453,2,9,0,7,1,yes,no,,6,5998,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=4,1493,0,23,0,0,4,no,no,,6,5998,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=6,1493,0,10,0,7,0,no,no,,6,5998,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=7,1497,8,22,5,5,2,no,no,,6,5998,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=8,62,0,2,0,0,1,no,no,,6,5998,bounded_valid
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=1,0,0,0,0,0,0,no,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=5,1494,1,17,0,5,1,no,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=4,460,0,12,0,0,0,yes,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=6,1480,0,15,0,2,1,no,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=9,1485,3,21,1,3,5,no,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=8,1064,7,7,5,4,0,no,no,,6,5998,bounded_valid
cex_36238085637ea86b1bd74840,doc_74a3cc618705ee3989ed064a,ttd_227829a38debbf83a11c1630,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf#page=10,15,0,1,0,0,0,no,no,,6,5998,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=12,1497,4,25,0,5,5,no,no,,6,5996,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=11,1490,4,25,0,1,4,no,no,,6,5996,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=13,1499,8,34,1,10,2,no,no,,6,5996,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=14,1499,3,16,0,2,12,no,no,,6,5996,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=15,11,0,1,0,0,0,no,no,,6,5996,bounded_valid
cex_0cae3a90688ce5612e8e9e91,doc_28374d5fdbdc0d4da8b52751,ttd_97e1e73ced0a32bed7ddc9de,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf#page=16,0,0,0,0,0,0,no,no,,6,5996,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=4,1499,12,14,1,0,0,no,no,,6,5999,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=3,1498,0,12,1,6,0,no,no,,6,5999,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=5,1498,7,10,2,8,0,no,no,,6,5999,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=9,1498,4,8,0,0,1,no,no,,6,5999,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=8,6,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_0444c966561f0e694bd255c9,doc_cf1830c92e5e40d485e07d39,ttd_54ca790e4c40c2ccd6aa6d2b,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0055_sr_d1ffd113e4f064390ba11057.pdf#page=10,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=2,776,1,21,0,2,2,yes,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_84fbeea94d88579acac6/page_0002.jpg,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=1,189,0,5,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_84fbeea94d88579acac6/page_0001.jpg,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=3,1499,0,3,0,8,3,no,no,,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=7,1499,4,5,0,0,1,no,no,,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=6,1498,2,5,0,9,0,no,no,,6,5999,bounded_valid
cex_70e70f872e9029172943f060,doc_9bead7734cd1fdd733dadca3,ttd_5c436b38ef56a600f627e20d,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf#page=8,538,2,3,0,1,2,no,no,,6,5999,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=2,1499,5,24,5,2,6,no,no,,6,5998,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=1,213,0,17,0,0,0,no,no,,6,5998,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=3,1489,7,31,1,0,2,no,no,,6,5998,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=4,1497,0,18,0,8,1,no,no,,6,5998,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=5,1292,2,21,0,3,2,no,no,,6,5998,bounded_valid
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=6,8,0,0,0,0,1,no,no,,6,5998,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=6,1467,1,18,0,4,1,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_795c5edbeed726adb088/page_0006.jpg,6,5994,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=5,1496,1,9,0,3,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_795c5edbeed726adb088/page_0005.jpg,6,5994,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=7,1489,2,11,0,9,0,no,no,,6,5994,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=11,1482,3,9,0,2,18,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_795c5edbeed726adb088/page_0011.jpg,6,5994,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=10,48,1,3,0,0,1,no,no,,6,5994,bounded_valid
cex_b9ec44b3bde0e5405568cb77,doc_605989ed60efef703fde0c3d,ttd_bd9c656f286e2dec979de514,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf#page=12,12,0,1,0,0,0,no,no,,6,5994,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=3,1469,1,8,0,3,1,no,no,,6,5999,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=2,1472,0,11,0,3,5,yes,no,,6,5999,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=4,1498,6,24,1,0,7,no,no,,6,5999,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=5,1465,8,27,1,1,9,no,no,,6,5999,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=6,95,0,2,0,0,1,no,no,,6,5999,bounded_valid
cex_03b2c71eb4e4270de7dbae55,doc_2c8c3eb0b8fbd82fcb43a6ca,ttd_f6794a57ea2913c5473f2ec7,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0392_sr_fbd9fb1a52a4825206da0aaf.pdf#page=7,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=2,1486,5,23,0,2,10,yes,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=1,144,0,5,0,1,0,no,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=3,1495,2,42,1,3,2,no,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=7,1494,1,35,0,5,0,no,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=6,1380,2,24,2,5,7,no,no,,6,5999,bounded_valid
cex_6ddeb70b96c5080c69455765,doc_900d0bc3ed705d6dc64a669f,ttd_b3462d1d3c1efe2dae8d01c8,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_06abe014dd9fb42228a46728.pdf#page=8,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
