adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-7508efea92a380f230e2e20c,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9293427248ee855543c99dba,,cog_2025_170188,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-71417ba4d688f0d8fc71b93e,unclear,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,335587,335579,01/01/20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-dc9ba9fcdf186860441d23a4,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4204897c82f1dd8113dd7809,,cog_2025_209423,contextual_value,undated,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e1791370e4a336c641c88f86,side_independent,18fb8327028ab50f7fd893a265cd5cd6662eb45b86958768df41d985b31813da,,,Clarion,,769,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7a6befd222b25bdaf0bcca75,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-994244dbde4ad6aa94d5250e,,cog_2025_191165,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-5f1dba8df6294ef2cb1f2abb,unclear,fa10ec9b489568acea4984be77e490779fd7ef2eebd72b64e32763a828d3f28f,,,[3].spatialCoverage.additionalProperty[32].value,,192,embedded_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-69684ea4dcd9b404a846a69a,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-30f82f9b80f9cb83347d0387,,cog_2025_194989,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d3441cadfaa9f82b3fb5b5dc,unclear,78e181e96c453da29e154b7372fd7a4899aa1706c59b926b7c350d8270c0de0a,,,18-023- Shade Tree Commission,,231,html_table_10,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-85913bede3bf815b27608eba,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-fb23dfca7b1e826dcd7f17d7,,cog_2025_166249,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b24d044171744c07c480f058,unclear,128dce5f592e1a02bb170a10f34786cf0400e1279e2197ec780cad6d447e149d,4816,4814,4%,6,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-79fb0ada2e006a7a47b1895d,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f1d41bb74f46bf548ebf2187,,cog_2025_170801,unclear,undated,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-5beb4a3b6a8f3a843cb0c5dd,unclear,c0c9cda80f661cf2dd1828c83c5a6522aebea9fbbbe8bc3da499a33d006e4e8e,,,Psychologist 2,,554,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6d2a276cf9ade36908b8f162,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-28078a972a3a5dd60cc60829,,cog_2025_225670,contextual_value,2019,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-0c4c021199ddfd8e468d20d3,side_independent,4b58ba0a574bedc5f1f89c684d5b566709d2d74f232c772ae1e1236f2a25a4c3,95749,95745,2010,43,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-3679e0a9131390a899227231,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b94744551e9ca59d2505c7ac,,cog_2025_225684,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e27537310a77b7bf63c351a8,unclear,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,106339,106337,23,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e1b04266e0ba58bf32e9c3fa,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-79b955750edfcb180f81ca22,,cog_2025_169607,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-aecccc0ce977de7a18e818ff,unclear,9a60287e23668c6d4a33b990c72c0cdaebfdea31f5d126c6d86760630770b42a,36271,36268,402,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-11ee46ed3ab448985f760e68,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-fe8dfc952795ac7e277a6bff,,cog_2025_204779,unclear,undated,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-2446b012bf4788d3f5ebad1d,unclear,10da659db224c3ed709b41fad6f12f82bafed833465d6e13379013fa42d9fcee,180873,180869,2031,169,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7ac6d750cf25c3f551dfcb90,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4560c25f439ea0ea1dec271a,,cog_2025_162791,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-0778eb5f86efafaa5d3414ed,unclear,6cfab6928662377c5e8a4a798b5884aa95cf4c8eb3fd9905df6bca1f8d8701a6,172358,172351,"543,930",125,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9e7bab90e11f0b430a979d3a,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6c9607f1b99e3f9223cbead0,,cog_2025_204667,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-2257f274a2e4a3a667a27a20,unclear,fa33375eec687afa0736916196a3d1b7c827ecd3e63055bb684a53d8c0035a2a,373513,373504,"6,658,374",143,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b06501ef2f3085ae2e6eaaef,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6dc350ed4fb86f341a894327,,cog_2025_211729,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-c3f3e71b66a58dee9a7444c2,unclear,9cff76666c8e796b3ea8a33e501b20b6d155bc1bdbf8a5c566dfd84cc31b0093,117830,117829,8,65,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f3759ff148b4f2022fc3c4e3,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a8aeee5089cf577242427930,,cog_2025_111928,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e4410fe473dfd245c78c6946,unclear,5d7f33112c29ccf82f512ff1f8687e591a2f0cfa3a3fcff92a755868d101bf33,,,State appropriation.......,,111,html_table_10,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5df78bbc169003bc58695c59,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b18b29b14a3479422efdb9cb,,cog_2025_209871,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-2c53b68598a0915c3ac87722,unclear,5d6a2908649c823447dca3916d24f24f55e2189ac2da9f713173913ca7660f63,41851,41843,STEWART,18,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
