normalization_id,normalization_prep_id,span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,raw_span_snippet,raw_bounded_context_snippet,raw_value_tokens,raw_percent_tokens,raw_period_tokens,normalized_value,normalized_value_candidates,normalized_value_min,normalized_value_max,normalized_value_type,normalized_pay_basis,normalized_period_start,normalized_period_end,normalized_period_label,normalized_period_status,normalized_role_unit,normalized_side_label,compensation_type,normalization_status,normalization_confidence,normalization_caveats,normalization_repair_codes,reconciliation_confidence,reconciliation_reason_codes,source_title,page_location_pointer,source_locator_lineage,bounded_snippet_reference,hourly_annual_conversion_performed,imputed_hours_weeks_fte
BRMQNORM-20260803-891e63f4b0e67991c3863c9b,BRMNORMPREP-20260803-eeb3fd9b3fd4be072793dfc5,BRMGRT-20260802-8e6ff23862e5e619876197fc,BRMGRS-20260802-1291bb065d95097c833fec9c,BRMSPAN-20260802-0c5bfc08b5b53d34d984e13c,RMSRD-20260802-4237cdd0f75b49b855fb,BRM5C-BRM5-20260731-08396-01,Marysville,KS,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,"the City shall provide the Administrator with an annual stipend of Five Hundred Dollars ($500.00)
",,"[""$500.00""]",[],[],500.0,[500.0],,,currency_amount,stipend,,,,missing_period_anchor,non_safety_role,non_safety_direct,allowance_reimbursement,needs_period_review,low,"[""period_anchor_missing_or_unresolved""]",[],high,"[""source_title_anchor:non_safety_direct""]",Regular Meeting Agenda (includes “CODE ENFORCEMENT PAY SCALE” pay range approval),20323,"{""candidate_id"": ""BRM5C-BRM5-20260731-08396-01"", ""final"": ""https://cityofmarysvilleks.com/_files/ugd/485548_b95d2486c4a24d978c30de5e7987c092.pdf"", ""original"": ""https://www.cityofmarysvilleks.com/_files/ugd/485548_b95d2486c4a24d978c30de5e7987c092.pdf"", ""scout_target_id"": ""BRM5-20260731-08396""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-0c5bfc08b5b53d34d984e13c,false,false
BRMQNORM-20260803-8922c76d614ab8d314b63808,BRMNORMPREP-20260803-37c13c2e80499d5ac5476438,BRMGRT-20260802-bc53c0dbf1c6f44a5e9ec691,BRMGRS-20260802-8a6ca55cf01c87c694cd5f12,BRMSPAN-20260802-76cd638bb6da081a43ea3466,RMSRD-20260802-5b8c14e45e71798ef973,BRM5C-BRM5-20260731-14232-01,Middleburgh,NY,Northeast,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,"Department Heads are ineligible for overtime compensation, as they are exempt under the Fair Labor
",,[],[],[],,[],,,,overtime_rate,,,,missing_period_anchor,unclear_role,remains_unclear,overtime_holiday,side_unclear_defer,low,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]",Proposed Village of Middleburgh Employee Handbook (includes Compensation/Payroll and overtime compensation policy text),12291,"{""candidate_id"": ""BRM5C-BRM5-20260731-14232-01"", ""final"": ""https://villageofmiddleburgh.com/wp-content/uploads/2026/01/Proposed-Village-of-Middleburgh-Employee-Handbook.pdf"", ""original"": ""https://www.villageofmiddleburgh.com/wp-content/uploads/2026/01/Proposed-Village-of-Middleburgh-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-14232""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-76cd638bb6da081a43ea3466,false,false
BRMQNORM-20260803-892d18a44898d4965236da41,BRMNORMPREP-20260803-1efda28b16241a23fb32a0f1,BRMGRT-20260802-42d35a28bfd8995617fe7a13,BRMGRS-20260802-a2b99a4a3c9b9e673dacd261,BRMSPAN-20260802-679dcfa7e92fd65676c9fc47,RMSRD-20260802-092f6de250462206a4bc,BRM5C-BRM5-20260731-06601-02,Tomahawk,WI,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,SECTION 3 - HOURS OF WORK AND OVERTIME........................................................................................,,[],[],[],,[],,,,overtime_rate,,,,missing_period_anchor,not_applicable,write_off,overtime_holiday,write_off_exclude,low,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",[],low,"[""not_useful_for_side_sensitive_downstream_work""]","City of Tomahawk Personnel Committee Packet — Non-Union Employee Wages and Benefit Package (includes employee handbook sections, e.g., Longevity policy and Appendix A salary ordinance reference)",16485,"{""candidate_id"": ""BRM5C-BRM5-20260731-06601-02"", ""final"": ""https://cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf"", ""original"": ""https://www.cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf"", ""scout_target_id"": ""BRM5-20260731-06601""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-679dcfa7e92fd65676c9fc47,false,false
BRMQNORM-20260803-892ef4d5c5e8b9bc6c53014f,BRMNORMPREP-20260803-28b7bc604f135f01f7123ef3,BRMGRT-20260802-fd72fb108eb30a03a116168e,BRMGRS-20260802-fbed48a7cc443cae6f998da1,BRMSPAN-20260802-d7ca59e001bf70b612f58b5d,RMSRD-20260802-afae27f469f6653619e5,BRM5C-BRM5-20260731-14789-01,Powellsville,NC,South,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,quant_position_classification_pay_band,quantitative_compensation,quantitative_needs_normalization,manual_review_candidate,"step to the next higher step within the same assigned Salary Grade.
",,[],[],[],,[],,,,unknown_or_mixed,,,,missing_period_anchor,unclear_role,remains_unclear,classification_pay_band,side_unclear_defer,low,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","ORDINANCES of the TOWN OF POWELLSVILLE, NORTH CAROLINA (PDF) — Chapter Twelve: PERSONNEL ORDINANCE (includes Merit Pay Raise; Classification/Pay administration sections)",108134,"{""candidate_id"": ""BRM5C-BRM5-20260731-14789-01"", ""final"": ""https://peta.org/wp-content/uploads/2024/01/town-of-powellsville-general-ordinance.pdf"", ""original"": ""https://www.peta.org/wp-content/uploads/2024/01/town-of-powellsville-general-ordinance.pdf"", ""scout_target_id"": ""BRM5-20260731-14789""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-d7ca59e001bf70b612f58b5d,false,false
BRMQNORM-20260803-89348466307d948c040dac13,BRMNORMPREP-20260803-1008de221c91bf63c6e7aadd,BRMGRT-20260802-a63ec4db4b9063f596a6d6fb,BRMGRS-20260802-079ed452218eee2ecaa3f7ca,BRMSPAN-20260802-243b118c23fe1e0b7839f550,RMSRD-20260802-7c8656e1c4a0ffba4042,BRM5C-BRM5-20260731-06735-01,Grand View-on-Hudson,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,directional_hint_only,local_context_candidate,"This contract shall become effective June 1,2007, and shall continue in force to and
",,[],[],"[""2007"",""June 1, 2007"",""May 31, 2011""]",,[],,,,unknown_or_mixed,2007,2011,2007–2011,explicit_or_bounded_repair,police_role,police_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:police_direct""]","Collective Bargaining Contract Agreement (South Nyack–Grand View Police Department); term includes June 1, 2007 through May 31, 2011",5722,"{""candidate_id"": ""BRM5C-BRM5-20260731-06735-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/10/56/26/105626199150147161380260627528206291264"", ""original"": ""https://ecommons.cornell.edu/bitstreams/f580dfd9-1662-4ab4-a1b0-084ca6e34b25/download"", ""scout_target_id"": ""BRM5-20260731-06735""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-243b118c23fe1e0b7839f550,false,false
BRMQNORM-20260803-8936c9ca2849771e76e8e7d9,BRMNORMPREP-20260803-d8d0d7dbb9da732cbd86ce9d,BRMGRT-20260802-f2e27a5bf80d6f6a4b69ec71,BRMGRS-20260802-7a49c46d69e33db0795f55d7,BRMSPAN-20260802-4de792c4bbef753acf627d9e,RMSRD-20260802-c3b1e11d7396495402c6,BRM5C-BRM5-20260731-06196-05,Washington,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,exclude_or_write_off," Overtime shall be paid in
",,[],[],[],,[],,,,overtime_rate,,,,missing_period_anchor,fire_role,fire_direct,overtime_holiday,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",[],high,"[""source_title_anchor:fire_direct""]",Collective Bargaining Agreement (International Association of Fire Fighters Local 699) — City of Washington Court House,29082,"{""candidate_id"": ""BRM5C-BRM5-20260731-06196-05"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0292.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0292.pdf"", ""scout_target_id"": ""BRM5-20260731-06196""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-4de792c4bbef753acf627d9e,false,false
BRMQNORM-20260803-89411e37cc4b68d3a5ae3ffd,BRMNORMPREP-20260803-060c3023cc0a8fca69f81809,BRMGRT-20260802-2da7aaedf41e455b8298c554,BRMGRS-20260802-9e2d5d7c9aaf4719a99a3214,BRMSPAN-20260802-b91c2207a3bffa6f26a2938e,RMSRD-20260802-12bec5986e53bdd9ee22,BRM5C-BRM5-20260731-02213-02,Chardon,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,rate is $7.68 per hour or approximately 18.0%.,,"[""$7.68 per hour""]","[""18.0%""]",[],7.68,[7.68],,,currency_amount,hourly,,,,missing_period_anchor,police_role,police_direct,base_wage,needs_period_review,low,"[""period_anchor_missing_or_unresolved"",""no_cross_basis_conversion_performed""]",[],high,"[""source_title_anchor:police_direct""]","Fact-Finding Report — City of Chardon, Ohio and Ohio Patrolmen’s Benevolent Association (OPBA) (Part-time Patrol Officers)",11512,"{""candidate_id"": ""BRM5C-BRM5-20260731-02213-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-04-0377.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-04-0377.pdf"", ""scout_target_id"": ""BRM5-20260731-02213""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b91c2207a3bffa6f26a2938e,false,false
BRMQNORM-20260803-8951473ea046efd042f4cf50,BRMNORMPREP-20260803-d0233d6332a1d09af3a0a75c,BRMGRT-20260802-b39e4a98abfaf180e5062541,BRMGRS-20260802-bae9d136043457f69769b228,BRMSPAN-20260802-eb1403e5debf46e4c075f850,RMSRD-20260802-a29765989f6338d36d25,BRM5C-BRM5-20260731-13997-01,Maple,WI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,local_context_only,local_context_candidate,County Clerk Sue Sandvick will be retiring effective 1/19/23.,,[],[],"[""October 13, 2022""]",,[],,,,unknown_or_mixed,2022,2022,2022,explicit_or_bounded_repair,not_applicable,not_applicable,other,not_applicable_defer,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_not_applicable""]",[],original_rating_preserved,[],"Approved Minutes (Town Board Meeting) — October 13, 2022",4100,"{""candidate_id"": ""BRM5C-BRM5-20260731-13997-01"", ""final"": ""https://maple.wi.gov/wp-content/uploads/2022/12/Minutes-October-2022.pdf"", ""original"": ""https://maple.wi.gov/wp-content/uploads/2022/12/Minutes-October-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-13997""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-eb1403e5debf46e4c075f850,false,false
BRMQNORM-20260803-896aa52f414d804cdd0419d3,BRMNORMPREP-20260803-e6d54125ac0b15873fd9a433,BRMGRT-20260802-dec18bcbd98f4efca3c5f8a6,BRMGRS-20260802-65064c3f4b1d6c639e0ad220,BRMSPAN-20260802-7c809e9bcdfeb820c4e4da6f,RMSRD-20260802-1ecfd8c9cd3327263e95,BRM5C-BRM5-20260731-13468-01,Delaware,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate," The following pay rates, reflecting a 1.9 %
increase for 2017, and a 2 % increase for 2018 and a 2 % increase for 2019 will be paid
",,[],"[""1.9 %"",""2 %""]","[""2017"",""2018"",""2019""]",,"[1.9,2.0]",,,percentage,percentage_raise,2017,2019,2017–2019,explicit_or_bounded_repair,police_role,police_direct,cola_or_raise,normalized_growth_or_percentage_only,moderate,"[""multiple_raw_values_preserved_no_single_value_selected""]",[],high,"[""source_title_anchor:police_direct""]","Agreement Between the City of Delaware and the Fraternal Order of Police, Ohio Labor Council, Inc. (on behalf of the Patrol Officers' Bargaining Unit of the Police Department of the City of Delaware)",42983,"{""candidate_id"": ""BRM5C-BRM5-20260731-13468-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf"", ""scout_target_id"": ""BRM5-20260731-13468""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-7c809e9bcdfeb820c4e4da6f,false,false
BRMQNORM-20260803-896b5c421941569b01237f53,BRMNORMPREP-20260803-9b19cca4d2738ad6d54e2dac,BRMGRT-20260802-ab85fe8b93944d7143308811,BRMGRS-20260802-470f7f478e4c249bcb9a9551,BRMSPAN-20260802-6af9e2cb523014573a13f658,RMSRD-20260802-230d47d76c8db6cc091c,BRM5C-BRM5-20260731-01481-01,Lac qui Parle,MN,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,local_context_only,local_context_candidate,"FUND TRANSFER ADJUSTMENT EFFECTIVE
October 24, 2022
",,[],[],"[""2023"",""October 24, 2022""]",,[],,,,unknown_or_mixed,2022,2023,2022–2023,explicit_or_bounded_repair,not_applicable,not_applicable,other,not_applicable_defer,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_not_applicable""]",[],original_rating_preserved,[],RESOLUTION ESTABLISHING ASSIGNMENT OF WAGE INCREASE SCHEDULE 2023 (City of Madison; “continuing thereafter until modified therein”),60325,"{""candidate_id"": ""BRM5C-BRM5-20260731-01481-01"", ""final"": ""https://ci.madison.mn.us/wp-content/uploads/2023/02/AP10242022reduced.pdf"", ""original"": ""https://www.ci.madison.mn.us/wp-content/uploads/2023/02/AP10242022reduced.pdf"", ""scout_target_id"": ""BRM5-20260731-01481""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-6af9e2cb523014573a13f658,false,false
BRMQNORM-20260803-897354ea6c8a94fd957feed5,BRMNORMPREP-20260803-bb5632b170d0cbe0e3dd5ff5,BRMGRT-20260802-4ec5239b5dc1270a96686330,BRMGRS-20260802-05fccd3bee4bdbd63f7a40b5,BRMSPAN-20260802-e3af56b6f04b7afb365c1e4e,RMSRD-20260802-1d74321f40be0bfec3ce,BRM5C-BRM5-20260731-03043-02,New Bremen,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,"18 Court Clerk (2024 $16/hr@26hr/month) A't't'lo 12 5,000.00 4950 4,950.00 4,950.00
",,"[""$16/hr""]",[],"[""2024"",""2025""]",16.0,[16.0],,,currency_amount,budget_amount,2024,2025,2024–2025,explicit_or_bounded_repair,not_applicable,not_applicable,budget_or_pay_plan,not_applicable_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_not_applicable""]",[],original_rating_preserved,[],"Preliminary Town Budget for 2025 (Lewis County, Town of New Bremen)",1852,"{""candidate_id"": ""BRM5C-BRM5-20260731-03043-02"", ""final"": ""https://townofnewbremen.gov/uploads/6/6/5/7/6657679/preliminary_town_budget_for_2025.pdf"", ""original"": ""https://www.townofnewbremen.gov/uploads/6/6/5/7/6657679/preliminary_town_budget_for_2025.pdf"", ""scout_target_id"": ""BRM5-20260731-03043""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e3af56b6f04b7afb365c1e4e,false,false
BRMQNORM-20260803-89795a4a71467f61c8257e1f,BRMNORMPREP-20260803-91e0077d73d9d50046761aa1,BRMGRT-20260802-9549f2b7f6dfce506b65d970,BRMGRS-20260802-b02c3f23976847c4ae4c2005,BRMSPAN-20260802-69449af811681716cd7d0c19,RMSRD-20260802-2bb134f31cb4d8a01b53,BRM5C-BRM5-20260731-12785-02,Oronoco,MN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,"267 100-43000-41100 Salaries & Wages 352,320.00 5 FTEs- Includes On-Call & OT +3.5% raise 300,212.75 195,678.59 - - - - - -
",,[],"[""3.5%""]","[""2026""]",3.5,[3.5],,,percentage,budget_amount,2026,2026,2026,explicit_or_bounded_repair,unclear_role,remains_unclear,cola_or_raise,side_unclear_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]",City of Oronoco 2026 Preliminary Budget (Draft) - Salaries & Wages line items,24477,"{""candidate_id"": ""BRM5C-BRM5-20260731-12785-02"", ""final"": ""https://oronoco.com/vertical/sites/%7B0EACF6BF-709F-42E8-AA6B-876F32576E1A%7D/uploads/Draft_Preliminary_Budget_2026_v.3.pdf"", ""original"": ""https://www.oronoco.com/vertical/sites/%7B0EACF6BF-709F-42E8-AA6B-876F32576E1A%7D/uploads/Draft_Preliminary_Budget_2026_v.3.pdf"", ""scout_target_id"": ""BRM5-20260731-12785""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-69449af811681716cd7d0c19,false,false
BRMQNORM-20260803-898f9ffac6a03fdcc6516011,BRMNORMPREP-20260803-43f4952900e5c27baf840cac,BRMGRT-20260802-0b2ebd01ad2cc35fb2f949ef,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-e70990b93c067b60e3db4935,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate," Thus, the Employer’s offer of 2% increases
",,[],"[""2%""]","[""2019""]",2.0,[2.0],,,percentage,percentage_raise,2019,2019,2019,explicit_or_bounded_repair,fire_role,fire_direct,cola_or_raise,normalized_growth_or_percentage_only,moderate,[],[],high,"[""source_title_anchor:fire_direct""]","Fact-Finding Report (SERB Case #2019-MED-07-0620) between City of Monroe, Ohio and Monroe Firefighters IAFF Local 3824",9413,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e70990b93c067b60e3db4935,false,false
BRMQNORM-20260803-8997cdbc700e5045d3867696,BRMNORMPREP-20260803-ca4d2f32ecb2ac68e7eae878,BRMGRT-20260802-c99f3e00ea6a74099b394eeb,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-a67688bb809b1a2d50f98df7,RMSRD-20260802-847dfe7cf86f2457868a,BRM5C-BRM5-20260731-02242-02,Dover,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,local_context_only,manual_review_candidate," Effective February 16, 2020 hereof, a
",,[],[],"[""February 16, 2020"",""February 16, 2023""]",,[],,,,unknown_or_mixed,2020,2023,2020–2023,explicit_or_bounded_repair,fire_role,fire_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:fire_direct""]","Collective Bargaining Agreement / Labor Agreement (Effective February 16, 2020 - February 16, 2023) – City of Dover / Local 324 International Association of Firefighters",50242,"{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-a67688bb809b1a2d50f98df7,false,false
