calibration_id,text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,pdf_page_count,content_artifact_path,wage_table_signal,contract_period_signal,table_like_structure_signal,candidate_wage_pages,candidate_wage_page_count,detection_notes,calibration_round_id,calibration_selection_rank,calibration_selection_reason,source_review_pilot_id,page_count_bin,text_layer_status,wage_table_signal_confidence,contract_period_confidence,candidate_contract_period_text,extraction_pilot_priority,recommended_next_action,table_detection_method,reviewer,reviewed_at,calibration_status,page_hint_precision_label,wage_table_present_label,wage_table_page_match_label,contract_period_present_label,contract_period_hint_match_label,table_layout_type,extraction_complexity_label,false_positive_family,extraction_schema_notes,recommended_extraction_action,reviewer_confidence,reviewer_notes,review_id,review_method,review_status_detail,artifact_exists_review,artifact_hash_verified_review,artifact_size_verified_review,pdf_opened_review,candidate_pages_requested,candidate_pages_inspected,adjacent_pages_inspected,context_pages_inspected,pages_inspected,pages_with_text_review,bounded_text_chars_inspected,review_elapsed_seconds
cal_27f7aa01a1896ab84af3af3e,ttd_5f472b7db25754a94330be53,pr_b15019b75ac7d125cd420df7,sr_3c7a802eade87cf66fd9313f,NSCQ-MI-20260720-0072,MI,Saginaw,CITY OF SAGINAW,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0500_sr_3c7a802eade87cf66fd9313f.pdf,possible,likely,possible,1,1,deterministic bounded keyword/numeric-structure signals; 1 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,88,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,medium,high,"fined as a local road agency are members of either the SEIU or AFSCME Collective Bargaining agreements whereas; all benefits and wages are subject to negotiations. To the extent possible, The City of Saginaw does or plans to address benefits plans as follows: 1. New employee hires who are eligible f",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:15Z,reviewed,correct,yes,exact,yes,partially_correct,annual_salary_schedule,easy,not_applicable,retain annual basis and schedule dates,include_in_wage_extraction_pilot,high,Assisted review inspected 1 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,1,1,,1,1,1,2384,0.009793
cal_2d3dc84a859cfc2741388967,ttd_af8e018d3fd64becac557f2d,pr_0a5c6d1533c6efd7a3199910,sr_c81d3bca5923f18fa553a628,NSCQ-GA-20260720-0002,GA,Savannah,CITY OF SAVANNAH,fire,cba,p1,official_municipal,possible,cba_candidate,46,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0040_sr_c81d3bca5923f18fa553a628.pdf,possible,likely,likely,"2,6,11,21,24,45",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,89,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,26_to_50,present,medium,high,AGREEMENT BETWEEN MAYOR AND ALDERMEN OF THE CITY OF SAVANNAH AND LOCAL #[number redacted] INTERNATIONAL ASSOCIATION OF FIREFIGHTERS SAVANNAH PROFESSIONAL FIRE FIGHTERS ASSOCIATION 2018-2022,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:15Z,needs_second_review,partially_correct,maybe,exact,no,no_period_found,rank_step,hard,benefit_table,"preserve rank, step, and effective-date columns",manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,6,11,21,24,45","2,6,11,24,45",,2,"2,6,11,24,45",5,6929,0.080916
cal_2ea02abee856ba348e248a5e,ttd_2f86370314669ecf6faa4d08,pr_eb3a47807cc493cc2f46c122,sr_db228b655ef9bb13f47acc3d,NSCQ-OR-20260720-0076,OR,Hermiston,CITY OF HERMISTON,police,cba,p1,uncertain,possible,cba_candidate,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0019_sr_db228b655ef9bb13f47acc3d.pdf,possible,likely,likely,"3,8,10,11",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,90,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,11_to_25,present,medium,high,"COLLECTIVE BARGAINING AGREEMENT BETWEEN CITY OF HERMISTON AND HERMISTON POLICE ASSOCIATION July 1, 2019 – June 30, 2022",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,correct,yes,exact,yes,partially_correct,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,high,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 1 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"3,8,10,11","3,8,10,11",2,2,"3,8,10,11,2",5,13922,0.082320
cal_30283fc6e2d14875aa45d22a,ttd_8e5694385c6e3595d7702c81,pr_888a4039a3e196b29c651069,sr_ab1c058903820b421a91d52f,NSCQ-MO-20260720-0037,MO,Hazelwood,CITY OF HAZELWOOD,non_safety,cba,p1,unknown,possible,cba_candidate,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0236_sr_ab1c058903820b421a91d52f.pdf,possible,likely,likely,"4,5,6",3,deterministic bounded keyword/numeric-structure signals; 3 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,91,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,11_to_25,present,medium,high,"The International Union of Operating Engineers, Local #[number redacted] (AFL-CIO), effective July 1, 2024 through June 30, 2027, which is attached hereto as Exhibit A and",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,partially_correct,yes,exact,no,no_period_found,hourly_schedule,moderate,not_applicable,retain rate basis and effective-date columns,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"4,5,6","4,5,6","3,7",,"4,5,6,3,7",5,13263,0.056696
cal_328a06695d4802a821952280,ttd_22db735d8d0e57c74e12f5d2,pr_6861cbd0fa1fcdc80d497782,sr_b7ed8579649f85c58ace70b9,NSCQ-MD-20260720-0016,MD,Annapolis,CITY OF ANNAPOLIS,fire,cba,p1,uncertain,possible,cba_candidate,43,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0065_sr_b7ed8579649f85c58ace70b9.pdf,possible,likely,likely,"6,10,15,20,24,42",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,92,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,26_to_50,present,medium,high,"ATION OF FIREFIGHTERS, AFL-CIO, (ANNAPOLIS PROFESSIONAL FIREFIGHTERS) Effective from July 1, 2022 to June 30, 2024",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,needs_second_review,correct,maybe,exact,yes,correct,rank_step,hard,other:bounded_signal_without_confirmed_table,"preserve rank, step, and effective-date columns",manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"6,10,15,20,24,42","6,10,15,24,42",,,"6,10,15,24,42",5,12068,0.061231
cal_400c52f8b0cd3b590bd71b01,ttd_20e6d556de8e2533ec8b0a6b,pr_26401ffbf2c19ed9a42f1248,sr_710af0ea4068fac7e2b7f3c0,NSCQ-MT-20260720-0043,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,p2,official_municipal,possible,unknown,72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0500_sr_710af0ea4068fac7e2b7f3c0.pdf,possible,possible,possible,"2,9,17,25,40",5,deterministic bounded keyword/numeric-structure signals; 5 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,93,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,partial,medium,medium,stands the policies contained herein. Signed Date Print Name Position Effective Date of Employment,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,partially_correct,yes,exact,maybe,partially_correct,step_grade,hard,not_applicable,preserve step and grade/range headers,include_after_schema_update,high,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,9,17,25,40","2,9,17,25,40",,2,"2,9,17,25,40",5,12255,0.064471
cal_460035e3d14dd100535ec9af,ttd_8c850ee9dd9f157c75bef14a,pr_8365946c10fdb614ce2d5062,sr_3563453e1fa942e29a9c88c9,NSCQ-OH-20260720-0194,OH,Athens,CITY OF ATHENS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,42,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0007_sr_3563453e1fa942e29a9c88c9.pdf,possible,unlikely,likely,"6,24",2,deterministic bounded keyword/numeric-structure signals; 2 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,94,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,26_to_50,partial,medium,low,,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,correct,maybe,exact,no,no_period_found,rank_step,hard,benefit_table,"preserve rank, step, and effective-date columns",manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 2 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"6,24","6,24","5,7,23",,"6,24,5,7,23",5,11530,0.049671
cal_4693f3c71a20f4eb25208da8,ttd_c48c06bdaff7b82eb60857b8,pr_b462ff2768cbfad1d6c9bda6,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,p2,unknown,possible,cba_candidate,106,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf,possible,likely,likely,"13,24,54,59,105,106",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,95,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,over_100,present,medium,high,"COLLECTIVE BARGAINING AGREEMENT BY AND BETWEEN BLUEGRASS FRATERNAL ORDER OF POLICE, LODGE NO. 4 AND LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT POLICE OFFICERS AND SERGEANTS UNIT July 1, 2021 – June 30, 2025",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,needs_second_review,correct,yes,exact,no,no_period_found,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"13,24,54,59,105,106","13,24,54,105,106",,,"13,24,54,105,106",5,11085,0.087451
cal_4aefeb6cfe71c227f04b40ce,ttd_1b4419322f21182bba9f21d5,pr_53100bb720f22826273e7bf7,sr_02812db16ed151b07bd678ae,NSCQ-IN-20260720-0037,IN,Portage,CITY OF PORTAGE,fire,cba,p1,official_municipal,possible,cba_candidate,30,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0002_sr_02812db16ed151b07bd678ae.pdf,possible,likely,likely,"4,14,16,17",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,96,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,26_to_50,present,medium,high,"AGREEMENT BETWEEN INTERNATIONAL ASSOCIATION OF FIREFIGHTERS PORTAGE FIREFIGHTERS LOCAL [number redacted], AFL-CIO AND CITY OF PORTAGE, INDIANA January 1, 2020 through December 31, 2022",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,correct,maybe,exact,yes,correct,rank_step,hard,benefit_table,"preserve rank, step, and effective-date columns",manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 1 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"4,14,16,17","4,14,16,17",3,,"4,14,16,17,3",5,11605,0.053170
cal_4b8c0f2fbec01fc31c4d1bdf,ttd_047c3cdcbfcb43008e936e78,pr_c0765deb0698219939731334,sr_a8175bb338a5f16e6c949b3b,NSCQ-MD-20260720-0004,MD,Frederick,CITY OF FREDERICK,police,cba,p1,official_municipal,possible,cba_candidate,164,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0022_sr_a8175bb338a5f16e6c949b3b.pdf,possible,likely,likely,"2,19,37,55,163",5,deterministic bounded keyword/numeric-structure signals; 5 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,97,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,over_100,partial,medium,high,f Police Francis Scott I(ey Lodge #[number redacted] Commissioned Officers Generally effective July [number redacted] Contents,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,reviewed,correct,maybe,exact,yes,partially_correct,step_grade,hard,benefit_table,preserve step and grade/range headers,manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,19,37,55,163","2,19,37,55,163",,2,"2,19,37,55,163",5,11429,0.068831
cal_4fe76654ac85757e54ce375c,ttd_398b8d405d2bf353dbc904de,pr_7e5e5a17451faee470067bd1,sr_e21422fb95315559eebd6a71,NSCQ-NV-20260720-0002,NV,Henderson,CITY OF HENDERSON,police,cba,p1,official_state_repository,possible,cba_candidate,50,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf,possible,likely,likely,"2,6,12,17,23,26",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,98,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,26_to_50,partial,medium,high,"July 1, 2009 - June 30, 2010 Labor Agreement between the City of Henderson, NV and the Henderson Police Ofﬁcers’ Association",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,needs_second_review,correct,yes,exact,maybe,partially_correct,rank_step,hard,not_applicable,"preserve rank, step, and effective-date columns",include_after_schema_update,medium,Assisted review inspected 5 bounded pages; 3 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,6,12,17,23,26","2,6,12,23,26",,2,"2,6,12,23,26",5,12551,0.078802
cal_4fefc95c2dd184081e2c4bcb,ttd_9c452668d1ecb679c53f2f1d,pr_58a7b32efd836ccc45f0fc9b,sr_d3a06c9eb6e9ada8cd8d7c75,NSCQ-TX-20260720-0022,TX,Laredo,CITY OF LAREDO,police,cba,p1,official_union,possible,cba_candidate,62,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf,possible,likely,likely,"2,15,21,28,32,35",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,99,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,51_to_100,present,medium,high,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF LAREDO, TEXAS AND THE LAREDO POLICE OFFICERS' ASSOCIATION OCTOBER 1, 2020 TO SEPTEMBER 30, 2025",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,needs_second_review,correct,yes,exact,maybe,incorrect,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,15,21,28,32,35","2,15,21,32,35",,2,"2,15,21,32,35",5,9872,0.067411
cal_5808929cad746350208e11ea,ttd_496df4959527715daa723961,pr_a306c23affc7e8b9fc4a2587,sr_e468a1b4c2bca1b9227e535b,NSCQ-WV-20260720-0003,WV,Fairmont,CITY OF FAIRMONT,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0473_sr_e468a1b4c2bca1b9227e535b.pdf,possible,possible,likely,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,100,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,medium,medium,\      7<L<R[`APR`5RP=<UGPO<R[`3DH>@R [currency redacted] effective 07/06/2026 7<L<R[`<AU@R`PO@`[@<R`QRP=<UHPO [currency redacted] effective 07/06/2026               7FGAU`)GAA@R@OUG<L` -PM?@RT`PA`%<>F@LPRT`)@ER@@ :OGAPRN`'L@<OGOE`$LL,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:16Z,needs_second_review,not_applicable,no,no_wage_table,maybe,correct,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,1,1,1,1138,0.012230
