candidate_id,lane_id,scout_target_id,municipality,state,prior_seen_status,duplicate_risk,review_duplicate_status,candidate_quality_label,verification_priority_tier,verification_status,review_note
TS4L-911385c4c24131d1a5a7,lane_1,TS4-1-fe8a77939646e0a2,Newton,MA,known_safety_row_counterpart_target_not_satisfied,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d9948db43d8a39c32b5d,lane_1,TS4-1-b3e61ee56b54016f,Sterling Heights,MI,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e589f6b5a1ff9e2fbcb2,lane_1,TS4-1-b3e61ee56b54016f,Sterling Heights,MI,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8976974b1303500a5793,lane_1,TS4-1-65eaffae88ae3d34,Columbia,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-bf75d83e370d703ab239,lane_1,TS4-1-65eaffae88ae3d34,Columbia,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-424821d2425d76e03ac5,lane_1,TS4-1-65eaffae88ae3d34,Columbia,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-21aed1aadd2e9d543d66,lane_1,TS4-1-7ec7845b54bc8792,Simi Valley,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-550ef1daff36ba897a04,lane_1,TS4-1-7ec7845b54bc8792,Simi Valley,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6174f9543fd987d87824,lane_1,TS4-1-7ec7845b54bc8792,Simi Valley,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-077f52916906e3520a92,lane_1,TS4-1-8c2473d90029c707,Vallejo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6e5f1fdb998948af9f00,lane_1,TS4-1-8c2473d90029c707,Vallejo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4887bdccc1bc953dd611,lane_1,TS4-1-8c2473d90029c707,Vallejo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-db686f24152759795d0a,lane_1,TS4-1-d76d6cccf57547e7,Concord,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8bf917dd3f834ee110a8,lane_1,TS4-1-d76d6cccf57547e7,Concord,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-27b5d442f2412b5124b8,lane_1,TS4-1-d76d6cccf57547e7,Concord,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e33b8f3f8a151b5e8683,lane_1,TS4-1-43e06d092c2f2312,Independence,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d4b54ccd05b9b8d3239d,lane_1,TS4-1-340cb0aaa2eb9b9a,Antioch,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-933fc803d07852e7dedb,lane_1,TS4-1-340cb0aaa2eb9b9a,Antioch,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-588f3ed3e6500007de50,lane_1,TS4-1-340cb0aaa2eb9b9a,Antioch,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1f781adb207e35bd1c5f,lane_1,TS4-1-59dfab36c12982ea,Evansville,IN,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2b8ef548bd9839b4a56f,lane_1,TS4-1-59dfab36c12982ea,Evansville,IN,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-52ce8d3ebea5e1b65e46,lane_1,TS4-1-31d98e79d608b8f7,Pompano Beach,FL,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ff6a21ef31dee3a925b3,lane_1,TS4-1-31d98e79d608b8f7,Pompano Beach,FL,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-32784bd976e98951d36b,lane_1,TS4-1-31d98e79d608b8f7,Pompano Beach,FL,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4e82b5c2e3e9f2111eef,lane_1,TS4-1-fdfd1f9a0b5bacd2,Miami Gardens,FL,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-dc44382d38bd54772ee3,lane_1,TS4-1-076a98a3612e8cb0,Santa Maria,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8209c9d689c8bcb980bf,lane_1,TS4-1-076a98a3612e8cb0,Santa Maria,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d929f5b1062477c927ca,lane_1,TS4-1-076a98a3612e8cb0,Santa Maria,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-732cfee94b9c74eb40f3,lane_1,TS4-1-a470634a71cce575,Boulder,CO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a88a6fd0bfcb97dfec6d,lane_1,TS4-1-dd8ed12732999337,Brockton,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3f73ffd33eb980c24434,lane_1,TS4-1-dd8ed12732999337,Brockton,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d28df5e917fa4d7bd178,lane_1,TS4-1-dd8ed12732999337,Brockton,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-288a414f85335d8df1e8,lane_1,TS4-1-5543fda1dfda584a,Renton,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-007dbad731d5396346d8,lane_1,TS4-1-5543fda1dfda584a,Renton,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-73775a9184d77735eeb4,lane_1,TS4-1-5543fda1dfda584a,Renton,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f34526c802f2ce77a239,lane_1,TS4-1-81a77d54217bf4b1,Lee's Summit,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-62b7850dbc3c3c0a7af8,lane_1,TS4-1-81a77d54217bf4b1,Lee's Summit,MO,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ef6457a1afe644e15bd0,lane_1,TS4-1-56d9ab231b502b13,El Monte,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-fb345caeb9c38e0f442f,lane_1,TS4-1-56d9ab231b502b13,El Monte,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-03304781c9163016bed0,lane_1,TS4-1-853e50444d28a491,Inglewood,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c932057134dde9d6a8e4,lane_1,TS4-1-853e50444d28a491,Inglewood,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-691a368abb6959831cc7,lane_1,TS4-1-853e50444d28a491,Inglewood,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8712e52374a676251b72,lane_1,TS4-1-1dbaae60e81cb26b,Burbank,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-dace686414e7aacc204b,lane_1,TS4-1-1dbaae60e81cb26b,Burbank,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f6e90d7535b9c87fb9a0,lane_1,TS4-1-1dbaae60e81cb26b,Burbank,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a0de8fba4466c54f879b,lane_1,TS4-1-8352f86064eb0617,San Mateo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1f646d1004b9369ee8a3,lane_1,TS4-1-8352f86064eb0617,San Mateo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d192ed2945066de736a7,lane_1,TS4-1-8352f86064eb0617,San Mateo,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-134d9f2ca0c0cb01855f,lane_1,TS4-1-bccd58b25e2062d2,Lynn,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a7b26e69588e277ef85c,lane_1,TS4-1-bccd58b25e2062d2,Lynn,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-521a418c4c22b5628f61,lane_1,TS4-1-bccd58b25e2062d2,Lynn,MA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a8eb029106324fac0669,lane_1,TS4-1-6f08184b9df10452,Daly City,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9bc2af53fef59038dc66,lane_1,TS4-1-6f08184b9df10452,Daly City,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5359726bae13b34659de,lane_1,TS4-1-6f08184b9df10452,Daly City,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3dd781f1891673a0be1f,lane_1,TS4-1-4dcade663c0db732,Federal Way,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f9c3468ce9d5e61d56cb,lane_1,TS4-1-4dcade663c0db732,Federal Way,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0b2a2dde20271d7708a9,lane_1,TS4-1-4dcade663c0db732,Federal Way,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f0014d116ba63a4cc3bf,lane_1,TS4-1-399358d59138d476,Beaverton,OR,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-551e36ca58ff9e3ffbc6,lane_1,TS4-1-399358d59138d476,Beaverton,OR,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4432b69d54f42b59ce61,lane_1,TS4-1-399358d59138d476,Beaverton,OR,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1d9e703c7ebd7e0b178a,lane_1,TS4-1-44e879f13bff3468,Portsmouth,VA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-52531914bb87d5f87186,lane_1,TS4-1-44e879f13bff3468,Portsmouth,VA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9f63d0b39176f89990de,lane_1,TS4-1-44e879f13bff3468,Portsmouth,VA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5ef86fb33f6b59e69dfa,lane_1,TS4-1-197b7341ac21bcbd,Yakima,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e3b23d94d788ad5f4347,lane_1,TS4-1-197b7341ac21bcbd,Yakima,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2da74196b8172504a6d8,lane_1,TS4-1-197b7341ac21bcbd,Yakima,WA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a1f72c7eaac5c376d84f,lane_1,TS4-1-53d85480c8a4e5f3,Reading,PA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-376308fd06cf5f75a9e8,lane_1,TS4-1-53d85480c8a4e5f3,Reading,PA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-64c57e99b08e0662ff89,lane_1,TS4-1-53d85480c8a4e5f3,Reading,PA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d78345a73acbf0f0f53c,lane_1,TS4-1-5f9e43a75e71f0db,San Marcos,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f959f086f39119cdf3b7,lane_1,TS4-1-5f9e43a75e71f0db,San Marcos,CA,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
