state,municipality,unit_type,candidate_rows_reviewed,verification_ready_rows,mechanism_families,contract_periods_with_metadata,counterpart_ids_present,coverage_status
RI,West Warwick,safety_and_non_safety_bargaining_units,3,3,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
RI,Westerly,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Anderson,safety_and_non_safety_bargaining_units,3,2,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
SC,Beaufort,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,Cayce,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,Clemson,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Easley,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Greenwood,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Hanahan,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Lexington,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Moncks Corner,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,Myrtle Beach,safety_and_non_safety_bargaining_units,3,0,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
SC,North Augusta,non_safety_municipal_units,1,0,fiscal_constraint_signal,1,0,candidate_only_not_verified
SC,North Myrtle Beach,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
SC,Orangeburg,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,Port Royal,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,Tega Cay,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
SC,West Columbia,non_safety_municipal_units,1,1,fiscal_constraint_signal,1,0,candidate_only_not_verified
TN,Alcoa,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Arlington,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Athens,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Dickson,safety_and_non_safety_compensation_units,3,0,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Dyersburg,safety_and_non_safety_compensation_units,3,0,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,East Ridge,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TN,Elizabethton,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Goodlettsville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Lakeland,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Manchester,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Memphis,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TN,Nashville-Davidson County,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TN,Nolensville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Portland,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Sevierville,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TN,Shelbyville,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TN,Soddy-Daisy,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TN,Spring Hill,non_safety_comparator,3,2,non_safety_constraint_signal,3,3,candidate_only_not_verified
TN,Springfield,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TN,White House,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Abilene,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Addison,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Alamo,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Alice,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Allen,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
TX,Alton,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Alvin,safety_and_non_safety_bargaining_units,3,3,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
TX,Amarillo,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Andrews,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Angleton,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Athens,safety_and_non_safety_compensation_units,2,2,market_or_comparability_pressure,2,0,candidate_only_not_verified
TX,Azle,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Balch Springs,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Bay City,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Beeville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Bellaire,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Belton,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Benbrook,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Big Spring,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Boerne,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Brenham,non_safety_municipal_units,2,2,fiscal_constraint_signal,2,0,candidate_only_not_verified
TX,Brownwood,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Bryan,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
TX,Buda,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Canyon,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Celina,non_safety_comparator,3,0,non_safety_constraint_signal,1,3,candidate_only_not_verified
TX,Colleyville,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Corinth,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Corsicana,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Crowley,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Del Rio,safety_and_non_safety_bargaining_units,3,2,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
TX,Denison,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Denton,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Dickinson,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Donna,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Dumas,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,El Paso,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Ennis,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Fate,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Forest Hill,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Forney,safety_and_non_safety_bargaining_units,3,3,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
TX,Frisco,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
TX,Gainesville,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Gatesville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Glenn Heights,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Greenville,safety_and_non_safety_bargaining_units,1,1,strike_or_no_strike_constraint,1,0,candidate_only_not_verified
TX,Groves,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Harlingen,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Henderson,safety_and_non_safety_compensation_units,2,2,market_or_comparability_pressure,2,0,candidate_only_not_verified
TX,Hereford,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Hewitt,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Hidalgo,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Highland Village,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Horizon City,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Humble,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Hutto,non_safety_comparator,3,2,non_safety_constraint_signal,0,3,candidate_only_not_verified
TX,Iowa Colony,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Jacksonville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Katy,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Kerrville,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Kilgore,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Kingsville,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,La Marque,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Lakeway,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Leander,non_safety_comparator,3,1,non_safety_constraint_signal,2,3,candidate_only_not_verified
TX,Lewisville,non_safety_comparator,3,2,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Little Elm,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
TX,Live Oak,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Lockhart,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Lufkin,safety_and_non_safety_bargaining_units,1,1,strike_or_no_strike_constraint,1,0,candidate_only_not_verified
TX,Manor,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Manvel,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Marshall,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Melissa,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Mercedes,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Mesquite,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Mineral Wells,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Missouri City,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Mount Pleasant,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Murphy,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Nederland,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Orange,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Palestine,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Palmview,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Pampa,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Paris,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Plainview,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Port Neches,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Portland,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Red Oak,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Rio Grande City,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Rosenberg,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Royse City,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Saginaw,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,San Antonio,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,San Benito,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,San Marcos,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Seabrook,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Seagoville,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,South Houston,safety_and_non_safety_compensation_units,2,2,market_or_comparability_pressure,2,0,candidate_only_not_verified
TX,Stafford,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Stephenville,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Sulphur Springs,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Taylor,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Terrell,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Texas City,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Tomball,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Trophy Club,safety_and_non_safety_compensation_units,2,2,market_or_comparability_pressure,2,0,candidate_only_not_verified
TX,Universal City,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,University Park,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Uvalde,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,Waco,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
TX,Watauga,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
TX,Weslaco,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
TX,West University Place,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
TX,White Settlement,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Brigham City,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Centerville,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
UT,Clinton,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Cottonwood Heights,safety_and_non_safety_bargaining_units,3,3,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
UT,Grantsville,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
UT,Heber,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Highland,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Magna metro,safety_and_non_safety_bargaining_units,3,3,strike_or_no_strike_constraint,3,0,candidate_only_not_verified
UT,North Ogden,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,North Salt Lake,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Payson,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Smithfield,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
UT,South Ogden,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,South Salt Lake,non_safety_municipal_units,3,0,fiscal_constraint_signal,3,0,candidate_only_not_verified
UT,Vineyard,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Bristol,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Christiansburg,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
VA,Colonial Heights,non_safety_municipal_units,3,1,fiscal_constraint_signal,3,0,candidate_only_not_verified
VA,Culpeper,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
VA,Falls Church,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Front Royal,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Hopewell,non_safety_municipal_units,3,3,fiscal_constraint_signal,3,0,candidate_only_not_verified
VA,Manassas Park,safety_and_non_safety_compensation_units,2,2,market_or_comparability_pressure,2,0,candidate_only_not_verified
VA,Martinsville,safety_and_non_safety_compensation_units,3,1,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Norfolk,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
VA,Portsmouth,non_safety_comparator,3,1,non_safety_constraint_signal,1,3,candidate_only_not_verified
VA,Radford,safety_and_non_safety_compensation_units,3,2,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Vienna,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VA,Waynesboro,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
VA,Williamsburg,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VT,Bennington,safety_and_non_safety_compensation_units,3,3,market_or_comparability_pressure,3,0,candidate_only_not_verified
VT,Colchester,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
VT,South Burlington,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Federal Way,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Lacey,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Lakewood,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Lynnwood,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Marysville,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Milton,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Renton,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Richland,non_safety_comparator,3,1,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Tacoma,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Woodland,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WA,Yakima,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Beaver Dam,non_safety_comparator,3,2,non_safety_constraint_signal,2,3,candidate_only_not_verified
WI,Beloit,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Berlin,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,De Pere,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Eau Claire,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Edgerton,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
WI,Grand Chute,non_safety_municipal_units,3,2,fiscal_constraint_signal,3,0,candidate_only_not_verified
WI,Greendale,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
WI,Greenfield,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Hartford,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Madison,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Marshfield,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Menasha,non_safety_comparator,2,2,non_safety_constraint_signal,2,2,candidate_only_not_verified
WI,Menomonee Falls,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Milwaukee,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Muskego,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,New Richmond,non_safety_comparator,3,2,non_safety_constraint_signal,0,3,candidate_only_not_verified
WI,Onalaska,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Oregon,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Pewaukee,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Port Washington,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Racine,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Shawano,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WI,Verona,non_safety_comparator,3,0,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Waunakee,non_safety_comparator,3,3,non_safety_constraint_signal,3,3,candidate_only_not_verified
WI,Waupun,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
WY,Rock Springs,non_safety_comparator,1,1,non_safety_constraint_signal,1,1,candidate_only_not_verified
