implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-3aa6208ea0590d0dfecf079e,Fort Gratiot charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(b) the following is the wage schedule effective january 1, 2026. fort gratiot charter, michigan, collective bargaining agreement, 2026. unclear","[""WCM-a42680d54a720c8e3ab78ceb""]"
IMPEVT-aa91ca041de5c9ea570a1b35,Frankenmuth,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective december 2024 to december 2026. frankenmuth, michigan, council packet or minutes, 2024. unclear","[""WCM-29bdb0e5a785eea40d8bd419"",""WCM-69c2ad0f078b9728ad78b0c9"",""WCM-a7c35e862ab8089fd1af1eb8""]"
IMPEVT-8a73661f2ce948d35d1b7119,Gaines,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"article 12 and appendix a shall be modified to reflect an across-the-board wage increase of 4% effective july 1, 2024 and an additional 4% across-the-board wage increase gaines, michigan, collective bargaining agreement, 2024. unclear","[""WCM-1441ceb35a8649a7f6e0ac77""]"
IMPEVT-18c0feaef1136193da989000,Gaines,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employer and byron township were parties to a collective bargaining agreement effective july 1, gaines, michigan, collective bargaining agreement, 2025. unclear","[""WCM-a1ac299a72de58f77e936e90""]"
IMPEVT-2937ec320efb48b85b18682f,Gaines,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"increase retroactive to july 1, as well as a 4% across the board wage increase gaines, michigan, collective bargaining agreement, 2025. unclear","[""WCM-1fb8e82d97e7e2cb76b60d79"",""WCM-6eb1ca81f8eca3ee13ce4ad9"",""WCM-cccdedc1cde082628e574f4f""]"
IMPEVT-2cfbe44cfb85cc9b01809e31,Grand Rapids charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"township swimming pool ordinance, which became effective on october 3, 1966. grand rapids charter, michigan, wage schedule, 2018. unclear","[""WCM-ccbfc4722161d31435deef36""]"
IMPEVT-6bc53237462636150d5acd94,Grayling,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the alj followed the make-whole remedial formula outlined in rubber grayling, michigan, arbitration award, 2021. unclear","[""WCM-32d98a139b73d08048d3b1ff""]"
IMPEVT-c2c3c74dfd068e62507739d9,Handy,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be effective april 1, 2025, through june 30, 2026, combined handy, michigan, council packet or minutes, 2025. unclear","[""WCM-284806dc76604af5459a0370""]"
IMPEVT-16c30671bda2d1c15efa4b90,Harbor Beach,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"would be effective may 1, 2023. harbor beach, michigan, wage schedule, 2023. unclear","[""WCM-5c4747379243870617873cf2"",""WCM-7b191a2a1d0434b3d47c4258"",""WCM-8828c5b579058dc908e8c1fb""]"
IMPEVT-c829119452e25d3c39f6aa41,Highland charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective february 15, 2018, this policy for severe weather also includes the highland activity center highland charter, michigan, wage schedule, 2018. unclear","[""WCM-53fe043b89e6a0bc5d438a10""]"
IMPEVT-cd22962523b1168c32b8defe,Independence charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all requests for this training allowance will need to be approved by the department and independence charter, michigan, wage schedule, 2023. unclear","[""WCM-f122e765f554dd3acfaca655""]"
IMPEVT-657bc34d8ffb05bf5f8c0817,Independence charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"any adjustments shall be retroactive to the beginning of the pay independence charter, michigan, wage schedule, 2023. unclear","[""WCM-033aa35060377a13ef08dec7"",""WCM-908a74e9bfbb9c1b73b6f581""]"
IMPEVT-22c6d31c56d801da048f33c0,Independence charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2024 4% wage increase independence charter, michigan, wage schedule, 2024. unclear","[""WCM-ec8875340272eb7f0d3dbb96""]"
IMPEVT-278ee9d43454accb2d7e4f3a,Independence charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2025 3% wage increase independence charter, michigan, wage schedule, 2025. unclear","[""WCM-3a28292a7e16cb4d5d4a0191""]"
IMPEVT-502fbc61f8ce62b9f98ea34c,Isabella,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"officials will receive a per diem allowance for meals rather than submitting a request for isabella, michigan, budget or pay plan, 2023. unclear","[""WCM-153e59948adf109c7baea3a2"",""WCM-7544c406e2867c3dadc2a246""]"
IMPEVT-d66c404fee9b0822daa8be24,Ithaca,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"personal and holiday days as offered to the afscme union effective july 1, 2024. ithaca, michigan, council packet or minutes, 2024. unclear","[""WCM-58f79c968faf7e5e8e63472b"",""WCM-a4dea12d8b4adf81f4184c48""]"
IMPEVT-84b2db26fbfc35c838476981,Kalamazoo charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"adopted 5% cola on 11/14/2022 board meeting - effective 01/01/2023 kalamazoo charter, michigan, wage schedule, 2022. unclear","[""WCM-11a87e6ca4d04a2e252c6926""]"
IMPEVT-97837fe47f1814e599ad7ff1,Lake Orion,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"positions of the village effective july 1, 2025, as follows: lake orion, michigan, other local government pay policy, 2025. unclear","[""WCM-f28777473259204e4a9daaf0""]"
IMPEVT-07c37ed50642e2bcd84624b1,Lathrup Village,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employee’s birthday (effective 01-01-2019) lathrup village, michigan, budget or pay plan, 2019. unclear","[""WCM-ecfa6d282a3aac5ff3fc26a7""]"
IMPEVT-471e192a6091277e6b3305e8,Mancelona,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective november 1, 2024. mancelona, michigan, council packet or minutes, 2024. unclear","[""WCM-ef878a401fa55cde357b199d""]"
IMPEVT-a9b26dec7e04b1b3736d73e3,Markey,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"runs per ordinance #42 retroactive to august 2024. markey, michigan, council packet or minutes, 2024. unclear","[""WCM-18bc5d4fdc8e9f4480887a5f""]"
IMPEVT-150daeee519f455b472fe6c5,Markey,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 15, 2025. markey, michigan, council packet or minutes, 2025. unclear","[""WCM-299934e9b416ead0a98d97c6"",""WCM-b680df8c54b688273993bd0b""]"
IMPEVT-14bbea0514e95751cae12c61,Meridian charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"it becomes effective may according to the provisions of this article and public act 349 become meridian charter, michigan, collective bargaining agreement, 2023. unclear","[""WCM-1d000de9d9b66f747766dea7"",""WCM-4f63d67d6cc079df210590b9"",""WCM-6ba77540c20b4b4dfa7080cc""]"
IMPEVT-34ceb76a26319658f6f43231,Millington,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees, effective on march 13, 2025 payroll. millington, michigan, council packet or minutes, 2025. unclear","[""WCM-6cb32609c1f2625a817bee4e""]"
IMPEVT-07c690c64c09380aefab8928,Morrice,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be as follows, effective february 1, 2020: morrice, michigan, collective bargaining agreement, 2020. unclear","[""WCM-799fc800d6637b1e165ad655""]"
IMPEVT-676928471a816f8f6462a23d,Negaunee,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective 12/31/92, will provide c2-b1 with fac-3. negaunee, michigan, wage schedule, period not explicit. unclear","[""WCM-120545117ea7e010522e45ea"",""WCM-69e099f8734b75b68241da4a""]"
IMPEVT-87681adf34c1d837bea5f79f,New Buffalo,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to july 1, 2023. new buffalo, michigan, collective bargaining agreement, 2023. unclear","[""WCM-763e4dfd20cfcb78dcede57f"",""WCM-ac82b5f29400f9f2da8e2c4e""]"
IMPEVT-94ce6330e814d5f90f750815,Petersburg,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"section 2: the compensation rates shall be deemed effective january 4, 2021. petersburg, michigan, other local government pay policy, 2021. unclear","[""WCM-17ea26a21027c6e5cb76dffb""]"
IMPEVT-5ddd80313bbdc74fcec5fa2e,Petersburg,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"section 2: the compensation rates shall be deemed effective december 28, 2022. petersburg, michigan, other local government pay policy, 2022. unclear","[""WCM-9bd74b6b503d2a311792c9a6""]"
IMPEVT-6cda75cbded002441ebd07ac,Reading,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"established by a resolution adopted by the governing operating revenue will increase by 3.19% reading, michigan, budget or pay plan, 2024. unclear","[""WCM-c01a97804d094bdcaa541e60""]"
IMPEVT-4a585de4101a37add52c58af,Rogers City,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the pay for the blight officer to $16.00 per hour effective immediately. rogers city, michigan, council packet or minutes, 2021. unclear","[""WCM-f0699478cc2192b8aa6ac43a""]"
IMPEVT-7ee6a3c0cac1d07152690ccb,Rogers City,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"vogler’s monthly salary $100 per month effective july 1, 2021. rogers city, michigan, council packet or minutes, 2021. unclear","[""WCM-5c67aea088fd21ac4ad5ea0c""]"
IMPEVT-b3c8e7affc4c44caae68bf60,Roosevelt Park,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"accord with changes in the consumer price index. roosevelt park, michigan, arbitration award, period not explicit. unclear","[""WCM-4f8db63e7f626623573cce1c""]"
IMPEVT-39259b751333db0b9cf0de22,Roosevelt Park,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2011 and for a time period that covers two years (2011 and roosevelt park, michigan, arbitration award, period not explicit. unclear","[""WCM-11f437933cdcfd624d7aefa1""]"
IMPEVT-5a077be80d951cfb476bb113,Shelby,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"horton’s term would be effective january 1, 2023 through december 31, 2025. shelby, michigan, council packet or minutes, 2023. unclear","[""WCM-01a5744f6a6e22ae0e25ac54"",""WCM-4b66470250031a73cc3729d2""]"
IMPEVT-69f1b5b7ce1850e716bca7d9,Spring Lake,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this agreement is effective october 1, 2023. spring lake, michigan, collective bargaining agreement, 2023. unclear","[""WCM-18a57062e4aa11eed5ff614e""]"
IMPEVT-f006f376f158d6c540fc948b,Stevensville,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"distributed by the village of stevensville, and shall be effective april 1, 2019. stevensville, michigan, personnel policy, 2019. unclear","[""WCM-f5d16b423f324e364220332a""]"
IMPEVT-c57fb9f6f0e7ecad35db6ab5,Three Oaks,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1st of each calendar year, regular full-time employees who have completed the following years three oaks, michigan, other local government pay policy, 2022. unclear","[""WCM-64236d195c4d8d9a7a420720"",""WCM-786a4f38e42ff3b23e8ee39d"",""WCM-9d3845d57d5c84d21a68dc2a""]"
IMPEVT-2830d277c36fbb527c97df61,Union charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees hired before january 1, 2015 will receive thea 5.5% pay increases union charter, michigan, collective bargaining agreement, 2015. unclear","[""WCM-4e45cfa59006fa54758c86fe""]"
IMPEVT-a4bef9cb4c8e03cae7112825,Union charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2015june 13, 2018 through december 2017 2019 union charter, michigan, collective bargaining agreement, 2015. unclear","[""WCM-0e3f23e2afeae53d1b0486dd"",""WCM-50235b015c4a2b54c6403b03""]"
IMPEVT-a8d46913b5d0eadb959ac396,Union charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• 5% wage increase effective upon ratification and on january 1, 2019 – non supervisory unit union charter, michigan, collective bargaining agreement, 2019. unclear","[""WCM-51f50d8b739e10085b6920e3"",""WCM-942ceb6661c43c889f01eb8f""]"
IMPEVT-898e2be560eccb8f0f9f24ee,Union charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"agreement and a 3% pay increase effective on january 1, 2019. union charter, michigan, collective bargaining agreement, 2019. unclear","[""WCM-f372359d38c1a46859fae676""]"
IMPEVT-954affc882a0902e41472447,Union charter,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"work for the employer, after which time the employee's seniority shall be retroactive to union charter, michigan, collective bargaining agreement, period not explicit. unclear","[""WCM-c4cd4e751cfd3f7475d448ac""]"
IMPEVT-17cbc590cf610ce9b8270280,Village of Grosse Pointe Shores,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"signing bonus: $1,500 retention stipend, effective date of award village of grosse pointe shores, michigan, memorandum of understanding, 2021. unclear","[""WCM-275c46fdd701890b894b93d2"",""WCM-31abcaed3f98f7483ddb4785"",""WCM-d1c094f07b033045fd6209a7""]"
IMPEVT-e5502f9ac6f5b120fcb2b62b,Warren,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 2005, employees shall be entitled to five (5) floating holidays warren, michigan, collective bargaining agreement, period not explicit. unclear","[""WCM-334c9688b511fe66dc79f43a"",""WCM-4d413dacc1cd50114b515a67"",""WCM-5e5036fc4199d5cfa9467252""]"
IMPEVT-d0e2447d6502b3f25fcc55aa,Warren,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to july 1, 2008. warren, michigan, collective bargaining agreement, period not explicit. unclear","[""WCM-167c6987fd5ab3301c4afa0c"",""WCM-f972cc82d09a0fc232a06d38""]"
IMPEVT-b5af651eaa4b4c5b458791de,Waterloo,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"waterloo township fee schedule : effective may 1, 2026 waterloo, michigan, wage schedule, 2026. unclear","[""WCM-fc8a983c606e19ee2e4ab70c""]"
