mechanism_exposure_event_id,root_compensation_event_id,municipality,state,region,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence,recurring_or_one_time,corroborating_source_count,technical_lineage,linked_root_compensation_event_ids,linked_root_count
MECHEXP-35454e52699cab7693e167b7,ROOTCOMP-b8c514ead26544acec0aa586,Plymouth charter,MI,Midwest,2019,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-1d480fb9cb70609fe5f1b73a"",""WCM-69c9e632db634f0a1ef08f88"",""WCM-844a8faadcb73346c7500cf3"",""WCM-bf2c6151969f37217a7e6b4a""]",ROOTCOMP-b8c514ead26544acec0aa586,1
MECHEXP-015d5dff899e9bbc37501e33,ROOTCOMP-b8c514ead26544acec0aa586,Plymouth charter,MI,Midwest,2019,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-1d480fb9cb70609fe5f1b73a"",""WCM-69c9e632db634f0a1ef08f88"",""WCM-844a8faadcb73346c7500cf3"",""WCM-bf2c6151969f37217a7e6b4a""]",ROOTCOMP-b8c514ead26544acec0aa586,1
MECHEXP-a28a292bc20508a0e971ac31,ROOTCOMP-b8c514ead26544acec0aa586,Plymouth charter,MI,Midwest,2019,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-1d480fb9cb70609fe5f1b73a"",""WCM-69c9e632db634f0a1ef08f88"",""WCM-844a8faadcb73346c7500cf3"",""WCM-bf2c6151969f37217a7e6b4a""]",ROOTCOMP-b8c514ead26544acec0aa586,1
MECHEXP-b144e33b754b402d5858be5e,ROOTCOMP-b8c514ead26544acec0aa586,Plymouth charter,MI,Midwest,2019,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-1d480fb9cb70609fe5f1b73a"",""WCM-69c9e632db634f0a1ef08f88"",""WCM-844a8faadcb73346c7500cf3"",""WCM-bf2c6151969f37217a7e6b4a""]",ROOTCOMP-b8c514ead26544acec0aa586,1
MECHEXP-5ae784b098556b89d5b401fa,ROOTCOMP-b63145296328fce0ba1655eb,Plymouth charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-005445,institutional_channel,none_identified,police,implemented,high,percentage_adjustment,0,"[""WCM-cf381d4dce326e4639ec4a21""]",ROOTCOMP-b63145296328fce0ba1655eb,1
MECHEXP-75a54ac058128170eb6b67e9,ROOTCOMP-b63145296328fce0ba1655eb,Plymouth charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-005445,compensation_outcome,across_the_board_raise,police,implemented,high,percentage_adjustment,0,"[""WCM-cf381d4dce326e4639ec4a21""]",ROOTCOMP-b63145296328fce0ba1655eb,1
MECHEXP-2ff1f10fd77bf100d1074049,ROOTCOMP-b63145296328fce0ba1655eb,Plymouth charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-005445,timing_implementation,recurring,police,implemented,high,percentage_adjustment,0,"[""WCM-cf381d4dce326e4639ec4a21""]",ROOTCOMP-b63145296328fce0ba1655eb,1
MECHEXP-db85045757807a4aad2a97c5,ROOTCOMP-b63145296328fce0ba1655eb,Plymouth charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-005445,pressure_channel,none_identified,police,implemented,high,percentage_adjustment,0,"[""WCM-cf381d4dce326e4639ec4a21""]",ROOTCOMP-b63145296328fce0ba1655eb,1
MECHEXP-43271f7960e3bddc83ec5cfc,ROOTCOMP-d1b30ea39eca60433bc01587,Port Huron charter,MI,Midwest,2024,institutional_channel,none_identified,fire,implemented,high,percentage_adjustment,0,"[""WCM-29f89a5518734829179cbbfb""]",ROOTCOMP-d1b30ea39eca60433bc01587,1
MECHEXP-70401053af150f4d68914442,ROOTCOMP-d1b30ea39eca60433bc01587,Port Huron charter,MI,Midwest,2024,compensation_outcome,across_the_board_raise,fire,implemented,high,percentage_adjustment,0,"[""WCM-29f89a5518734829179cbbfb""]",ROOTCOMP-d1b30ea39eca60433bc01587,1
MECHEXP-c0bd239885889a94a5f53dcc,ROOTCOMP-d1b30ea39eca60433bc01587,Port Huron charter,MI,Midwest,2024,timing_implementation,payroll_effective_date,fire,implemented,high,percentage_adjustment,0,"[""WCM-29f89a5518734829179cbbfb""]",ROOTCOMP-d1b30ea39eca60433bc01587,1
MECHEXP-6b4134b870bfd43092d54d1c,ROOTCOMP-d1b30ea39eca60433bc01587,Port Huron charter,MI,Midwest,2024,timing_implementation,recurring,fire,implemented,high,percentage_adjustment,0,"[""WCM-29f89a5518734829179cbbfb""]",ROOTCOMP-d1b30ea39eca60433bc01587,1
MECHEXP-d4c5e22e09c47167aafaaf9a,ROOTCOMP-d1b30ea39eca60433bc01587,Port Huron charter,MI,Midwest,2024,pressure_channel,none_identified,fire,implemented,high,percentage_adjustment,0,"[""WCM-29f89a5518734829179cbbfb""]",ROOTCOMP-d1b30ea39eca60433bc01587,1
MECHEXP-0c387ec25e1fa5c4e66ed697,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,institutional_channel,none_identified,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-55f51960b898609b05b3b01e|ROOTCOMP-6c179dd278d1595d56eac06e,2
MECHEXP-f5f8523329f3d92a59e29164,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,compensation_outcome,across_the_board_raise,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-6c179dd278d1595d56eac06e,1
MECHEXP-3dd4cc36e0d4c9dc11f1694e,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,compensation_outcome,stipend_or_premium,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-6c179dd278d1595d56eac06e,1
MECHEXP-f0dff46dacdbd187e9acce3a,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,timing_implementation,payroll_effective_date,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-55f51960b898609b05b3b01e|ROOTCOMP-6c179dd278d1595d56eac06e,2
MECHEXP-aeedeb5cbb9c6cbe13dc72f6,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,timing_implementation,recurring,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-6c179dd278d1595d56eac06e,1
MECHEXP-9d9c7f81704a747796c658ed,ROOTCOMP-6c179dd278d1595d56eac06e,Port Huron charter,MI,Midwest,2026,pressure_channel,none_identified,fire,implemented,high,recurring_non_base,0,"[""WCM-1d9c90bcdf0bacb5e1bc5e0e""]",ROOTCOMP-55f51960b898609b05b3b01e|ROOTCOMP-6c179dd278d1595d56eac06e,2
MECHEXP-5d71b4572d9d7e303ffe85d5,ROOTCOMP-55f51960b898609b05b3b01e,Port Huron charter,MI,Midwest,2026,compensation_outcome,retroactive_pay,fire,implemented,high,not_applicable,0,"[""WCM-1d21ca802487295dff97477a"",""WCM-38971afcac546543d065151c""]",ROOTCOMP-55f51960b898609b05b3b01e,1
MECHEXP-ec75a0c8e83817101a89b0e2,ROOTCOMP-55f51960b898609b05b3b01e,Port Huron charter,MI,Midwest,2026,timing_implementation,retroactive,fire,implemented,high,not_applicable,0,"[""WCM-1d21ca802487295dff97477a"",""WCM-38971afcac546543d065151c""]",ROOTCOMP-55f51960b898609b05b3b01e,1
MECHEXP-830712514d9e779a6b133c3b,ROOTCOMP-a2cc9cf34a8c9e10a669f266,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,institutional_channel,none_identified,fire,implemented,high,percentage_adjustment,0,"[""WCM-22a7a82c35de3ad8199e4691""]",ROOTCOMP-89019c8d971df46b2873eb03|ROOTCOMP-a2cc9cf34a8c9e10a669f266,2
MECHEXP-aada4c580b3222f84bf1d66b,ROOTCOMP-a2cc9cf34a8c9e10a669f266,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,compensation_outcome,across_the_board_raise,fire,implemented,high,percentage_adjustment,0,"[""WCM-22a7a82c35de3ad8199e4691""]",ROOTCOMP-a2cc9cf34a8c9e10a669f266,1
MECHEXP-365fcc66b8dd5b435e8fb19f,ROOTCOMP-a2cc9cf34a8c9e10a669f266,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,timing_implementation,payroll_effective_date,fire,implemented,high,percentage_adjustment,0,"[""WCM-22a7a82c35de3ad8199e4691""]",ROOTCOMP-89019c8d971df46b2873eb03|ROOTCOMP-a2cc9cf34a8c9e10a669f266,2
MECHEXP-995a976b44a9504997f75461,ROOTCOMP-a2cc9cf34a8c9e10a669f266,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,timing_implementation,recurring,fire,implemented,high,percentage_adjustment,0,"[""WCM-22a7a82c35de3ad8199e4691""]",ROOTCOMP-a2cc9cf34a8c9e10a669f266,1
MECHEXP-71533b929fe83ad0f9fae824,ROOTCOMP-a2cc9cf34a8c9e10a669f266,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,pressure_channel,none_identified,fire,implemented,high,percentage_adjustment,0,"[""WCM-22a7a82c35de3ad8199e4691""]",ROOTCOMP-89019c8d971df46b2873eb03|ROOTCOMP-a2cc9cf34a8c9e10a669f266,2
MECHEXP-a7a79bd692c107680fc1999c,ROOTCOMP-89019c8d971df46b2873eb03,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,compensation_outcome,retroactive_pay,fire,implemented,high,not_applicable,0,"[""WCM-f48c389cc1bceb64f98b1f2b""]",ROOTCOMP-89019c8d971df46b2873eb03,1
MECHEXP-1a952177aecdb54ad7a4d615,ROOTCOMP-89019c8d971df46b2873eb03,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002967,timing_implementation,retroactive,fire,implemented,high,not_applicable,0,"[""WCM-f48c389cc1bceb64f98b1f2b""]",ROOTCOMP-89019c8d971df46b2873eb03,1
MECHEXP-d789c991ad0fc04a1444ebef,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002968,institutional_channel,none_identified,non_safety,implemented,high,percentage_adjustment,0,"[""WCM-9334022b16f94d94526d7b43"",""WCM-e3a29fc39000be74fd5f175b""]",ROOTCOMP-b9eae5f857a24d2d7e7e32f1,1
MECHEXP-54d3929b276126d6921e31af,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002968,compensation_outcome,across_the_board_raise,non_safety,implemented,high,percentage_adjustment,0,"[""WCM-9334022b16f94d94526d7b43"",""WCM-e3a29fc39000be74fd5f175b""]",ROOTCOMP-b9eae5f857a24d2d7e7e32f1,1
MECHEXP-6bc48c030aef4c3ff3cf84e9,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002968,timing_implementation,payroll_effective_date,non_safety,implemented,high,percentage_adjustment,0,"[""WCM-9334022b16f94d94526d7b43"",""WCM-e3a29fc39000be74fd5f175b""]",ROOTCOMP-b9eae5f857a24d2d7e7e32f1,1
MECHEXP-c8da98a483266a2287c374f9,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002968,timing_implementation,recurring,non_safety,implemented,high,percentage_adjustment,0,"[""WCM-9334022b16f94d94526d7b43"",""WCM-e3a29fc39000be74fd5f175b""]",ROOTCOMP-b9eae5f857a24d2d7e7e32f1,1
MECHEXP-144596f56e30fccaa7b469d3,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,Port Huron charter,MI,Midwest,undated-source-B4X2500LIVE-20260729-002968,pressure_channel,none_identified,non_safety,implemented,high,percentage_adjustment,0,"[""WCM-9334022b16f94d94526d7b43"",""WCM-e3a29fc39000be74fd5f175b""]",ROOTCOMP-b9eae5f857a24d2d7e7e32f1,1
MECHEXP-c214c76869f7ed72416b1ae7,ROOTCOMP-08ee5ace9a097a4e9ed2af7c,Potterville,MI,Midwest,2025,institutional_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-0ee4fdcde1f86891b6674e46"",""WCM-66dff100a85eb93bd5e11fb1"",""WCM-856135a5c2b1ee609c141224""]",ROOTCOMP-08ee5ace9a097a4e9ed2af7c,1
MECHEXP-26fb5970065799865303d48d,ROOTCOMP-08ee5ace9a097a4e9ed2af7c,Potterville,MI,Midwest,2025,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-0ee4fdcde1f86891b6674e46"",""WCM-66dff100a85eb93bd5e11fb1"",""WCM-856135a5c2b1ee609c141224""]",ROOTCOMP-08ee5ace9a097a4e9ed2af7c,1
MECHEXP-0cfd61b8b9bdfebe6afe5ef8,ROOTCOMP-08ee5ace9a097a4e9ed2af7c,Potterville,MI,Midwest,2025,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-0ee4fdcde1f86891b6674e46"",""WCM-66dff100a85eb93bd5e11fb1"",""WCM-856135a5c2b1ee609c141224""]",ROOTCOMP-08ee5ace9a097a4e9ed2af7c,1
MECHEXP-f3e5f72e0524dc1cb5ae303e,ROOTCOMP-08ee5ace9a097a4e9ed2af7c,Potterville,MI,Midwest,2025,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-0ee4fdcde1f86891b6674e46"",""WCM-66dff100a85eb93bd5e11fb1"",""WCM-856135a5c2b1ee609c141224""]",ROOTCOMP-08ee5ace9a097a4e9ed2af7c,1
MECHEXP-56ff59bdab3836d2f7dc46ed,ROOTCOMP-08ee5ace9a097a4e9ed2af7c,Potterville,MI,Midwest,2025,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-0ee4fdcde1f86891b6674e46"",""WCM-66dff100a85eb93bd5e11fb1"",""WCM-856135a5c2b1ee609c141224""]",ROOTCOMP-08ee5ace9a097a4e9ed2af7c,1
MECHEXP-accf509e9d885e3e68367cc4,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,Midwest,2026,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-8de80b89434f2ab611e01dea""]",ROOTCOMP-db900f5f7fe244b6edb84b8a,1
MECHEXP-614bbe08530c459c2860cf97,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,Midwest,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,0,"[""WCM-8de80b89434f2ab611e01dea""]",ROOTCOMP-db900f5f7fe244b6edb84b8a,1
MECHEXP-1d180e857aad295c66422b89,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,Midwest,2026,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,0,"[""WCM-8de80b89434f2ab611e01dea""]",ROOTCOMP-db900f5f7fe244b6edb84b8a,1
MECHEXP-9ae95befdf8615162da443ee,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,Midwest,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,0,"[""WCM-8de80b89434f2ab611e01dea""]",ROOTCOMP-db900f5f7fe244b6edb84b8a,1
MECHEXP-db7e7783ea1cd7c4b8e6a1d1,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,institutional_channel,none_identified,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-27dbc10df04e8d40e0e183f4,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,compensation_outcome,retroactive_pay,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-9af42d1394a7d4cfbb9a01b0,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,timing_implementation,one_time,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-4c79eed5b0b70d06c60fb692,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,timing_implementation,payroll_effective_date,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-8ddf7de6cff6c2c616f67759,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,timing_implementation,retroactive,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-bc9017144a9212a99026452e,ROOTCOMP-a90ed003877991283f7a07af,Putnam,MI,Midwest,2022,pressure_channel,none_identified,fire,implemented,high,retroactive_back_pay,0,"[""WCM-e043197232c02fb103a90a3e""]",ROOTCOMP-a90ed003877991283f7a07af,1
MECHEXP-78426b92ab4d64b170885bfa,ROOTCOMP-7453893037a58c07ab060b65,Putnam,MI,Midwest,2023,institutional_channel,none_identified,fire,implemented,high,not_applicable,0,"[""WCM-1b8601d359cdd32bb57752ff"",""WCM-2f08b84703138a475f66ecf3"",""WCM-3ebb1cdf4ae2a41220133e7c""]",ROOTCOMP-7453893037a58c07ab060b65,1
MECHEXP-150e7af315a8d04f7a65b0ce,ROOTCOMP-7453893037a58c07ab060b65,Putnam,MI,Midwest,2023,compensation_outcome,retroactive_pay,fire,implemented,high,not_applicable,0,"[""WCM-1b8601d359cdd32bb57752ff"",""WCM-2f08b84703138a475f66ecf3"",""WCM-3ebb1cdf4ae2a41220133e7c""]",ROOTCOMP-7453893037a58c07ab060b65,1
MECHEXP-e770720aa5335cfc1b021cd9,ROOTCOMP-7453893037a58c07ab060b65,Putnam,MI,Midwest,2023,timing_implementation,payroll_effective_date,fire,implemented,high,not_applicable,0,"[""WCM-1b8601d359cdd32bb57752ff"",""WCM-2f08b84703138a475f66ecf3"",""WCM-3ebb1cdf4ae2a41220133e7c""]",ROOTCOMP-7453893037a58c07ab060b65,1
MECHEXP-afe0cc75f843f8b9d2a42656,ROOTCOMP-7453893037a58c07ab060b65,Putnam,MI,Midwest,2023,timing_implementation,retroactive,fire,implemented,high,not_applicable,0,"[""WCM-1b8601d359cdd32bb57752ff"",""WCM-2f08b84703138a475f66ecf3"",""WCM-3ebb1cdf4ae2a41220133e7c""]",ROOTCOMP-7453893037a58c07ab060b65,1
MECHEXP-9e8fc13fbc5669305aa51ba2,ROOTCOMP-7453893037a58c07ab060b65,Putnam,MI,Midwest,2023,pressure_channel,none_identified,fire,implemented,high,not_applicable,0,"[""WCM-1b8601d359cdd32bb57752ff"",""WCM-2f08b84703138a475f66ecf3"",""WCM-3ebb1cdf4ae2a41220133e7c""]",ROOTCOMP-7453893037a58c07ab060b65,1
MECHEXP-13315861c142f05eecbb18b0,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,Midwest,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-c01a97804d094bdcaa541e60""]",ROOTCOMP-420acab51387b707f60d8f7b,1
MECHEXP-4fd89ee3770f0725c4782e84,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,Midwest,2024,compensation_outcome,cola_cpi_adjustment,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-c01a97804d094bdcaa541e60""]",ROOTCOMP-420acab51387b707f60d8f7b,1
MECHEXP-f617f30bbdc1e5a13dec0d11,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,Midwest,2024,timing_implementation,ordinance_adoption,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-c01a97804d094bdcaa541e60""]",ROOTCOMP-420acab51387b707f60d8f7b,1
MECHEXP-052db9d1783910ea3d7ed9a0,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,Midwest,2024,timing_implementation,recurring,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-c01a97804d094bdcaa541e60""]",ROOTCOMP-420acab51387b707f60d8f7b,1
MECHEXP-216f6ed5e219e14e5ee41bfc,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,Midwest,2024,pressure_channel,inflation_indexing,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-c01a97804d094bdcaa541e60""]",ROOTCOMP-420acab51387b707f60d8f7b,1
MECHEXP-5e69a3f51d373fe5462caa38,ROOTCOMP-251247d9a06ba1c377de42b6,Reed City,MI,Midwest,2023,institutional_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-ec99157ccfc3724ea1c9a3f2""]",ROOTCOMP-251247d9a06ba1c377de42b6,1
MECHEXP-ba5fca0f85fcc564439ff0c0,ROOTCOMP-251247d9a06ba1c377de42b6,Reed City,MI,Midwest,2023,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-ec99157ccfc3724ea1c9a3f2""]",ROOTCOMP-251247d9a06ba1c377de42b6,1
MECHEXP-9a932ced6aa3437b63e05a63,ROOTCOMP-251247d9a06ba1c377de42b6,Reed City,MI,Midwest,2023,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-ec99157ccfc3724ea1c9a3f2""]",ROOTCOMP-251247d9a06ba1c377de42b6,1
MECHEXP-14b9373855942760a2ae91a8,ROOTCOMP-251247d9a06ba1c377de42b6,Reed City,MI,Midwest,2023,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-ec99157ccfc3724ea1c9a3f2""]",ROOTCOMP-251247d9a06ba1c377de42b6,1
MECHEXP-79d1e19a9fdaebb04f111270,ROOTCOMP-251247d9a06ba1c377de42b6,Reed City,MI,Midwest,2023,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-ec99157ccfc3724ea1c9a3f2""]",ROOTCOMP-251247d9a06ba1c377de42b6,1
MECHEXP-474d6345ad5ef86596df5225,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,Midwest,2025,institutional_channel,ordinance_council_adoption,police,implemented,high,not_applicable,0,"[""WCM-1e18486b8218a743595764b0"",""WCM-34e05a91c76e8c49a5c9e37c""]",ROOTCOMP-7401905aa1bfbb03a7292d35,1
MECHEXP-1fb6908b4cad1e7f76c313db,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,Midwest,2025,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-1e18486b8218a743595764b0"",""WCM-34e05a91c76e8c49a5c9e37c""]",ROOTCOMP-7401905aa1bfbb03a7292d35,1
MECHEXP-8778ea96f6c50cf59f23fbe8,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,Midwest,2025,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-1e18486b8218a743595764b0"",""WCM-34e05a91c76e8c49a5c9e37c""]",ROOTCOMP-7401905aa1bfbb03a7292d35,1
MECHEXP-f5d6eb4f754009572b52ac44,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,Midwest,2025,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-1e18486b8218a743595764b0"",""WCM-34e05a91c76e8c49a5c9e37c""]",ROOTCOMP-7401905aa1bfbb03a7292d35,1
MECHEXP-fde710437d7eddd4381189e9,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,Midwest,2025,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-1e18486b8218a743595764b0"",""WCM-34e05a91c76e8c49a5c9e37c""]",ROOTCOMP-7401905aa1bfbb03a7292d35,1
MECHEXP-cb73c27fedb9af3bb38223f3,ROOTCOMP-f78c7216609d740c87f83a82,Rogers City,MI,Midwest,2021,institutional_channel,none_identified,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-f0699478cc2192b8aa6ac43a""]",ROOTCOMP-c1595037013ff8e53573f5f1|ROOTCOMP-f78c7216609d740c87f83a82,2
MECHEXP-19af7a0ad90e8fd43b718f5b,ROOTCOMP-f78c7216609d740c87f83a82,Rogers City,MI,Midwest,2021,compensation_outcome,across_the_board_raise,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-f0699478cc2192b8aa6ac43a""]",ROOTCOMP-f78c7216609d740c87f83a82,1
MECHEXP-4aac8e29d7f62fa7a7e277c0,ROOTCOMP-f78c7216609d740c87f83a82,Rogers City,MI,Midwest,2021,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-f0699478cc2192b8aa6ac43a""]",ROOTCOMP-c1595037013ff8e53573f5f1|ROOTCOMP-f78c7216609d740c87f83a82,2
MECHEXP-5ee910619ef6fbd4dbcb3324,ROOTCOMP-f78c7216609d740c87f83a82,Rogers City,MI,Midwest,2021,timing_implementation,recurring,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-f0699478cc2192b8aa6ac43a""]",ROOTCOMP-c1595037013ff8e53573f5f1|ROOTCOMP-f78c7216609d740c87f83a82,2
MECHEXP-c30c11573ab8ac5bab4eaf99,ROOTCOMP-f78c7216609d740c87f83a82,Rogers City,MI,Midwest,2021,pressure_channel,none_identified,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-f0699478cc2192b8aa6ac43a""]",ROOTCOMP-c1595037013ff8e53573f5f1|ROOTCOMP-f78c7216609d740c87f83a82,2
MECHEXP-a8c4f7f817d1878c8c988971,ROOTCOMP-c1595037013ff8e53573f5f1,Rogers City,MI,Midwest,2021,compensation_outcome,base_wage_change,remains_unclear,implemented,high,recurring_base,0,"[""WCM-5c67aea088fd21ac4ad5ea0c""]",ROOTCOMP-c1595037013ff8e53573f5f1,1
MECHEXP-b5447735bfdbfa274e6b3d31,ROOTCOMP-c1595037013ff8e53573f5f1,Rogers City,MI,Midwest,2021,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,recurring_base,0,"[""WCM-5c67aea088fd21ac4ad5ea0c""]",ROOTCOMP-c1595037013ff8e53573f5f1,1
MECHEXP-331f85b36c8944bb676c0e51,ROOTCOMP-c1595037013ff8e53573f5f1,Rogers City,MI,Midwest,2021,timing_implementation,retroactive,remains_unclear,implemented,high,recurring_base,0,"[""WCM-5c67aea088fd21ac4ad5ea0c""]",ROOTCOMP-c1595037013ff8e53573f5f1,1
MECHEXP-ea1a5f4972da9fcfeb7bef58,ROOTCOMP-b6d25579a3612504e085fba3,Rogers City,MI,Midwest,2022,institutional_channel,none_identified,police,implemented,high,retroactive_back_pay,0,"[""WCM-0f4eca99b04683b5c7f049ed"",""WCM-642640658cf4e279f1ec864a""]",ROOTCOMP-b6d25579a3612504e085fba3,1
MECHEXP-03acbedcace908322af3f74c,ROOTCOMP-b6d25579a3612504e085fba3,Rogers City,MI,Midwest,2022,compensation_outcome,retroactive_pay,police,implemented,high,retroactive_back_pay,0,"[""WCM-0f4eca99b04683b5c7f049ed"",""WCM-642640658cf4e279f1ec864a""]",ROOTCOMP-b6d25579a3612504e085fba3,1
MECHEXP-5fa644feb71e6f0dc4032894,ROOTCOMP-b6d25579a3612504e085fba3,Rogers City,MI,Midwest,2022,timing_implementation,one_time,police,implemented,high,retroactive_back_pay,0,"[""WCM-0f4eca99b04683b5c7f049ed"",""WCM-642640658cf4e279f1ec864a""]",ROOTCOMP-b6d25579a3612504e085fba3,1
