missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed,resolution_status,compacted_search_target_id,candidate_discovery_only
EXTMISS-eeea9c1e8c0a14d61dd7cd9a,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
EXTMISS-e584a83d868f961b4e98439f,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
EXTMISS-ca6573efe8a80e745827ed53,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
EXTMISS-955f94a007606a47c4815949,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
EXTMISS-ab418e8461d057adcaf5cfb6,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
EXTMISS-22a8b3e3bbc65fcd43ee66ea,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-9a19d3d3711adebcfcb89aa2,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-e39d81cd2814f2ef6a53e704,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-767b41c22fdc7b1717f99b25,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-1786470b49e838b12724e470,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-0e066fc138046f899aa2cf92,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-a7255e4528aec67965838ade,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-998444124713a65a45ffd137,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,across_the_board_raise,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-9a19d3d3711adebcfcb89aa2,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-e39d81cd2814f2ef6a53e704,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-767b41c22fdc7b1717f99b25,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-1786470b49e838b12724e470,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-0e066fc138046f899aa2cf92,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
EXTMISS-a7255e4528aec67965838ade,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL undated-source-B4X2500LIVE-20260729-000125 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-c90a761b16b814940f7f485c,true
