municipality_id,municipality,state,state_fips,county_fips,place_fips,county_subdivision_fips,latitude,longitude,coordinate_source,coordinate_reference_year,coordinate_match_method,coordinate_match_confidence,coordinate_conflict_flag,lower_48_flag,alaska_flag,hawaii_flag,coordinate_missing_flag
cog_2025_167835,Fish Lake,MN,27,27025,,21194,45.601207,-93.08181,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124870,Fisher,IL,17,17019,26194,,40.315686,-88.350274,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170794,Fishkill,NY,36,36027,,25978,41.515512,-73.923762,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175527,Flandreau,SD,46,46101,,21580,44.069326,-96.584789,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170183,Flemington,NJ,34,34019,23700,,40.508641,-74.859869,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176600,Fletcher,VT,50,50011,,26500,44.712616,-72.900456,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184013,Flint charter,MI,26,26049,,29020,43.004396,-83.765627,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193557,Floodwood,MN,27,27137,21338,,46.910627,-92.905937,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_189955,Flora,IL,17,17007,,26441,42.206101,-88.890611,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170590,Florida,NY,36,36071,26319,,41.330641,-74.354202,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162243,Flossmoor,IL,17,17031,26571,,41.539107,-87.685704,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167402,Foley,MN,27,27009,21536,,45.663559,-93.909506,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130812,Folsom,NJ,34,34001,23940,,39.596745,-74.843163,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162240,Ford Heights,IL,17,17031,26710,,41.511303,-87.581226,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166101,Forest Hill,LA,22,22079,26420,,31.049909,-92.525253,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204270,Forest View,IL,17,17031,26987,,41.809097,-87.773079,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174721,Forks,PA,42,42113,,26736,41.493122,-76.548038,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124998,Forsyth,IL,17,17115,27091,,39.926051,-88.964082,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204979,Fort Ann,NY,36,36115,26704,,43.415731,-73.490513,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167281,Fort Gratiot charter,MI,26,26147,,29760,43.046435,-82.485238,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211717,Fort Madison,IA,19,19111,28605,,40.621463,-91.346257,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170536,Fort Plain,NY,36,36057,26924,,42.932658,-74.626804,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176498,Fountain Green,UT,49,49039,26720,,39.628094,-111.641301,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170974,Fowler,NY,36,36089,,27100,44.275595,-75.403237,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_192076,Fox Chase,KY,21,21029,28785,,38.045029,-85.69063,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225628,Frankenmuth,MI,26,26145,,30220,43.357498,-83.768729,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109170,Frankford,NJ,34,34037,,24810,41.164296,-74.737798,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166632,Frankfort,MI,26,26019,30260,,44.636844,-86.231999,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170506,Frankfort,NY,36,36043,27188,,43.037753,-75.071582,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225604,Franklin,MI,26,26061,,30300,47.157226,-88.528691,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131740,Franklin,NC,37,37113,24640,,35.179422,-83.380691,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209106,Franklin,OH,39,39001,,28196,38.980999,-83.337154,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209324,Franklin,PA,42,42025,,27368,40.855525,-75.663668,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202851,Franklin,WI,55,55123,,27400,43.481155,-90.892126,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177617,Freedom,WI,55,55087,,27650,44.372502,-88.311333,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_103094,Freeport,IL,17,17177,,27897,42.289011,-89.634265,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167178,Frenchtown,MI,26,26115,,30820,41.960969,-83.35808,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_138230,Fruitland,IA,19,19139,29280,,41.34745,-91.128785,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204756,Fulda,MN,27,27101,22958,,43.867377,-95.60552,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_125083,Fulton,IL,17,17195,28144,,41.865211,-90.158715,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175969,Fulton,TX,48,48007,27888,,28.072445,-97.038927,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128411,Gaines,MI,26,26049,,31220,42.905545,-83.87985,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184023,Galloway,NJ,34,34001,,25560,39.491453,-74.473867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208108,Gardner,KS,20,20091,25425,,38.808675,-94.92251,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176895,Garfield,WA,53,53075,26140,,47.010248,-117.139526,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_138205,Garnavillo,IA,19,19043,29910,,42.866688,-91.23624,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172362,Gates Mills,OH,39,39035,29498,,41.530992,-81.411153,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166781,Gaylord,MI,26,26137,31720,,45.018978,-84.680907,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_111293,Geary,OK,40,40011,28900,,35.637076,-98.316976,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202219,Geddes,NY,36,36067,,28519,43.076667,-76.224544,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162961,Geneseo,IL,17,17073,,28859,41.455036,-90.14505,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202196,Geneseo,NY,36,36051,28618,,42.79902,-77.809548,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194695,Geneva,IL,17,17089,28872,,41.882105,-88.329463,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211484,Genoa City,WI,55,55127,28675,,42.5065,-88.319271,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163666,Gentryville,IN,18,18147,27270,,38.110003,-87.033965,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172776,German,OH,39,39023,,29862,39.995258,-83.872882,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167534,Ghent,MN,27,27083,23660,,44.511569,-95.89261,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166826,Gibraltar,MI,26,26163,32020,,42.105437,-83.201018,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124917,Gibson City,IL,17,17053,29125,,40.466831,-88.379205,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209596,Giddings,TX,48,48287,29432,,30.183667,-96.928029,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191076,Gilby,ND,38,38035,30180,,48.083502,-97.467723,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128128,Gill,MA,25,25011,,25730,42.624101,-72.508607,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193311,Gilmore City,IA,19,19091,30945,,42.726804,-94.436817,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_132513,Glandorf,OH,39,39137,30282,,41.026932,-84.075504,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_187690,Glen Rose,TX,48,48425,29876,,32.246824,-97.748052,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_168856,Glenaire,MO,29,29047,27262,,39.219731,-94.451462,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211760,Glencoe,MN,27,27085,23948,,44.769566,-94.151027,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202330,Glendale,OH,39,39061,30380,,39.270658,-84.458537,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177187,Glendale,WI,55,55079,29400,,43.126142,-87.927195,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170271,Gloucester,NJ,34,34007,,26760,39.792186,-75.036059,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207660,Golden Beach,FL,12,12086,26250,,25.963274,-80.122149,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161211,Gonzales,CA,06,06053,30392,,36.505979,-121.442918,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_127642,Goshen,KY,21,21185,31960,,38.403427,-85.58372,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193913,Goshen,OH,39,39099,,31038,40.949855,-80.921153,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_126726,Gowrie,IA,19,19187,31710,,42.277932,-94.289735,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208051,Graettinger,IA,19,19147,31800,,43.23702,-94.750469,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208365,Grand Blanc charter,MI,26,26049,,33300,42.914695,-83.633614,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177618,Grand Chute,WI,55,55087,,30075,44.293701,-88.453024,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_106573,Grand Haven charter,MI,26,26139,,33360,42.997869,-86.188917,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170805,Grand Island,NY,36,36029,,29828,43.017901,-78.962657,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208193,Grand Isle,LA,22,22051,30830,,29.212857,-90.029115,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
