search_target_id,missingness_id,search_priority,search_family,municipality,state,compensation_cycle_or_year,side,target_query_hints,expected_claim_upgrade,checkpoint_status,lane_id,external_search_executed
EXTTARGET-4d8ce0f709ab637af78ad32d,EXTMISS-ba2ecd614977370870c2dcfe,Tier 2,benefits_and_total_compensation,Andover,ME,2025,unclear,Andover ME 2025 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-a300af0b34c6184d83b07c7f,EXTMISS-588016e9f52ff774cf482264,Tier 2,urbanicity_and_context,Andover,ME,2025,unclear,Andover ME 2025 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-facd201ee561a8b706cbd2f9,EXTMISS-c0ad6626d84d24e42926e65e,Tier 1,payroll_and_earnings,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-d7c7b99b72a6d185ae2c78d3,EXTMISS-555ebb15db15bbe68c816314,Tier 1,staffing_and_headcount,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_004,false
EXTTARGET-1b65154d242f7f1408a2d8e3,EXTMISS-df69e1a5993e52d61fbaeab9,Tier 1,recruitment_and_retention,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-24d127465a8792d83b0bdfa5,EXTMISS-39e9d07dbe2d4961bbd2b9ab,Tier 2,tenure_and_progression,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-e4b9ba2580e4cbcb756dde31,EXTMISS-009ff3df87489e2810a3593c,Tier 1,implementation,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-1ab8d271fa5cc43afb467d56,EXTMISS-870b36f17a198cd093861051,Tier 2,benefits_and_total_compensation,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_004,false
EXTTARGET-134f997b74e838e6c4c70807,EXTMISS-ba29d50c3a9ca72f679de56c,Tier 2,urbanicity_and_context,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,Andrew IA undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
EXTTARGET-3ced7b0ccac4bdef4ea8cff8,EXTMISS-d769df5b4d9e87d32ebf9508,Tier 1,payroll_and_earnings,Angola,NY,2024,police,Angola NY 2024 police actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_001,false
EXTTARGET-54fc9ad61b006293d5a15b8d,EXTMISS-7853641cb66394e7b35f5032,Tier 1,staffing_and_headcount,Angola,NY,2024,police,Angola NY 2024 police authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-833ae6f04ee247c885dda7fd,EXTMISS-6c2cbff4c1f3a9ff160ac380,Tier 1,recruitment_and_retention,Angola,NY,2024,police,Angola NY 2024 police applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-62ec50368c5a739abbdd41b4,EXTMISS-05c14af395a0a80b0dfb964a,Tier 2,tenure_and_progression,Angola,NY,2024,police,Angola NY 2024 police employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_001,false
EXTTARGET-034540eeb67e7b401cde47dc,EXTMISS-d6e2add1395e96550b82d647,Tier 1,implementation,Angola,NY,2024,police,Angola NY 2024 police payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_003,false
EXTTARGET-9f2335890f4efb6f66bc89cb,EXTMISS-2bb936d185d6206c8d411b01,Tier 2,benefits_and_total_compensation,Angola,NY,2024,police,Angola NY 2024 police pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_001,false
EXTTARGET-6f36201e721920963a9f6326,EXTMISS-a35f65a05fe783040d707729,Tier 2,urbanicity_and_context,Angola,NY,2024,police,Angola NY 2024 police authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-3ced7b0ccac4bdef4ea8cff8,EXTMISS-d769df5b4d9e87d32ebf9508,Tier 1,payroll_and_earnings,Angola,NY,2024,police,Angola NY 2024 police actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_001,false
EXTTARGET-54fc9ad61b006293d5a15b8d,EXTMISS-7853641cb66394e7b35f5032,Tier 1,staffing_and_headcount,Angola,NY,2024,police,Angola NY 2024 police authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-833ae6f04ee247c885dda7fd,EXTMISS-6c2cbff4c1f3a9ff160ac380,Tier 1,recruitment_and_retention,Angola,NY,2024,police,Angola NY 2024 police applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-62ec50368c5a739abbdd41b4,EXTMISS-05c14af395a0a80b0dfb964a,Tier 2,tenure_and_progression,Angola,NY,2024,police,Angola NY 2024 police employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_001,false
EXTTARGET-034540eeb67e7b401cde47dc,EXTMISS-d6e2add1395e96550b82d647,Tier 1,implementation,Angola,NY,2024,police,Angola NY 2024 police payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_003,false
EXTTARGET-9f2335890f4efb6f66bc89cb,EXTMISS-2bb936d185d6206c8d411b01,Tier 2,benefits_and_total_compensation,Angola,NY,2024,police,Angola NY 2024 police pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_001,false
EXTTARGET-6f36201e721920963a9f6326,EXTMISS-a35f65a05fe783040d707729,Tier 2,urbanicity_and_context,Angola,NY,2024,police,Angola NY 2024 police authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-bcf53a0219183e80e3669cbb,EXTMISS-9b655000fbcce140cf56d51f,Tier 1,payroll_and_earnings,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_005,false
EXTTARGET-0a3113d01ae6f87be810ab2f,EXTMISS-c442e0cad3ae2d33e29fffba,Tier 1,staffing_and_headcount,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_004,false
EXTTARGET-44bf71f13c789846007d9e97,EXTMISS-239b8e86c575327dbc9bfb2d,Tier 1,recruitment_and_retention,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_001,false
EXTTARGET-6a661a72b020a46084cb6f74,EXTMISS-994bdc8c6bc57a61d037aa96,Tier 2,tenure_and_progression,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_005,false
EXTTARGET-ca06b94fe691de070e5d15fa,EXTMISS-3cf9132fa60566a6bc03e4ef,Tier 1,implementation,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-5287868f16c05300fcee74cf,EXTMISS-df1afa852922b79172f8b28a,Tier 2,benefits_and_total_compensation,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-507447612faeb3f2c5d6590c,EXTMISS-43d10d8b069dc7e27eb7b98c,Tier 2,urbanicity_and_context,Angola,NY,undated-source-B4X2500LIVE-20260729-003899,non_safety,Angola NY undated-source-B4X2500LIVE-20260729-003899 non_safety authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
EXTTARGET-a53f088de6389d44198509b8,EXTMISS-74a354fb7c22815b2a28829c,Tier 1,payroll_and_earnings,Annsville,NY,2024,unclear,Annsville NY 2024 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_004,false
EXTTARGET-5e9f44eef52c3c8e5b8296a4,EXTMISS-0153744b8f53ea56d40a3035,Tier 1,staffing_and_headcount,Annsville,NY,2024,unclear,Annsville NY 2024 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-318b1481ca383f688c857852,EXTMISS-5a2b6ca4311c5257af255836,Tier 1,recruitment_and_retention,Annsville,NY,2024,unclear,Annsville NY 2024 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_002,false
EXTTARGET-4a7e75c5614ba7ed939ba63c,EXTMISS-3543764a15130b89083536b4,Tier 2,tenure_and_progression,Annsville,NY,2024,unclear,Annsville NY 2024 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-a05d14eb1b7d72ce6e89fb2e,EXTMISS-2e471dcf1891735de2dd9b21,Tier 1,implementation,Annsville,NY,2024,unclear,Annsville NY 2024 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-f395ef17649de074d5fbb24a,EXTMISS-70993eaa53f42a019bcd8278,Tier 2,benefits_and_total_compensation,Annsville,NY,2024,unclear,Annsville NY 2024 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-fba1a55488bc5e989884772b,EXTMISS-51c0c12b7ef0f2dd0b4fc850,Tier 2,urbanicity_and_context,Annsville,NY,2024,unclear,Annsville NY 2024 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-e265c3ef0bee46ae5b99f161,EXTMISS-8f741e71763dd56537ec3283,Tier 1,payroll_and_earnings,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_001,false
EXTTARGET-3abc58c9489d65cf29761544,EXTMISS-c6f19af07ef9eaf334a5bb97,Tier 1,staffing_and_headcount,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_001,false
EXTTARGET-f5a14703fb8c1a5b4a66b146,EXTMISS-d45a4433b69456ae32f28057,Tier 1,recruitment_and_retention,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_002,false
EXTTARGET-215bd7dc23fa927e36f1bf4c,EXTMISS-00d2b3bfe6330ed9df75b46a,Tier 2,tenure_and_progression,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_001,false
EXTTARGET-a1a90661081e6f81430a811b,EXTMISS-8ec9af27d09b0218ffb0a058,Tier 1,implementation,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-ab8844fd490647383db6d396,EXTMISS-f866fd3d35f8ef40abff0fc6,Tier 2,benefits_and_total_compensation,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-a7321c6c34fbf0d66218b918,EXTMISS-86e47ba8f185be1b9c8ac119,Tier 2,urbanicity_and_context,Antigo,WI,undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63,unclear,Antigo WI undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-6a7603af3d76451ceb71c336,EXTMISS-b2f96f279164d8383a0c29b5,Tier 1,payroll_and_earnings,Antrim,MI,2025,unclear,Antrim MI 2025 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_003,false
EXTTARGET-bb15278c02c922f0f278bdaf,EXTMISS-aa1f0600c343bb7b4743a27b,Tier 1,staffing_and_headcount,Antrim,MI,2025,unclear,Antrim MI 2025 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_005,false
EXTTARGET-8241ee18e16fd2c95cd915ef,EXTMISS-91627a31ead309739698f4df,Tier 1,recruitment_and_retention,Antrim,MI,2025,unclear,Antrim MI 2025 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_004,false
EXTTARGET-c8ae91ecf4c5c79905f34abd,EXTMISS-d2749d94d03023b4b9edb722,Tier 2,tenure_and_progression,Antrim,MI,2025,unclear,Antrim MI 2025 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-efce2559c388a10bee630596,EXTMISS-87a86c750d124ff0d2f182a9,Tier 1,implementation,Antrim,MI,2025,unclear,Antrim MI 2025 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-bb0e4d349c2588364674840c,EXTMISS-26e299a1eedd37a017b4e117,Tier 2,benefits_and_total_compensation,Antrim,MI,2025,unclear,Antrim MI 2025 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_002,false
EXTTARGET-e2903813f3e6c711d3250954,EXTMISS-46c70a4083c793663cf095f6,Tier 2,urbanicity_and_context,Antrim,MI,2025,unclear,Antrim MI 2025 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_003,false
EXTTARGET-4a0e6e9ad915898c9bd41dba,EXTMISS-bcc2fd6e3b04276e71219655,Tier 1,payroll_and_earnings,Arcade,NY,undated-source-B4X2500LIVE-20260729-001408,unclear,Arcade NY undated-source-B4X2500LIVE-20260729-001408 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-bf74af0f4796c8519c816624,EXTMISS-028afc9d7a353a242ff8a1b3,Tier 1,staffing_and_headcount,Arcade,NY,undated-source-B4X2500LIVE-20260729-001408,unclear,Arcade NY undated-source-B4X2500LIVE-20260729-001408 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-ebe8b178f6c06469122bb732,EXTMISS-6771fe462ae6ea496367b1d3,Tier 1,recruitment_and_retention,Arcade,NY,undated-source-B4X2500LIVE-20260729-001408,unclear,Arcade NY undated-source-B4X2500LIVE-20260729-001408 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
