duplicate_candidate_id,canonical_candidate_id,duplicate_basis,confidence,search_target_id
EXTCAND-cf5c002d0810fe38aba4d2e9,EXTCAND-056c0dc8c78a0d4be1388267,canonical URL and normalized title,high,EXTSEARCH-3ea53640d2079d7f0525ebc9
EXTCAND-0b71411d63f70a5839c92a3c,EXTCAND-0b71411d63f70a5839c92a3c,canonical URL and normalized title,high,EXTSEARCH-3ea53640d2079d7f0525ebc9
EXTCAND-1550811459e86e03d8b183c8,EXTCAND-1550811459e86e03d8b183c8,canonical URL and normalized title,high,EXTSEARCH-3ea53640d2079d7f0525ebc9
EXTCAND-ef444b538893e0d0a9be6779,EXTCAND-ef444b538893e0d0a9be6779,canonical URL and normalized title,high,EXTSEARCH-3ea53640d2079d7f0525ebc9
EXTCAND-433fd8b8533f13fb23a4ffb2,EXTCAND-c91829fba9c8825ea7f7350f,canonical URL and normalized title,high,EXTSEARCH-854cd2878eb3cb4c50a2ba89
EXTCAND-23d005e14472966ff6aea0fb,EXTCAND-0941a70107a8cf83a683c68e,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-5508231f2a703404a34413de,EXTCAND-8bfd0d09cbfb66c2d05768e7,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-680132b27d6fe5a07fe66280,EXTCAND-40707db867d361308e9246e8,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-b620ab907fba34862f2ae9cb,EXTCAND-1a9295fc86f0f1ae6acaac33,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-57ede80ae17f6fc86a468d47,EXTCAND-71474694cf344c888e3dcd70,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-8069d336c9296b46a04c36d9,EXTCAND-7263e97bbea29a6ef08b8874,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-383b35bb82613a4481a47933,EXTCAND-995f2bf563e2386f59b4e36f,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-292c44605b833cff687e08c9,EXTCAND-7b991135fca7120035090d37,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-5f3d1db02b58db5ec027b47c,EXTCAND-056c0dc8c78a0d4be1388267,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-e6bffbd4731755d9069b4f77,EXTCAND-1981ea7e03caee6aea897db8,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-df2f6ac013e45c8c8164d510,EXTCAND-df2f6ac013e45c8c8164d510,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-c9ca3080d31c3fabd96da412,EXTCAND-c9ca3080d31c3fabd96da412,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-9c6272867a0193918c76578c,EXTCAND-9c6272867a0193918c76578c,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-5508231f2a703404a34413de,EXTCAND-8bfd0d09cbfb66c2d05768e7,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-1eacf962a5f5eca5f582f7d7,EXTCAND-1eacf962a5f5eca5f582f7d7,canonical URL and normalized title,high,EXTSEARCH-88b6b6fa4ec9f587f245b497
EXTCAND-fce9540c89a4c521b84da77f,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-040f13514feba0b5f5cf86d7
EXTCAND-e3bb66dff40e9ba55e6001bc,EXTCAND-48b83abcd3f6c1720a87852d,canonical URL and normalized title,high,EXTSEARCH-040f13514feba0b5f5cf86d7
EXTCAND-4169ef0b2978f93f3928c904,EXTCAND-4169ef0b2978f93f3928c904,canonical URL and normalized title,high,EXTSEARCH-040f13514feba0b5f5cf86d7
EXTCAND-f8102ee529b802000df74772,EXTCAND-f8102ee529b802000df74772,canonical URL and normalized title,high,EXTSEARCH-040f13514feba0b5f5cf86d7
EXTCAND-5c43955942ec8ab0e9a2e84d,EXTCAND-5c43955942ec8ab0e9a2e84d,canonical URL and normalized title,high,EXTSEARCH-040f13514feba0b5f5cf86d7
EXTCAND-82b452e1c8d2fd10f9019853,EXTCAND-cfa6238091a0c080d4098027,canonical URL and normalized title,high,EXTSEARCH-c96704b8a04d767ef3594bd5
EXTCAND-e78efec7f53519988690e1f2,EXTCAND-cf1eea335c4ed1642ae8a0a2,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-4dfff1391ef28b5a3163acdc,EXTCAND-62183aee6a3f526e279ef86a,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-af81d43bfc62be2c255c380d,EXTCAND-9aadc49d78331733e3c18d95,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-d674268ed8b0e7a6eebe42b3,EXTCAND-e740bc32f6d7bcbb74046ad6,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-a7a75d24476aa3412654cab5,EXTCAND-42025c54a76bee3df7533bd2,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-fa601ef64cc881b644f0036e,EXTCAND-12795b40720f31c487296cf4,canonical URL and normalized title,high,EXTSEARCH-0a0da950d08e37b7f9437dea
EXTCAND-008cd5a503264223443bb590,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-dc194fee8bddfd58e79c7435
EXTCAND-e9b18018822e75be6b9d7f11,EXTCAND-b8edd213f76f1e8855905402,canonical URL and normalized title,high,EXTSEARCH-dc194fee8bddfd58e79c7435
EXTCAND-437c6430963c66c055453963,EXTCAND-437c6430963c66c055453963,canonical URL and normalized title,high,EXTSEARCH-dc194fee8bddfd58e79c7435
EXTCAND-35767c89f89b6f5e7f72afc7,EXTCAND-35767c89f89b6f5e7f72afc7,canonical URL and normalized title,high,EXTSEARCH-dc194fee8bddfd58e79c7435
EXTCAND-11da053712ea6970af852943,EXTCAND-47920e466de894d220bc51a7,canonical URL and normalized title,high,EXTSEARCH-65ea0f0dbc2f9ec7492bdc91
EXTCAND-3954585d5c8fb4b59eb487fe,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-65ea0f0dbc2f9ec7492bdc91
EXTCAND-3954585d5c8fb4b59eb487fe,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-65ea0f0dbc2f9ec7492bdc91
EXTCAND-5bdf34beab4b83ab37731f0c,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-62a565558b2b7b916192c8b5
EXTCAND-911f241ef7a1056e3b454de9,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-28787ee220321a0011dcdfa5,EXTCAND-c95885692f47bd4a4243efdf,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-544eeab8663862a021ea4507,EXTCAND-032fe457228385822d038dea,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-6eafd70f9448ede62a4c7ad0,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-bd5657738dd0026d2d32922d,EXTCAND-4bfad4e1b6b19f96769ffdcd,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-2f18fc45fa28e5afa3e683d0,EXTCAND-23620e899657208ddb904cea,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-e34942a22441910810fe5c17,EXTCAND-9fd3f27752ae9f531015e52c,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-1be55c1a055bc6282b409758,EXTCAND-3ff979fec8cf9b95a290c7b1,canonical URL and normalized title,high,EXTSEARCH-c3b8187e1019025ed1337784
EXTCAND-432cf0128adf7c801f9bf35c,EXTCAND-f3a7808bb79f5f1bb6dec94a,canonical URL and normalized title,high,EXTSEARCH-4edca3ad647add4fb541432b
EXTCAND-87f907899daa89eb80db5778,EXTCAND-62c67145f9fffa7d4bb5a877,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-d0c518628ee24548c557b0e7,EXTCAND-966e765c2f4cbd31da98869c,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-b3aaa8353f66cae45d7c1e58,EXTCAND-5cb097bc27147d0d3c1e2444,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-e93dbd503e01ed72e0d96efe,EXTCAND-32f6c5d4b5dcd0de74bdade3,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-1bcfb296eb631b3252fb9d9a,EXTCAND-1bcfb296eb631b3252fb9d9a,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-87f907899daa89eb80db5778,EXTCAND-62c67145f9fffa7d4bb5a877,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-d0c518628ee24548c557b0e7,EXTCAND-966e765c2f4cbd31da98869c,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-3f8662331755fd6aa640e4a9,EXTCAND-3f8662331755fd6aa640e4a9,canonical URL and normalized title,high,EXTSEARCH-e2ab39b9fbef8bdb1a616a3e
EXTCAND-bb2b3ea8c980819cac450824,EXTCAND-b5327716d341cf2e72b106bf,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-6bd453843cdf90f1fbc02d8c,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-37bab22e2e11209b0acb67f6,EXTCAND-23620e899657208ddb904cea,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-d168ab64a42fb0dec50bcad9,EXTCAND-1ac30579e316a48bcc8649d6,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-c0eb4a074862b45859c1fd30,EXTCAND-62183aee6a3f526e279ef86a,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-924cd98aa8ed3b80c5dae8e0,EXTCAND-67594e4c3fde9e133be01b64,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-71af16259b28a5df8747eaf2,EXTCAND-71af16259b28a5df8747eaf2,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-4f03784498f339cb193ca685,EXTCAND-4f03784498f339cb193ca685,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-6f1335e267745f66e2af6396,EXTCAND-6f1335e267745f66e2af6396,canonical URL and normalized title,high,EXTSEARCH-1448f69682db01d82b293a67
EXTCAND-e941fef247625be7d630ba4c,EXTCAND-eb49df2e44d85bb074fdd6bf,canonical URL and normalized title,high,EXTSEARCH-84a506600b60e3262f6064fe
EXTCAND-80804f293b48c0b7097a4ac5,EXTCAND-80804f293b48c0b7097a4ac5,canonical URL and normalized title,high,EXTSEARCH-84a506600b60e3262f6064fe
EXTCAND-96d40ba5e198fd3ed43254df,EXTCAND-96d40ba5e198fd3ed43254df,canonical URL and normalized title,high,EXTSEARCH-84a506600b60e3262f6064fe
EXTCAND-da53423031a6e71dfce9c695,EXTCAND-da53423031a6e71dfce9c695,canonical URL and normalized title,high,EXTSEARCH-84a506600b60e3262f6064fe
EXTCAND-eac6ae97e588be5295be0c2b,EXTCAND-78a929b026c15f7b3c6f4b43,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-884412b923174cbe918e3f15,EXTCAND-99fcd8608c6bea61c2a7eb37,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-f148d81859cae781ee6c84dc,EXTCAND-d4637ad196d8e207cf9371cc,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-6702a99a2d0868da1d19922a,EXTCAND-35767c89f89b6f5e7f72afc7,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-3c8dd124ef2c14182c9ea3bb,EXTCAND-1981ea7e03caee6aea897db8,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-86d45dc79f03ab6938e0c8ac,EXTCAND-e6fc4764b6732f296e5a7195,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-64f2adfa9424067ae3ac2c9d,EXTCAND-52f40b93eb1aa8db0f58541a,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-5cb998cf8df73b3e201fd814,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-5ac6a1b44f5082de983bdfc7,EXTCAND-5ac6a1b44f5082de983bdfc7,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-3f8c650fff8299a5c3630d28,EXTCAND-3f8c650fff8299a5c3630d28,canonical URL and normalized title,high,EXTSEARCH-6410963bd5f96c64f6660a29
EXTCAND-be2f1cbfe5b2bfc9482eeb84,EXTCAND-ec7c5f4b2a893da5c71c3d4d,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-212495f8f04d477981c032f3,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-1a0419fba89b2e19be36713b,EXTCAND-eeb6aaba9d6176c220db8c82,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-69a00e2907bfd8a9964b356f,EXTCAND-78a929b026c15f7b3c6f4b43,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-b63dae86a114d142f99cee69,EXTCAND-6178bb6492321eaf819fd2a0,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-2d18b0013d1af3aa1d0b7548,EXTCAND-66c381de4cbc9b131c24bed9,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-a456a504db101e2e783dc515,EXTCAND-b5327716d341cf2e72b106bf,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-ad308e3fcf51546269f02991,EXTCAND-c95885692f47bd4a4243efdf,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-fd779ce2768d6a74dbc96e60,EXTCAND-6bfa2804af0b8e05e8f226e0,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-dc81963e7e224998f9f0f839,EXTCAND-0e162618f17f20029e80e160,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-443381fa5f8e65702335676b,EXTCAND-3116c9e0a8f4e1c2fd2842bf,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-fb9fa968f2a22a22c4756b66,EXTCAND-fb9fa968f2a22a22c4756b66,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-1a0419fba89b2e19be36713b,EXTCAND-eeb6aaba9d6176c220db8c82,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-be2f1cbfe5b2bfc9482eeb84,EXTCAND-ec7c5f4b2a893da5c71c3d4d,canonical URL and normalized title,high,EXTSEARCH-6b4f40b3016f7914fa7b63e4
EXTCAND-073a4f7b5ff16b55c23b5e08,EXTCAND-8fb9ca9323cc914b75f082ac,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-eaf0ba64c61a1c0f2c98a646,EXTCAND-a28a9d7f20a99e12517c804a,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-2473eb27a18dda5b4051e53e,EXTCAND-4be0a6e5dc364a950bec59ca,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-e57951d413c549aa0ab39112,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-fc76be0194060c66cf42c8f2,EXTCAND-49f12170762fef7e8c6b68d5,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-86cd761123136b1795e1befc,EXTCAND-e9a3babbc8ff55518a51c160,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-a890c19d3458188b5ae7ff00,EXTCAND-a890c19d3458188b5ae7ff00,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-38868ed00f2e0c5e3a057ef5,EXTCAND-38868ed00f2e0c5e3a057ef5,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-95793421897477c92f1023c0,EXTCAND-95793421897477c92f1023c0,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-e41c57cf3c4a0ac4d03cb871,EXTCAND-e41c57cf3c4a0ac4d03cb871,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-24a1ab46bb49ee2882e43e39,EXTCAND-24a1ab46bb49ee2882e43e39,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-0edbabc294baf6071ee4d9e5,EXTCAND-0edbabc294baf6071ee4d9e5,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-10a005feab4764adf702acbd,EXTCAND-10a005feab4764adf702acbd,canonical URL and normalized title,high,EXTSEARCH-1ccbe9738bf2ee029f4ec2f8
EXTCAND-696153c1c305167ef1bd31dc,EXTCAND-4bfad4e1b6b19f96769ffdcd,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-f218a1753c2092090a6a94eb,EXTCAND-05210fe439381f33f18fa867,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-b7fb226760688b17b99c38b0,EXTCAND-2674811a89bbe1284a097353,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-cb92ac3085dca909cc7b2fb7,EXTCAND-cb92ac3085dca909cc7b2fb7,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-7b3efeb7519d37c669bb8393,EXTCAND-7b3efeb7519d37c669bb8393,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-a482a1cef2b144d4e479d0dc,EXTCAND-a482a1cef2b144d4e479d0dc,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-a6b24296e01d1c5e69187706,EXTCAND-a6b24296e01d1c5e69187706,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-d6fe455b4d54af3cbb5c63ab,EXTCAND-d6fe455b4d54af3cbb5c63ab,canonical URL and normalized title,high,EXTSEARCH-0ce8a74cb40c7e8429339803
EXTCAND-f34d35b1d9ea217b5bb2a976,EXTCAND-4eb00405cce79bf30c36e954,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-69d1d29c0531cfaadbdaac15,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-66c18bcd7c1f57e74154ff1a,EXTCAND-f58229798ac8cb2f33113b54,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-3840a0949da441cdea7f8c22,EXTCAND-66c381de4cbc9b131c24bed9,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-32c84cc8a4eded898181d408,EXTCAND-f374789f5cb0ec52104d1093,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-a3dbafcc6e79a01d7bca3fa6,EXTCAND-a7b3d73cdf72222e510cfbf9,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-01fbcc45944cc9eefa78e7f7,EXTCAND-b9b2b9bff9e30e2ea4debe68,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-4df8fd3a31c5d6568c1cbc66,EXTCAND-4df8fd3a31c5d6568c1cbc66,canonical URL and normalized title,high,EXTSEARCH-f2b69613d4b2447623472a92
EXTCAND-168e249ae62124a69740e640,EXTCAND-8509270a1c1a2010a28b03ef,canonical URL and normalized title,high,EXTSEARCH-bbb5cddeaf4f6643acd704a0
EXTCAND-56b6c431942c7d0b6230fff5,EXTCAND-56b6c431942c7d0b6230fff5,canonical URL and normalized title,high,EXTSEARCH-bbb5cddeaf4f6643acd704a0
EXTCAND-f37f70a69114faf2314d7778,EXTCAND-f37f70a69114faf2314d7778,canonical URL and normalized title,high,EXTSEARCH-bbb5cddeaf4f6643acd704a0
EXTCAND-f484fa1dcef66c531a2cd9e8,EXTCAND-f484fa1dcef66c531a2cd9e8,canonical URL and normalized title,high,EXTSEARCH-bbb5cddeaf4f6643acd704a0
EXTCAND-a9bca5e721444b4e08a41743,EXTCAND-a9bca5e721444b4e08a41743,canonical URL and normalized title,high,EXTSEARCH-bbb5cddeaf4f6643acd704a0
EXTCAND-c55165bbb4e5992546614e3c,EXTCAND-c55165bbb4e5992546614e3c,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-aa98a654fb61f4e2f94996e0,EXTCAND-aa98a654fb61f4e2f94996e0,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-caa0b225a5347f45576cb7b9,EXTCAND-caa0b225a5347f45576cb7b9,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-f6029a3ce290ede5ce6f55dc,EXTCAND-f6029a3ce290ede5ce6f55dc,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-2f2f0933a4637dc9402ae44b,EXTCAND-2f2f0933a4637dc9402ae44b,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-9cc774bdb0ea98226718c9ee,EXTCAND-9cc774bdb0ea98226718c9ee,canonical URL and normalized title,high,EXTSEARCH-5d6c40b3ae942b7d49f7c9fe
EXTCAND-44719dd11a375533d12a9627,EXTCAND-c55165bbb4e5992546614e3c,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-5a50a2f3a82155f8fd82a01b,EXTCAND-ab1fd45bfa082cdd75b39c8c,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-61a2bd56acccddc29e79717f,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-10ef71b8ef2005da1c215602,EXTCAND-52f40b93eb1aa8db0f58541a,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-194a8afac3377d926a8ec295,EXTCAND-afcad9c8dbc50d860ead2a50,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-d912233375ab465d0a995ce0,EXTCAND-d912233375ab465d0a995ce0,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-8a4b266dd7f196bf26f5e145,EXTCAND-8a4b266dd7f196bf26f5e145,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-44719dd11a375533d12a9627,EXTCAND-c55165bbb4e5992546614e3c,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-8435dcdfef4c6d348f63e271,EXTCAND-8435dcdfef4c6d348f63e271,canonical URL and normalized title,high,EXTSEARCH-ce631062820d0f957326ce7c
EXTCAND-20c65a5ba4d313caaafbbe51,EXTCAND-20c65a5ba4d313caaafbbe51,canonical URL and normalized title,high,EXTSEARCH-d82159a3149469ad7328d5d4
EXTCAND-3be041fb7307453b5dd010e8,EXTCAND-3be041fb7307453b5dd010e8,canonical URL and normalized title,high,EXTSEARCH-d82159a3149469ad7328d5d4
EXTCAND-6f98a10ac78a9fa4653140a2,EXTCAND-0a16e430fe4ab87b7ba260ed,canonical URL and normalized title,high,EXTSEARCH-745db3752ac06f3fa20bd811
EXTCAND-0c2c4f8c4bafdee9c3ea2d5c,EXTCAND-caa0b225a5347f45576cb7b9,canonical URL and normalized title,high,EXTSEARCH-745db3752ac06f3fa20bd811
EXTCAND-c24bfe0275ba011d88e45075,EXTCAND-938565ca4676f7cbe83dbea5,canonical URL and normalized title,high,EXTSEARCH-745db3752ac06f3fa20bd811
EXTCAND-a1b5b91397622b5b763c2a01,EXTCAND-0a348cf84601743fd6dc6f52,canonical URL and normalized title,high,EXTSEARCH-745db3752ac06f3fa20bd811
EXTCAND-47608ad69e3cb1089f540741,EXTCAND-47608ad69e3cb1089f540741,canonical URL and normalized title,high,EXTSEARCH-4fd815bfdd8cb9aa853b167f
EXTCAND-d0a61e470af11c4bb43580cf,EXTCAND-d0a61e470af11c4bb43580cf,canonical URL and normalized title,high,EXTSEARCH-4fd815bfdd8cb9aa853b167f
EXTCAND-15a3d41d0074f5929694d510,EXTCAND-15a3d41d0074f5929694d510,canonical URL and normalized title,high,EXTSEARCH-4fd815bfdd8cb9aa853b167f
EXTCAND-94edf343323b878b94d2ac4b,EXTCAND-94edf343323b878b94d2ac4b,canonical URL and normalized title,high,EXTSEARCH-4fd815bfdd8cb9aa853b167f
EXTCAND-f75c5e90373af2e7a74e79b9,EXTCAND-f75c5e90373af2e7a74e79b9,canonical URL and normalized title,high,EXTSEARCH-4fd815bfdd8cb9aa853b167f
EXTCAND-f5fb89484b25ad7733d0d929,EXTCAND-f5fb89484b25ad7733d0d929,canonical URL and normalized title,high,EXTSEARCH-56c5b60e9b7ae881743a05dc
EXTCAND-bbdd36681b30abe9aeac1643,EXTCAND-bbdd36681b30abe9aeac1643,canonical URL and normalized title,high,EXTSEARCH-56c5b60e9b7ae881743a05dc
EXTCAND-3b37c52c06f136e04e6f8f65,EXTCAND-3b37c52c06f136e04e6f8f65,canonical URL and normalized title,high,EXTSEARCH-56c5b60e9b7ae881743a05dc
EXTCAND-867159b55935f6e687df8bbf,EXTCAND-867159b55935f6e687df8bbf,canonical URL and normalized title,high,EXTSEARCH-56c5b60e9b7ae881743a05dc
EXTCAND-02cedc9bbb454b466d097684,EXTCAND-02cedc9bbb454b466d097684,canonical URL and normalized title,high,EXTSEARCH-56c5b60e9b7ae881743a05dc
