implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-bd1495945713bba91785df72,Baxter,MN,Midwest,,,2023,2023,2023,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"21.1 Except as otherwise indicated, this agreement shall be effective January 1, 2023 and continue in full","Baxter, Minnesota, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-a39b733381707f92cdafe6a1""]"
IMPEVT-2fd06a81ecb0b3e056c8fed4,Becker,MN,Midwest,,,2018,2018,2018,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,o Compensation effective 4/17/20 18:,"Becker, Minnesota, Council Packet Or Minutes, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-8b698cc4116046142a568c10""]"
IMPEVT-5c49ac5d0e06b6c4c2e19ed1,Benson,MN,Midwest,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,Employees shall receive $1.50 per hour for all hours worked between 6pm on Friday,"Benson, Minnesota, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-09403927a531e800e819911e""]"
IMPEVT-92798e998a8d81f767d7d498,Benson,MN,Midwest,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,hourly,1,1,0,Shift Differential: Employees shall receive $1.50 per hour for all hours worked between 6pm,"Benson, Minnesota, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-c0e2dc9f7c8f5f2c626bff6d""]"
IMPEVT-2463606425eb1a2e0a3bcd34,Benson,MN,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Except as herein provided, this Agreement shall be effective January 1, 2024, and shall continue","Benson, Minnesota, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-004339099fa48b16cff6d2c3"",""WCM-108cb004a96ba82c9612b619""]"
IMPEVT-9b0ed11533dce8e9971e1f1e,Benson,MN,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"Effective January 1, 2006, payroll direct deposit will be mandatory for all","Benson, Minnesota, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-1af8e9b05b0003c7b03a8cb3"",""WCM-986d7d293514486951bffcf7""]"
IMPEVT-f783b256dfe51ff29b198018,Benson,MN,Midwest,,,2025,2025,2025,retroactivity_implementation,base_wage,unclear,unclear,implemented,upward,recurring_base,base_wage,hourly,1,1,0,"Hourly wages shall be increased by 4% effective January 1, 2025.","Benson, Minnesota, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-d0be40c6080a7f2b12d6fdca""]"
IMPEVT-69791cadcdcb123354c8b370,Bigfork,MN,Midwest,,,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,,,ordinance_council_adoption,budget_or_pay_plan,unclear,unclear,formally_adopted,unclear,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"enforcement powers granted in § 10.20, the City Council is authorized to create by resolution, adopted by a majority of the members of th Council, supplemental","Bigfork, Minnesota, Salary Ordinance, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-2a338149d23990e20ae6292a"",""WCM-e96ff96b4404420d85bc30c2""]"
IMPEVT-8e599a48407ec23399a84405,Biwabik,MN,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"Effective November 1, 2019 2022 through October 31,","Biwabik, Minnesota, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-4c304550412ebd9c4688e49f"",""WCM-8357ad18dbcce29e77fa4616""]"
IMPEVT-7af9b56b7593a64fe1568830,Biwabik,MN,Midwest,,,2020,2020,2020,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Effective November 1, 2020 the employer shall contribute One Thousand","Biwabik, Minnesota, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-20686ade395398afe5220341""]"
IMPEVT-9ede5e6255a91fc41877122d,Blackduck,MN,Midwest,,,2018,2018,2018,non_base_compensation,stipend_or_premium,unclear,unclear,paid_or_observed,unclear,recurring_non_base,stipend_or_premium,stipend,1,1,0,last year the stipend was paid to the fire department and with the amount not guaranteed by,"Blackduck, Minnesota, Council Packet Or Minutes, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-a7f8b5fc9df2280eebb88a3c""]"
IMPEVT-53d1064ae8fc65934c0502b9,Blackduck,MN,Midwest,,,2018,2018,2018,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Term of MOU: This MOU will be effective on February 5th, 2018 or when all appropriate","Blackduck, Minnesota, Council Packet Or Minutes, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-47525c9a388566d46460477f""]"
IMPEVT-d70642b0e4e36c54b1107eeb,Blooming Prairie,MN,Midwest,,,2026,2026,2026,across_the_board_raise,benefit_cost_change,unclear,unclear,implemented,upward,benefit_cost_shift,benefit_cost_change,hourly,1,2,0,26.2 Employees who opt out of the Employer's single health insurance program shall receive an increase to base wage rate of two dollars and twenty-five cents ($2.25) per hour.,"Blooming Prairie, Minnesota, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-581dc89b9ed7cb3775429c5a"",""WCM-e8812290a0706a400849383c""]"
IMPEVT-cd9da9fee202211d6370f1ac,Blooming Prairie,MN,Midwest,,,2026,2026,2026,non_base_compensation,overtime,unclear,unclear,paid_or_observed,upward,recurring_non_base,overtime,unknown,1,1,0,amount of time without loss ofregular non-overtime earnings as a a result of their,"Blooming Prairie, Minnesota, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-f51b6b8900a40b655a3a05b2""]"
IMPEVT-671d0b5e4f257d789dae5794,Blooming Prairie,MN,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Except as herein provided, this Agreement shall be effective January l st, 2026, and shall continue in full","Blooming Prairie, Minnesota, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-00a983f23c00cf284c5ebd28"",""WCM-c3302eb5b44be3d9c8ded6aa"",""WCM-f9927ffb7deb207f7e512e45""]"
IMPEVT-78dac17b5935e71f35bfccc9,Braham,MN,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,2,2,1,"Hiring of Abigal Olson as Deputy Clerk effective December 18, 2023.","Braham, Minnesota, Memorandum Of Understanding, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-4267235a526034808fa8abdd"",""WCM-7ba1fa5af6c0d1eb9a49d502""]"
IMPEVT-0d9d6cc18be8cdbb2f65a3db,Braham,MN,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Online Banking effective February 13, 2024.","Braham, Minnesota, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-170523532dbd02d25d3b6ff1"",""WCM-bbedd987d3a60b96fe2b2fec""]"
IMPEVT-64373556254cf189195412ac,Canton,MN,Midwest,,,2022,2022,2022,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"City Council on November 3, 2022, to be effective January 1,2023.","Canton, Minnesota, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-336e1d6463981fda8a50026f"",""WCM-a1debb05690bc07faacc9b32""]"
IMPEVT-e2c0976cb11d7fdc43bad677,Canton,MN,Midwest,,,2023,2023,2023,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"This ordinance becomes effective on January 1,2023.","Canton, Minnesota, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-94ee451c980f3483b28000e9"",""WCM-ea5717d3efba6b526d745802""]"
IMPEVT-cda9e6646fe7f6b42a579983,Cass Lake,MN,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Medical Leave Law, effective January 1, 2026.","Cass Lake, Minnesota, Memorandum Of Understanding, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-04234b4817859b5a7429314e"",""WCM-da1da8f8562e70aaf303e530""]"
IMPEVT-3ed40648da0fea35844e426b,Cleveland,MN,Midwest,,,2026,2026,2026,across_the_board_raise,cola_or_indexing,unclear,unclear,implemented,upward,percentage_adjustment,cola_or_indexing,hourly,1,1,0,be .50 cent increase per hour plus the position will receive the 3% COLA.,"Cleveland, Minnesota, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-45fba947d63ad934fff4d3f3""]"
IMPEVT-db1e5768418bbfb565c1c50e,Crooked Lake,MN,Midwest,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,hourly,1,1,0,MOTION GLASS 2ND BENNINGTON TO INCREASE BEN JOHNSON’S PAY FROM $18.00 TO $20.00 PER HOUR PLUS $20.00 PER MONTH FOR CELL PHONE EFFECTIVE IMMEDIATELY.,"Crooked Lake, Minnesota, Council Packet Or Minutes, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-436cd632104c5f9ea07d8287""]"
IMPEVT-7d26bdb9a164bcb73f752f94,Dassel,MN,Midwest,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,3,0,"Accept resignation of Kent Shaker part time Liquor Store Clerks effective July 24, 2025.","Dassel, Minnesota, Personnel Policy, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-6bcba7baa27bc75d70dd891e"",""WCM-aaca1bda54ab9f1415848d75"",""WCM-d8f0166f1d83dc637b1df967""]"
IMPEVT-90e69e4f1ae0f6f9f1c3fbee,Deer River,MN,Midwest,,,undated-source-B4X2500LIVE-20260729-005500,,,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,hourly,1,1,0,Police Officers shall receive a shift differential of two dollars ($2.00) per hour for all,"Deer River, Minnesota, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-59bd9abcc71ea787e1c6be50""]"
IMPEVT-6c0953a664db1a3035be610f,Deer River,MN,Midwest,,,undated-source-B4X2500LIVE-20260729-005500,,,retroactivity_implementation,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"Effective January 2007, all eligible full-time employees shall contribute to the POST employment health","Deer River, Minnesota, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-f9da2e10fccd87cf00947de4""]"
IMPEVT-66af9f342a4f22779d134a6b,Eagles Nest,MN,Midwest,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"salaried to hourly at the rate of $21 per hour, effective February 1, 2024.","Eagles Nest, Minnesota, Factfinding Report, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-7b1d56132ce030cc4197b554"",""WCM-e87367128751104302650710""]"
IMPEVT-3e4445afee8319729bef0e44,Fairmont,MN,Midwest,,,2022,2022,2022,budget_pay_plan,budget_or_pay_plan,unclear,unclear,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Overview: Council approved the labor agreements with LELS and AFSCME at the December 12, 2022 city council meeting. Flaherty & Hood has advised that these agreements should have been approved by a","Fairmont, Minnesota, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-473895fbf3871f4c46da61cb""]"
IMPEVT-501f3d73acc9a64cca317fc9,Fish Lake,MN,Midwest,,,undated-source-BRMGRS-20260802-48dfa6e1837fb8cad158d4ab,,,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"retroactive to January 1,","Fish Lake, Minnesota, Council Packet Or Minutes, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-89daec9e3a833b10f17bf34c""]"
IMPEVT-231e479f12347c1dcaf72972,Floodwood,MN,Midwest,,,2025,2025,2025,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"duties retroactive to August 1st, 2025.","Floodwood, Minnesota, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-2716e929e8f49974cce781d9""]"
IMPEVT-5549b8781899d04c7954d493,Foley,MN,Midwest,,,2016,2016,2016,non_base_compensation,stipend_or_premium,unclear,unclear,paid_or_observed,unclear,recurring_non_base,stipend_or_premium,stipend,1,3,0,earnings and the stipend received for such jury duty.,"Foley, Minnesota, Personnel Policy, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-14b52b52caa12cbed1b4f84a"",""WCM-63009dec63ea6f68bad2af36"",""WCM-a310c537f863a42bc8c75684""]"
IMPEVT-ada18f1020cc806de4768bc6,Foley,MN,Midwest,,,2016,2016,2016,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,1,0,The City will adjust all current employees’ wages effective January 1 of each year.,"Foley, Minnesota, Personnel Policy, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-2a2650b890fa1eda24aaa0fa""]"
IMPEVT-8d38fbb0c3a7c348d4386dde,Fulda,MN,Midwest,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"(A) (1) Effective January 1, 2021, any owner of property within the","Fulda, Minnesota, Other Local Government Pay Policy, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-d167d1555b688699a22fd668"",""WCM-d23a49e0ec7dccd6126e8c3d""]"
IMPEVT-a09f8584c6ed4745a952d36f,Fulda,MN,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"becomes effective January 1, 2025.","Fulda, Minnesota, Other Local Government Pay Policy, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-45126e47be228929e1b129e1"",""WCM-8798a72d96f0beb2a453d432""]"
IMPEVT-8ab260e74932891d80d8d183,Grand Marais,MN,Midwest,,,2023,2023,2023,retroactivity_implementation,holiday_pay,unclear,unclear,implemented,unclear,recurring_non_base,holiday_pay,unknown,1,1,0,"WHEREAS, the Employer designated Juneteenth as a holiday Employer-wide, effective June 19, 2023;","Grand Marais, Minnesota, Memorandum Of Understanding, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-e41cba6f3feb36619921a6c2""]"
IMPEVT-38c7c78a9356d2accf023c5c,Greenbush,MN,Midwest,,,2020,2020,2020,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"within the City of Greenbush, effective March 23, 2020, with all the powers and responsibilities attending","Greenbush, Minnesota, Personnel Policy, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-8b178a3a343d85fb482a3e62""]"
IMPEVT-a7ca19924c3a9ca3ae5b3dc1,Grey Eagle,MN,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,Adopted by the Grey Eagle City Council this 8th day of July 2025. A motion was made by Brad Johnson to approve Resolution 2025-15: Authorizing Participation with the,"Grey Eagle, Minnesota, Civil-Service Or Hr Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-0187d533d1934cd22734eba6"",""WCM-36da75e4864e5a395dcc16a6"",""WCM-a9f2aab0ef7fb33db99a73e8""]"
IMPEVT-2c8304379301215c1e993961,Grey Eagle,MN,Midwest,,,2026,2026,2026,budget_pay_plan,cola_or_indexing,unclear,unclear,implemented,upward,percentage_adjustment,cola_or_indexing,unknown,1,5,0,"increase which includes COLA, effective January 1, 2026.","Grey Eagle, Minnesota, Civil-Service Or Hr Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-06f1768338f342f39c842a95"",""WCM-59bec950bb111fd054d99eb1"",""WCM-937fba1742536fb20bfdd16f"",""WCM-c6e819603ccf7f303a2ecf89"",""WCM-d5de8a2153343949574ed76f""]"
IMPEVT-994b7f73216cddcdb3cfe635,Harmony,MN,Midwest,,,2018,2018,2018,strike_no_strike_dispute_process,mechanism_only,unclear,unclear,formally_adopted,neutral_or_procedural,not_applicable,mechanism_only,unknown,1,1,0,This resolution was agreed to between the Union and the City Council and adopted at a meeting,"Harmony, Minnesota, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-5f4fe82251c3d7afeaffd945""]"
IMPEVT-0ed437cfa7a24e5bafedea7a,Hinckley,MN,Midwest,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Joining NRWA PFAS Cost Recovery Program by Retaining Napoli Shkolnik PLLC, Effective June 13,","Hinckley, Minnesota, Memorandum Of Understanding, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-a8f2fedb1f8363fafee43c7a""]"
IMPEVT-8475e21f6afafbf0113d2008,Hinckley,MN,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,2,3,1,"Effective July 1, 2023, the city will inform employees of their parental leave rights at the time of hire","Hinckley, Minnesota, Personnel Policy, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-012b90c2f77fc104786ad61b"",""WCM-3589ebe9412e4503fd295141"",""WCM-6dd190581ba4d28b3bffa098""]"
IMPEVT-89b0bbece792c7e9fd4c8b2f,Hinckley,MN,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,Effective 01/01/2024,"Hinckley, Minnesota, Personnel Policy, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-e8455b47dc516b780ef36333""]"
