hex_cell_id,geography_panel,mechanism_view_name,safety_event_count,non_safety_event_count,event_count_difference,interpretation_guard
ALASKA_INSET-cog_2025_160773,alaska_inset,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,pressure_channel:comparability_parity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,pressure_channel:fiscal_constraint,4,2,2,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,pressure_channel:inflation_indexing,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,pressure_channel:market_recruitment_retention,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,pressure_channel:none_identified,20,0,20,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:one_time,4,1,3,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:payroll_effective_date,17,0,17,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:recurring,8,1,7,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:retroactive,16,1,15,event-count difference; not prevalence difference
CONUS50-+00009-+00020,lower_48,timing_implementation:unclear,3,0,3,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,compensation_outcome:retroactive_pay,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00021,lower_48,timing_implementation:retroactive,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,compensation_outcome:cola_cpi_adjustment,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,institutional_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,pressure_channel:inflation_indexing,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,pressure_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00009-+00022,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,compensation_outcome:across_the_board_raise,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,compensation_outcome:classification_band_change,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,compensation_outcome:retroactive_pay,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,institutional_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,pressure_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00023,lower_48,timing_implementation:retroactive,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00009-+00026,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00026,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00026,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00009-+00026,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00012,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00012,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00012,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00012,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00012,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,institutional_channel:ordinance_council_adoption,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,timing_implementation:ordinance_adoption,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,timing_implementation:payroll_effective_date,4,0,4,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00010-+00015,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00016,lower_48,compensation_outcome:no_direct_compensation_outcome,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00010-+00016,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00010-+00016,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00010-+00016,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,compensation_outcome:no_direct_compensation_outcome,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00010-+00018,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,compensation_outcome:non_base_compensation_other,3,0,3,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,timing_implementation:payroll_effective_date,4,0,4,event-count difference; not prevalence difference
CONUS50-+00010-+00019,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,compensation_outcome:no_direct_compensation_outcome,2,1,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,compensation_outcome:non_base_compensation_other,1,3,-2,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,institutional_channel:none_identified,2,3,-1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,institutional_channel:ordinance_council_adoption,1,1,0,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,pressure_channel:fiscal_constraint,1,1,0,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,pressure_channel:none_identified,3,3,0,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,timing_implementation:ordinance_adoption,1,1,0,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,timing_implementation:payroll_effective_date,3,3,0,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00022,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00023,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00023,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00023,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00010-+00023,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
