implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-dbb5713be39cb8be23b345a9,Andover,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"overtime - employees shall receive overtime pay after forty (40) hours of actual r'r'ork andover, me, personnel policy, 2020. unclear","[""WCM-4324c72341483777b80d706c""]"
IMPEVT-35e925f55ac1ae1e80f7356e,Andover,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this revised policy shall home effective march 22,2011 andover, me, personnel policy, 2020. unclear","[""WCM-a0441bd717716a9091ba35de""]"
IMPEVT-86a1f85fcbd80601d306b0b9,Andover,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"system (mainepers) as a participating local district effective july 1, 2025 and a) to offer regular andover, me, wage schedule, 2025. unclear","[""WCM-2b3e82009d434c58dc3b0482"",""WCM-5b2c189c859ae3286a42869d""]"
IMPEVT-285dec6fabc276360b3776ee,Bradford,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2021 bradford, me, personnel policy, 2021. unclear","[""WCM-43580425bc8c470324be7538"",""WCM-d98a6e192569a5df228f266b"",""WCM-e3d6f04a30e2eafa3669fa0b""]"
IMPEVT-2eeea69730f0ea2c018f0b5b,Bradley,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees not exempt from the overtime provisions of the fair labor standards act shall receive bradley, me, personnel policy, 2026. unclear","[""WCM-f584b1577a23fbacdd1e0ec9""]"
IMPEVT-ba72b86b01541dd0c6c76621,Bradley,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this policy shall be immediately effective upon its adoption at a legally called and publicly held meeting of the town council. approved by the bradley town council at a duly called meeting on march 12, 2012. bradley, me, personnel policy, 2026. unclear","[""WCM-866f2c2a4014650bf1b46330""]"
IMPEVT-fbdcbaad307cb38d5d5546f6,Chebeague Island,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"domestic partner coverage: effective january 15, 2025, the selectboard approved the addition of domestic chebeague island, me, other local government pay policy, 2025. unclear","[""WCM-e0175bba8350585ed656f4c9""]"
IMPEVT-3627c76b31562c29f6ce6332,Falmouth,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"falmouth, me, arbitration award, period not explicit. unclear","[""WCM-982f09c4ceb9c477d2f6bf62"",""WCM-a0d0decae30c4d860ece300e""]"
IMPEVT-8e049cdb22aa26c5d5b6df7b,Falmouth,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"falmouth, me, arbitration award, period not explicit. unclear","[""WCM-e284396ef09879b6db86b63f""]"
IMPEVT-f6ff2984f9871f5a9944031b,Hiram,ME,unclear,fire,high,explicit fire role or department language,"of paying a stipend to volunteer firefighters in accordance with criteria approved by the hiram, me, wage schedule, 2025. unclear","[""WCM-2a8b56d47c2ed5cb22dbbd21""]"
IMPEVT-ada1d3c014679ad36e1fd168,Hiram,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"a late fee of $25.00 per dog become effective february 1st. hiram, me, wage schedule, 2025. unclear","[""WCM-457661a1fdb488183bf06a00""]"
IMPEVT-0b4c0e445f98ac87a909e1f5,Isle au Haut,ME,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"reserve effective july l , 2026. isle au haut, me, council packet or minutes, 2026. unclear","[""WCM-236af9f881ef0d2511027eb3"",""WCM-f25026876e620412c33e9fd6""]"
IMPEVT-c366f2e4d86372193308d4e0,Kingsbury,ME,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"2026 until those taxes are paid in full, effective october 1, 2026. kingsbury, me, wage schedule, 2026. unclear","[""WCM-8e6df4a76d67329090856b62""]"
IMPEVT-7ab68e71a6896733a916ad62,Mapleton,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 1991. mapleton, me, personnel policy, 2024. unclear","[""WCM-0f192cf532d778532345f0a9"",""WCM-6aa24398c694cafb90b8c12b"",""WCM-937ec2783e49b79eb0c23493""]"
IMPEVT-34edb9963f1a24b445974c17,Newcastle,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"purposes, you will receive a vehicle allowance equal to the current town mileage reimbursement newcastle, me, arbitration award, 2016. unclear","[""WCM-e4eb40aa77055dbce56e0b86""]"
IMPEVT-5032cb42c3df6746712948ab,Newcastle,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"purposes, you will receive a vehicle allowance equal to the current town mileage reimbursement newcastle, me, personnel policy, 2023. unclear","[""WCM-38d2bf9a76bacec0d8ea4c16""]"
IMPEVT-f01f6839f1e34da1d366b79e,Newcastle,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 01, 2024, the town of newcastle will allow any employee who is eligible to newcastle, me, personnel policy, 2024. unclear","[""WCM-64807ea0323d5e46288a4093""]"
IMPEVT-315099419550631daf22329e,Pownal,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"implementation effective may 1, 2003 plan. pownal, me, personnel policy, 2025. unclear","[""WCM-3bd4255425c3e867d3bdde73"",""WCM-55b63f931c297464d687c7d9"",""WCM-561a041fd2c42c76bfc05fd0"",""WCM-eff507664c9c47fee76c40f7""]"
IMPEVT-b31ef4d81c7bbfd7c82e84e9,Sandy River,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"purposes, you will receive a vehicle allowance equal to the current plantation mileage sandy river, me, civil-service or hr pay plan, 2025. unclear","[""WCM-e19c7bb044a60ecf1103cf0b""]"
IMPEVT-77f58e1d7cdb3a87c00ea9b8,Shapleigh,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"3) effective june 2, 2015, an employee in a safety-sensitive position is further prohibited shapleigh, me, personnel policy, 2015. unclear","[""WCM-9f429ac48bc2001a51170013"",""WCM-d4d39bfad3e6f27d19a612b4""]"
IMPEVT-42b6f78fe9f62efbb6532635,Shapleigh,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"south term from a 3 year term to a 2 year term, effective march 2017. shapleigh, me, wage schedule, 2017. unclear","[""WCM-7094e0deba68d158069fa06a""]"
IMPEVT-9727bc9219a5659216edb4ce,Shapleigh,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"these rules, which become effective january 1, 1995, require pre-employment, reasonable shapleigh, me, personnel policy, 2025. unclear","[""WCM-ee8b218880355e7d055e66b4""]"
IMPEVT-609673d0f23d2b6cdeffd921,Strong,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"● clerk’s certificate of appointment formally signed, effective june 10, 2025. strong, me, budget or pay plan, 2025. unclear","[""WCM-d37b4ea9f909d6b0216ff32b""]"
IMPEVT-cb2564d30e9add3e0e3e93a4,Weld,ME,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"i understand that the policy is effective june __, 2025 (as amended by the select board as weld, me, personnel policy, 2025. unclear","[""WCM-7978a1360971c2f8ee485f2d""]"
IMPEVT-49ddb8e8a14a5bf6adb8e73c,Alaiedon,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"review and consider the fee schedule effective july 1, 2022. alaiedon, michigan, budget or pay plan, 2022. unclear","[""WCM-ea5ac818999e7753c4e162ef""]"
IMPEVT-5c78dca59ad09587afa0adef,Algonac,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"covered by this agreement shall receive a cola adjustment algonac, michigan, collective bargaining agreement, period not explicit. unclear","[""WCM-02251a96eb3cfed35a7b174b"",""WCM-c009de6325048b6f0300df88""]"
IMPEVT-8b2940a850d6bb91d1b1d083,Algonac,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 1991 to june 30, 1994 algonac, michigan, collective bargaining agreement, period not explicit. unclear","[""WCM-6797c9c3f26cfaac3cc019ed"",""WCM-69603ceef074f9e9f8923ce0"",""WCM-8406587b9cce6e01c34c9790""]"
IMPEVT-f720fbfc469b3b51247a538f,Antrim,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"afternoon shift and shall receive an additional $0.30 per hour. antrim, michigan, wage schedule, 2025. unclear","[""WCM-1374b52b0538c93ca8c38057"",""WCM-5159e73d80023921b67bc1f9"",""WCM-5cbc7c5ca765d168017a4720"",""WCM-5d6660a3db836042798d8fdf""]"
IMPEVT-b8b9e48f1919773514f04698,Arlington,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"effective on january l of the following year unless designated otherwise by the town- arlington, michigan, personnel policy, 2021. unclear","[""WCM-957f2d471bf46df05d3d43d3""]"
IMPEVT-5efdfa157fbd2112825954b4,Atlas,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2021. atlas, michigan, wage schedule, 2021. unclear","[""WCM-298cc208a338e050e88c68ed""]"
IMPEVT-1cdb7301b1d225dcd6583aac,Au Train,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective april 1, 2022. au train, michigan, council packet or minutes, 2022. unclear","[""WCM-53411d754f1231b98338eefb""]"
IMPEVT-4db9b1a8eb6e6701cc819bf3,Au Train,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"after review and discussion, motion by johnson/seconded doucette, that effective april 1, 2024, wages will be amended and reflected as per the new pay schedule. au train, michigan, council packet or minutes, 2024. unclear","[""WCM-26ba33ca00449fc775c5e894""]"
IMPEVT-41dffcbf4453c35f2988b383,Bangor,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the council will: accept the updated building fee schedule effective 02/01/2026. bangor, michigan, council packet or minutes, 2026. unclear","[""WCM-360f6a7663cda31b89a8b2af"",""WCM-f241760cdb617182545361e3""]"
IMPEVT-5df3bb77824ccba43b18c2e1,Bay,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"duties of an immediate supervisor not covered by this bargaining unit shall receive an increase in their rate bay, michigan, collective bargaining agreement, 2020. unclear","[""WCM-0a24b6e9901fd0303f5e1c4f"",""WCM-86fa59555167d1a908e3c058"",""WCM-a447e2b98b84584e547e3312"",""WCM-c00357d6b04d632c916aa0a9"",""WCM-c6db8290277eba2a9c4eac5f""]"
IMPEVT-b25613401b065682f6a5951b,Blissfield,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"effective october 1, 2025 blissfield, michigan, budget or pay plan, 2025. unclear","[""WCM-1a40a198a2c33b71d6eb7bb2""]"
IMPEVT-8d1e816b7a95cd7fa3aa447e,Bloomfield Hills,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"in fiscal year 2019/2020 the city bloomfield hills, michigan, arbitration award, 2019. unclear","[""WCM-df3312502252c5b439ecec3c""]"
IMPEVT-a01cbc1f9dd7917e77615b7f,Bloomfield Hills,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"wages effective july 1, 2020 ... bloomfield hills, michigan, arbitration award, 2020. unclear","[""WCM-7d2ca439dbde7dcd0c1bab77""]"
IMPEVT-0ddede47fb6b341a7f9bd632,Bloomfield Hills,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"wages effective july 1, 2021 .. bloomfield hills, michigan, arbitration award, 2021. unclear","[""WCM-5498571ce04f53ad011d5356""]"
IMPEVT-f96d7d7a94d8cc31be3bee29,Bloomfield Hills,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"wages effective july 1, 2022 .. bloomfield hills, michigan, arbitration award, 2022. unclear","[""WCM-76707ce9582af012a2c29b1e""]"
IMPEVT-0dc3f5905fa16d46fcad5be2,Bloomfield Hills,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees shall receive the elsa overtime rate at one-and-one-half (1.5) their regular rate of pay bloomfield hills, michigan, arbitration award, period not explicit. unclear","[""WCM-0258db112da076d9c696280e""]"
IMPEVT-3eec081b57ee9994bbd6786e,Boyne City,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"wage rates effective april 1 of: boyne city, michigan, wage schedule, period not explicit. unclear","[""WCM-97c0a1d46b106aeee3087b09""]"
IMPEVT-eeb308de73e7a59521e193eb,Brighton,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"732.000 hcsp effective april 1, 2020, the township established a health care brighton, michigan, budget or pay plan, 2020. unclear","[""WCM-482af72912f776ed2c483121"",""WCM-d61da3fe1d8512d9f55d0863"",""WCM-fa0909d40252ea63d495f99b""]"
IMPEVT-c141a620ba87f384be4345c8,Brooklyn,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective april 30, 2022. brooklyn, michigan, council packet or minutes, 2022. unclear","[""WCM-0cfe5068a4d0042743d58c4e""]"
IMPEVT-a129742f31765f981091eafb,Buchanan,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 2021 buchanan, michigan, wage schedule, 2021. unclear","[""WCM-5a931dd47a9cc3c98fe47692""]"
IMPEVT-811285e914e3ca80f1ac9b40,Buchanan,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"water operators shall receive a set “call-in stipend” of two (2) hours pay per week buchanan, michigan, wage schedule, period not explicit. unclear","[""WCM-baaa6648c874a121780e6788""]"
IMPEVT-df1e8421ef01dce02534b804,Burt,MI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"supervisor x $ 21,700.00 annual base - gross salary to be $27,400 effective 04/01/2019 burt, michigan, wage schedule, 2019. unclear","[""WCM-47d543c19caefcfa2dfb3235"",""WCM-adc0a7e029b58845113488ed""]"
IMPEVT-2b7d8b32708cc295201768d5,Carrollton,MI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"it was moved by abney and supported by thurston to approve the following increases effective april 1, 2023: carrollton, michigan, council packet or minutes, 2023. unclear","[""WCM-3928d1da81c3d4975d7e2acd""]"
