search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-3d25b454d9badf132b3fd978,cog_2025_190505,Negaunee,MI,,,undated,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Negaunee"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Negaunee"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_001,EXTTARGET-0a8a738905ada68b041c5780|EXTTARGET-0dd4d6c6690c87c3f5df1576|EXTTARGET-16c224c192392f3a4119a04e|EXTTARGET-2d3acecbbbcc6fb5f05b6910|EXTTARGET-45bf998c02b971127bc8c906|EXTTARGET-490c9e0c47000d76a47a20ab|EXTTARGET-4d2d151b6292846c1981b208|EXTTARGET-681b989470cd415455896a0f|EXTTARGET-6893565c02437c376995a7b2|EXTTARGET-770037fd6e3f01f0989925e0|EXTTARGET-83fb85bca0332f5c65b9c8d2|EXTTARGET-e71a03aa12818ab405b603bd
EXTSEARCH-b16355aa68ea3d3a6acbcdf1,cog_2025_167329,Northfield,MI,2026,2026,2026,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Northfield"" ""MI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Northfield"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-2b9d66754d061b35064a7848|EXTTARGET-377e6747c7a7777e13b49f6c|EXTTARGET-559dba4b2a3b07bdc3a091ba|EXTTARGET-8ab24a8139aa841061f2495c|EXTTARGET-9dc9c4f2c9e5ef3abb220e78|EXTTARGET-a0508370b5c852ea8f635904
EXTSEARCH-5c98e46327907f96d7f9c202,cog_2025_128511,Oakland charter,MI,2023,2023,2023,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Oakland charter"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Oakland charter"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-21cf3c32f41e2d7c8c2ffbf0|EXTTARGET-400567af23fee5a917d151d8|EXTTARGET-45779c3d1b1e07d17ed7cf27|EXTTARGET-489c0370942a8e97f2ca3d37|EXTTARGET-6f96747d831d890f18e007f4|EXTTARGET-d63231bcf960f533ab9eb3b0
EXTSEARCH-138748a4836fa6665738fde8,cog_2025_208374,Oscoda charter,MI,2015,2015,2015,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Oscoda charter"" ""MI"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Oscoda charter"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-089781295b0ab2218dcb3728|EXTTARGET-09d9f0539abfefacda114012|EXTTARGET-6037d44bf98cead068da974a|EXTTARGET-919f1136790177405a550194|EXTTARGET-b9a2a907291f20f0262f380d|EXTTARGET-eabd9575315a7b47381ea829
EXTSEARCH-039ce7267228d4389961d024,cog_2025_208374,Oscoda charter,MI,2016,2016,2016,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Oscoda charter"" ""MI"" ""2016"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Oscoda charter"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-293ed7f556504271c16aa763|EXTTARGET-47cfd1b8e88c74ef39b69a1e|EXTTARGET-5a4da3946031c50735bca280|EXTTARGET-b40374559168e3829b473aa9|EXTTARGET-cc461264cf26f4297598cdce|EXTTARGET-e183c96f6b47c7a5962aed63
EXTSEARCH-4a1af2511889c9c979d3cc48,cog_2025_166747,Petersburg,MI,2022,2022,2022,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Petersburg"" ""MI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Petersburg"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-238493b9a13bf7159f2dc850|EXTTARGET-44632654826cbf5ca4705b49|EXTTARGET-4700ff579cf19b51f9cf0972|EXTTARGET-57ec78b6f9d1fb17814996c9|EXTTARGET-5edfd66831ade532bc786480|EXTTARGET-99700ad646df545a65a1a403
EXTSEARCH-11195d3c5ecc43fde0cea985,cog_2025_208340,Prairieville,MI,2026,2026,2026,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Prairieville"" ""MI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Prairieville"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-0fe411a30279f9b6da16c7f1|EXTTARGET-13ba90e063162e3a1fc063c2|EXTTARGET-1b47979e636a603b9485ff51|EXTTARGET-30738e17cb44ad13a4029110|EXTTARGET-b1c165315c62c4c59b1c9622|EXTTARGET-e3d483e5867f0a26c617c54b
EXTSEARCH-87f210656bfed638c5eb58d1,cog_2025_166755,Roosevelt Park,MI,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Roosevelt Park"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Roosevelt Park"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-067c5eed03a0a790d6f214e6|EXTTARGET-067c5eed03a0a790d6f214e6|EXTTARGET-2826b957c8ed4a93a2e96689|EXTTARGET-2826b957c8ed4a93a2e96689|EXTTARGET-a30cd5d14626785711477de4|EXTTARGET-a30cd5d14626785711477de4|EXTTARGET-ba761db4805dfa6c7ee342ca|EXTTARGET-ba761db4805dfa6c7ee342ca|EXTTARGET-d456bb509283793c9275a742|EXTTARGET-d456bb509283793c9275a742|EXTTARGET-d5e1d43678ae15cb72c605b3|EXTTARGET-d5e1d43678ae15cb72c605b3
EXTSEARCH-79b8bf6d91bdba661452e482,cog_2025_208351,Soo,MI,2024,2024,2024,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Soo"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Soo"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-09df3dcc2451c6dd58d2c76f|EXTTARGET-56d1439b486441724ae077ae|EXTTARGET-af3cb8e2fccbcecc4aa9e839|EXTTARGET-d8b875d06a959466cf3922f2|EXTTARGET-e01dddc6f4fcceabf3e87060|EXTTARGET-e72ce0d595530928edea650e
EXTSEARCH-b573df613f1af9462a39bce3,cog_2025_106343,Williamston,MI,2025,2025,2025,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Williamston"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Williamston"" ""MI"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-322bcf8f57183da936137030|EXTTARGET-383ae37045f8ba8123021766|EXTTARGET-92e0ee565198c21ee5fa93e2|EXTTARGET-960edb1a59a753a244f2e088|EXTTARGET-e1aaaeafccefb618bd958a00|EXTTARGET-e5a18e068d8cdef3702e199b
EXTSEARCH-1d34deebcf7e0703711f1538,cog_2025_193555,Austin,MN,2025,2025,2025,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Austin"" ""MN"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Austin"" ""MN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-0a966498a511c09574a48204|EXTTARGET-342b057d7574f1a2d5c0764d|EXTTARGET-543064c89220aec7f327f78b|EXTTARGET-6824811c145d7b4e0b5ad2ad|EXTTARGET-79468a32a4f55ae413eeb77c|EXTTARGET-a64fbcb7686f193ae314d1cd
EXTSEARCH-7c40c1bcf531505b1b193fd8,cog_2025_208556,Badger,MN,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Badger"" ""MN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Badger"" ""MN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_001,EXTTARGET-49e720ba29a8186dba8d508b|EXTTARGET-8f15e660383bb3e7ae8c4441|EXTTARGET-9b539fa4626b8490371db1dc|EXTTARGET-a25ee9b300a4bbcb1483c746|EXTTARGET-c6622acd5c2609d1f18e2cb2|EXTTARGET-e3742ad96f2d320513f30885
EXTSEARCH-682fd7050729fdf18f7dfb34,cog_2025_211757,Baxter,MN,2025,2025,2025,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Baxter"" ""MN"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Baxter"" ""MN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-0b05ec28fd64a6fba04fbd56|EXTTARGET-1816eed93b11ab4e8f0e63fc|EXTTARGET-774b55ee9cbb14f185ce5bc5|EXTTARGET-847ad8e19e1f63cbf884fa31|EXTTARGET-c325051ae8ccc5d1af86984e|EXTTARGET-f41e933017ffa8c1b9cfab73
EXTSEARCH-d615d200b8133fdf61127f2c,cog_2025_167803,Becker,MN,2018,2018,2018,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Becker"" ""MN"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Becker"" ""MN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-31e033f702f1ab1fc509803b|EXTTARGET-666cb6b66138294e9a1c4675|EXTTARGET-6efbcabac12efff3a8809c42|EXTTARGET-a6f30094b4c37445b8762613|EXTTARGET-e0eb25beacf83c4f3f5e70be|EXTTARGET-fdaddf16beaf83e4ddd7520f
EXTSEARCH-e5e24d700df519b7581323b3,cog_2025_168447,Blooming Prairie,MN,2026,2026,2026,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Blooming Prairie"" ""MN"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Blooming Prairie"" ""MN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",3,11,0,6,0,18,external_search_lane_001,EXTTARGET-11465f5205eafde8ef6ce4ff|EXTTARGET-11465f5205eafde8ef6ce4ff|EXTTARGET-11465f5205eafde8ef6ce4ff|EXTTARGET-1ccb6d0e623c9fbbc7c62bfc|EXTTARGET-1ccb6d0e623c9fbbc7c62bfc|EXTTARGET-1ccb6d0e623c9fbbc7c62bfc|EXTTARGET-38b46f470efa1155087465a7|EXTTARGET-38b46f470efa1155087465a7|EXTTARGET-38b46f470efa1155087465a7|EXTTARGET-604c3f135a9fb942b9e022b3|EXTTARGET-604c3f135a9fb942b9e022b3|EXTTARGET-604c3f135a9fb942b9e022b3|EXTTARGET-9efabb443670aa6da94b000b|EXTTARGET-9efabb443670aa6da94b000b|EXTTARGET-9efabb443670aa6da94b000b|EXTTARGET-aee22d34b09864caf3cd0273|EXTTARGET-aee22d34b09864caf3cd0273|EXTTARGET-aee22d34b09864caf3cd0273
