call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,reasoning_tokens,response_id_present,retry_linkage,search_call_id,search_target_id,started_at,terminal_status,total_tokens
production_primary,24,,2026-08-04T23:40:54.055481+00:00,8810,external_search_lane_002,968,"""Denville"" ""NJ"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-c9dda1b9d0a00b15a5ce06c3,EXTSEARCH-5d40ea8dd2ffa31a3095b68e,2026-08-04T23:40:45.587819+00:00,success,9778
production_primary,30,,2026-08-04T23:41:02.654562+00:00,8845,external_search_lane_002,1006,"""Evesham"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-91dfd974a3351138d49d7e23,EXTSEARCH-867b1323407d23812a3a7b42,2026-08-04T23:40:54.144014+00:00,success,9851
production_primary,23,,2026-08-04T23:41:10.933536+00:00,8564,external_search_lane_002,1037,"""Folsom"" ""NJ"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-3de85a7a95b06a6a89838a86,EXTSEARCH-f227bc7c8e5ef860ff7a04a9,2026-08-04T23:41:02.745694+00:00,success,9601
production_primary,30,,2026-08-04T23:41:18.834992+00:00,8731,external_search_lane_002,925,"""Frankford"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-5ba83258cbb369ddbc4a85cb,EXTSEARCH-81eff402d2b263ca71f28006,2026-08-04T23:41:11.013432+00:00,success,9656
production_primary,18,,2026-08-04T23:41:25.797629+00:00,8741,external_search_lane_002,607,"""Gloucester"" ""NJ"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",129,True,,SEARCHCALL-5856f315ef4596eb52847bb0,EXTSEARCH-6f24a19aae718717ee5ec9f5,2026-08-04T23:41:18.923894+00:00,success,9348
production_primary,25,,2026-08-04T23:41:32.946435+00:00,8637,external_search_lane_002,908,"""Greenwich"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-96e4df8ebe2d7f3400fec69a,EXTSEARCH-eb07d441864cf34201f7417a,2026-08-04T23:41:25.890818+00:00,success,9545
production_primary,32,,2026-08-04T23:41:39.932111+00:00,8756,external_search_lane_002,749,"""Haworth"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-e35ffa6e93348c7eefc33ce5,EXTSEARCH-8dc013ac7cdd8554321d0be8,2026-08-04T23:41:33.040876+00:00,success,9505
production_primary,32,,2026-08-04T23:41:47.338755+00:00,8813,external_search_lane_002,831,"""Hopewell"" ""NJ"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-34753fc46824b2afa47a5272,EXTSEARCH-52e37bd8cc3c6d623a6180f3,2026-08-04T23:41:40.021939+00:00,success,9644
production_primary,20,,2026-08-04T23:41:56.716443+00:00,8561,external_search_lane_002,1299,"""Jamesburg"" ""NJ"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-e1d2ff062b55c40a53dbeced,EXTSEARCH-6d046bfc5d064548e5b1fe27,2026-08-04T23:41:47.430467+00:00,success,9860
production_primary,21,,2026-08-04T23:42:04.823728+00:00,8425,external_search_lane_002,1066,"""Liberty"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",155,True,,SEARCHCALL-2e5224b36ca75b2540f962be,EXTSEARCH-010a5a0e28613619679b2e6e,2026-08-04T23:41:56.786738+00:00,success,9491
production_primary,33,,2026-08-04T23:42:15.108124+00:00,8706,external_search_lane_002,1049,"""Long Hill"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",111,True,,SEARCHCALL-8ec3033e8f4702c85d95711c,EXTSEARCH-e28921fcb7e7206e902f14fd,2026-08-04T23:42:04.920999+00:00,success,9755
production_primary,25,,2026-08-04T23:42:23.143884+00:00,8773,external_search_lane_002,1050,"""Lumberton"" ""NJ"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-1a803cb10912092b37d7a24a,EXTSEARCH-085028fe829c48415211bd67,2026-08-04T23:42:15.177550+00:00,success,9823
production_primary,27,,2026-08-04T23:42:31.215452+00:00,8641,external_search_lane_002,1023,"""Mendham"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",113,True,,SEARCHCALL-3146dd0c142019210b267f00,EXTSEARCH-0f3d5934f6c95b053e6cc1cc,2026-08-04T23:42:23.238572+00:00,success,9664
production_primary,13,,2026-08-04T23:42:38.085025+00:00,6891,external_search_lane_002,667,"""Montgomery"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-4360417fc449a99866f49bbd,EXTSEARCH-4352e152e301b7c7dfa69652,2026-08-04T23:42:31.288960+00:00,success,7558
production_primary,25,,2026-08-04T23:42:45.306882+00:00,7745,external_search_lane_002,864,"""Mount Arlington"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-445bb1a9e449a911cef1b84a,EXTSEARCH-a03f64c447cb20a90e447308,2026-08-04T23:42:38.180128+00:00,success,8609
production_primary,27,,2026-08-04T23:42:51.512431+00:00,8762,external_search_lane_002,737,"""Northvale"" ""NJ"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-09c49b58408f1562d6057628,EXTSEARCH-320d9f3bbfb710698f455494,2026-08-04T23:42:45.442232+00:00,success,9499
production_primary,28,,2026-08-04T23:42:59.237208+00:00,8643,external_search_lane_002,942,"""Nutley"" ""NJ"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-d83f8a1fde52de0935fb306d,EXTSEARCH-8c43413d4a86f72a7c4f6cef,2026-08-04T23:42:51.608000+00:00,success,9585
production_primary,30,,2026-08-04T23:43:08.351047+00:00,8616,external_search_lane_002,1160,"""Nutley"" ""NJ"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-175026af1a1b370e00aebd47,EXTSEARCH-b6a71e55f78689df727a8ba2,2026-08-04T23:42:59.322810+00:00,success,9776
production_primary,28,,2026-08-04T23:43:16.598464+00:00,8795,external_search_lane_002,1011,"""Old Tappan"" ""NJ"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-2e3c6f0dc61f8cde5c017451,EXTSEARCH-6b659583ea03d416416bea48,2026-08-04T23:43:08.479004+00:00,success,9806
production_primary,29,,2026-08-04T23:43:23.595172+00:00,8781,external_search_lane_002,793,"""Roxbury"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-dcb3325d1ee37f59de0b9ffe,EXTSEARCH-0cf37ad41de744cd1d2f8a82,2026-08-04T23:43:16.702462+00:00,success,9574
production_primary,30,,2026-08-04T23:43:30.805207+00:00,8688,external_search_lane_002,927,"""Sea Girt"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-1e9fc14161534eb45f0125d0,EXTSEARCH-7917c26f07fc15243c202d03,2026-08-04T23:43:23.668789+00:00,success,9615
production_primary,28,,2026-08-04T23:43:39.609503+00:00,8759,external_search_lane_002,1086,"""Wantage"" ""NJ"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",109,True,,SEARCHCALL-bdd85ee15c093f7ba1728d2a,EXTSEARCH-076d32dc83376033d26422f0,2026-08-04T23:43:30.896199+00:00,success,9845
production_primary,31,,2026-08-04T23:43:46.300824+00:00,8860,external_search_lane_002,838,"""Woodcliff Lake"" ""NJ"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-57acda7f70967521e80a3f0b,EXTSEARCH-02c9f85a3bf3409fe73b47f2,2026-08-04T23:43:39.684170+00:00,success,9698
production_primary,26,,2026-08-04T23:43:55.646320+00:00,8623,external_search_lane_002,1204,"""Wyckoff"" ""NJ"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-675a212b679c808c76e26058,EXTSEARCH-9419ba8f88a47bc36105e451,2026-08-04T23:43:46.384647+00:00,success,9827
production_primary,24,,2026-08-04T23:44:03.597251+00:00,8564,external_search_lane_002,958,"""Albion"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",105,True,,SEARCHCALL-05d2218f4f9987f420b1d199,EXTSEARCH-e5cdbc9ca84736aad3207808,2026-08-04T23:43:55.751885+00:00,success,9522
production_primary,25,,2026-08-04T23:44:12.642820+00:00,8732,external_search_lane_002,1030,"""Altamont"" ""NY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",135,True,,SEARCHCALL-6f417dd829e35cc1410aef3b,EXTSEARCH-6006b6b5d947d112501da7c1,2026-08-04T23:44:03.698379+00:00,success,9762
production_primary,29,,2026-08-04T23:44:20.451851+00:00,8729,external_search_lane_002,877,"""Amsterdam"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",113,True,,SEARCHCALL-bc249e5d4cf19db197fb7b47,EXTSEARCH-34fccc0eaff69b2fc0ab6398,2026-08-04T23:44:12.716920+00:00,success,9606
production_primary,28,,2026-08-04T23:44:29.728337+00:00,8694,external_search_lane_002,955,"""Ancram"" ""NY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-4c1e49b7523f20838a5a56c4,EXTSEARCH-e65f56985dab9d8534b2ba11,2026-08-04T23:44:20.541676+00:00,success,9649
production_primary,19,,2026-08-04T23:44:38.419856+00:00,8534,external_search_lane_002,978,"""Angola"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-cd56c0a9bcedcfe3ad7006a5,EXTSEARCH-53dc1895fef3472170e3c084,2026-08-04T23:44:29.824453+00:00,success,9512
production_primary,24,,2026-08-04T23:44:48.556329+00:00,7878,external_search_lane_002,1111,"""Ardsley"" ""NY"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-97fadf753f642e3e41289e26,EXTSEARCH-1ce0986c8486ad63228affec,2026-08-04T23:44:38.521802+00:00,success,8989
production_primary,32,,2026-08-04T23:45:00.301333+00:00,10550,external_search_lane_002,1379,"""Attica"" ""NY"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",241,True,,SEARCHCALL-63a9a849de23f1afe70a5398,EXTSEARCH-2927cbf2b7916c034b4dbc24,2026-08-04T23:44:48.657725+00:00,success,11929
