canonical_payload_id,extraction_result_id,structured_record_count,embedded_artifact_pointer
EXTPAYLOAD-358a7fc2cb3e04df9cfa2ca3,EXTEXTRACT-3d51e526bb6ccfa5a7da50b7,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-358a7fc2cb3e04df9cfa2ca3.embedded_structured.jsonl.gz
EXTPAYLOAD-35acc0d49e0294f563bbb12e,EXTEXTRACT-468ea54a6f2d97f222fc065d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-35acc0d49e0294f563bbb12e.embedded_structured.jsonl.gz
EXTPAYLOAD-35e96743ec4718a10cf13759,EXTEXTRACT-73bf009917f43ec89090b89e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3/EXTPAYLOAD-35e96743ec4718a10cf13759.embedded_structured.jsonl.gz
EXTPAYLOAD-35fc60c2439c56e53069f51f,EXTEXTRACT-423624a45861eee0f56e5fa7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad/EXTPAYLOAD-35fc60c2439c56e53069f51f.embedded_structured.jsonl.gz
EXTPAYLOAD-36147e1cf5a1feb7117fcd6d,EXTEXTRACT-f630e9acc6ab145bf6160ca8,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-36147e1cf5a1feb7117fcd6d.embedded_structured.jsonl.gz
EXTPAYLOAD-3634a182e3ce2d3465bed1d6,EXTEXTRACT-f5ceaf6e2d69f2904bc71fc9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-3634a182e3ce2d3465bed1d6.embedded_structured.jsonl.gz
EXTPAYLOAD-365c333b93b17fd4468665b8,EXTEXTRACT-da5b1d79c71a3fe3d2ca6956,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38/EXTPAYLOAD-365c333b93b17fd4468665b8.embedded_structured.jsonl.gz
EXTPAYLOAD-366eeb47ccd97029deb31597,EXTEXTRACT-d2e758f39ad076c2686a7e18,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c8/EXTPAYLOAD-366eeb47ccd97029deb31597.embedded_structured.jsonl.gz
EXTPAYLOAD-366fe55b15a37e8fc71534a7,EXTEXTRACT-e246d9873ac947bf536ad531,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/da/EXTPAYLOAD-366fe55b15a37e8fc71534a7.embedded_structured.jsonl.gz
EXTPAYLOAD-3673e4e259c677648f95daae,EXTEXTRACT-4112c5c93bb7566a45fb8f27,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/92/EXTPAYLOAD-3673e4e259c677648f95daae.embedded_structured.jsonl.gz
EXTPAYLOAD-36d4b149472a5dd26de60def,EXTEXTRACT-b398425a0ea1edeee0da0fc8,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-36d4b149472a5dd26de60def.embedded_structured.jsonl.gz
EXTPAYLOAD-36e5a4d20a6502e0af40ef50,EXTEXTRACT-7eeba9c9d49dc59cb07f98e9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3d/EXTPAYLOAD-36e5a4d20a6502e0af40ef50.embedded_structured.jsonl.gz
EXTPAYLOAD-370c643959262e17eeb7af63,EXTEXTRACT-4484dc78c3043cfba32649d5,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9e/EXTPAYLOAD-370c643959262e17eeb7af63.embedded_structured.jsonl.gz
EXTPAYLOAD-370d4d859d88c7542d5c936a,EXTEXTRACT-8e441af60452117460556dc1,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/df/EXTPAYLOAD-370d4d859d88c7542d5c936a.embedded_structured.jsonl.gz
EXTPAYLOAD-37255ec7930521a4772f1506,EXTEXTRACT-3310af2194e2f116ae87572c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-37255ec7930521a4772f1506.embedded_structured.jsonl.gz
EXTPAYLOAD-37349b8f9079d9592a31cc7e,EXTEXTRACT-853d315a26b0f95e8504c6fb,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-37349b8f9079d9592a31cc7e.embedded_structured.jsonl.gz
EXTPAYLOAD-373661492dbc7f5447beb94c,EXTEXTRACT-e64424cfb0b497d97538d9f0,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-373661492dbc7f5447beb94c.embedded_structured.jsonl.gz
EXTPAYLOAD-37697eae68c96dffd47694ef,EXTEXTRACT-df27e7274f0ae3eb22ae2db3,7,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fb/EXTPAYLOAD-37697eae68c96dffd47694ef.embedded_structured.jsonl.gz
EXTPAYLOAD-37749a3d38690c73e4e8eb16,EXTEXTRACT-f96bc239913c99002a3e908e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/16/EXTPAYLOAD-37749a3d38690c73e4e8eb16.embedded_structured.jsonl.gz
EXTPAYLOAD-3775221788f16672d7814c08,EXTEXTRACT-2284196705c530285b9e8741,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-3775221788f16672d7814c08.embedded_structured.jsonl.gz
EXTPAYLOAD-37778daae234dd09fd28bb4b,EXTEXTRACT-b1883483ccc465874ea84e1a,3214,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f/EXTPAYLOAD-37778daae234dd09fd28bb4b.embedded_structured.jsonl.gz
EXTPAYLOAD-378800724c9a5b022c983201,EXTEXTRACT-49647596d8b7840e179a897f,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87/EXTPAYLOAD-378800724c9a5b022c983201.embedded_structured.jsonl.gz
EXTPAYLOAD-37f2276f23f129d8ad1d1a1c,EXTEXTRACT-56aa1f2073c47466d4d85517,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/19/EXTPAYLOAD-37f2276f23f129d8ad1d1a1c.embedded_structured.jsonl.gz
EXTPAYLOAD-380638a2c3ad2c201472fbb0,EXTEXTRACT-30a0712292fc349f42d3ad84,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-380638a2c3ad2c201472fbb0.embedded_structured.jsonl.gz
EXTPAYLOAD-38853f33013a5bfe24af1c25,EXTEXTRACT-72fbb3ae841f9b76644b7910,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-38853f33013a5bfe24af1c25.embedded_structured.jsonl.gz
EXTPAYLOAD-38bf88bf99bc829e6f7e2de8,EXTEXTRACT-0ec1812cd4fc43824a01a9a3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/88/EXTPAYLOAD-38bf88bf99bc829e6f7e2de8.embedded_structured.jsonl.gz
EXTPAYLOAD-38eb14f536c6fa3840b78bc0,EXTEXTRACT-1593a9e6816bf3e2b4ada195,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-38eb14f536c6fa3840b78bc0.embedded_structured.jsonl.gz
EXTPAYLOAD-390092f9c71bea64368097a2,EXTEXTRACT-eeb086fa164a4314a1656b1f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6a/EXTPAYLOAD-390092f9c71bea64368097a2.embedded_structured.jsonl.gz
EXTPAYLOAD-391747ad873037ff1c8b03dc,EXTEXTRACT-5f895e791aae3a986151df34,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/01/EXTPAYLOAD-391747ad873037ff1c8b03dc.embedded_structured.jsonl.gz
EXTPAYLOAD-39185018a96dad1c25a29c23,EXTEXTRACT-75592906441fb27064b6bbd4,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/95/EXTPAYLOAD-39185018a96dad1c25a29c23.embedded_structured.jsonl.gz
EXTPAYLOAD-392fadab2af5758d0169b655,EXTEXTRACT-2f2275215ad5d342d471a69c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-392fadab2af5758d0169b655.embedded_structured.jsonl.gz
EXTPAYLOAD-39353952e9e04147eae14e4d,EXTEXTRACT-295c8558820c2ca06fd57d76,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cf/EXTPAYLOAD-39353952e9e04147eae14e4d.embedded_structured.jsonl.gz
EXTPAYLOAD-3948bb32871813bf7d24dab4,EXTEXTRACT-7bc718687c174f8cda576b8d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-3948bb32871813bf7d24dab4.embedded_structured.jsonl.gz
EXTPAYLOAD-395adb18f8a52a64220038e5,EXTEXTRACT-62c33fe605db37a7f2fdb537,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/66/EXTPAYLOAD-395adb18f8a52a64220038e5.embedded_structured.jsonl.gz
EXTPAYLOAD-396995b1cc9da65b8f9acfe6,EXTEXTRACT-ace03199a9e8c4dfb58f0bc7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00/EXTPAYLOAD-396995b1cc9da65b8f9acfe6.embedded_structured.jsonl.gz
EXTPAYLOAD-396d841225783ee816ae4639,EXTEXTRACT-6f9d6fa3f0f0e485d645ef93,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-396d841225783ee816ae4639.embedded_structured.jsonl.gz
EXTPAYLOAD-3976fad43d70c3af3fe8206a,EXTEXTRACT-2281fb034d299d0f9df6bdc4,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d9/EXTPAYLOAD-3976fad43d70c3af3fe8206a.embedded_structured.jsonl.gz
EXTPAYLOAD-3988887ea5b61a8d94ece593,EXTEXTRACT-80955453942095973d690311,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c7/EXTPAYLOAD-3988887ea5b61a8d94ece593.embedded_structured.jsonl.gz
EXTPAYLOAD-398d73cd966ee09bc695a85e,EXTEXTRACT-1d6dff01b34671ad72e9e549,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e7/EXTPAYLOAD-398d73cd966ee09bc695a85e.embedded_structured.jsonl.gz
EXTPAYLOAD-39e9b35a246fa0ce7ea03609,EXTEXTRACT-0c6815981f40bf586c515b39,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-39e9b35a246fa0ce7ea03609.embedded_structured.jsonl.gz
EXTPAYLOAD-39ee0ce8bb9994cf8a17f423,EXTEXTRACT-440c634b585d92b692a0611c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-39ee0ce8bb9994cf8a17f423.embedded_structured.jsonl.gz
EXTPAYLOAD-39f38f884a4864986a6a9d50,EXTEXTRACT-880f736450a4104d3fe63a37,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/43/EXTPAYLOAD-39f38f884a4864986a6a9d50.embedded_structured.jsonl.gz
EXTPAYLOAD-39f67828cedadefe99a3c1e4,EXTEXTRACT-3d1cff7ee9d1b8fbfe105425,2128,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-39f67828cedadefe99a3c1e4.embedded_structured.jsonl.gz
EXTPAYLOAD-3a074468c1ca4e7f3da72213,EXTEXTRACT-77c0c026b157106a9ecbc04a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3/EXTPAYLOAD-3a074468c1ca4e7f3da72213.embedded_structured.jsonl.gz
EXTPAYLOAD-3a0b66fb746fac8dc9bfd832,EXTEXTRACT-66560f67be4390b51b328d2b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-3a0b66fb746fac8dc9bfd832.embedded_structured.jsonl.gz
EXTPAYLOAD-3a0d43eeae1961ecb0d627e9,EXTEXTRACT-37a36107d04b1947b7696bdd,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9b/EXTPAYLOAD-3a0d43eeae1961ecb0d627e9.embedded_structured.jsonl.gz
EXTPAYLOAD-3a27db708e73827caae2e23c,EXTEXTRACT-f6abc39eac59804a911a5ce2,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32/EXTPAYLOAD-3a27db708e73827caae2e23c.embedded_structured.jsonl.gz
EXTPAYLOAD-3a29f5a9a5886030964c0598,EXTEXTRACT-1c5a781898b0d19925d0d39c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-3a29f5a9a5886030964c0598.embedded_structured.jsonl.gz
EXTPAYLOAD-3a38f93f209a24a9c89226f0,EXTEXTRACT-036f21873089997658b6d125,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-3a38f93f209a24a9c89226f0.embedded_structured.jsonl.gz
EXTPAYLOAD-3a5ecbd5ce1d31a77cd6baf8,EXTEXTRACT-ad99a07def0d5dd9c833e5ca,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c5/EXTPAYLOAD-3a5ecbd5ce1d31a77cd6baf8.embedded_structured.jsonl.gz
EXTPAYLOAD-3a6c35452df8feec72e1c517,EXTEXTRACT-6ce02ca665e1bc416c63c8b9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-3a6c35452df8feec72e1c517.embedded_structured.jsonl.gz
EXTPAYLOAD-3a83d8494078858d7c551974,EXTEXTRACT-42bc91bf51097d9c1360ccb0,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-3a83d8494078858d7c551974.embedded_structured.jsonl.gz
EXTPAYLOAD-3aaf53d810feac1b545bfe78,EXTEXTRACT-07973f613c651e6d4aae8375,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b2/EXTPAYLOAD-3aaf53d810feac1b545bfe78.embedded_structured.jsonl.gz
EXTPAYLOAD-3ac095834516ccb4b9263b2e,EXTEXTRACT-413a6bfe44542317a8e8f1b1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-3ac095834516ccb4b9263b2e.embedded_structured.jsonl.gz
EXTPAYLOAD-3ac1431d385857235b772202,EXTEXTRACT-76d9aa10d94b21e2c89b7a72,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00/EXTPAYLOAD-3ac1431d385857235b772202.embedded_structured.jsonl.gz
EXTPAYLOAD-3ac24eb4b9b231a48c81e56a,EXTEXTRACT-93f26dd0328f1f304489d647,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d/EXTPAYLOAD-3ac24eb4b9b231a48c81e56a.embedded_structured.jsonl.gz
EXTPAYLOAD-3ac38085530f9b097e71caa0,EXTEXTRACT-3b351bafa2350dfcf50ae294,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/20/EXTPAYLOAD-3ac38085530f9b097e71caa0.embedded_structured.jsonl.gz
EXTPAYLOAD-3acd937bc3d3436280b05dc2,EXTEXTRACT-72a58f44c061195121b82375,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/af/EXTPAYLOAD-3acd937bc3d3436280b05dc2.embedded_structured.jsonl.gz
EXTPAYLOAD-3ad3f701115127e46790f381,EXTEXTRACT-fbfe19d39d59657b4d4b83a9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f8/EXTPAYLOAD-3ad3f701115127e46790f381.embedded_structured.jsonl.gz
EXTPAYLOAD-3ad4acb7b8ea57acd5ea21c9,EXTEXTRACT-a594eff712fca32463763382,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c6/EXTPAYLOAD-3ad4acb7b8ea57acd5ea21c9.embedded_structured.jsonl.gz
EXTPAYLOAD-3b1e2d09e957bdf82432e798,EXTEXTRACT-a339349a12cf657cd668174f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f/EXTPAYLOAD-3b1e2d09e957bdf82432e798.embedded_structured.jsonl.gz
EXTPAYLOAD-3b3b6a2f10361827cf43c3cc,EXTEXTRACT-49053c5352733ae98fa56e90,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1d/EXTPAYLOAD-3b3b6a2f10361827cf43c3cc.embedded_structured.jsonl.gz
EXTPAYLOAD-3b404d16372c589bc556caf0,EXTEXTRACT-0191503d95214d1fa93772f9,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/82/EXTPAYLOAD-3b404d16372c589bc556caf0.embedded_structured.jsonl.gz
EXTPAYLOAD-3b4c02f5e6f2584068ae884a,EXTEXTRACT-2e143688740516afa7c209e8,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-3b4c02f5e6f2584068ae884a.embedded_structured.jsonl.gz
EXTPAYLOAD-3b4e4c8c15b08a814b110232,EXTEXTRACT-eac60d49f0262db68cc3462d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4c/EXTPAYLOAD-3b4e4c8c15b08a814b110232.embedded_structured.jsonl.gz
EXTPAYLOAD-3b7054ac56e2150cbf866fec,EXTEXTRACT-5560b1ba171ebf6818392836,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-3b7054ac56e2150cbf866fec.embedded_structured.jsonl.gz
EXTPAYLOAD-3b717c6e4cfe9c5f6c232bd6,EXTEXTRACT-174b8c36ca2b0f4e55c7c05b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/71/EXTPAYLOAD-3b717c6e4cfe9c5f6c232bd6.embedded_structured.jsonl.gz
EXTPAYLOAD-3bb708bd96a52d2adb5f98c3,EXTEXTRACT-70461788a0234629d6028556,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-3bb708bd96a52d2adb5f98c3.embedded_structured.jsonl.gz
EXTPAYLOAD-3be7a4c22239e9a7709bbf54,EXTEXTRACT-4b31bedfbf12196f6544ec49,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-3be7a4c22239e9a7709bbf54.embedded_structured.jsonl.gz
EXTPAYLOAD-3c075ff2b140fb7b836da607,EXTEXTRACT-48c40f19c54230c24dde457e,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/97/EXTPAYLOAD-3c075ff2b140fb7b836da607.embedded_structured.jsonl.gz
EXTPAYLOAD-3c09d2667b8b2ada611c32ed,EXTEXTRACT-36d747d6684ee4800e39f2cf,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ef/EXTPAYLOAD-3c09d2667b8b2ada611c32ed.embedded_structured.jsonl.gz
EXTPAYLOAD-3c34a53871ab3037e70fb779,EXTEXTRACT-c54154637c412044ad2fcafc,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fd/EXTPAYLOAD-3c34a53871ab3037e70fb779.embedded_structured.jsonl.gz
EXTPAYLOAD-3c52c01a610d958553500ec7,EXTEXTRACT-ba9e667bc3bf358e8325a0d3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dc/EXTPAYLOAD-3c52c01a610d958553500ec7.embedded_structured.jsonl.gz
EXTPAYLOAD-3c75a1bbab3dbb1cd12d6278,EXTEXTRACT-334eef16fd33f98fc95dceab,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-3c75a1bbab3dbb1cd12d6278.embedded_structured.jsonl.gz
EXTPAYLOAD-3c7d36cfb23f9add653ec41a,EXTEXTRACT-51b20815979f12ff6cd9407a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad/EXTPAYLOAD-3c7d36cfb23f9add653ec41a.embedded_structured.jsonl.gz
EXTPAYLOAD-3caac49ef9dfb4feb22a39f3,EXTEXTRACT-043952825bb22e2914710313,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6f/EXTPAYLOAD-3caac49ef9dfb4feb22a39f3.embedded_structured.jsonl.gz
EXTPAYLOAD-3cc8f505e575b8d0d5934e1e,EXTEXTRACT-9c636d5362c79b7dd4f86504,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/33/EXTPAYLOAD-3cc8f505e575b8d0d5934e1e.embedded_structured.jsonl.gz
EXTPAYLOAD-3cd279a97ad52944f6dbcb82,EXTEXTRACT-a783f164f64c8bf4f3adcbe0,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/97/EXTPAYLOAD-3cd279a97ad52944f6dbcb82.embedded_structured.jsonl.gz
EXTPAYLOAD-3cda04211b6aee4a0fd7001f,EXTEXTRACT-2ce179393887a4443f02e529,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/39/EXTPAYLOAD-3cda04211b6aee4a0fd7001f.embedded_structured.jsonl.gz
EXTPAYLOAD-3cf843fd96ab1efbdce980d2,EXTEXTRACT-e629e53a77f16d7738e032ee,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a/EXTPAYLOAD-3cf843fd96ab1efbdce980d2.embedded_structured.jsonl.gz
EXTPAYLOAD-3d05173edf45ea5ed04e41a5,EXTEXTRACT-1d4c6507304f8dc588783d2a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-3d05173edf45ea5ed04e41a5.embedded_structured.jsonl.gz
EXTPAYLOAD-3d05197c846c0d5b90c1ff06,EXTEXTRACT-31ab21c2f2876d3a0a15eb86,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fd/EXTPAYLOAD-3d05197c846c0d5b90c1ff06.embedded_structured.jsonl.gz
EXTPAYLOAD-3d06d3b71b11753fca4f832d,EXTEXTRACT-8a644c23b3ea4441219c35b6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-3d06d3b71b11753fca4f832d.embedded_structured.jsonl.gz
EXTPAYLOAD-3d200311290cfe4fd49e78b5,EXTEXTRACT-3dbbcf99c1fd60ec9e08a52c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-3d200311290cfe4fd49e78b5.embedded_structured.jsonl.gz
EXTPAYLOAD-3d2e4f282056d622ada7c961,EXTEXTRACT-f8a81070ee108bd70ceba388,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab/EXTPAYLOAD-3d2e4f282056d622ada7c961.embedded_structured.jsonl.gz
EXTPAYLOAD-3d3d2d193ddb760eb88c3397,EXTEXTRACT-d07df9b43dee296a0e220ce9,5,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/22/EXTPAYLOAD-3d3d2d193ddb760eb88c3397.embedded_structured.jsonl.gz
EXTPAYLOAD-3d6191d7eb3c830503dba2a5,EXTEXTRACT-66ccaa3f1be5bee9110aaa8e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/29/EXTPAYLOAD-3d6191d7eb3c830503dba2a5.embedded_structured.jsonl.gz
EXTPAYLOAD-3d69fb0adbf052ddaf32f260,EXTEXTRACT-92a17774d46cde93fdea4fba,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-3d69fb0adbf052ddaf32f260.embedded_structured.jsonl.gz
