codified_record_id,rating_id,span_id,primary_mechanism_cluster,secondary_mechanism_clusters,mechanism_strength_scores,evidence_quality_score,report_usability_bucket,claim_relevance_bucket,direction_bucket,careful_claim_type,pi_report_priority
B4X2500COD-20260730-bf1afc310dcba40467079f77,B4X2500-RATING-20260730-6ccd985b448bb41d2cb3107c,B4X2500SPAN-20260730-610a4f5218fc3cd8923a913d,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-9bcc4632ac3f2b78abe621f5,B4X2500-RATING-20260730-60ce714f950109deab7aba49,B4X2500SPAN-20260730-a8be40f320ac1be7f591bf64,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-f2ff1149d06d35cd18ef1ebd,B4X2500-RATING-20260730-5ef0f605ba9acdd0df94c259,B4X2500SPAN-20260730-7f31795a812404d66d414e03,bargaining_dispute_resolution,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":4,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,pi_report_core_finding_ready,mechanism_summary_support,not_applicable,mechanism_strength_summary,core
B4X2500COD-20260730-dbb0a56befd45044e767f8b5,B4X2500-RATING-20260730-ae0b60fc9735f0046fad85b2,B4X2500SPAN-20260730-0523216e6e7217bf1266c791,bargaining_dispute_resolution,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":4,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,pi_report_core_finding_ready,mechanism_summary_support,not_applicable,mechanism_strength_summary,core
B4X2500COD-20260730-61e12bf58106174790fee35e,B4X2500-RATING-20260730-d97a6a6a1f77ac4bae752459,B4X2500SPAN-20260730-6e730cf7c76dddfa7de0db9a,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-6a666a4a35e64330257bcc4e,B4X2500-RATING-20260730-15e26e3b1098c55392378652,B4X2500SPAN-20260730-b47f6ceba46c5bf3cb541a03,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-e69f17a1f2aab99ad10809af,B4X2500-RATING-20260730-097352d4c62fa609feb88398,B4X2500SPAN-20260730-c2753e0b11852a1ca272f7e1,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-0a1c0708cf2727031c3ee433,B4X2500-RATING-20260730-30dc77e026552d5d4ad716d8,B4X2500SPAN-20260730-dba087d2c850d882542f1aab,timing_implementation,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-d4d019afec6ccb34af250314,B4X2500-RATING-20260730-616c89a9395a2f179772581b,B4X2500SPAN-20260730-ba51fedcd6001818b60f27ed,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-8e96b3a49200eebe4f182fef,B4X2500-RATING-20260730-13d4b67544f137b995a0cd98,B4X2500SPAN-20260730-54cc694133b4c15f8918fce0,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":4,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-b4e3f2047c66eb77eaea4b66,B4X2500-RATING-20260730-86a835c782e2584d6138592f,B4X2500SPAN-20260730-30ab546b44f253a79dedb5db,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-f38d334e369c6cab58cf5f6a,B4X2500-RATING-20260730-a14845119f3acd938068ae3d,B4X2500SPAN-20260730-73a81035e631dbc2cb0c2726,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":4,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-995c16b3da7d316245cd7eb8,B4X2500-RATING-20260730-b5a7e64fd16787579e9ffc6f,B4X2500SPAN-20260730-6b64ce23f2bb764786c00d9f,timing_implementation,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":4,""weak_context_exclusion"":0}",4,pi_report_core_finding_ready,mechanism_summary_support,not_applicable,mechanism_strength_summary,core
B4X2500COD-20260730-428e7bca69c699d22ad56318,B4X2500-RATING-20260730-37d19e6349bdcae87623f880,B4X2500SPAN-20260730-8eac473111c8d0baaeece68a,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-65d23e6599a1f30355f9f75f,B4X2500-RATING-20260730-9d062f05c8929ca5381470b5,B4X2500SPAN-20260730-f3b0a115775db954b1cc5a9b,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":2,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-abfc5dcfef9035f177946852,B4X2500-RATING-20260730-fbe1b0be8d66a9e049248c44,B4X2500SPAN-20260730-c3be4ee5d23a9d67378109ee,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-7d99813a60de64782c2473b1,B4X2500-RATING-20260730-2c4752fdb34675e207318cb1,B4X2500SPAN-20260730-633f9721b1f6698a3222db27,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":4,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-d1ef90c10215d288c2ff7da9,B4X2500-RATING-20260730-40bbccff8c5e15f17deef5b1,B4X2500SPAN-20260730-69587e23d7a4f18756e79a13,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-fba87a8fc036ebfab0cfa5cc,B4X2500-RATING-20260730-79b50b932a606c6610500951,B4X2500SPAN-20260730-c298c09ea17334ef0ec8da74,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-13a462f13d2c79f62aaba48f,B4X2500-RATING-20260730-c63663adea898d9eed28a5db,B4X2500SPAN-20260730-9d925e7e34496402c9ace07a,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-613d0e8013f11d5b647bf8ed,B4X2500-RATING-20260730-b086e05bbf19db5c597a3895,B4X2500SPAN-20260730-504f883b9c0a008814fcc172,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":4,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,mechanism_summary_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-f65aea98e28b5064b9dc929c,B4X2500-RATING-20260730-22c51757e435187209ba0157,B4X2500SPAN-20260730-f2e05f83cff7476459d3501f,bargaining_dispute_resolution,"[""weak_context_exclusion""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":1,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-dedce20a1290f095428e347d,B4X2500-RATING-20260730-73c4c81e0302437eb5b986f1,B4X2500SPAN-20260730-4268b5459c3be4ae7d0649b8,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":4,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-aad854157c36d899b4752ef1,B4X2500-RATING-20260730-cca92fc7c76f8e2921d96a7c,B4X2500SPAN-20260730-43d3c745c53f46090656a55d,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":2,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
