qa_id,stratum,raw_value_preserved,unit_compatible,basis_compatible,period_compatible,side_integrity,formula_reproduces,conflict_excluded,source_independence,growth_identity_compatible,component_nonoverlap,counterexample_valid,no_premature_claiming,mechanical_not_human_gold
NORMQA-2aed9ac2a6e1bb973beb6020,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b019e26cb1ef2bc711695e76,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a29e1a6af9a0a225f34ac9a5,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5b93e08ec5b9232ba5ab3344,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e3e66654420873588fab76bb,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-aac3eea0dc462e0dcf6f3445,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a3d2f94648c0522e98a9f71d,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d27720cd8c8cba667ecacba,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4efbd63888ad770002458d15,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d743e2478a0af7d73e495eec,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6894c74592d12be8d66edcfb,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8cb4dda8b5d89a4adc66f498,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b250418f7a9990c54dd873fe,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c4f485e1f28ca303a602f14d,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d5e19ccdc711ac2c0b1a8c2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b9e058bed568dd49cf0f039f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-214a898174b60555ad593e8b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1af9161b7d2e9dcecc2c6680,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bd7d1f853d41c342c650a0d0,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7a16fc9cf31ca92a40ca4b2b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-50f93358c69bb6f808af5d62,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-470635f040fe0e6ac8f63490,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e16834a822f256b59c91472b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c1ec42646d61e6c0ea02b88b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f9568a7f46be62422f11cfcd,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-13cd9ef7ed96f6c0e24431d2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b53d65e1dcb57e9690dc7d2d,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-814a334c210ff099a334d314,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cd80955fa072979031553970,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7ec52445caf5ed37f5ab35b8,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2ca538343245d81a5e8c7361,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-916f3ea76e291475742b332e,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-eafc57fc5d67ff38bf244989,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2389a31ec0cd7296c1c12336,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4718ae52d0b8f328bc16b753,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6f9c1f65511ad74a7c760e95,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ce7daedcae0787fc91b5a9b1,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-761dd6bac2d4c5e1df0197e4,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-877dfa591d535ce4ee0e1193,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8fa88742c4b2002759a0aa49,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-de86f99513e9729afbe310cb,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-505c8b808816796e496b11b1,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a0b7354d07b4d1c3a88ac771,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9106e6748be825f7199516d0,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7c3c71ee2d1342f6c03c7679,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a9f17c19148df04cc9ebb8a2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3bb256dc4167cb58ed715002,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-482eb6aa5596617e8d2f6ec2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-03c75eb2465fa52157e1cfb9,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e9eb14a28d7f949440559daa,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a37e4a13084f25f33b447345,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c695e20bba47298a95fca988,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3dc6ba1b7a9a576313c3be5c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-03d401b6ea05a783a742ebb3,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e8e85953787554d480c6671a,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-949a9fd35aa7b598f1801a03,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-71695112c000e5c415f4cc52,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d9a72a1a62a0ec4832d7fef6,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b43bbd953923cc35c98b12aa,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-48ff6f016f16b3a2dc68c347,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5c9b5e5d8e376e4f7d554ed7,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-87fd315fb3456229ab2bc817,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-fcea77076bcf1862ba5580cf,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7f836cf65ca3e8ac7eb2c421,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1950596f2a52e50161bcb7f5,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-25096601f7a273fa6d80f493,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-988ccea55c4b08ec27e44c74,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a9980fbfabb6fca71c4a67e6,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4bf77c9f4f8fe218ab6de583,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0da8db151ccc503769e6e76c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5978db3fb87f0918ab0feba4,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-eadf8ed4d589a63df0655bf1,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7da341ff4ba1e05c3b9057a4,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-eb3cf73834c9d35acb61059c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7e33e3773d6c7db202f19869,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d5c3a912ae20ecf719e3ecae,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b1e4ee80f40e7458cd29fb52,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e7ffb80b2ef05cde10ecb1cb,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b7fa33c273ae6d3ffb6370fd,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f6f0c75a4f8265e971426b9f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e0d124f63cfe2c38a06fcd95,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0af9bdf0e16367abf9f45e9c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-63bfd66fd9f382b1b234ed08,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-903d451539e9e2a5b1cdb720,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-26f9a95b351d89c92f42d383,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-141a1f13fcddc70e563cffab,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0ca8c0385c96e5bf3b8024d8,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-280971eba58fbaa64b4c8ac0,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-952e615beafe58dc765ecb29,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3b09fee5baa5fd10abbc8e57,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-299b8dc90494b5cac5373983,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-24d6628832c149f74a516c5c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3d39c114d0d7721670eae36c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f5a58369f57d9f6643b32b64,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0d252f290c59af12fc0583f1,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-887ec236284c0a9165dbe297,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c078488d92ef3bc6f560fb4f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-25cf665a067a2e8fb942a481,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6bd9dab08197df154e3d65a7,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d666f175668f06767b53599f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dee4364833369b63bae6f08b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-29fad19ddcb5371f9af6a7ed,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-190973e828a591322f7d6b7e,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5c28ebceefd90bc45d36ceaf,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-44adffd089fea77b5cc68bf0,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-07fdf3e03d0fff250f78e51f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8b7589981dbece0320c90452,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8197be6b653446ee44be65d6,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6aee4c9fb8bf2532828b9ad5,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-514550df4abdeb2fcc029491,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e472db0ee1a565feb2d1e2f1,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5c08f11daae16041c13aa0e2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a2572c63ffbbe499b8c2698e,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bf3e0a951432dc09337f8e7c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e015a5282f902404c93e3caa,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
