scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,discovery_run_id,lane_completed_at,candidate_id,canonical_review_locator,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,source_review_status
B4X2500LIVE-20260729-004510,B4X2500-20260729-04497,scout_lane_002,broad_4x2500_shard_002,worker_002,NC,South,Sparta,Alleghany County (37005; primary),non_safety,non_safety,,unclear,"Police Department Administrative Assistant (Job Description, website) — Annual Range of Pay",https://townofsparta.org/wp-content/uploads/2025/03/Police-Dept.-Admin.-Asst.-Job-Description-website.pdf,townofsparta.org,https://townofsparta.org/wp-content/uploads/2025/03/Police-Dept.-Admin.-Asst.-Job-Description-website.pdf,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,May help locate or corroborate how the Town sets civilian/non-sworn pay bands for police-adjacent civilian roles (non-safety comparator building block).,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004510,https://townofsparta.org/wp-content/uploads/2025/03/Police-Dept.-Admin.-Asst.-Job-Description-website.pdf,49,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004513,B4X2500-20260729-04497,scout_lane_002,broad_4x2500_shard_002,worker_002,NC,South,Sparta,Alleghany County (37005; primary),unclear,unclear,,unclear,Town of Sparta — Ordinance (landing page for ordinances),https://townofsparta.org/ordinance/,townofsparta.org,https://townofsparta.org/ordinance,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Municipal wage setting is often done by ordinance or ordinance amendments; this is a starting point for finding those documents.,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004513,https://townofsparta.org/ordinance,41,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004550,B4X2500-20260729-04540,scout_lane_002,broad_4x2500_shard_002,worker_002,OK,South,Fort Cobb,Caddo County (40015; primary),unclear,unclear,,unclear,Fort Cobb (OK) Code of Ordinances (Municipal Code Management landing page),https://codemgmt.net/fort-cobb-oklahoma/,codemgmt.net,https://codemgmt.net/fort-cobb-oklahoma,unknown_or_needs_review,index_page,low,,Municipal codes are a primary place to find wage/compensation or pay-plan related ordinances for municipal employees.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004550,https://codemgmt.net/fort-cobb-oklahoma,26,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004560,B4X2500-20260729-04560,scout_lane_002,broad_4x2500_shard_002,worker_002,OK,South,McCurtain,Haskell County (40061; primary),unclear,unclear,,unclear,"Town of McCurtain, Oklahoma — Audit Report (FY ended June 30, 2021)",https://www.sai.ok.gov/olps/uploads/2021audit_report_mccurtain_kt4p.pdf,sai.ok.gov,https://sai.ok.gov/olps/uploads/2021audit_report_mccurtain_kt4p.pdf,unknown_or_needs_review,insufficient_source,low,strike_or_no_strike_constraint;non_safety_constraint_signal,Provides official third-party documentation that Town of McCurtain has payroll expenditures/funds (context for locating potential wage-setting documents elsewhere).,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004560,https://sai.ok.gov/olps/uploads/2021audit_report_mccurtain_kt4p.pdf,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004564,B4X2500-20260729-04584,scout_lane_002,broad_4x2500_shard_002,worker_002,OK,South,Tryon,Lincoln County (40081; primary),unclear,unclear,,unclear,"Tryon Municipal Code Book (Encyclopedia landing page listing municipal code articles, including Agencies/Officers/Employees for Police Department and Fire Department)",https://townoftryon.com/encyclopedia/,townoftryon.com,https://townoftryon.com/encyclopedia,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Potential starting point to locate any municipal ordinance/policy provisions for pay/compensation/classification that could be used as an authoritative civilian wage-setting comparator (if wage operative text exists in a specific article).,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004564,https://townoftryon.com/encyclopedia,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004575,B4X2500-20260729-04600,scout_lane_002,broad_4x2500_shard_002,worker_002,SC,South,Bethune,Kershaw County (45055; primary),unclear,unclear,,unclear,Town Council/Meeting Document (doc02739720260206103103) — PDF (February 2026 posting),https://bethunesc.com/wp-content/uploads/2026/02/doc02739720260206103103.pdf,bethunesc.com,https://bethunesc.com/wp-content/uploads/2026/02/doc02739720260206103103.pdf,unknown_or_needs_review,context_only,low,,Council meeting postings can include attachments affecting municipal labor compensation or policy.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004575,https://bethunesc.com/wp-content/uploads/2026/02/doc02739720260206103103.pdf,31,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004668,B4X2500-20260729-04724,scout_lane_002,broad_4x2500_shard_002,worker_002,TX,South,Groves,Jefferson County (48245; primary),non_safety,non_safety,,unclear,"Groves City Hall - City Benefits (employee benefits, retirement, leave, holidays) (context)",https://grovestx.gov/departments/human_resources/city_benefits.php,grovestx.gov,https://grovestx.gov/departments/human_resources/city_benefits.php,unknown_or_needs_review,context_only,low,strike_or_no_strike_constraint;non_safety_constraint_signal,"May be a navigation entry point from which wage/pay-plan or compensation-classification documents (policy/ordinance) could be linked for non-safety municipal employees, but the current page itself is not the wage-setting instrument.",budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004668,https://grovestx.gov/departments/human_resources/city_benefits.php,46,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004671,B4X2500-20260729-04725,scout_lane_002,broad_4x2500_shard_002,worker_002,TX,South,Gunter,Grayson County (48181; primary),unknown,unknown,,unclear,"City of Gunter, TX Municipal Code (eCode360 table of contents; may contain city pay/comp/admin ordinances if present)",https://ecode360.com/GU6332,ecode360.com,https://ecode360.com/GU6332,unknown_or_needs_review,index_page,low,,"If Gunter maintains a published salary/wage ordinance or compensation policy in the municipal code, this index may lead to it.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004671,https://ecode360.com/GU6332,26,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unknown:2;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004674,B4X2500-20260729-04727,scout_lane_002,broad_4x2500_shard_002,worker_002,TX,South,Haslet,Tarrant County (48439; primary); Denton County (48121),unclear,unclear,,unclear,Interlocal Agreement - City of Haslet Police Services (FY 2025),https://haslet.civicweb.net/document/198603/,haslet.civicweb.net,https://haslet.civicweb.net/document/198603,unknown_or_needs_review,context_only,low,,"Could be related background for how police services are provided, but it is not expected to qualify as a municipal labor-source document.",personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004674,https://haslet.civicweb.net/document/198603,26,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004699,B4X2500-20260729-04750,scout_lane_002,broad_4x2500_shard_002,worker_002,TX,South,Oak Point,Denton County (48121; primary),non_safety,non_safety,,unclear,Oak Point Personnel Manual (January 2025),https://www.oakpointtexas.com/DocumentCenter/View/1433/Oak-Point-Personnel-Manual,oakpointtexas.com,https://oakpointtexas.com/DocumentCenter/View/1433/Oak-Point-Personnel-Manual,civil_service_or_hr_pay_plan,unknown,high,non_safety_constraint_signal,"City personnel manual may contain non-safety compensation/classification policies, wage schedules, or HR pay-plan mechanisms; however it is not confirmed as binding wage-setting or contract language for a comparator.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004699,https://oakpointtexas.com/DocumentCenter/View/1433/Oak-Point-Personnel-Manual,59,upstream_quality_low_candidate:5;source_family_civil_service_or_hr_pay_plan:24;document_type_unknown:-10;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
