MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
application/pdf,d0886cca257041f1ddd33f89900a03fc32d481423ebb0761023ebf5ab2bbbe22,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",150798,https://catawissa.us/wp-content/uploads/2022/05/4-11-2022-minutes.pdf,EXTLOC-105c3073bbb4338754a825c2,,police,pdf,200,payroll_roster,https://catawissa.us/wp-content/uploads/2022/05/4-11-2022-minutes.pdf,high,0,0,False,RESCAND-2efdaac1097b90d632d181f1,,MECHEXP-2f1ce88a9c47217c62088938|MECHEXP-8d23d4c4c2754f75c4fe91b5|MECHEXP-946d64d6a9d6f3f4a766ca97|MECHEXP-e21f2e53a2731657611f962d,ROOTCOMP-8cdd8fe61ae3e29d8bbd8158,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d0886cca257041f1ddd33f89900a03fc32d481423ebb0761023ebf5ab2bbbe22.pdf,catawissa.us,Catawissa,0,true,4-11-2022-minutes.pdf,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-04f425fbd8a201b6df551c1b,2026-08-05T17:23:41.091221+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,direct_official_administrative_record,EXTSRCREV-c069344f52f98b7f9b66d862,source_review_lane_004,1453,supported source format and plausible administrative metadata,retained_pdf,PA
application/pdf,95381fd13d645855a3cf679c028b08dd495afc491ba7ff912ab6c506fa7599c0,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.4""}",17123934,https://allendalemi.gov/wp-content/uploads/2024/05/2024-Approved-Budget-Resolution-Signed-12-14-2023-1.pdf,EXTLOC-d3918b14f39ded6a3a43c8ab,,fire,pdf,200,payroll_roster,https://allendalemi.gov/wp-content/uploads/2024/05/2024-Approved-Budget-Resolution-Signed-12-14-2023-1.pdf,high,0,0,False,RESCAND-055325e4744420862be63db6,,MECHEXP-1f5236dfe8327fd58f68e52b|MECHEXP-5595eb3b1041f86ff62f1978|MECHEXP-9d48a9f9f30c2b890c8400a6|MECHEXP-ae1ce07aaa125b24071eaad4|MECHEXP-f57e4580255e2dffe9b79ce5,ROOTCOMP-1272a44aaacc528568f4a60f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/95381fd13d645855a3cf679c028b08dd495afc491ba7ff912ab6c506fa7599c0.pdf,allendalemi.gov,Augusta charter,0,true,2024-Approved-Budget-Resolution-Signed-12-14-2023-1.pdf,2021,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-2075062312968f7bfd8ccd0d,2026-08-05T17:23:41.195264+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,fire,direct_official_administrative_record,EXTSRCREV-81c9a3f90e22f18c175c4523,source_review_lane_004,1419,supported source format and plausible administrative metadata,retained_pdf,MI
application/pdf,cc8504008b75345a342f1ac002eebcd3e88aec381ad1f5b7664bcb6032c0c214,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",3023943,https://anrweb.vt.gov/PubDocs/DEC/FoF/Production/PDFs/LocalHazardMitigationPlan_Canaan_Uploaded_2024_06_27_at_4_01_06PM.pdf,EXTLOC-8c5ea2ecddd105d77b31ddd5,,unclear,pdf,200,payroll_roster,https://anrweb.vt.gov/PubDocs/DEC/FoF/Production/PDFs/LocalHazardMitigationPlan_Canaan_Uploaded_2024_06_27_at_4_01_06PM.pdf,high,0,0,False,RESCAND-6186104e630c4f7858a9c22c,,MECHEXP-19461b485d121d8cb3083ade|MECHEXP-353b1411d924177ba7cd3542|MECHEXP-8a541d315a9df9111307a253|MECHEXP-9342f9a733cc6a84b659c802|MECHEXP-b2beeb186358e37d68ba04ee,ROOTCOMP-cee6245236d5ea9cee989794,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cc8504008b75345a342f1ac002eebcd3e88aec381ad1f5b7664bcb6032c0c214.pdf,anrweb.vt.gov,Canaan,0,true,LocalHazardMitigationPlan_Canaan_Uploaded_2024_06_27_at_4_01_06PM.pdf,2024,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-a0266bfbe25c2ae7a4ed8275,2026-08-05T17:23:41.246636+00:00,0,,unclear,direct_official_administrative_record,EXTSRCREV-f556f6128ed642b68202cbfa,source_review_lane_004,1421,supported source format and plausible administrative metadata,retained_pdf,VT
text/html; charset=UTF-8,fb51b5a5c211778743e51c56e7b2acd1083a7761167930917a85a8de0af3ab84,retained prior type,0,"All Meetings Archive – Burt County Skip to content Departments Admin Services County Assessor County Board County Clerk Election Office Employment Register of Deeds Treasurer Office Veterans Services Courts County Attorney County Court District Court Clerk Public Safety Emergency Management Nebraska State Patrol Sheriff Office Public Works Economic Development Nebraska Extension Office Planning and Zoning Roads and Bridges Surveyor Weed Superintendent Quick Links Bids, Contracts and Requests For Proposal Board Meeting Minutes Employment Frequently Asked Questions Property Valuation Protests Re","{""bounded_link_count"": 230, ""bounded_visible_character_count"": 12021, ""html_title"": ""All Meetings Archive – Burt County""}",675954,https://burtcountyne.gov/all-meetings-archive/,EXTLOC-d1ec0ac8863451f9c466cc19,,fire,html,200,payroll_roster,https://burtcountyne.gov/all-meetings-archive/,high,0,0,False,RESCAND-452339eba2531854614f6d88,,MECHEXP-1e2e70bcc918bd871301fc4c|MECHEXP-3103d424f445a1c60521d5a1|MECHEXP-3f446b8d6230377e4fc7cc39|MECHEXP-5b877ae843ae43ce516309e3|MECHEXP-8138a97280c948026c722068|MECHEXP-a96519b1f2a1af23b1adbb15|MECHEXP-bb6b921489a182f87d755c2f|MECHEXP-bfc21ffe9f55850ad250b9cb,ROOTCOMP-976b91aeed59005ff50c1944|ROOTCOMP-d9afe43f5e82fd1ac91f6023,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fb51b5a5c211778743e51c56e7b2acd1083a7761167930917a85a8de0af3ab84.html,burtcountyne.gov,Burt,0,true,all-meetings-archive,2019,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-5b847b6117d69548c86647e2,2026-08-05T17:23:41.256473+00:00,0,implementation_confirmation,fire,official_administrative_summary,EXTSRCREV-7975e3625037a2889060bf24,source_review_lane_004,1447,bounded HTML shell contains plausible administrative source signal,retained_html,MI
application/pdf,57ee3f135dce2af865603729f9db2fa6bde749a709d90ef0b31744e843897a4b,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",151058,https://ci.casslake.mn.us/uploads/1/5/8/7/15876296/8-13-25_council_meeting_minutes.pdf,EXTLOC-3542bb5b6aa68caca21aed15,,unclear,pdf,200,payroll_roster,https://ci.casslake.mn.us/uploads/1/5/8/7/15876296/8-13-25_council_meeting_minutes.pdf,high,0,0,False,RESCAND-34697c8e29fbc8db4862e671,,MECHEXP-27923b46b30d77f80fc125d3|MECHEXP-47f3d37c4238c124a9c2786e|MECHEXP-56e8d3db614d88feffb364eb|MECHEXP-60531b6779c05e50b080e9a3|MECHEXP-b498af9c4d2389de1d42b65e,ROOTCOMP-f1c203e13e23584293f1c1ba,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/57ee3f135dce2af865603729f9db2fa6bde749a709d90ef0b31744e843897a4b.pdf,ci.casslake.mn.us,Cass Lake,0,true,8-13-25_council_meeting_minutes.pdf,2026,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-bbb133780686db048ffc7045,2026-08-05T17:23:41.491597+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-500f146f90e7815bcdc66113,source_review_lane_004,1459,supported source format and plausible administrative metadata,retained_pdf,MN
text/html; charset=utf-8,33549ea583e86ec33791e48efa79f42a8bb56257c2c850ae4306613f76ac2df2,retained prior type,0,"Resolutions | Centre County, PA - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Resources How Do I Search Budget Public Meeting Rules 2026 County Meeting Schedule 2026 County Holiday Schedule Commissioners - Tuesday Agenda Commissioners & Salary Board - Thursday Agenda Ordinances Resolutions Proclamations Open Records Request County Policies Home Government Elected Officials/Offices Board of Commissioners Resolutions Resolutions 2026 Resolution 1 of 2026 - Designation of Signatory Reso","{""bounded_link_count"": 395, ""bounded_visible_character_count"": 34640, ""html_title"": ""Resolutions | Centre County, PA - Official Website""}",187801,https://centrecountypa.gov/169/Resolutions,EXTLOC-3389cf896de7b7852bb9bb71,,side_independent,html,200,payroll_roster,https://centrecountypa.gov/169/Resolutions,high,0,0,False,EXTCAND-8578770e37bb5fcfd3235054,,MECHEXP-0a8ed5f7cf3d15e95a409ea1|MECHEXP-0f3fd523a18b627f179d674d|MECHEXP-9b679291498aa1554a81e090|MECHEXP-9f96a87a3942e2a9d46f8812,ROOTCOMP-7e85b340751045ebc9b91c10,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/33549ea583e86ec33791e48efa79f42a8bb56257c2c850ae4306613f76ac2df2.html,centrecountypa.gov,Catawissa,0,true,Resolutions,2016,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-c15e6b049426be5e0376b1cc,2026-08-05T17:23:41.537921+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,official_administrative_summary,EXTSRCREV-0f2b4828683334a9c8a4fe35,source_review_lane_004,1454,bounded HTML shell contains plausible administrative source signal,retained_html,PA
text/html; charset=UTF-8,df847061fed448940d74f255d7bb7043e2f4eae38a18d994e6ba0a7f69f1aab7,retained prior type,0,Biennial Budget - City of Lakewood Menu Language Close AM AR ZH-CN EN TL FR DE HAW IT JA KM KO LT PL RU SM SO ES TH UK VI Close Government Close Lakewood City Council Council Agenda Packets and Meeting Schedule Boards & Commissions Proclamations Executive Lakewood Municipal Code Local Legislators Biennial Budget City Manager’s Weekly Bulletin Government Relations Close Departments Close Municipal Court City Clerk Human Services Legal City Manager Communications Parks and Recreation Planning and Public Works Police South Sound Military and Communities Partnership (SSMCP) Human Resources & Risk ,"{""bounded_link_count"": 176, ""bounded_visible_character_count"": 8831, ""html_title"": ""Biennial Budget - City of Lakewood""}",184923,https://cityoflakewood.us/finance/biennial-budget/,EXTLOC-79577ccf05f0880e12cfbb6b,,side_independent,html,200,payroll_roster,https://cityoflakewood.us/finance/biennial-budget/,high,0,0,False,EXTCAND-a75d5b0c4d9f537b90c155ff,,MECHEXP-04d206cef917f78761a76a5b|MECHEXP-58f504221397c98e90c0f2aa|MECHEXP-a809eed13e687a98a260dd92|MECHEXP-b46eff49474b673aa7444743,ROOTCOMP-c1af85ade066ebcca79cdbd3,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/df847061fed448940d74f255d7bb7043e2f4eae38a18d994e6ba0a7f69f1aab7.html,cityoflakewood.us,Lakewood,0,true,biennial-budget,undated,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-7e8e22d1161aa7d49c92fc71,2026-08-05T17:23:41.815398+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,official_administrative_summary,EXTSRCREV-409cfc661c240ac404c6c14a,source_review_lane_004,1463,bounded HTML shell contains plausible administrative source signal,retained_html,IL
application/pdf,16b9d7057d0c1b3a3282e1c3251f4d0e6c2529f435db6839ea944ee37298f308,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",1607077,https://chestercountysc.gov/forms/council/7-15-2024-Agenda-Packet_Redacted2.pdf,EXTLOC-e99a35bbaaf1b0558c1fbac5,,police,pdf,200,payroll_roster,https://chestercountysc.gov/forms/council/7-15-2024-Agenda-Packet_Redacted2.pdf,high,0,0,False,RESCAND-b83cbe5a58bab86797083e92,,MECHEXP-2cf0bee45a75f59fd44b6986|MECHEXP-3ca92ac24a236e176e1c0977|MECHEXP-6aa4d1c688171767c29fd5cf|MECHEXP-7bf9068251f3e53232084e2d|MECHEXP-88fdee67c4726aa31ce79c7d|MECHEXP-9f87506f7a0335aaba1181b6|MECHEXP-ba0e3dcf307bd8acf11c75c9,ROOTCOMP-05a699927ad91ea8d3221293|ROOTCOMP-2066cc30dd47024b60cc4c79,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/16b9d7057d0c1b3a3282e1c3251f4d0e6c2529f435db6839ea944ee37298f308.pdf,chestercountysc.gov,Chester,0,true,7-15-2024-Agenda-Packet_Redacted2.pdf,2024,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-02ce61ad05d36420b9142705,2026-08-05T17:23:41.877037+00:00,0,,police,direct_official_administrative_record,EXTSRCREV-7b4a2d6daac4f25b272f98e0,source_review_lane_004,1456,supported source format and plausible administrative metadata,retained_pdf,OH
text/html; charset=UTF-8,9ee95c9d339780e371f68fa697428fc285c43b42f4966cdb3d7335e9e0ca361a,retained prior type,0,"City Code - City of Foley, Minnesota Menu Skip to content Home City Government About Foley History Contact Us Quick Facts Mayor & Council Minutes & Agendas Council Packets Boards & Committees Annual Appointments Planning Commission Gilmanton – Joint Planning Board Economic Development Authority Housing Advisory & Appeals Board Board of Health Applications & Permits City Code Ordinances City Newsroom Departments Finance & Administration Financial and Audit Reports Staff Planning & Community Development Maps Public Works Driveway Application Engineering Garbage Compost Site Well Head Protection ","{""bounded_link_count"": 190, ""bounded_visible_character_count"": 6626, ""html_title"": ""City Code - City of Foley, Minnesota""}",127222,https://ci.foley.mn.us/government/city-code/,EXTLOC-2b13ed7b8f858360ad3c815c,,all_units,html,200,payroll_roster,https://ci.foley.mn.us/government/city-code/,high,0,0,False,EXTCAND-9464543bff0837f3ad4602c7,,MECHEXP-236deb2b12dc1020fb3d6f6f|MECHEXP-23cd2bae64b5ec5e8eed6653|MECHEXP-2e185db27b7d183901afefb0|MECHEXP-374d7a3cc5d6388f3cd025ed|MECHEXP-44fd95f23ac4ed6c71d0e328|MECHEXP-7abda084ecdeec3d0b35f205|MECHEXP-9cdd8a6a5222b33c3947ed28|MECHEXP-a5fb2fd333602eaea5afeaf9,ROOTCOMP-054b7abcbbdea7498c06e0db|ROOTCOMP-17520a30bd451aacb4cb8a94,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9ee95c9d339780e371f68fa697428fc285c43b42f4966cdb3d7335e9e0ca361a.html,ci.foley.mn.us,Foley,0,true,city-code,2016,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-f0a7b82c996d1d5dd10521b7,2026-08-05T17:23:42.066762+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-6373c373cbe3ceb86d320ba4,source_review_lane_004,1460,bounded HTML shell contains plausible administrative source signal,retained_html,MN
text/html; charset=utf-8,e4464fdc2fc7610c719729e1ca1ddfecd41dcb67a61e85cbb93e3d368e78676f,retained prior type,0,"Special Duties | Athens, OH - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In --> How Do I? Government Departments Resident Services Our City Search About EPW About the Director Bid Postings Projects UPTOWN UTILITY RELOCATION PROJECT CITY SEWER SYSTEM IMPROVEMENTS SR 682/SR 56 INTERSECTION IMPROVEMENTS (ROUNDABOUT) STIMSON AVENUE BRIDGE REHABILITATION COLUMBUS ROAD SHARED USE PATH ADA CURB RAMPS EAST STATE STREET SIGNAL IMPROVEMENTS Special Duties Report a Pothole City Drinking Water and Wellhead P","{""bounded_link_count"": 66, ""bounded_visible_character_count"": 11772, ""html_title"": ""Special Duties | Athens, OH - Official Website""}",118883,https://ci.athens.oh.us/254/Special-Duties,EXTLOC-3d80065fd7288016a8705481,,police,html,200,payroll_roster,https://ci.athens.oh.us/254/Special-Duties,high,0,0,False,RESCAND-87e5fcf00044e4b0111182f0,,MECHEXP-0c8dc773363d85b0ff999cd3|MECHEXP-5b6b69ea19bc9b7ce3506a5f|MECHEXP-9a973fbc1816da427bbb2c6b|MECHEXP-acca2d9e227534b9b7cb87e0,ROOTCOMP-864266ef9864acc27688e735,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e4464fdc2fc7610c719729e1ca1ddfecd41dcb67a61e85cbb93e3d368e78676f.html,ci.athens.oh.us,Athens,0,true,Special-Duties,2018,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-71b6af87b81a96811e2eaee8,2026-08-05T17:23:42.099611+00:00,0,implementation_confirmation,police,official_administrative_summary,EXTSRCREV-7e4ddee5286fe8075ceb3d13,source_review_lane_004,1457,bounded HTML shell contains plausible administrative source signal,retained_html,OH
text/html; charset=UTF-8,a0944707732ef9e36141b7d1dc2e0c6019ed03dbf490f64b2a897ad61b81a286,retained prior type,0,Agendas | City of Waterville Skip to main content View Alerts Welcome! Subscribe for Email & Text Notifications from the City of Waterville. Contact Us Today's weather: Few clouds 75°/55° City of Waterville Home Community About Us Calendar of Events Library Recent News Schools Worship Government Public Notices Boards & Commissions Planning & Zoning Economic Development Authority City Hall City Administrator City Bookkeeper/Deputy Clerk City Treasurer Code Compliance Ordinances Human Resources Application Process Benefits Employment Opportunities Employee Policies Mayor & Council Mayor Council ,"{""bounded_link_count"": 147, ""bounded_visible_character_count"": 10847, ""html_title"": ""Agendas | City of Waterville""}",55220,https://cityofwatervillemn.gov/agendas,EXTLOC-6bd5efc3e3decf17327339dc,,police,html,200,payroll_roster,https://cityofwatervillemn.gov/agendas,high,0,0,False,EXTCAND-40845f284d695880dd2691e9,,MECHEXP-18775a608e0ab4df04628bbb|MECHEXP-1a2293f1e505edbaf8c2fec4|MECHEXP-21b33ea1975fc2b744ad8b21|MECHEXP-2c8102d65b82640b551c8e6d|MECHEXP-5ce0c175530b482aba3dad70|MECHEXP-c1c254178421322b9ea90dc3|MECHEXP-f70f2beb4c176ec31d33cad1,ROOTCOMP-0451afd7e48b009dbf9d1c0d|ROOTCOMP-66f014267cb25be7bfb568c7,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0944707732ef9e36141b7d1dc2e0c6019ed03dbf490f64b2a897ad61b81a286.html,cityofwatervillemn.gov,Waterville,0,true,agendas,undated,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-09ed6a1d69fa6e6e7417272b,2026-08-05T17:23:42.255171+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-7a6c119fc317aa32f57d859e,source_review_lane_004,1464,bounded HTML shell contains plausible administrative source signal,retained_html,MN
text/html; charset=utf-8,05ea2a022b9a443aeb6760262a7684fc94b9c8bd095507bcf36849740725ff33,retained prior type,0,"City Archive Skip to Content City of Milwaukee Directory Residents Businesses News & Events CLICK or CALL for Action Translate Elected Officials Mayor's Office City Attorney City Comptroller City Treasurer Common Council Administration Administration Assessor's Office City Clerk Election Commission Employee Relations Equity & Inclusion ---> Sustainability Health, Safety & Services Emergency Communications Emergency Management Fire Department Health Department Library Neighborhood Services Police Department Public Works Business & Development City Development Community Development Grants Admini","{""bounded_link_count"": 175, ""bounded_visible_character_count"": 11709, ""html_title"": ""City Archive""}",42351,https://city.milwaukee.gov/cityclerk/records/City-Archives.htm,EXTLOC-1e2fd230b2bc8e53c5881e36,,unclear,html,200,payroll_roster,https://city.milwaukee.gov/cityclerk/records/City-Archives.htm,high,0,0,False,RESCAND-440a7e4ee8d4c5750f1f3aac,,MECHEXP-3256b05eb9dcb057447dd872|MECHEXP-b9e46790fc72cb8a8226b138|MECHEXP-bd4245513d8e581c3abc545c|MECHEXP-c94d95846acd2754ed4c42d0,ROOTCOMP-d91205c854f41c1c17409455,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05ea2a022b9a443aeb6760262a7684fc94b9c8bd095507bcf36849740725ff33.html,city.milwaukee.gov,Cable,0,true,City-Archives.htm,2020,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-f256f0758f1a758cdd12b33a,2026-08-05T17:23:42.284909+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,official_administrative_summary,EXTSRCREV-e81704deec5eba4225c2f81d,source_review_lane_004,1461,bounded HTML shell contains plausible administrative source signal,retained_html,WI
