retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes,exclusion_layer,preserved_exclusion_status,gap_priority_score,gap_priority_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,http_status,notes,excluded_from_readiness_queue
RS556-67b0f7fe9ba4a248043b,TS4L-4e3940d1a1ed7f4ce9a9,lane_2,tier_c,verification_ready_medium,https://perb.ny.gov/system/files/documents/2024/03/ia86-007-award-5-22-87.pdf,PERB Award of Arbitration (PERB IA-86-7): Town of New Windsor and New Windsor Police Association (received 5/22/1987),New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),New Windsor Police Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match_found,outside_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.096; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-3f0f86b405d9d0575076,TS4L-59e2c49a2c94accb3dbf,lane_2,tier_c,verification_ready_low,https://perb.ny.gov/town-manlius-and-manlius-police-benevolent-association,Town of Manlius and Manlius Police Benevolent Association (PERB) — Interest Arbitration Award (CASE NO. IA 87-3; M 86-501),Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Manlius Police Benevolent Association,Interest arbitration award following a wage re-opener impasse (1987),1986,1987,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,does_not_overlap_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Interest arbitration award following a wage re-opener impasse (1987),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.095; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-0791d47341d2287b5ff7,TS4L-5cefe7b8561970bebb65,lane_2,tier_c,verification_ready_low,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=6,Public Employment Relations Board — Compulsory Interest Arbitration Awards (page 6),Rye,NY,Northeast,safety_and_non_safety_bargaining_units,mixed/varied (police/fire and other units) (inferred from PERB award listing context),City of Rye and Rye Police Organization (listed item on page),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Same municipality (Rye listed on this page),Unknown (target window 2014-2024; award year/period not specified in the search snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,106,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.110; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-72f843d5250d84029af0,TS4L-637afc237711c2b4c2f9,lane_2,tier_c,verification_ready_low,https://perb.ny.gov/city-newburgh-and-pba-newburgh-new-york-inc,"Compulsory Interest Arbitration Awards listing (City of Newburgh and PBA of Newburgh, New York, Inc.)",Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,public safety (police),"PBA of Newburgh, New York, Inc.",2014-2018 (indexed by received fiscal year on PERB awards page),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,within_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (indexed by received fiscal year on PERB awards page),head_http_200,2026-07-27T12:57:12Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.115; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-fdd21923c4ffb3d590d9,TS4L-6470e0cc58a75d88c5b3,lane_2,tier_c,verification_ready_medium,https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER-2016-Decisions/2016-Decisions/20161122cu16c012.pdf?rev=a799d02ea94b432796eb163bc6e19582,STATE OF MICHIGAN Employment Relations Commission — Decision and Recommended Order of Admin. Law Judge (MICHIGAN EDUCATION ASSOCIATION & GRAND BLANC EDUCATION ASSOCIATION; Case No. CU16 C-012; Docket No. 16-005998-MERC),Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,non-safety (education/union),Grand Blanc Education Association (MEA/affiliates),Case dated 2016 (CU16 C-012; docket 16-005998-MERC),2016,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_name_match,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Case dated 2016 (CU16 C-012; docket 16-005998-MERC),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=1.257; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-93dd8902e32855bf5c28,TS4L-6de063c1cc9c30aef5f8,lane_2,tier_c,verification_ready_low,https://www.njcourts.gov/system/files/court-opinions/2019/a0091-18.pdf,New Jersey Courts — Appellate Division opinion involving Irvington police compulsory interest arbitration (initial award July 2016; appeal Sept 2016; remand; award Jan 2017),Irvington,NJ,Northeast,safety_and_non_safety_bargaining_units,police,Irvington PBA (Local 29 referenced in the decision context),inferred: 2016-2017 (interest arbitration award lifecycle referenced in snippet: initial award July 2016; remand; decision Jan 2017),2016,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,unknown,overlaps_expected_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:31Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,Irvington,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,inferred: 2016-2017 (interest arbitration award lifecycle referenced in snippet: initial award July 2016; remand; decision Jan 2017),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=1.228; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-27b3a89c17a0c6907b14,TS4L-75d0724d1fb26418411c,lane_2,tier_c,verification_ready_medium,https://cityofnewalbany.com/wp-content/uploads/2024/09/Council-Packet-091924.pdf,New Albany (IN) Council packet (091924) — includes line item labeled 'Arbitration Award' (Police Department budget section),New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,Police,Police labor unit (not specified in lead; arbitration award line item appears in Police Department section),2024-09-19 council packet (budget packet; arbitration award period not specified in lead),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlapping_with_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,105,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2024-09-19 council packet (budget packet; arbitration award period not specified in lead),head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.367; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-35200e8b924575ed6dde,TS4L-761d4094879d718be4e9,lane_2,tier_c,verification_ready_low,https://www.njcourts.gov/system/files/court-opinions/2025/a1219-24.pdf,"N.J. Superior Court, Appellate Division (A-1219-24) — In the Matter of Township of Mount Olive and FOP Lodge 122 (PDF)",Mount Olive,NJ,Northeast,safety_and_non_safety_bargaining_units,Police (FOP Lodge 122),FOP Lodge 122,Not specified in lead (Appellate decision dated 2025; refers to CNA/arbitration context involving Mount Olive police officers),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,unknown_overlap_with_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,108,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Mount Olive,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Not specified in lead (Appellate decision dated 2025; refers to CNA/arbitration context involving Mount Olive police officers),head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.134; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-a93c2aee49af1f06b6c4,TS4L-778b17d3afb706236ce2,lane_2,tier_c,verification_ready_medium,https://www.alvin.gov/Archive.aspx?ADID=111,"City of Alvin, Texas — Archive item ADID=111 (budget text referencing pay plan based on Collective Bargaining Agreement)",Alvin,TX,South,safety_and_non_safety_bargaining_units,Police (public safety) — collective bargaining-related pay plan references,Not specified in snippet (implied as collective bargaining agreement covering police roles),2017/18 (budget text references pay plan based on Collective Bargaining Agreement),2016-10-01 (inferred,2018-09-30 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Alvin, TX) — affirmative",overlaps target window (2014-2024) — affirmative,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Alvin,TX,South,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2017/18 (budget text references pay plan based on Collective Bargaining Agreement),head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.182; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-5f6b68ee8bad5f3dd1cc,TS4L-7c350c5dc3843b6c78ca,lane_2,tier_c,verification_ready_medium,https://perb.ny.gov/town-warwick-and-warwick-pba-inc,"PERB: Town of Warwick and Warwick PBA, Inc. (Compulsory Interest Arbitration Award listing/PDF)",Warwick,NY,Northeast,safety_and_non_safety_bargaining_units,police (public safety),"Warwick PBA, Inc.",2014-2018 (indexed as such by PERB; case received 7/17/2015; Case Number: IA2014-008),2014,2018,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same municipality name match (Warwick, NY)",overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Warwick,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (indexed as such by PERB; case received 7/17/2015; Case Number: IA2014-008),head_http_200,2026-07-27T12:57:06Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.123; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-2ceee5c7dbb63956d194,TS4L-830287413b5095cfdc50,lane_2,tier_c,verification_ready_low,https://www.legis.state.pa.us/WU01/LI/TR/Transcripts/2014_0101_0004_TSTMNY.pdf,PA General Assembly Legislative Transcript (Testimony by ...; mentions Lower Paxton Township police arbitration award),Lower Paxton,PA,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Lower Paxton Township police bargaining unit / police union (exact name not confirmed from lead snippet),Reference to prior arbitration award (year not confirmed within lead snippet; appears discussed in 2014 testimony),,,cba_or_arbitration_award_or_factfinding_or_impasse_record (legislative testimony referencing arbitration award context),strike_or_no_strike_constraint,Lower Paxton (municipality match indicated by lead text snippet),target_window_not_yet_confirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,Lower Paxton,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record (legislative testimony referencing arbitration award context),Reference to prior arbitration award (year not confirmed within lead snippet; appears discussed in 2014 testimony),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.223; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
