extracted_text_id,retained_source_id,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes
TXT378-35e112aa65dabf99a815,RS556-ffde92bf7296de99f206,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-35e112aa65dabf99a815.txt,820a4b6e7a5b6cb0d88ad90c1e8d36cd7d215ba428dc2ce2cbe7bb4f9f8fd9a8,4604
TXT378-6f5cece9a2512d698ad5,RS556-03b9aea497cfe9801f55,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-6f5cece9a2512d698ad5.txt,12b8c3e7cb92add30f4dbf60c5142504a39a9e9eb08be56263345b27d6e69fd0,1694
TXT378-71ce29bbb8f06b76bca7,RS556-0f46bd04b90f52d28778,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-71ce29bbb8f06b76bca7.txt,89efd7034d6dfce0e1cdefe8325e905d4bbcab821419feecd456d298f73250e6,2142
TXT378-b8169d7fea16437adca2,RS556-109810e3150ac0eed8bf,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-b8169d7fea16437adca2.txt,bf17680ab38c75e1c0ad429e3b3b72d65c1e93a5622de7387bca721fb1913208,5704
TXT378-2d43c053612019d30daa,RS556-3731b17595db7f1becc2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2d43c053612019d30daa.txt,3b37a89593b69f5bb7a457756106459355a5aaab05f3e25dac28fb9e92cad28c,859
TXT378-b84120cde74708b16057,RS556-460736a8765ee47a0d25,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-b84120cde74708b16057.txt,2a278395f4e67dc490c7c30beaac723ba8e06304e1093d042993077d8ab0a385,7141
TXT378-7fd651908d2b0f7367a4,RS556-55f432e985f02dde0b8c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-7fd651908d2b0f7367a4.txt,2d8c1db5d8d0c5b2920ce8efebbd07d0c00a7c85b14cf55fb23461f83f45de58,1114
TXT378-73a945284ae67db80290,RS556-57f95514fb7f44481804,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-73a945284ae67db80290.txt,ccf32a9ae5caaeef35ea1a9a18cc555955b8217ddbf1d94962eed71ed9195b7e,2961
TXT378-7af134ef6ae5a113fb88,RS556-5e49649bafb78faa3830,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-7af134ef6ae5a113fb88.txt,436de0a6bc801c7a9ef0b80c7122a4a065a19b52da8b11116b73a2bca4314742,9549
TXT378-a656f03b561c8081eb0e,RS556-841760f18ae714a4627c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-a656f03b561c8081eb0e.txt,f1423b827e69fd4fc8c4d4ed5312da407f5e851373ebf9b9a34c35844823b433,3636
TXT378-3ce2fdee1c221d6d11dc,RS556-874d9086c5649eb37d4a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3ce2fdee1c221d6d11dc.txt,f5a7b53437e6d18939cc902ec433f779b8310f4ee4573d0a362386cf05e10e1a,1453
TXT378-63fe652efe92a2afe94d,RS556-8af10c0b9c493977d255,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-63fe652efe92a2afe94d.txt,75fa335a19ee5b7f4d1312c0905d0e5d7a70717637bbc8452660e5dfd0fbcd5f,3772
TXT378-2b3f7916e9412ee74c5e,RS556-c05a1832f80245194f16,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2b3f7916e9412ee74c5e.txt,964e5e8ed662a9d6c4c87dec03822fefe7cefef851f5d9ee3e44b43fa51e2ead,2392
TXT378-eb452aa799b66e2a4b61,RS556-18ba642c6783b35bf143,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-eb452aa799b66e2a4b61.txt,cf16a6707f6044b021f90897f088df9c78396c237bd5c87ddc9d825bf7b7b6db,3039
TXT378-974bf82b8b632b52e519,RS556-1c58bc750a01772a517c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-974bf82b8b632b52e519.txt,b4b7a0a7edd2fdc4befe78b925310f7b1a617417a34b5a85d2802e6ac4af238f,15446
TXT378-39e4e4cfad2cd0bc567e,RS556-29194719c93d93f4dec7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-39e4e4cfad2cd0bc567e.txt,b5482b7179766a702b2df91b8f74a558b6b6ec42de16d16773d8453e93845d36,1705
TXT378-d2f2801c91922fe5df49,RS556-342d8a81008f9f54c99a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-d2f2801c91922fe5df49.txt,69039c4199ccda80e2a6d8ed1138ffe80345e275e0014274ce67bfbe58448bca,2698
TXT378-824de788e794d4ac4cb2,RS556-3fa77bbb2094f7f176f6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-824de788e794d4ac4cb2.txt,dccd9f70df029ac15b97b8e80016445dcbfa1f999a0b2a2d7b9938580c33d642,2388
TXT378-77289732ea0177ea16f1,RS556-63a66fadb95d2c4dd509,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-77289732ea0177ea16f1.txt,311c7752adae48d13a37a1d0af375091f7b89542c6e059916b39db44e9ffd2fa,3419
TXT378-4672c3d460342aae9b68,RS556-65862cffb7a6738252f7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-4672c3d460342aae9b68.txt,c08f968598ce45b66d8305acb2a8df1cff311f9ff8e095839f80e620d337fd3b,4465
TXT378-3fc37d962c63a0e277ee,RS556-e5d5e9394b7be64679ba,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3fc37d962c63a0e277ee.txt,64ff2a22b4d1eb56488b76774d514fdf22033a6458490cfc035d35885e405f0c,3579
