missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed
EXTMISS-e59f2f83832016059e10420d,Cheektowaga,NY,2024,unclear,unclear,across_the_board_raise,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-88b0767941babdf3c5b32abc,Cheektowaga,NY,2024,unclear,unclear,across_the_board_raise,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-484515cff7adf0cd8c7ee2b9,Cheektowaga,NY,2024,unclear,unclear,across_the_board_raise,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-5429a142edb9ab474220b121,Cheektowaga,NY,2024,unclear,unclear,across_the_board_raise,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-89c5c93f8021b5532b3b0979,Cheektowaga,NY,2024,unclear,unclear,across_the_board_raise,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-693413513c8a40cd953b3072,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-dbac133ada8e9b9d97583d8a,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-e59f2f83832016059e10420d,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-88b0767941babdf3c5b32abc,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-484515cff7adf0cd8c7ee2b9,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-5429a142edb9ab474220b121,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-89c5c93f8021b5532b3b0979,Cheektowaga,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheektowaga NY 2024 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-824ee0434b1ba4cfd3a95f79,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-6e2635334c25d3482d178836,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police authorized positions,municipality|state|cycle|side|role,false
EXTMISS-ee081b9918f1fb9794fa5f7a,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police applicant counts,municipality|state|cycle|side|role,false
EXTMISS-69c7238b3a03e525cd75e91c,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police employee tenure,municipality|state|cycle|side|role,false
EXTMISS-c2d1b5ef10fe9ed3b152e373,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-5c1208a97b666bc024331027,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police pension contributions,municipality|state|cycle|side|role,false
EXTMISS-1d6c543ce9e82a8518f64973,Cheltenham,PA,2022,police,police,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Cheltenham PA 2022 police authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-890acc6a15f5dfeba95ed24c,Chenango,NY,2024,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Chenango NY 2024 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-7c14b84a4a2a7dad187a7ca4,Chenango,NY,2024,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Chenango NY 2024 unclear authorized positions,municipality|state|cycle|side|role,false
