implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-06b1fd8cbc4be1c6539cbb97,Bloomfield charter,MI,Midwest,,,2026,2026,2026,retroactivity_implementation,benefit_cost_change,non_safety,non_safety,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,3,0,"(see attachment C) Effective January 1, 2026, dental benefits will be offered","Bloomfield charter, Michigan, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-4e7f3b5c1db8ce445844efab"",""WCM-e894cfe2a2659a901edea553"",""WCM-fa6d3ffde89ffa5183d93882""]"
IMPEVT-b50679364fc52d04eb45bb7b,Bloomfield charter,MI,Midwest,,,2026,2026,2026,retroactivity_implementation,benefit_cost_change,police,police,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,2,6,1,"Effective August 17, 2006: The Township shall continue health insurance","Bloomfield charter, Michigan, Police Officers Labor Council (POLC) Contract - January 1, 2026 to December 31, 2028 (signed with attachments), collective bargaining agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-2c63cf5bd02a52653703aa68"",""WCM-57154db58bdbbc0977717578"",""WCM-6827721df9f75840c7204145"",""WCM-8ccf2c4d07f2ea1026e771a5"",""WCM-8ee6e17489e46ec457ddf049"",""WCM-e1f32050b2ec68b8c77fa7e7""]"
IMPEVT-3eec081b57ee9994bbd6786e,Boyne City,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-000393,,,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,1,0,Wage Rates Effective April 1 of:,"Boyne City, Michigan, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-97c0a1d46b106aeee3087b09""]"
IMPEVT-eeb308de73e7a59521e193eb,Brighton,MI,Midwest,,,2020,2020,2020,retroactivity_implementation,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,3,0,"732.000 HCSP Effective April 1, 2020, the Township established a Health Care","Brighton, Michigan, Budget Or Pay Plan, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-482af72912f776ed2c483121"",""WCM-d61da3fe1d8512d9f55d0863"",""WCM-fa0909d40252ea63d495f99b""]"
IMPEVT-c141a620ba87f384be4345c8,Brooklyn,MI,Midwest,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"effective April 30, 2022.","Brooklyn, Michigan, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-0cfe5068a4d0042743d58c4e""]"
IMPEVT-18c950e34cdbc1dc473afa93,Brownstown charter,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-005363,,,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,1,0,22.9: Employees who work the 12 hour shift shall receive time and one-half (1 V2) rate of their,"Brownstown charter, Michigan, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-86b1ec7a7765b26783f3554a""]"
IMPEVT-2f88294143e97ee7571b6328,Brownstown charter,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-005363,,,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,Wages and pension willbe paid retroactive to 1/1/97 on allhours compensated.,"Brownstown charter, Michigan, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-485d323464d6f14fc2caf148""]"
IMPEVT-a129742f31765f981091eafb,Buchanan,MI,Midwest,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective July 1, 2021","Buchanan, Michigan, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-5a931dd47a9cc3c98fe47692""]"
IMPEVT-811285e914e3ca80f1ac9b40,Buchanan,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-007881,,,non_base_compensation,stipend_or_premium,unclear,unclear,implemented,unclear,recurring_non_base,stipend_or_premium,stipend,1,1,0,Water operators shall receive a set “call-in stipend” of two (2) hours pay per week,"Buchanan, Michigan, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-baaa6648c874a121780e6788""]"
IMPEVT-df1e8421ef01dce02534b804,Burt,MI,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,annual_salary,1,2,0,"Supervisor X $ 21,700.00 Annual Base - Gross Salary to be $27,400 effective 04/01/2019","Burt, Michigan, Wage Schedule, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-47d543c19caefcfa2dfb3235"",""WCM-adc0a7e029b58845113488ed""]"
IMPEVT-2f2f0da5d63827bcbe0efaa7,Burt,MI,Midwest,,,2019,2019,2019,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,annual_salary,1,2,0,"Supervisor X $ 21,700.00 Annual Base - Gross Salary to be $27,400 effective 04/01/2019","Burt, Michigan, Wage Schedule, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-1b92bc584d0b11ab99ca074e"",""WCM-ea930dca1fdeb260104b8b7c""]"
IMPEVT-ccb1a72272f9fcc4d04b19c3,Carrollton,MI,Midwest,,,2023,2023,2023,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,unknown,1,1,0,"Rivette reported that Chris Weichec had resigned from the Fire Department effective March 10,","Carrollton, Michigan, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-5550de8e45d62c918faae773""]"
IMPEVT-2b7d8b32708cc295201768d5,Carrollton,MI,Midwest,,,2023,2023,2023,non_base_compensation,other,unclear,unclear,implemented,upward,unclear_duration,other,unknown,1,1,0,"It was moved by Abney and supported by Thurston to approve the following increases effective April 1, 2023:","Carrollton, Michigan, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-3928d1da81c3d4975d7e2acd""]"
IMPEVT-0d0a58c9bdf2d36e4f9a1b82,Cassopolis,MI,Midwest,,,2016,2016,2016,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,percentage,1,1,0,"1.5% wage retroactive to April 1, 2016","Cassopolis, Michigan, Memorandum Of Understanding, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-23f0bb9077edad6da5b1ecf6""]"
IMPEVT-61afa492cbf32adb5202f625,Cassopolis,MI,Midwest,,,2017,2017,2017,retroactivity_implementation,base_wage,police,police,implemented,upward,recurring_base,base_wage,hourly,1,2,0,"$.50 per hour wage increase effective July 1, 2017;","Cassopolis, Michigan, Memorandum Of Understanding, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-23bcd00a507441f6a0d93c68"",""WCM-60de016fb86942c447b04619""]"
IMPEVT-f2e5a7de46cd6ddeeaa50a06,Center Line,MI,Midwest,,,undated-source-CBSRD-20260728-866a717685765606272b,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Center Line, Michigan, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-bf4d2d1673b3844eceff669d""]"
IMPEVT-776f04b3b716790ac29f471b,Chesaning,MI,Midwest,,,2021,2021,2021,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,funded by fiscal year 2030 if these changes were adopted and implemented by fiscal year 2021.,"Chesaning, Michigan, Council Packet Or Minutes, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-046740bfe41ac5cde82c0d04""]"
IMPEVT-884c00d724bb266f3ed59eee,Chesaning,MI,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective 3-1-2012 all new hres are placed in the MERS defined contribution plan outlined here: C-i New, FAC 5, 10-year vesting","Chesaning, Michigan, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-a3a99ccdd1c231b392e70adc""]"
IMPEVT-fb13a0fcea73aa352b6f4bee,Clayton charter,MI,Midwest,,,2025,2025,2025,across_the_board_raise,step_progression,police,police,implemented,upward,scheduled_step,step_progression,hourly,1,1,0,"Hourly Wage. Police Officer Effective Step April 1, 2025 Start $26.68","Clayton charter, Michigan, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-50125c9dc2394f98fb5b90a0""]"
IMPEVT-f69bd518320059eb6bc4bc83,Clayton charter,MI,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective April 1, 2025 to October 31, 2026","Clayton charter, Michigan, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-320611359b564166e158fae0"",""WCM-390853fa7e721c54058d6825"",""WCM-3b75141d9761ff851e54efae""]"
IMPEVT-f028f8af0d8d809c7ab4ad09,Corunna,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-005375,,,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"The Letter of Understanding will be effective January 19, 1999 and continue through the duration","Corunna, Michigan, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0c3351ca0785dc1abcf49c93"",""WCM-3c4e318d6e07efbb6fec2ad7""]"
IMPEVT-716d7e8f0a4e00743a217419,Covert,MI,Midwest,,,2026,2026,2026,market_recruitment_retention,retroactive_pay,non_safety,non_safety,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"FOIA/Admin position, effective retroactively to the date of hire, as presented.","Covert, Michigan, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-b9592dcc0eeff097e2f16614""]"
IMPEVT-c4ecbdcf7274b6fc158e8652,DeWitt charter,MI,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,2,4,1,"Effective January 1, 2024 to December 31, 2026","DeWitt charter, Michigan, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-5fe4ff7760c16bdd266c440a"",""WCM-82a674cb4157020a3c937072"",""WCM-b0dbbdf4d5c0043cc4dd4635"",""WCM-dd2ebad4d9d443285838d532""]"
IMPEVT-2188f859cb2caef615b94253,DeWitt charter,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-000398,,,non_base_compensation,lump_sum,police,police,implemented,upward,one_time_lump_sum,lump_sum,lump_sum,1,1,0,"termination of employment, employees shall receive a prorated payout of the holiday lump sum payment based on the number of full months worked in the calendar year.","DeWitt charter, Michigan, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-51e04f97058eb1bc8b31e04b""]"
IMPEVT-cf3cbaba07f15887a045cc6f,Delta charter,MI,Midwest,,,2019,2019,2019,retroactivity_implementation,mechanism_only,fire,fire,implemented,unclear,not_applicable,mechanism_only,percentage,1,1,0,"E-2 (Bridged for all members to 0% effective January 1, 2019)","Delta charter, Michigan, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-887d6eb11c1d5d4ed9c78a89""]"
IMPEVT-973a946709688bf8f4194395,East Jordan,MI,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Effective July 1, 2024, through June 30, 2027","East Jordan, Michigan, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-b6e4907902eb747538b80cea"",""WCM-d583bff4259ce7e3ded4a90d""]"
IMPEVT-1fab9f70c99fa01d7b9285a9,East Jordan,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-005384,,,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective April1, 1998 through June 30, 2001","East Jordan, Michigan, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-108da76270f0f17bef90f5d7"",""WCM-1dc7dd7d3df41368c05efeb3"",""WCM-c458500447a4711190f5bf3d""]"
IMPEVT-37a08b38cbfc3050adb0e79e,East Jordan,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-005385,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective July 1, 202, through June 30, 2027","East Jordan, Michigan, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-e4e30fecc38540e8a91384e4""]"
IMPEVT-8828dfe81b8e71653689ecf3,Egelston,MI,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"​5.​ ​Resignation: Resignation letter from Clerk Joan Raap effective June 25, 2026 received.​","Egelston, Michigan, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-24eee1881da9d348481698e2"",""WCM-532865d69c30f259aea81ef3""]"
IMPEVT-495d1a114d8f68f78443b08e,Elk,MI,Midwest,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,1,0,"Enforcement Officer at a rate of $25/hour effective as of January 10, 2024, J.","Elk, Michigan, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-1756b7982e27e35ae3714410""]"
IMPEVT-c01d977664d7afa911d55bcd,Ellsworth,MI,Midwest,,,2022,2022,2022,cola_cpi_indexing,cola_or_indexing,police,police,implemented,upward,percentage_adjustment,cola_or_indexing,annual_salary,1,1,0,"Motion by Boss, McCallum to approve the following wage increases for 2022-2023 year.Tex Drenth, Village employees, Police and Treasurer will receive a 6% increase. The clerk will receive a $2,000.00 annual increase. The zoning administrator and the on-call person for the water department will remain the same. CARRIED 6-0","Ellsworth, Michigan, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-e8167180c6ba5345dba9e9b8""]"
IMPEVT-cad411f41d0eb78c741d411a,Emmett,MI,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,1,0,"allocated and authorize said budgets, salaries, and hourly pay rates to become effective April 1, 2025.","Emmett, Michigan, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-8e09e85817fabb65a55a0b3e""]"
IMPEVT-2c2a3e7b048f3b607a7ffee9,Empire,MI,Midwest,,,2020,2020,2020,market_recruitment_retention,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective Date: This policy shall become effective on March 21, 2006.","Empire, Michigan, Personnel Policy, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-9a856bfd1391ed5d26db3834""]"
IMPEVT-a5034a4bef093fe245c71db8,Estral Beach,MI,Midwest,,,undated-source-BRMGRS-20260802-3f2ceb706d3194fad2ee2343,,,non_base_compensation,overtime,unclear,unclear,formally_adopted,upward,recurring_non_base,overtime,unknown,1,2,0,Overtime will be approved by the Work Director and Village President /,"Estral Beach, Michigan, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-400f2d794036117b764f41d6"",""WCM-eae2aa7068f727e2d2572d7a""]"
IMPEVT-a48618ee24956d24c7c5153e,Evart,MI,Midwest,,,2022,2022,2022,non_base_compensation,longevity,police,police,implemented,unclear,recurring_non_base,longevity,unknown,1,2,0,"Full time officers will receive longevity pay, based on the following years of service, to","Evart, Michigan, Collective Bargaining Agreement, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-9aebfb607c0535eaa243ee5c"",""WCM-e1f19b9bbada5bd9821a2f41""]"
IMPEVT-8c6465b6f6e2c698093822c4,Filer charter,MI,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"effective December 1, 2025.","Filer charter, Michigan, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-541c4c7d23a9a63aabde316a""]"
IMPEVT-dec213fde31d9f85849a8d6c,Filer charter,MI,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,1,0,"Motion by Walker, seconded by Stege to approve a 3 percent wage increase effective February 1, 2026 for","Filer charter, Michigan, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-64b1356f041f3df67176d6c0""]"
IMPEVT-b688c0f99b52e456a88946ad,Flint charter,MI,Midwest,,,undated-source-B4X2500LIVE-20260729-007905,,,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,4,0,"Effective January 1, 1998 through December 31, 2001","Flint charter, Michigan, FLINT TOWNSHIP/POAM — AGREEMENT (between the Charter Township of Flint and Police Officers Association of Michigan), collective bargaining agreement, § FLINT TOWNSHIP/POAM.",high,implementation_event_ready,missing_not_validated,"[""WCM-011e3b99eae1634ebb2b3209"",""WCM-593bba9de21599deab33f0bf"",""WCM-7d8c6e72a63433527838062b"",""WCM-bf6ca6ce9d096c09f306fe7f""]"
IMPEVT-3aa6208ea0590d0dfecf079e,Fort Gratiot charter,MI,Midwest,,,2026,2026,2026,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,1,0,"(b) The following is the wage schedule effective January 1, 2026.","Fort Gratiot charter, Michigan, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-a42680d54a720c8e3ab78ceb""]"
IMPEVT-aa91ca041de5c9ea570a1b35,Frankenmuth,MI,Midwest,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,3,0,effective December 2024 to December 2026.,"Frankenmuth, Michigan, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-29bdb0e5a785eea40d8bd419"",""WCM-69c2ad0f078b9728ad78b0c9"",""WCM-a7c35e862ab8089fd1af1eb8""]"
