candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-87d33c412bbd96cdddcf,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.oak-park.us/files/assets/oakpark/v/1/human-resources/collective-bargaining-agreements/fop-police-officers-cba-1.1.24-12.31.26.pdf,FOP - Patrol Officers CBA (Village of Oak Park) 1/1/2024–12/31/2026,Oak Park,IL,Midwest,safety_and_non_safety_bargaining_units,Police,FOP Lodge 8 - Patrol Officers,1/1/2024–12/31/2026 (as indicated by file name),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Oak Park, IL (matches by municipality in document context/host site)",Overlaps expected window (starts 2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.177; identity_score=0; final_locator_hash=38552eab1b76b5d454ec; no body or raw headers retained.
TS4L-a07f1e0042376e096a7c,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.naperville.il.us/globalassets/media/hr-documents/collective-bargaining-agreements/iaff-cba-2020-2024-final-signed.pdf,IAFF CBA 2020-2024 (final signed) — City of Naperville and IAFF Local 4302 Professional Firefighters,Naperville,IL,Midwest,safety_and_non_safety_bargaining_units,Safety (Firefighters / IAFF),IAFF Local 4302 Professional Firefighters,"January 1, 2020 – December 31, 2024",2020-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Naperville city match,Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.261; identity_score=0; final_locator_hash=4f1614423180040d03ba; no body or raw headers retained.
TS4L-bb10807aced7b2fff324,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.naperville.il.us/globalassets/media/hr-documents/collective-bargaining-agreements/il-fop-telecommunicators-jan-1-2021---dec-31-2025.pdf,IL FOP Telecommunicators CBA 2021-2025 — City of Naperville and Illinois Fraternal Order of Police Labor Council / Naperville Telecommunicators,Naperville,IL,Midwest,safety_and_non_safety_bargaining_units,Non-safety (Telecommunicators / dispatch communications),IL FOP Labor Council / Naperville Telecommunicators,"January 1, 2021 – December 31, 2025",2021-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Naperville city match,Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Naperville,IL,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"January 1, 2021 – December 31, 2025",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.215; identity_score=13; final_locator_hash=3b748085525d1e1530c5; no body or raw headers retained.
TS4L-eab86bd010301eca80d7,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.oak-park.us/files/assets/oakpark/v/1/human-resources/collective-bargaining-agreements/cso-cba_1.1.24-12.31.26.pdf,CSO CBA (Village of Oak Park) 1/1/2024–12/31/2026,Oak Park,IL,Midwest,safety_and_non_safety_bargaining_units,Police / Community Service Officers,FOP Labor Council - Community Service Officers (CSO),1/1/2024–12/31/2026 (as indicated by file name),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Oak Park, IL (matches by municipality in document context/host site)",Overlaps expected window (starts 2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.177; identity_score=0; final_locator_hash=2c608a29e224baeb553c; no body or raw headers retained.
TS4L-6765c128bae5e0d678b2,lane_1,tier_c,verification_ready_medium,159,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://totalrewards.memphistn.gov/wp-content/uploads/2022/07/CoM_PayPlan_2023-Compensation.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2023-Compensation (effective July 1, 2022)",Memphis,TN,South,non_safety_comparator,City compensation pay plan classifications (includes AFSCME Local 1733 references in document),AFSCME Local 1733 (referenced within pay plan document),"Effective July 1, 2022 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (City of Memphis, TN)","overlaps requested period (effective July 1, 2022)",unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.245; identity_score=0; final_locator_hash=213eedbf55ee63ff52a8; no body or raw headers retained.
TS4L-e6a9f2ef3984c4b25db0,lane_1,tier_c,verification_ready_medium,159,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://totalrewards.memphistn.gov/wp-content/uploads/2023/07/CoM_PayPlan_2024_Digital-1.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2024_Digital (effective July 1, 2023) (AFSCME Local 1733 shown)",Memphis,TN,South,non_safety_comparator,Clerical / general municipal bargaining classifications (AFSCME Local 1733 pay plan table),AFSCME Local 1733,"Effective July 1, 2023 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (City of Memphis, TN)",overlaps requested period (via effective date in 2023 within 2022-2025 window),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.246; identity_score=0; final_locator_hash=1840b16d372359d22634; no body or raw headers retained.
TS4L-7232d115dc689dcf0f00,lane_1,tier_c,verification_ready_medium,157,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://sandulligrace.com/wp-content/uploads/2016/02/Arbitration-Award.pdf,"Arbitration Award (Braintree Police Officers Association Local 365 v. Town of Braintree) — Issued January 20, 2016",Braintree Town,MA,Northeast,non_safety_comparator,Police bargaining unit (Community Service Officer / CSO context referenced),Braintree Police Officers Association Local 365,"Issued January 20, 2016 (CBA referenced; full contract term not reproduced in lead snippet)",2013,2016,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlap_expected_2013_2016,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Braintree Town,MA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Issued January 20, 2016 (CBA referenced; full contract term not reproduced in lead snippet)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.17; identity_score=13; final_locator_hash=32c49686fac5f2b916a4; no body or raw headers retained.
TS4L-061275e55166380a5524,lane_1,tier_c,verification_ready_medium,156,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://lackawannany.gov/wp-content/uploads/2018/03/2013-CM.pdf,Lackawanna City Council meeting materials (2013 CM) — includes “Non Bargaining Unit Veto” referencing Chapter 36-19: Wage Schedule and Classification,Lackawanna,NY,Northeast,non_safety_comparator,Non-bargaining-unit employees (non-safety comparator group),Non-Bargaining-Unit Employees (referenced via Chapter 36-19),2013 City Council communications referencing Chapter 36-19 wage schedule/classification (context around non-bargaining-unit wage schedule changes),2009-08-01,2017-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Lackawanna, NY)",inferred overlap with 8/1/2009–7/31/2017 as a mid-cycle amendment/context lead,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lackawanna,NY,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2013 City Council communications referencing Chapter 36-19 wage schedule/classification (context around non-bargaining-unit wage schedule changes),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.104; identity_score=13; final_locator_hash=523b7faf6542e8552f13; no body or raw headers retained.
TS4L-9e63c8dff2db502fdaa2,lane_1,tier_c,verification_ready_medium,156,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.sanantonio.gov/Portals/0/Files/EmployeeInformation/Compensation/PayPlan_FY24.pdf,City of San Antonio Pay Plan FY 2024 (effective 07/01/24),San Antonio,TX,South,non_safety_comparator,civilian city employees (job classes / pay ranges),,FY 2024,2024-07-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_lead,overlaps_2024_2027_partially,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,San Antonio,TX,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,FY 2024,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.852; identity_score=11; final_locator_hash=83491f7504275d9db296; no body or raw headers retained.
TS4L-51a26e436b719aff140c,lane_1,tier_c,verification_ready_medium,153,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecode360.com/WO4046/laws/LF1380777.pdf,Borough of Woodland Park ordinance PDF listing White Collar collective bargaining annual salaries (Ordinance 21-07) for IBEW Local 1158,Woodland Park,NJ,Northeast,non_safety_comparator,"White-collar / clerical-type municipal positions (e.g., administrative clerk, records clerk, municipal court administrator, etc., as listed)","International Brotherhood of Electrical Workers A.F.L.–C.I.O., Union Local #1158 (White Collar)","Years 2021, 2022, 2023, 2024 and 2025 (as stated for Ordinance 21-07)",2021,2025,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,unknown,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.068; identity_score=0; final_locator_hash=7dfd85c8d2cda87a0fbb; no body or raw headers retained.
TS4L-931d14c9e2fcabf73509,lane_1,tier_c,verification_ready_medium,152,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://missouricitytx.civicweb.net/document/279990/Consideration%20and%20Possible%20Action%20-%20Second%20and%20.pdf?handle=A66BE8367EB642BBA13E7BC8A0186676,"Memo - 24-285 — Consideration and Possible Action (Second and Final Reading): Ordinance adopting a new pay plan for non-exempt personnel and exempt personnel (excluding civil service Fire/Police and appointed employees) [supporting material: 2024.04.08 Pay Adjustment Ordinance (Non-civil service), Non Civil-Service May 2024v2]",Missouri City,TX,South,non_safety_comparator,non_safety_comparator,,"Effective May 5, 2024 (pay plan update for non-civil service)",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Missouri City, TX","Overlaps (Aug 1, 2023–Sep 30, 2024) via May 5, 2024 effective date",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.163; identity_score=11; final_locator_hash=f844e3cc3862849ba4a2; no body or raw headers retained.
TS4L-9b83962d07f5d64b9ef5,lane_1,tier_c,verification_ready_medium,152,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms3.revize.com/revize/allentx/Images/Documents/Departments/Human%20Resources/Compensation/General%20Employee%20Pay%20Plan.pdf,City of Allen — FY2025 General Pay Plan (General Employee Pay Plan),Allen,TX,South,non_safety_comparator,General employees (non-safety comparator wage schedule),,"Effective: October 5, 2024 (end date not shown in search snippet)",2024-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city,partial_overlap_possible,unavailable,head_http_404,,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.154; identity_score=0; final_locator_hash=c4c09bbe598e0e1cccf3; no body or raw headers retained.
TS4L-d0e2e662bbf9ec13840d,lane_1,tier_c,verification_ready_medium,152,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ia2009-023-award-11-29-11.pdf,PERB interest arbitration award (City of Peekskill) referencing Local 456 wage schedule for 2006–2010 (includes 2009–2010 years),Peekskill,NY,Northeast,non_safety_comparator,"White-collar and blue-collar employees (Local 456, International Brotherhood of Teamsters, Chauffeurs, Warehousemen and Helpers of America)",Local 456 (IBT) — Warehousemen and Helpers of America (White Collar employees) / Local 456 (agent for Blue Collar employees),"Includes January 1, 2006 through December 31, 2009 (and indicates agreement running to 2010); relevant overlap with 2009–2010 target years",2006-01-01,2010-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Peekskill,NY,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Includes January 1, 2006 through December 31, 2009 (and indicates agreement running to 2010); relevant overlap with 2009–2010 target years",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.241; identity_score=13; final_locator_hash=0f510024a7e2e95ad951; no body or raw headers retained.
