state,municipality,derived_region,unit_type,contract_or_document_period,queue_count,verified_source_lead_count,mechanism_families,coverage_status
TX,Hewitt,South,safety_and_non_safety_compensation_units,Annual Budget FY 2023-2024,2,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Hewitt,South,safety_and_non_safety_compensation_units,Annual Budget FY 2024-2025,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Hidalgo,South,safety_and_non_safety_compensation_units,Chapter 8 (Policies and Procedures); labeled final CCP chapter document (112018),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Hidalgo,South,safety_and_non_safety_compensation_units,"Effective January 1, 2024 (Law Enforcement Pay Plan - Salary Table)",1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Hidalgo,South,safety_and_non_safety_compensation_units,Salary schedules (multiple years/tables available; includes Law Enforcement Step and Grade Pay Plan),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Horizon City,South,non_safety_municipal_units,FY2016 Operating Budget,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Horizon City,South,non_safety_municipal_units,FY2021 Operating Budget,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Jacksonville,South,safety_and_non_safety_compensation_units,2014-2024 target window (study solicitation; specific term not shown in lead snippet),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Kerrville,South,non_safety_municipal_units,FY2022 (approved budget document),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Kerrville,South,non_safety_municipal_units,FY2023 (approved budget document),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Kerrville,South,non_safety_municipal_units,FY2024 (approved budget document),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,La Marque,South,non_safety_municipal_units,Fiscal Year 2016-2017,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,La Marque,South,non_safety_municipal_units,Fiscal Year 2018-2019,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,La Marque,South,non_safety_municipal_units,Fiscal Year 2019-2020,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Lakeway,South,non_safety_municipal_units,FY2019/FY2020 pay plan implementation context; mechanism includes annual COLA and merit distribution (effective references to 10/1 and merit/anniversary timing),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Lakeway,South,non_safety_municipal_units,"Not explicitly stated in locator/snippet; appears to describe the adopted salary schedule mechanics (ranges, steps, midpoint/step gaps, step increment rate)",1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Lewisville,South,non_safety_comparator,Current fiscal year pay plans (includes broadband/salary by agreement link targets),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Lewisville,South,non_safety_comparator,FY 2025-2026 (effective 10/01/2025; updated 03/12/2026),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Live Oak,South,safety_and_non_safety_compensation_units,2018/19 (Approved Budget),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Live Oak,South,safety_and_non_safety_compensation_units,2023/24 (Approved Budget),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Lockhart,South,safety_and_non_safety_compensation_units,Ordinance discussion (step pay plan revision) tied to classification changes and personnel rank adjustments (within 2018 council packet),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Lufkin,South,safety_and_non_safety_bargaining_units,"Effective Oct 1, 2022 through Sep 30, 2024",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
TX,Manor,South,non_safety_municipal_units,FY 2018-2019,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Manor,South,non_safety_municipal_units,Unspecified (handbook section; contains explicit compensation mechanisms),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Marshall,South,non_safety_municipal_units,2018 Budget (PDF) — fiscal year budget document (exact FY label TBD),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Marshall,South,non_safety_municipal_units,"2024 ANNUAL BUDGET (PDF) — City of Marshall, Texas (Version 1 indicates 1/26/2024 draft timing)",1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Mercedes,South,safety_and_non_safety_compensation_units,2024-07-13 meeting minutes (exact compensation schedule contents not extracted),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Mineral Wells,South,safety_and_non_safety_compensation_units,Fiscal Year 2015-2016,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Mineral Wells,South,safety_and_non_safety_compensation_units,Fiscal Year 2017-2018,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Missouri City,South,non_safety_comparator,"2023 pay plan update for non-civil service (referenced in memo as May 7, 2023 effective in related agenda items)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Missouri City,South,non_safety_comparator,"Effective May 5, 2024 (civil service pay changes referenced in memo)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,Missouri City,South,non_safety_comparator,"Effective May 5, 2024 (pay plan update for non-civil service)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Palmview,South,safety_and_non_safety_compensation_units,FY24-25 (budget document labeled FY24-25),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Pampa,South,safety_and_non_safety_compensation_units,"2018-19 budget document; pay plan section states “Effective October 1, 2015” and “Revised Effective October 1, 2018” (as shown in the pay-plan table area)",1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Paris,South,non_safety_municipal_units,2015-2016 fiscal period (budget document),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Paris,South,non_safety_municipal_units,2017-2018 fiscal period (ordinance adopting budget),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Rosenberg,South,non_safety_comparator,"FY ended Sep 30, 2024 (ACFR 2024)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Saginaw,South,non_safety_municipal_units,FY 2022-2023 (budget highlights and pay plan/step increase proposals referenced in packet),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Saginaw,South,non_safety_municipal_units,FY 2024-2025 (proposed budget),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Saginaw,South,non_safety_municipal_units,Proposed pay plan / compensation philosophy effective date tied to resolution (document published for 2024 work plan; explicit mechanism language for annual COLA and step increases),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,San Antonio,South,non_safety_comparator,FY 2024,1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,San Antonio,South,non_safety_comparator,FY 2025,1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,San Antonio,South,non_safety_comparator,FY 2026,1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,San Benito,South,non_safety_municipal_units,"Approved May 15, 2018",1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,San Benito,South,non_safety_municipal_units,FY 2014-2015,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,San Marcos,South,non_safety_comparator,2025/2026 certificated salary schedule (effective date described on page/file),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,San Marcos,South,non_safety_comparator,"July 1, 2024 – June 30, 2026 (as indicated by source locator metadata)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,San Marcos,South,non_safety_comparator,"Two-year term beginning July 1, 2024 through June 30, 2026 (as referenced on the page)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,Seabrook,South,safety_and_non_safety_compensation_units,2014-2024 target window,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Seabrook,South,safety_and_non_safety_compensation_units,2023-24 (referenced via Police Compensation Plan 2023-24),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Seagoville,South,non_safety_municipal_units,FY 2014,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Seagoville,South,non_safety_municipal_units,FY 2019,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Seagoville,South,non_safety_municipal_units,FY 2020,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Texas City,South,non_safety_comparator,"October 1, 2024 through September 30, 2026",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,Texas City,South,non_safety_comparator,"October 1, 2024 through September 30, 2026 (per document title text/snippet)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Tomball,South,safety_and_non_safety_compensation_units,2023 (study scope/engagement materials),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Trophy Club,South,safety_and_non_safety_compensation_units,Approved 2/12/2024,1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Trophy Club,South,safety_and_non_safety_compensation_units,Approved 8/26/2024,1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Waco,South,non_safety_comparator,"2014–2015 extended through January 30, 2016",2,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Weslaco,South,non_safety_comparator,2019-2021,1,0,non_safety_constraint_signal,no_verified_tier_c_lead
UT,Cottonwood Heights,West,safety_and_non_safety_bargaining_units,2014-2024 target window,1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
UT,Cottonwood Heights,West,safety_and_non_safety_bargaining_units,Board packet dated 02/16/2021 (no specific CBA/arbitration period identified in locator),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
UT,Cottonwood Heights,West,safety_and_non_safety_bargaining_units,"Policy dated/“Policy distributed: December 7, 2022” (effective context not otherwise specified in locator)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
UT,Magna metro,West,safety_and_non_safety_bargaining_units,"June 1, 2023 through May 31, 2027",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
VA,Colonial Heights,South,non_safety_municipal_units,FY 2024 year-end update / compensation discussion (general employees pay adjustment referenced),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
VA,Front Royal,South,safety_and_non_safety_compensation_units,2014-2024 target window (handbook; publication/last-updated timing may fall inside or near the window),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VA,Manassas Park,South,safety_and_non_safety_compensation_units,FY 2017 budget deliberations (referenced in minutes),1,1,market_or_comparability_pressure,verified_locator_metadata_only
VA,Norfolk,South,non_safety_comparator,"FY 2021 (Effective July 1, 2020)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
VA,Portsmouth,South,non_safety_comparator,"2017 (agreement effective date stated as 1st day of April 2017, per document header)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
VA,Radford,South,safety_and_non_safety_compensation_units,"FY 2017 pay scale (attachment) / RFP dated Feb 1, 2017 (with addendum Feb 8, 2017 shown in related doc)",1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VA,Radford,South,safety_and_non_safety_compensation_units,"RFP #2017-HR-01 (Feb 1, 2017 issuance; addendum Feb 8, 2017 referenced in related attachment/doc)",1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VA,Vienna,South,safety_and_non_safety_compensation_units,2014-2024 target window,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VA,Vienna,South,safety_and_non_safety_compensation_units,FY 2022-2023,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VA,Waynesboro,South,non_safety_municipal_units,2014-2024 relevant governing code sections (period not confirmed here),1,1,fiscal_constraint_signal,verified_locator_metadata_only
VA,Waynesboro,South,non_safety_municipal_units,Fiscal year budgets within 2014-2024 window (specific FY period not selected here),1,1,fiscal_constraint_signal,verified_locator_metadata_only
VA,Williamsburg,South,safety_and_non_safety_compensation_units,FY 2018 (CAFR narrative about study implementation effects),1,1,market_or_comparability_pressure,verified_locator_metadata_only
VA,Williamsburg,South,safety_and_non_safety_compensation_units,FY 2018 budget (implementation year referenced),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
VT,Colchester,Northeast,non_safety_municipal_units,not specified in the search snippet; historical archive entry (likely within 2014–2024 window),1,1,fiscal_constraint_signal,verified_locator_metadata_only
VT,South Burlington,Northeast,non_safety_comparator,2021-2022 (from file title),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WA,Milton,West,non_safety_comparator,City budget mentions wage increases tied to a labor agreement (annualized; year-specific references),1,1,non_safety_constraint_signal,verified_locator_metadata_only
WA,Milton,West,non_safety_comparator,City budget references a 'new labor agreement' with wage increases for 2026 (year-specific),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WA,Tacoma,West,non_safety_comparator,"January 1, 2013 to December 31, 2016 (includes 2015-2016)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WA,Tacoma,West,non_safety_comparator,"January 1, 2015 to December 31, 2016",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WA,Tacoma,West,non_safety_comparator,"January 1, 2015 to December 31, 2018 (includes 2015-2016)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Beaver Dam,Midwest,non_safety_comparator,"Successor collective bargaining agreement covering negotiations after the prior agreement expired Dec. 31, 2004; successor bargaining described as 2005-06",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Beloit,Midwest,non_safety_comparator,"2023-2025 (Effective 1/1/2023; salary/wage appendix labeled 1/1/2023, 1/1/2024, 1/1/2025)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WI,Berlin,Midwest,non_safety_comparator,"Agreement expired June 30, 1989; negotiations covering 1989-1990 and 1990-1991 (per award summary context)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Berlin,Midwest,non_safety_comparator,Unknown from lead snippet (award document likely contains the contract period and any wage/salary schedule references),1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,De Pere,Midwest,non_safety_comparator,"January 1, 2024 through December 31, 2026 (plus renewal language)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WI,Edgerton,Midwest,non_safety_comparator,"Contract term stated in document (run from July 1, 1988 through June 30, 1999).",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Greenfield,Midwest,non_safety_comparator,2024-2026 (FY25-FY26 referenced in filename),1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Madison,Midwest,non_safety_comparator,"January 1, 2016 to December 31, 2016",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Madison,Midwest,non_safety_comparator,"January 1, 2017 to December 31, 2017",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Madison,Midwest,non_safety_comparator,"March 10, 2014 to December 31, 2018",1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Menasha,Midwest,non_safety_comparator,"January 1, 2019 – December 31, 2020",2,2,non_safety_constraint_signal,verified_locator_metadata_only
WI,Menomonee Falls,Midwest,non_safety_comparator,2023-2024,1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WI,Menomonee Falls,Midwest,non_safety_comparator,Mentions wage proposals across 2022-2025 and Menomonee Falls 2024 settlement (exact contract period not extracted here),1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Milwaukee,Midwest,non_safety_comparator,2018-2019 (document shown as “18-19” and includes effective pay-period language for 2019),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
WI,New Richmond,Midwest,non_safety_comparator,unclear,1,1,non_safety_constraint_signal,verified_locator_metadata_only
WI,Onalaska,Midwest,non_safety_comparator,2023-2025,2,0,non_safety_constraint_signal,no_verified_tier_c_lead
