candidate_id,lane_id,priority_tier,quality_label,target_mechanism_family,state,derived_region,unit_type,gap_priority_score,gap_priority_reason,selected_for_verification
TS4L-45683e6f813aef4e533e,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,NJ,Northeast,safety_and_non_safety_bargaining_units,104,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-46f50a3854e495b449e4,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NY,Northeast,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4887bdccc1bc953dd611,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-49bea01c4ac11bc891e6,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-4ab1c3d7e87b205b452b,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-4b1fa4866e880a524cd5,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-4ea4961e1edf7ce061ef,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NJ,Northeast,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-5043674c874e2b837be8,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,110,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-50f3c74996dc916e0a43,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MD,South,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-5772d5fd7ff50f1838c4,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5780c4e595c7543dcbab,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,verification_ready_medium,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-6185e3995bcbce1c0732,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-6375af52c3487b50aa1c,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-6457e802212d6d965f42,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-66c8ee2393d892d7abc1,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-675b4afecbe8a536f45b,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,112,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,true
TS4L-67a8cba493b05bc5df22,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-68d9967c322bec0b3847,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-6d40a086da8260ed165c,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MI,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-71e955950c051a65beb7,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-7226ac250f10ba303c36,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MD,South,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-76f0d161829af32809e4,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,FL,South,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-7b3ab5ef4ea6f8bca98c,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,IL,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-87d33c412bbd96cdddcf,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-884d261ed84a05a5f818,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MO,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-896cf0792ba2610264aa,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MN,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-8fe9ece34ee50f69c767,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MO,Midwest,non_safety_comparator,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-901947b009e2922b351a,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-90b7a45e065107e09e17,lane_3,tier_c,verification_ready_medium,fiscal_constraint_signal,OH,Midwest,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-923d2ee08a1529580dcd,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,WA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-938bac00d39fe02cf574,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MN,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-95bd6347aa8a51e4a10d,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NJ,Northeast,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-95c3234aee3c0632e94b,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MI,Midwest,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-9f63d0b39176f89990de,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,VA,South,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-a04b59111aac9792c671,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NJ,Northeast,non_safety_comparator,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-a07f1e0042376e096a7c,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-af192ca1fe8f8e134fa6,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,104,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-afac12154ba60a8f0440,lane_3,tier_c,verification_ready_medium,fiscal_constraint_signal,NH,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,true
TS4L-b56e6d5a673cee669605,lane_3,tier_c,verification_ready_medium,fiscal_constraint_signal,NJ,Northeast,non_safety_municipal_units,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-b81bf288c8cf9c8ed9d0,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,ID,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-b847a643a992c386f79b,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-b97a5ff7c22e80f00f89,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,UT,West,safety_and_non_safety_bargaining_units,104,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-bb10807aced7b2fff324,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-bd385084d246252ce255,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,104,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-bd6ddea3627e60a0ef71,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MO,Midwest,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-c85369dcbb79919458cb,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-cbef5cf31c34f87102ee,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-cc9ec57e5acc0a0c2041,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-cd265489d1bc102fadbc,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-d39e100ee9dab649e8b0,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-d4b54ccd05b9b8d3239d,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-d588cf7edd276b72d356,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NE,Midwest,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
