record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-a10f3280aa0da0bcccdf7a66,period,True,True,True,True,True,True,True,True,False
EXTRECON-0e247c8066897b271a365c4f,period,True,True,True,True,True,True,True,True,False
EXTRECON-660968cff4550a690f41958c,period,True,True,True,True,True,True,True,True,False
EXTRECON-b6401d96c0270e26d4dd5d77,period,True,True,True,True,True,True,True,True,False
EXTRECON-2d4b537c5e06999b97f20642,period,True,True,True,True,True,True,True,True,False
EXTRECON-8452e834b12559f59dab4638,period,True,True,True,True,True,True,True,True,False
EXTRECON-bba2a45e84b8957b8f05fac1,period,True,True,True,True,True,True,True,True,False
EXTRECON-aadea17271e70eab2e6e5b3f,period,True,True,True,True,True,True,True,True,False
EXTRECON-2c782d410a69ad04217d3a9e,period,True,True,True,True,True,True,True,True,False
EXTRECON-da245c9f997d0c5548a819b4,period,True,True,True,True,True,True,True,True,False
EXTRECON-b033ef6ae61aac7f2e8dbeaf,period,True,True,True,True,True,True,True,True,False
EXTRECON-921a7c93c76f5936ab07a15e,period,True,True,True,True,True,True,True,True,False
EXTRECON-9ffecd0dd29e70015a35225d,period,True,True,True,True,True,True,True,True,False
EXTRECON-e656f738cd9c4ab2fc6e70e1,period,True,True,True,True,True,True,True,True,False
EXTRECON-6281fc6182bebaf280ed043c,period,True,True,True,True,True,True,True,True,False
EXTRECON-d5bdc8ab8f53ffd81178a307,period,True,True,True,True,True,True,True,True,False
EXTRECON-aa1856c6353272eec5551bee,period,True,True,True,True,True,True,True,True,False
EXTRECON-fb5da7e4ed1534c8d970dfbd,period,True,True,True,True,True,True,True,True,False
EXTRECON-7d32b04f990db5301ab34736,period,True,True,True,True,True,True,True,True,False
EXTRECON-42524b28b1ca6936ca6402ee,period,True,True,True,True,True,True,True,True,False
EXTRECON-d5b11a1cc6fa988e35d93f66,period,True,True,True,True,True,True,True,True,False
EXTRECON-b78d4bc5b22f6d85607ff572,period,True,True,True,True,True,True,True,True,False
EXTRECON-3c410a9f8cf2b9076187534e,period,True,True,True,True,True,True,True,True,False
EXTRECON-914ef1c145b7401e9c109fce,period,True,True,True,True,True,True,True,True,False
EXTRECON-bf7aab513b6cc1b70d2af712,period,True,True,True,True,True,True,True,True,False
EXTRECON-65f6c4f4368c909bb1d429b4,period,True,True,True,True,True,True,True,True,False
EXTRECON-4e6d6243f284205110b92b35,period,True,True,True,True,True,True,True,True,False
EXTRECON-c04826986c3b6e5acc5114a1,period,True,True,True,True,True,True,True,True,False
EXTRECON-a79251f2447d8d972f09d42d,period,True,True,True,True,True,True,True,True,False
EXTRECON-699bfc415b537352c5bdf74b,period,True,True,True,True,True,True,True,True,False
EXTRECON-8b753d8798d9316b55b772ab,period,True,True,True,True,True,True,True,True,False
EXTRECON-246803bd70f609d539551389,period,True,True,True,True,True,True,True,True,False
EXTRECON-a73f0d52820d7058b629c57a,period,True,True,True,True,True,True,True,True,False
EXTRECON-596b89f9b80ab41dce0af562,period,True,True,True,True,True,True,True,True,False
EXTRECON-c3e358906ce7dcdccbdbe3bb,period,True,True,True,True,True,True,True,True,False
EXTRECON-30cd59d539a591df203cefbc,period,True,True,True,True,True,True,True,True,False
EXTRECON-a113573403b5fd5b3aa0039d,period,True,True,True,True,True,True,True,True,False
EXTRECON-35f78028838ca27ddb3a823f,period,True,True,True,True,True,True,True,True,False
EXTRECON-e28bee5f6454352420a889ba,period,True,True,True,True,True,True,True,True,False
EXTRECON-f09a07427c18933141a68701,period,True,True,True,True,True,True,True,True,False
EXTRECON-224b9ceb1b39bdbbb5c9fb42,period,True,True,True,True,True,True,True,True,False
EXTRECON-b7ece5ff496b86d4c57e295c,period,True,True,True,True,True,True,True,True,False
EXTRECON-b90cd88947f33fb4a5eda716,period,True,True,True,True,True,True,True,True,False
EXTRECON-b18329a1c10a02ebc578ad75,period,True,True,True,True,True,True,True,True,False
EXTRECON-e5584ab5d7ce1aa8850d2ccb,period,True,True,True,True,True,True,True,True,False
EXTRECON-3151b2ab7d57133555d6710b,period,True,True,True,True,True,True,True,True,False
EXTRECON-ed4c2aebcfecb02091a9478a,period,True,True,True,True,True,True,True,True,False
EXTRECON-99590aa4d077c30811e32795,period,True,True,True,True,True,True,True,True,False
EXTRECON-fb05b631970c430a3cf61e09,period,True,True,True,True,True,True,True,True,False
EXTRECON-d76f9ac288dffe6ef4fe1fe5,period,True,True,True,True,True,True,True,True,False
EXTRECON-cae8362093a73930447905b0,period,True,True,True,True,True,True,True,True,False
EXTRECON-aab538a1bda933858e835a0b,period,True,True,True,True,True,True,True,True,False
EXTRECON-8e71a41a11d7f69a04a42b52,period,True,True,True,True,True,True,True,True,False
EXTRECON-a825a0dabed511f40d2cadec,period,True,True,True,True,True,True,True,True,False
EXTRECON-1259f9802994b25b091f231e,period,True,True,True,True,True,True,True,True,False
EXTRECON-34fc3518e714aae4e219e65c,period,True,True,True,True,True,True,True,True,False
EXTRECON-5a00c34dcec408563fa25355,period,True,True,True,True,True,True,True,True,False
EXTRECON-5f957e0a6b964924feb30f90,period,True,True,True,True,True,True,True,True,False
EXTRECON-250108b82568714ff4ab48fc,period,True,True,True,True,True,True,True,True,False
EXTRECON-3a3278a8f49b185c91c80fa8,period,True,True,True,True,True,True,True,True,False
EXTRECON-748a670ec0c61c7c68d20e67,period,True,True,True,True,True,True,True,True,False
EXTRECON-e3216dddd4c8044c1b66df3c,period,True,True,True,True,True,True,True,True,False
EXTRECON-092bfe3e78fc6e18f439ca0d,period,True,True,True,True,True,True,True,True,False
EXTRECON-db9bc088c87a16bf63f81826,period,True,True,True,True,True,True,True,True,False
EXTRECON-4a40aef68018d969250c395b,period,True,True,True,True,True,True,True,True,False
EXTRECON-e418d821d52dd37a46ceb95e,period,True,True,True,True,True,True,True,True,False
EXTRECON-e92b9d9d2ec05153ac1c5475,period,True,True,True,True,True,True,True,True,False
EXTRECON-471e44d1ea6e804f74d7a881,period,True,True,True,True,True,True,True,True,False
EXTRECON-89bda92d8a76c58f7e1ca970,period,True,True,True,True,True,True,True,True,False
EXTRECON-8f03a0fd72fb4f65cb2a29df,period,True,True,True,True,True,True,True,True,False
EXTRECON-b81b52e8bb59cce6a8cf096f,period,True,True,True,True,True,True,True,True,False
EXTRECON-d9d1cd99d4f0c4af95433441,period,True,True,True,True,True,True,True,True,False
EXTRECON-2a9c5d936d31a199ea400179,period,True,True,True,True,True,True,True,True,False
EXTRECON-b4b609212c50b5f3734bb534,period,True,True,True,True,True,True,True,True,False
EXTRECON-c00219d964310febd81077e9,period,True,True,True,True,True,True,True,True,False
EXTRECON-a806241dd6489fff99d94761,period,True,True,True,True,True,True,True,True,False
EXTRECON-a69e3587aa6432f9145b8d15,period,True,True,True,True,True,True,True,True,False
EXTRECON-3375a98b3132d3581f69b37a,period,True,True,True,True,True,True,True,True,False
EXTRECON-a4527322f534ee44021e24cb,period,True,True,True,True,True,True,True,True,False
EXTRECON-bc89585989d66c0e467c6f42,period,True,True,True,True,True,True,True,True,False
EXTRECON-441c2b160fa65c4c27f7485b,period,True,True,True,True,True,True,True,True,False
EXTRECON-a2a7730a448b3689a91bf4c2,period,True,True,True,True,True,True,True,True,False
EXTRECON-0cb9ebb4fd34b6abb1203d42,period,True,True,True,True,True,True,True,True,False
EXTRECON-6b8e3d816b567bd9d8496e61,period,True,True,True,True,True,True,True,True,False
EXTRECON-b190effb13f4e0ab2e6f086d,period,True,True,True,True,True,True,True,True,False
EXTRECON-a928527f495702d6c3e94b10,period,True,True,True,True,True,True,True,True,False
EXTRECON-dd3e80c49ff7a0a60b6e117d,period,True,True,True,True,True,True,True,True,False
EXTRECON-e68f4c0e0c545082ea771f22,period,True,True,True,True,True,True,True,True,False
EXTRECON-887be85fd39d07a11d515559,period,True,True,True,True,True,True,True,True,False
EXTRECON-5062e17bdf36f01f48aa75f5,period,True,True,True,True,True,True,True,True,False
EXTRECON-220ea5275793446de94d8506,period,True,True,True,True,True,True,True,True,False
EXTRECON-9dadfe5ee62e7ad8413cc8ed,period,True,True,True,True,True,True,True,True,False
EXTRECON-fab5f0e9a30ba4b7f3b5ab8a,period,True,True,True,True,True,True,True,True,False
EXTRECON-b7c423a33936244dbb8abcd7,period,True,True,True,True,True,True,True,True,False
EXTRECON-3b1308425902b5094b7eddb3,period,True,True,True,True,True,True,True,True,False
EXTRECON-47b8ca18d777da968a3fb3ec,period,True,True,True,True,True,True,True,True,False
EXTRECON-2d011faf6ef0562f851345fa,period,True,True,True,True,True,True,True,True,False
EXTRECON-1afdb32257a4436f5e49f87c,period,True,True,True,True,True,True,True,True,False
EXTRECON-d376f03221537c6c7c6a8c20,period,True,True,True,True,True,True,True,True,False
EXTRECON-4473f08f637852d8e2872228,period,True,True,True,True,True,True,True,True,False
EXTRECON-f696d30738f6ea0ca5921e90,period,True,True,True,True,True,True,True,True,False
EXTRECON-7210a78946daea7287c2194e,period,True,True,True,True,True,True,True,True,False
EXTRECON-3a750bfd118275249daf267b,period,True,True,True,True,True,True,True,True,False
EXTRECON-fae1c4515bdf281606163db1,period,True,True,True,True,True,True,True,True,False
EXTRECON-59b31d2672143d38563e7da5,period,True,True,True,True,True,True,True,True,False
EXTRECON-b43fcb642553804643b711ce,period,True,True,True,True,True,True,True,True,False
EXTRECON-28f12913f969e98eba6bcac8,period,True,True,True,True,True,True,True,True,False
EXTRECON-5beca8ead742ea99fac42eeb,period,True,True,True,True,True,True,True,True,False
EXTRECON-94b389eaea4a6eadb49f8caa,period,True,True,True,True,True,True,True,True,False
EXTRECON-2167297b56149f049ffff5b1,period,True,True,True,True,True,True,True,True,False
EXTRECON-401ee7fc3ef453e1e08f1bf3,period,True,True,True,True,True,True,True,True,False
EXTRECON-4bfed8c3b79e313bdf8af6e8,period,True,True,True,True,True,True,True,True,False
EXTRECON-7a9f218a9e18756c556219bb,period,True,True,True,True,True,True,True,True,False
EXTRECON-61741d0d79ad3212d300e230,period,True,True,True,True,True,True,True,True,False
EXTRECON-7887b7d0f4abd0c866ca3d8f,period,True,True,True,True,True,True,True,True,False
EXTRECON-617a487b5baeb0f19f25936d,period,True,True,True,True,True,True,True,True,False
EXTRECON-005af4fb5e9342e6621ead0f,period,True,True,True,True,True,True,True,True,False
EXTRECON-8682f788eeeee34f37794bbd,period,True,True,True,True,True,True,True,True,False
EXTRECON-0479258be5de73bbea7c5044,period,True,True,True,True,True,True,True,True,False
EXTRECON-3e5a5ab9b0f7a9c4f49235cd,period,True,True,True,True,True,True,True,True,False
EXTRECON-addf5e90989d8c371483963d,period,True,True,True,True,True,True,True,True,False
EXTRECON-aedffe9d0fe9b413e5e88f84,period,True,True,True,True,True,True,True,True,False
EXTRECON-aba01b922eb0aba0aae4fcd2,period,True,True,True,True,True,True,True,True,False
EXTRECON-30e13115f4761e629945fcb8,period,True,True,True,True,True,True,True,True,False
EXTRECON-0a45e30500b93cb6c512b9b4,period,True,True,True,True,True,True,True,True,False
EXTRECON-e7697d4dc8ce0182435efa19,period,True,True,True,True,True,True,True,True,False
EXTRECON-73a982d737adbcc47ab6fea1,period,True,True,True,True,True,True,True,True,False
EXTRECON-5f9648e30deb8dbe29b2bdba,period,True,True,True,True,True,True,True,True,False
EXTRECON-ed3481a45d8c4549a7d70acb,period,True,True,True,True,True,True,True,True,False
EXTRECON-bec10bd2add147878d8b2a43,period,True,True,True,True,True,True,True,True,False
EXTRECON-f76536ef69bd83b68b97fa0f,period,True,True,True,True,True,True,True,True,False
EXTRECON-edad100d689cd306131a3182,period,True,True,True,True,True,True,True,True,False
EXTRECON-b22893460a9856dc4f1ef7e6,period,True,True,True,True,True,True,True,True,False
EXTRECON-8b001f799caf8a8b632ad34e,period,True,True,True,True,True,True,True,True,False
EXTRECON-e242d1e5cac348f71874f2dc,period,True,True,True,True,True,True,True,True,False
EXTRECON-bd2bd7daa2bcf6ce21db7eb5,period,True,True,True,True,True,True,True,True,False
EXTRECON-de2bc58c9a24a6dae7b3b2ce,period,True,True,True,True,True,True,True,True,False
EXTRECON-9beec04983a4d8e2e4e18081,period,True,True,True,True,True,True,True,True,False
EXTRECON-ae60fba11ce01ee9a97974cc,period,True,True,True,True,True,True,True,True,False
EXTRECON-7cdf022ce06078e58d532d02,period,True,True,True,True,True,True,True,True,False
EXTRECON-b855f30c3d86cf45aa2d50f2,period,True,True,True,True,True,True,True,True,False
EXTRECON-41662fba3cfea170d3768c2f,period,True,True,True,True,True,True,True,True,False
EXTRECON-152fd05df63ba1a90ce36e88,period,True,True,True,True,True,True,True,True,False
EXTRECON-a5a8e974a96d43ef111b4bb3,period,True,True,True,True,True,True,True,True,False
EXTRECON-e31028eae81ffb3e77babb0d,period,True,True,True,True,True,True,True,True,False
EXTRECON-19624e0f6bf4ba6c5688f183,period,True,True,True,True,True,True,True,True,False
EXTRECON-154b7db9dd54ad665af797d8,period,True,True,True,True,True,True,True,True,False
EXTRECON-28f968a8506ff5926d4bdbda,period,True,True,True,True,True,True,True,True,False
EXTRECON-14708b7947275aa97a599963,period,True,True,True,True,True,True,True,True,False
EXTRECON-16de4fa59e62705088b26ccd,period,True,True,True,True,True,True,True,True,False
EXTRECON-17182c94d70c68aaebfbac6c,period,True,True,True,True,True,True,True,True,False
EXTRECON-53a2755ea16f49bf8119d735,period,True,True,True,True,True,True,True,True,False
EXTRECON-39a7afa7cfec365110e7dbfe,period,True,True,True,True,True,True,True,True,False
EXTRECON-141761d7ac54d280d25cc3de,period,True,True,True,True,True,True,True,True,False
EXTRECON-d4641de4de8579af03a020b0,period,True,True,True,True,True,True,True,True,False
EXTRECON-b7c2c4edaa1a9fda4251e257,period,True,True,True,True,True,True,True,True,False
EXTRECON-38ad2fb8b2ae3b8413e25b0d,period,True,True,True,True,True,True,True,True,False
EXTRECON-edb2410f83c7ce724f5ce73f,period,True,True,True,True,True,True,True,True,False
EXTRECON-f5348ebee698b38752c5db64,period,True,True,True,True,True,True,True,True,False
EXTRECON-ff820307625187c3a543a0be,period,True,True,True,True,True,True,True,True,False
EXTRECON-ac811fd937d31ce1cf2ed9a4,period,True,True,True,True,True,True,True,True,False
EXTRECON-f0f6a75fe52cf3bfcdb82bd4,period,True,True,True,True,True,True,True,True,False
EXTRECON-4bd73c52d880cca17b8f93e4,period,True,True,True,True,True,True,True,True,False
EXTRECON-4737fe237228cd0d1b68904d,period,True,True,True,True,True,True,True,True,False
EXTRECON-9b319f6c1c6b77f62b026b84,period,True,True,True,True,True,True,True,True,False
EXTRECON-5cc274608d1903bec95a7daa,period,True,True,True,True,True,True,True,True,False
EXTRECON-48f997391e72265263b3e127,period,True,True,True,True,True,True,True,True,False
EXTRECON-bcfb5d3d80a1efb864d60093,period,True,True,True,True,True,True,True,True,False
EXTRECON-dff2d01947dc7b01f2b140e7,period,True,True,True,True,True,True,True,True,False
EXTRECON-872de970ede69dbe08fa59c2,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-7d520176c49dadd21fbd0f3f,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-d179910c1104d2ae1f139a7e,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-660968cff4550a690f41958c,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-2d4b537c5e06999b97f20642,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-8452e834b12559f59dab4638,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-bba2a45e84b8957b8f05fac1,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-e656f738cd9c4ab2fc6e70e1,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-1259f9802994b25b091f231e,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-748a670ec0c61c7c68d20e67,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-887be85fd39d07a11d515559,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-220ea5275793446de94d8506,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-1afdb32257a4436f5e49f87c,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-4473f08f637852d8e2872228,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-28f12913f969e98eba6bcac8,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-94b389eaea4a6eadb49f8caa,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-617a487b5baeb0f19f25936d,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-8682f788eeeee34f37794bbd,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-0a45e30500b93cb6c512b9b4,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-73a982d737adbcc47ab6fea1,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-8b001f799caf8a8b632ad34e,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-bd2bd7daa2bcf6ce21db7eb5,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-152fd05df63ba1a90ce36e88,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-e31028eae81ffb3e77babb0d,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-53a2755ea16f49bf8119d735,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-141761d7ac54d280d25cc3de,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-ac811fd937d31ce1cf2ed9a4,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-4bd73c52d880cca17b8f93e4,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-f5818458df5202a53aeec16b,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-2fa1c6a8696c511e87bd8353,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-a94d4a2c43efb2c7292fee57,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-77c4ebb7a685083a1b4e1994,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-3bef1d3042a8eeed31a87c1b,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-63a628f9dc52d8604d3e919c,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-d0dca7e27c06b8d65c7e4d8b,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-3b6be16fa857581ddf2ae5dc,pay_basis,True,True,True,True,True,True,True,True,False
EXTRECON-eacf19dbc77ec848af441f99,pay_basis,True,True,True,True,True,True,True,True,False
