reconciled_external_observation_id,canonical_external_ingestion_id,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,raw_value,municipality_canonical_id_before,municipality_canonical_id_after,municipality_reconciliation_status,department_before,department_after,department_reconciliation_status,identity_raw,identity_type_after,identity_reconciliation_status,side_before,side_after,side_reconciliation_status,period_raw,fiscal_year_after,calendar_year_after,period_reconciliation_status,pay_basis_before,pay_basis_after,pay_basis_reconciliation_status,compensation_basis_before,compensation_basis_after,compensation_basis_reconciliation_status,recurring_status_before,recurring_status_after,recurring_reconciliation_status,implementation_status_before,implementation_status_after,implementation_reconciliation_status,source_version_status,conflict_reconciliation_status,claim_linkage_status_after,local_comparison_readiness,growth_readiness,staffing_hypothesis_readiness,reconciliation_rule_ids,qa_stratum
EXTRECON-71b720a2bbb172e3f42befdd,EXTINGEST-2cb718c92f5f2f1bdee7f834,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,40835,40836,1,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-dee6f6eb5d32739667159216,EXTINGEST-8b188b5ccde78d329672334d,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,43629,43633,2022,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-996d6569168b52745fcf75da,EXTINGEST-5517e6b8124cf394b75b48fd,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,43941,43945,2017,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-5f00cbc39b316e35e216ca30,EXTINGEST-ecb6856b42b421d0cb31e877,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,44960,44964,2012,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-3e38a80f8663abab0b28037e,EXTINGEST-adf9cfb9f2cae280740c75a5,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,48006,48010,2012,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-fd1fd2d558337948b9b8ffc5,EXTINGEST-1524d9364e889e386d92c5cc,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,48204,48208,2024,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-9e320abb4d5c500b9d5bf78d,EXTINGEST-c5ff19c1c551377a5025c976,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,52758,52762,2022,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-dddc868a331ada5d9090e1eb,EXTINGEST-d4012b16791a244a4bf0ac56,f8cd0c2b510f222de4a5550c0362227a260b2dc9137a8164fcc95641b8744be1,,,,55804,55808,2023,,cog_2025_111011,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2020,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-180b5d0eeefd530934c0d7c4,EXTINGEST-6a5c5ba7c60e65c28c525ba2,d2a56d3f333593ea6dea12b5810881180e3caca4d543012c765ee5d864d6fade,,,,38231,38239,"3,500.00",,cog_2025_208774,deterministic_alias_match,department_already_clear,public_works,exact_source_department,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,non_safety,non_safety,explicit_department_side,2021,,,exact_source_period,per hour,hourly_rate,exact_source_basis,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_ready,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-001|IDENT-001|SIDE-001|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|BASIS-CANON-REPAIR-001,pay_basis
EXTRECON-16ca5b2d6af6bb0b20bdc957,EXTINGEST-f99b04d22571b66455a096c8,845a484eb4e94af8e3a8e3c9c57d0f07164b2ccc28761a0eee0b4fe7dd545ef4,21,,,22278,22280,20,,cog_2025_193766,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,undated,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_not_appropriate,staffing_hypothesis_ready,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-ccd77410210c861507944422,EXTINGEST-a619d4196145e037eacf42af,845a484eb4e94af8e3a8e3c9c57d0f07164b2ccc28761a0eee0b4fe7dd545ef4,27,,,30149,30152,910,,cog_2025_193766,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,undated,,,exact_source_period,annual,annual_salary,exact_source_basis,base_or_rate_explicit,base_salary,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|BASIS-CANON-REPAIR-001,pay_basis
EXTRECON-50ed4c25b7fd0966df2adc42,EXTINGEST-aababa216502199d7c9c6cfe,9fdf3050adf33ee9cc7989b9774f1bf49ea9a843ac58a37855b6d0da2c78ff4e,12,,,13170,13174,2023,,cog_2025_209092,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2023,,,exact_source_period,annual,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-bc7da1e7a3c3b1372321215e,EXTINGEST-f9d1dbec11cb74455221d463,9fdf3050adf33ee9cc7989b9774f1bf49ea9a843ac58a37855b6d0da2c78ff4e,21,,,29846,29850,2022,,cog_2025_209092,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2023,,,exact_source_period,annual,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-99a321de65b0b5c425e43387,EXTINGEST-29e5b55caf3a4112dc5b40f0,0616dea1970acfb2d3a866332113341ce85118e8dd63d398b785f2f8b2a49b33,31,,,82160,82161,1,,cog_2025_174529,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_not_appropriate,staffing_hypothesis_ready,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-49632a2abfab27121d5db7bc,EXTINGEST-d24ed85680a0a0a3edf722cf,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,53,,,100170,100173,916,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-caa37a8c3aed93f89152d517,EXTINGEST-e112011e64d7b99528c2c2cc,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,53,,,100192,100196,"501,",,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-f81afc7e9055997c3b037caa,EXTINGEST-fc12cd356da1309b4bdc837e,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,53,,,100215,100218,426,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-3c0d7d1d0f2e33a38a54daf6,EXTINGEST-eecfdabcc8fd3fed2c403dbb,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,63,,,128147,128151,2007,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-b075ee7365bc149a864c2345,EXTINGEST-874f561ba74039efa7a883ce,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,75,,,157770,157774,2006,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-c06ccc170a2a9c4871a1ab17,EXTINGEST-0782e017df016ddbbeee2897,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,95,,,201307,201310,-08,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,benefit_plan,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,benefit_contribution,exact_source_basis,,benefit_component,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-600fa9aa6cfcdb95841432d7,EXTINGEST-5e576048b48a52ee4ee77244,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,103,,,219214,219217,200,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-e1a0518d785531c3c5a9f25a,EXTINGEST-cd068422322168c4f8bac4b7,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,123,,,255481,255482,3,,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
EXTRECON-1dcebf9bae8751412316bc8b,EXTINGEST-2822a616af88a683b4c3ee18,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,125,,,261326,261333,"501,426",,cog_2025_211398,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,staffing_position_count,identity_type_from_observation,unclear,unclear,side_unresolved,2024,,,exact_source_period,,staffing_count,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,unclear_staffing_change,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,pay_basis
