state,municipality,municipality_id,census_gov_id,government_type,geography_type,population,already_in_corpus,scout_coverage_status,queue_status,verification_coverage_status,later_ingestion_status,canonical_overlap_status,successful_live_scout_count,successful_scout_run_ids,last_successful_scout_date,source_waves,live_backends,failed_connection_attempt_count,failed_connection_run_ids,connection_failure_accounting,candidate_rows_total,police_candidate_rows,fire_candidate_rows,non_safety_candidate_rows,other_candidate_rows,likely_triad_from_scout_rows,queued_for_later_verification_count,calibration_reviewed_candidate_count,verified_later_ingest_candidate_count,already_ingested_canonical_candidate_count,high_priority_queue_count,medium_priority_queue_count,low_priority_queue_count,hold_or_rejected_candidate_count,coverage_as_of,notes
GA,Pine Lake,cog_2025_189846,189846,municipal,place,749,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pine Mountain,cog_2025_193164,193164,municipal,place,1281,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pinehurst,cog_2025_124457,124457,municipal,place,300,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pineview,cog_2025_162006,162006,municipal,place,453,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pitts,cog_2025_162007,162007,municipal,place,243,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Plains,cog_2025_211671,211671,municipal,place,552,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Plainville,cog_2025_161882,161882,municipal,place,353,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pooler,cog_2025_102170,102170,municipal,place,29544,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Port Wentworth,cog_2025_161827,161827,municipal,place,14468,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Portal,cog_2025_161816,161816,municipal,place,677,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Porterdale,cog_2025_161946,161946,municipal,place,1884,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Poulan,cog_2025_102262,102262,municipal,place,726,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Powder Springs,cog_2025_124448,124448,municipal,place,18950,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Pulaski,cog_2025_161822,161822,municipal,place,208,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Quitman,cog_2025_161814,161814,municipal,place,4036,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Ray City,cog_2025_161811,161811,municipal,place,1020,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rayle,cog_2025_193172,193172,municipal,place,157,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rebecca,cog_2025_161987,161987,municipal,place,206,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Register,cog_2025_189841,189841,municipal,place,166,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Reidsville,cog_2025_161977,161977,municipal,place,2563,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Remerton,cog_2025_102217,102217,municipal,place,1265,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rentz,cog_2025_124490,124490,municipal,place,314,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Resaca,cog_2025_207721,207721,municipal,place,1145,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rest Haven,cog_2025_193162,193162,municipal,place,45,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Reynolds,cog_2025_102242,102242,municipal,place,903,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rhine,cog_2025_102187,102187,municipal,place,291,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Riceboro,cog_2025_204219,204219,municipal,place,656,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Richland,cog_2025_161970,161970,municipal,place,1406,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Richmond Hill,cog_2025_194683,194683,municipal,place,18459,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Riddleville,cog_2025_189857,189857,municipal,place,77,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rincon,cog_2025_124460,124460,municipal,place,11624,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Ringgold,cog_2025_207706,207706,municipal,place,3435,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Riverdale,cog_2025_212204,212204,municipal,place,14672,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Roberta,cog_2025_207713,207713,municipal,place,784,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rochelle,cog_2025_102261,102261,municipal,place,1138,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rockmart,cog_2025_207732,207732,municipal,place,5231,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rocky Ford,cog_2025_161963,161963,municipal,place,167,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rome,cog_2025_189848,189848,municipal,place,38111,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Roopville,cog_2025_193158,193158,municipal,place,242,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rossville,cog_2025_161991,161991,municipal,place,3991,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Roswell,cog_2025_207719,207719,municipal,place,91706,no,scouted_no_candidates,scouted_no_candidates,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,1,all_2026-07-22_164144,2026-07-22,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,direct-sdk,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Royston,cog_2025_161873,161873,municipal,place,2670,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Rutledge,cog_2025_204224,204224,municipal,place,916,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
GA,Sale City,cog_2025_161937,161937,municipal,place,350,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
