quantitative_observation_id,extraction_case_id,mixed_join_key,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,compensation_type,occupation_unit_classification_rank,rate_value,salary_value,hourly_rate,annual_salary,pay_band,step,grade,percentage_increase,effective_date,currency_or_unit,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,normalized_scalar_value,normalized_range_minimum,normalized_range_maximum,normalized_currency,normalized_frequency,normalized_wage_concept,annualization_status,normalized_effective_date,effective_date_parse_status,quantitative_transformation_reason_code,analysis_candidate_eligible,analysis_promotion_eligible,analysis_quarantine_reasons,unresolved_conflict_resolution_id,followup_cycle_bridge_status,followup_cycle_source_fields,followup_occupation_bridge_status,followup_occupation_support_fields,followup_retrieval_bridge_status,followup_retrieval_support_fields,followup_normalized_effective_date,followup_effective_date_parse_status,followup_analysis_candidate_eligible,followup_analysis_quarantine_reasons,followup_parse_improvement_reason_code
qobs_973cc48d12376907f576cf13,cex1000_e2d19f612454bf1fc6b5c471,mix_4672e859cd65fc6c696f930d,doc_bc69fa84cac8c35e2dc6928d,ttd_a18f5726bc9678c92161a641,sr_fa1a8802c362a6fa28a42339,NSCQ-WA-20260720-0121,WA,Oak Harbor,CITY OF OAK HARBOR,fire,cba,,,5,salary,,,"$7,064",,,,1,,,"January 1, 2026",monthly salary,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,medium,MONTHLY_SALARIES_BASE_INCREASE_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,qobs_973cc48d12376907f576cf13,,true,,not_in_targeted_queue,not_applicable,,qobs_973cc48d12376907f576cf13,true,,not_in_targeted_queue,not_applicable,,qobs_973cc48d12376907f576cf13,true,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,pr_b78a7cbde89eccf55f20ee84,fire,exact_public_safety_unit_type,cba,causal,https://www.oakharbor.gov/DocumentCenter/View/3965/IAFF-Local-4504---Union-Agreement-for-Fire-01012026---12312027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf,2026-01-01,2027-12-31,cycle_d85ca21c46a058987ccc6fb4,cuc_9f920de0f13d6edb33ba6439,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,7064,,,USD,,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_a70dacb6a5afba7f21ea2093,cex1000_e2d19f612454bf1fc6b5c471,mix_4672e859cd65fc6c696f930d,doc_bc69fa84cac8c35e2dc6928d,ttd_a18f5726bc9678c92161a641,sr_fa1a8802c362a6fa28a42339,NSCQ-WA-20260720-0121,WA,Oak Harbor,CITY OF OAK HARBOR,fire,cba,,,5,salary,,,"$7,386",,,,2,,,"January 1, 2026",monthly salary,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,medium,MONTHLY_SALARIES_BASE_INCREASE_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,qobs_a70dacb6a5afba7f21ea2093,,true,,not_in_targeted_queue,not_applicable,,qobs_a70dacb6a5afba7f21ea2093,true,,not_in_targeted_queue,not_applicable,,qobs_a70dacb6a5afba7f21ea2093,true,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,pr_b78a7cbde89eccf55f20ee84,fire,exact_public_safety_unit_type,cba,causal,https://www.oakharbor.gov/DocumentCenter/View/3965/IAFF-Local-4504---Union-Agreement-for-Fire-01012026---12312027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf,2026-01-01,2027-12-31,cycle_d85ca21c46a058987ccc6fb4,cuc_9f920de0f13d6edb33ba6439,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,7386,,,USD,,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_7e18f48d3ed20b72efd742da,cex1000_e2d19f612454bf1fc6b5c471,mix_4672e859cd65fc6c696f930d,doc_bc69fa84cac8c35e2dc6928d,ttd_a18f5726bc9678c92161a641,sr_fa1a8802c362a6fa28a42339,NSCQ-WA-20260720-0121,WA,Oak Harbor,CITY OF OAK HARBOR,fire,cba,,,5,salary,,,"$7,724",,,,3,,,"January 1, 2026",monthly salary,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,medium,MONTHLY_SALARIES_BASE_INCREASE_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,qobs_7e18f48d3ed20b72efd742da,,true,,not_in_targeted_queue,not_applicable,,qobs_7e18f48d3ed20b72efd742da,true,,not_in_targeted_queue,not_applicable,,qobs_7e18f48d3ed20b72efd742da,true,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,pr_b78a7cbde89eccf55f20ee84,fire,exact_public_safety_unit_type,cba,causal,https://www.oakharbor.gov/DocumentCenter/View/3965/IAFF-Local-4504---Union-Agreement-for-Fire-01012026---12312027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf,2026-01-01,2027-12-31,cycle_d85ca21c46a058987ccc6fb4,cuc_9f920de0f13d6edb33ba6439,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,7724,,,USD,,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_054fc765c1a168ac17a99b21,cex1000_e2d19f612454bf1fc6b5c471,mix_4672e859cd65fc6c696f930d,doc_bc69fa84cac8c35e2dc6928d,ttd_a18f5726bc9678c92161a641,sr_fa1a8802c362a6fa28a42339,NSCQ-WA-20260720-0121,WA,Oak Harbor,CITY OF OAK HARBOR,fire,cba,,,5,salary,,,"$8,076",,,,4,,,"January 1, 2026",monthly salary,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,medium,MONTHLY_SALARIES_BASE_INCREASE_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,qobs_054fc765c1a168ac17a99b21,,true,,not_in_targeted_queue,not_applicable,,qobs_054fc765c1a168ac17a99b21,true,,not_in_targeted_queue,not_applicable,,qobs_054fc765c1a168ac17a99b21,true,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,pr_b78a7cbde89eccf55f20ee84,fire,exact_public_safety_unit_type,cba,causal,https://www.oakharbor.gov/DocumentCenter/View/3965/IAFF-Local-4504---Union-Agreement-for-Fire-01012026---12312027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf,2026-01-01,2027-12-31,cycle_d85ca21c46a058987ccc6fb4,cuc_9f920de0f13d6edb33ba6439,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,8076,,,USD,,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_05f57ac83b51374c78d201ad,cex1000_e2d19f612454bf1fc6b5c471,mix_4672e859cd65fc6c696f930d,doc_bc69fa84cac8c35e2dc6928d,ttd_a18f5726bc9678c92161a641,sr_fa1a8802c362a6fa28a42339,NSCQ-WA-20260720-0121,WA,Oak Harbor,CITY OF OAK HARBOR,fire,cba,,,5,salary,,,"$8,445",,,,5,,,"January 1, 2026",monthly salary,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,medium,MONTHLY_SALARIES_BASE_INCREASE_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,qobs_05f57ac83b51374c78d201ad,,true,,not_in_targeted_queue,not_applicable,,qobs_05f57ac83b51374c78d201ad,true,,not_in_targeted_queue,not_applicable,,qobs_05f57ac83b51374c78d201ad,true,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,pr_b78a7cbde89eccf55f20ee84,fire,exact_public_safety_unit_type,cba,causal,https://www.oakharbor.gov/DocumentCenter/View/3965/IAFF-Local-4504---Union-Agreement-for-Fire-01012026---12312027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf,2026-01-01,2027-12-31,cycle_d85ca21c46a058987ccc6fb4,cuc_9f920de0f13d6edb33ba6439,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,8445,,,USD,,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_4e3a944d4a47082d14efb63f,cexrem_7976b7bc63e1f1714e7c9fd9,,doc_0204ad65859ef7655f0afd53,ttd_49f5982012a31b1e4bd435e1,sr_e4e8dd7813d98c4a8a3b835e,NSCQ-AK-20260720-0017,AK,Ketchikan,CITY OF KETCHIKAN,fire,cba,,,3,percentage_increase,,,,,,,,,3%,"January 1, 2025",pay grade tables (Appendix A) increased,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf#page=3,medium,WAGE_INCREASE_PAY_GRADE_TABLES_2025,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_4e3a944d4a47082d14efb63f,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_4e3a944d4a47082d14efb63f,true,,not_in_targeted_queue,not_applicable,,qobs_4e3a944d4a47082d14efb63f,true,b57b587cf1e72e5fc99ba0f9a38a5f3db3a1d5f637bf0036565c436522919e24,pr_b2d58fdd0e86e4f89c387162,fire,exact_public_safety_unit_type,cba,causal,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf,2025-01-01,2027-12-31,cycle_b5878a66fb28c271e922cc19,cuc_966685fe4b7f64f68c93a79c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,3,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_a7f1f0d0cc20ecd99ea44610,cexrem_7976b7bc63e1f1714e7c9fd9,,doc_0204ad65859ef7655f0afd53,ttd_49f5982012a31b1e4bd435e1,sr_e4e8dd7813d98c4a8a3b835e,NSCQ-AK-20260720-0017,AK,Ketchikan,CITY OF KETCHIKAN,fire,cba,,,3,percentage_increase,,,,,,,,,5%,"January 1, 2026",pay grade tables (Appendix A) increased,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf#page=3,medium,WAGE_INCREASE_PAY_GRADE_TABLES_2026,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_a7f1f0d0cc20ecd99ea44610,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_a7f1f0d0cc20ecd99ea44610,true,,not_in_targeted_queue,not_applicable,,qobs_a7f1f0d0cc20ecd99ea44610,true,b57b587cf1e72e5fc99ba0f9a38a5f3db3a1d5f637bf0036565c436522919e24,pr_b2d58fdd0e86e4f89c387162,fire,exact_public_safety_unit_type,cba,causal,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf,2025-01-01,2027-12-31,cycle_b5878a66fb28c271e922cc19,cuc_966685fe4b7f64f68c93a79c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,5,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2026-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_3cb388e7bf161b15f24ac89e,cexrem_7976b7bc63e1f1714e7c9fd9,,doc_0204ad65859ef7655f0afd53,ttd_49f5982012a31b1e4bd435e1,sr_e4e8dd7813d98c4a8a3b835e,NSCQ-AK-20260720-0017,AK,Ketchikan,CITY OF KETCHIKAN,fire,cba,,,4,percentage_increase,,,,,,,,,5%,"January 1, 2027",pay grade tables (Appendix A) increased,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf#page=4,medium,WAGE_INCREASE_PAY_GRADE_TABLES_2027,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_3cb388e7bf161b15f24ac89e,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_3cb388e7bf161b15f24ac89e,true,,not_in_targeted_queue,not_applicable,,qobs_3cb388e7bf161b15f24ac89e,true,b57b587cf1e72e5fc99ba0f9a38a5f3db3a1d5f637bf0036565c436522919e24,pr_b2d58fdd0e86e4f89c387162,fire,exact_public_safety_unit_type,cba,causal,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf,2025-01-01,2027-12-31,cycle_b5878a66fb28c271e922cc19,cuc_966685fe4b7f64f68c93a79c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,5,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2027-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_8afc79057f61d3837b404cfe,cexrem_fc1c4886f0b9cb3ed32d8198,,doc_83cce29a224428fb85372ba4,ttd_eaed26a75145d881225f4f89,sr_d73c9a81583ea67b229040c7,NSCQ-AL-20260720-0010,AL,Vestavia Hills,CITY OF VESTAVIA HILLS,non_safety,wage_schedule_or_compensation_plan,,,2,annual_salary,13,,"43,014.40",,43014.40,,STEP 1,,,10/01/2025,USD (annual hours 2080),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0487_sr_d73c9a81583ea67b229040c7.pdf#page=2,high,EXEC_SAL_SCHEDULE_STEP_ANNUAL_SALARY,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_8afc79057f61d3837b404cfe,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_8afc79057f61d3837b404cfe,true,,not_in_targeted_queue,not_applicable,,qobs_8afc79057f61d3837b404cfe,true,afb062bc13ca4ccd8492e2c4267f5f01cf29de6f8d608e2ce79b5bc0bb56c5df,pr_7041ff092a907cc2ec8d7efb,,quarantined_no_controlled_explicit_label,wage_schedule_or_compensation_plan,causal,https://www.pbjcal.org/documents/salary/14VH/executive.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0487_sr_d73c9a81583ea67b229040c7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,43014.40,,,,annual,annual_salary,not_performed,2025-10-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-10-01,exact_mdy,true,,prior_parse_preserved
qobs_77e6442840e6fae0ebe25922,cexrem_06a6c2f877d5523991bffc4e,,doc_1c5ce0b476efdf116092be6d,ttd_76dfee39fe63a1fe2592e985,sr_e280e190518ec5d9e00dc30c,NSCQ-AR-20260720-0012,AR,Hot Springs,CITY OF HOT SPRINGS,fire,wage_schedule_or_compensation_plan,,,1,hourly_rate,1FD,$16.29,,$16.29,,,,A/ Entry,,,$/hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf#page=1,medium,DAILY_TABLE_FIRE_DEPARTMENT_PAY_PLAN_202,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_77e6442840e6fae0ebe25922,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_77e6442840e6fae0ebe25922,true,,not_in_targeted_queue,not_applicable,,qobs_77e6442840e6fae0ebe25922,true,827f2aa89f5e6e656a8a2e627f9c16b0ee9d0fa1beaaee043748da31f7d6a0f5,pr_92c626d5ace4a422c607fb2d,fire,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.hotspringsar.gov/DocumentCenter/View/15159/2024-HSFD-Pay-Table?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,16.29,,,USD,hourly,hourly_rate,not_performed,,blank,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_e6b8461be96955d38a9f4a25,cexrem_06a6c2f877d5523991bffc4e,,doc_1c5ce0b476efdf116092be6d,ttd_76dfee39fe63a1fe2592e985,sr_e280e190518ec5d9e00dc30c,NSCQ-AR-20260720-0012,AR,Hot Springs,CITY OF HOT SPRINGS,fire,wage_schedule_or_compensation_plan,,,1,hourly_rate,2FD,$20.61,,$20.61,,,,A/ Entry,,,$/hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf#page=1,medium,DAILY_TABLE_FIRE_DEPARTMENT_PAY_PLAN_202,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_e6b8461be96955d38a9f4a25,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_e6b8461be96955d38a9f4a25,true,,not_in_targeted_queue,not_applicable,,qobs_e6b8461be96955d38a9f4a25,true,827f2aa89f5e6e656a8a2e627f9c16b0ee9d0fa1beaaee043748da31f7d6a0f5,pr_92c626d5ace4a422c607fb2d,fire,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.hotspringsar.gov/DocumentCenter/View/15159/2024-HSFD-Pay-Table?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,20.61,,,USD,hourly,hourly_rate,not_performed,,blank,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
