national_readiness_record_id,source_layer,municipality,state,region,source_family,side_label,pay_basis,compensation_type,readiness_status,readiness_gate,claim_boundary,blockers,no_national_claim
BRMNATQA-2af9470ade407eb57b6ffab8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Baxter,MN,Midwest,cba,police_direct,allowance,allowance_reimbursement,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-34e4f20f1bc665ff7b41a81b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Rushville,NY,Northeast,agenda_packet_or_minutes,non_safety_direct,hourly,base_wage,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-48afe7bda6cc4fb739d0c523,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Hampshire,IL,Midwest,cba,not_applicable,budget_amount,other,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-7200e2e499c9d160ab35f6f7,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Warren,OH,Midwest,cba,police_direct,unknown_or_mixed,other,national_needs_pay_basis_repair,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-fd35cdc75f261b230395984b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Sturgis,MI,Midwest,wage_schedule,write_off,overtime_rate,overtime_holiday,national_write_off,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-81729915d9b15e4ff0eda57c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Clayton,NY,Northeast,other_local_government_pay_policy,remains_unclear,stipend,allowance_reimbursement,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-feb13ce01804d81300811817,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Sheshequin,PA,Northeast,agenda_packet_or_minutes,remains_unclear,monthly,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-d3e373bde760d0cedd674caa,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Alban,WI,Midwest,agenda_packet_or_minutes,remains_unclear,unknown_or_mixed,other,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-c93a980c526866fa0dd12952,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Austin,MN,Midwest,wage_schedule,remains_unclear,hourly,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable""]",true
BRMNATQA-89caa5db278f4aaf97028889,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Urbancrest,OH,Midwest,wage_schedule,remains_unclear,unknown_or_mixed,longevity_service,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-88c7fd2d44ff5a4bee9da7f0,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Long Beach,NJ,Northeast,cba,police_direct,unknown_or_mixed,other,national_needs_pay_basis_repair,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-a8cc514c73e948cfafc9d89a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Kenyon,MN,Midwest,agenda_packet_or_minutes,remains_unclear,cola_cpi,cola_or_raise,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-7c0ede83c3fea97be934cd19,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Broome,NY,Northeast,other_local_government_pay_policy,remains_unclear,cola_cpi,cola_or_raise,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-69f6f0dfe7836a4a5812473b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Ingham,MI,Midwest,wage_schedule,remains_unclear,hourly,cola_or_raise,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-452062b67f60f47824dc8e56,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Athens,OH,Midwest,cba,police_direct,overtime_rate,overtime_holiday,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-2819bd915582e79f46f7e012,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Evans Mills,NY,Northeast,agenda_packet_or_minutes,remains_unclear,hourly,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-72ccfa0e2d596848f14ade89,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Ford Heights,IL,Midwest,arbitration_award,remains_unclear,unknown_or_mixed,other,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-82abc0adbd570c1eb47310b3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Torch Lake,MI,Midwest,budget_or_pay_plan,remains_unclear,budget_amount,budget_or_pay_plan,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-ba61bbde0e9fb45b9d36b63b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Richmond,MN,Midwest,agenda_packet_or_minutes,remains_unclear,allowance,allowance_reimbursement,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-555f29d0ce0577fd25b761ad,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Theresa,NY,Northeast,wage_schedule,remains_unclear,hourly,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-77b294aa1f01555472c59141,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Lower Heidelberg,PA,Northeast,budget_or_pay_plan,remains_unclear,budget_amount,other,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable""]",true
BRMNATQA-9bd50651731dae801485db41,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Emmett,MI,Midwest,budget_or_pay_plan,police_direct,budget_amount,overtime_holiday,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-5d4fa3337480ecf315a79f98,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Decatur,MI,Midwest,budget_or_pay_plan,remains_unclear,budget_amount,salary_schedule,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-484d488488c68bc9256a32c4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Springfield,MO,Midwest,agenda_packet_or_minutes,fire_direct,budget_amount,other,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-fc7032e165934e7fe12431b0,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Green,OH,Midwest,cba,remains_unclear,unknown_or_mixed,salary_schedule,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-3d1f698e08d23b84542d6325,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Vergas,MN,Midwest,wage_schedule,non_safety_direct,cola_cpi,cola_or_raise,national_growth_readiness_ready,pass,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-c4ffc42871853a982a320683,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Oscoda charter,MI,Midwest,cba,remains_unclear,cola_cpi,cola_or_raise,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-6acf7a6520dfec17eae1f6cc,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Washington,OH,Midwest,arbitration_award,police_direct,hourly,base_wage,national_needs_period_repair,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-70d807c9dbfdde24b1f7bf41,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Elizabeth,PA,Northeast,agenda_packet_or_minutes,non_safety_direct,weekly,base_wage,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-3ac20f3f40419093979ca2fe,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Asharoken,NY,Northeast,budget_or_pay_plan,police_direct,budget_amount,salary_schedule,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-03bdd9abfc413b4225c2e47e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Upper St. Clair,PA,Northeast,budget_or_pay_plan,police_direct,budget_amount,cola_or_raise,national_mechanism_readiness_ready,pass,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-de3a05e9b7a682134b211126,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Belle,SD,Midwest,agenda_packet_or_minutes,police_direct,cola_cpi,cola_or_raise,national_mechanism_readiness_ready,pass,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-eba1e64e356fae60b5c32622,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Circleville,OH,Midwest,cba,write_off,allowance,allowance_reimbursement,national_write_off,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-a8f6e6dab2d4fa8c7af74513,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Glencoe,MN,Midwest,arbitration_award,police_direct,hourly,base_wage,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-9c9d5593415235d8abb3253a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Rushville,NY,Northeast,agenda_packet_or_minutes,non_safety_direct,hourly,base_wage,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""municipality_missing_clear_side_balance""]",true
BRMNATQA-73b033350ec90e08dbf03dfd,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Salix,IA,Midwest,factfinding_report,write_off,unknown_or_mixed,other,national_write_off,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-1bf5c2036808f09ee38826ee,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Caledonia,IL,Midwest,wage_schedule,remains_unclear,annual_salary,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-6219c638bb07b325c94a9c90,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Corning,NY,Northeast,arbitration_award,police_direct,allowance,allowance_reimbursement,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
BRMNATQA-2e7687b00bbad1c36af5d931,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Berrien,MI,Midwest,agenda_packet_or_minutes,remains_unclear,hourly,base_wage,national_needs_side_balance,fail,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""role_unit_anchor_unresolved_or_not_applicable"",""municipality_missing_clear_side_balance""]",true
