mechanism_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,mechanism_strength,claim_boundary,source_lineage,no_causal_claim
WCM-a19f2d1d27fb0ca234c72c71,broad_state_4x2500,WCRS-66d6cb9548a1d95b04d5719d,Bainbridge,OH,police_direct,non_base_compensation,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-3efd046b0fee8973b1d039ef,broad_state_4x2500,WCRS-2636e7250eea20429e6aff18,Bainbridge,OH,police_direct,strike_no_strike_dispute_process,very_high,claim_ready,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-9b26ac35720ef9018620dc35,broad_state_4x2500,WCRS-375523958118f55f1f08203b,Bainbridge,OH,police_direct,strike_no_strike_dispute_process,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-71fb863c2add6c53dd6350a1,broad_state_4x2500,WCRS-8fa06bfd0af34090df3c9ac3,Bainbridge,OH,police_direct,retroactivity_implementation,high,supporting_example_ready,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-ae8b20d092c5223e3dc1e7d0,broad_state_4x2500,WCRS-d6de5c547c89155658a04fb0,Bainbridge,OH,police_direct,non_base_compensation,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-8f69556d07b2aeef19044d81,broad_state_4x2500,WCRS-4493b90a8705925547e47818,Bainbridge,OH,police_direct,retroactivity_implementation,high,repair_needed,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-f25b61c89b19b171c03c7eb0,broad_state_4x2500,WCRS-1321ea150bd7faf800984abb,Bainbridge,OH,police_direct,step_schedule_seniority,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-646ededf100c7ebe035105e6,broad_state_4x2500,WCRS-1eaf2b50544f13ad21d79b0a,Bainbridge,OH,police_direct,step_schedule_seniority,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-8db445ca1c5b952d56379c8e,broad_state_4x2500,WCRS-352f120ff2072093c95e9b93,Bainbridge,OH,police_direct,retroactivity_implementation,moderate,mechanism_only,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-bf574e2db96488041655a6d5,broad_state_4x2500,WCRS-cbd9378298416f99094a48e5,Bainbridge,OH,police_direct,step_schedule_seniority,very_high,repair_needed,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-98ced5aedd01e67f1f29e0e1,broad_state_4x2500,WCRS-2649681552a206c6e9ed8951,Bainbridge,OH,police_direct,step_schedule_seniority,high,repair_needed,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-b9707d60c32c420ebf8f41b8,broad_state_4x2500,WCRS-02dac78f1d32a1151dc18518,Bainbridge,OH,police_direct,step_schedule_seniority,high,repair_needed,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-10-1104.pdf,true
WCM-c500387f41c24f98ee192f8c,broad_state_4x2500,WCRS-c9c9178f3e780566ddd9e684,Carmel,NY,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-54dec573a709bde2ccc88d20,broad_state_4x2500,WCRS-8e1d09fe1e5ecce9b74a0253,Carmel,NY,remains_unclear,retroactivity_implementation,high,repair_needed,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-78800d21dd53b7712a3bff70,broad_state_4x2500,WCRS-a6f644561258c1aa886de9f2,Carmel,NY,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-e6cde98258267ed75087e691,broad_state_4x2500,WCRS-ee564cea29740734a40ef5e7,Carmel,NY,remains_unclear,quantitative_base_wage_needs_normalization,very_high,repair_needed,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-85b86fe1b12c17bbf98d08b9,broad_state_4x2500,WCRS-94e40013db89de47aa0f685c,Carmel,NY,remains_unclear,quantitative_base_wage_needs_normalization,very_high,repair_needed,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-6fbdb71c3f2f3bc6a1493a15,broad_state_4x2500,WCRS-36da38826af65865314328ef,Carmel,NY,remains_unclear,weak_context_exclusion,moderate,mechanism_only,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-de83cfc40d0a65cbab08f5d5,broad_state_4x2500,WCRS-71f18564b732bc3a701d68b6,Carmel,NY,remains_unclear,weak_context_exclusion,moderate,mechanism_only,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-f21c8a9c19e2da90e835a89b,broad_state_4x2500,WCRS-cf9ea7d35584f849159cc2d5,Carmel,NY,remains_unclear,strike_no_strike_dispute_process,moderate,mechanism_only,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-89b1a51ebe14a7d78068ba2d,broad_state_4x2500,WCRS-ca0233751a62b3ed31d2a1b3,Carmel,NY,remains_unclear,quantitative_base_wage_needs_normalization,high,repair_needed,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-a6737ff7adcb240a5ce8f02a,broad_state_4x2500,WCRS-c6d5791fdc1b182a42b6c57b,Carmel,NY,remains_unclear,retroactivity_implementation,very_high,claim_ready,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-bac93a4927ee00b1c096ef00,broad_state_4x2500,WCRS-a32160cea4c79359bfdaa35f,Carmel,NY,remains_unclear,retroactivity_implementation,high,supporting_example_ready,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-002739cd66c0e8933dd12975,broad_state_4x2500,WCRS-0e45a4128559bc6a1530648c,Carmel,NY,remains_unclear,retroactivity_implementation,very_high,claim_ready,https://townofcarmelny.gov/AgendaCenter/ViewFile/Agenda/_01072026-608,true
WCM-0ce0a6d5b4fc8018e3d14cb4,broad_state_4x2500,WCRS-aa3d60c0452936fb40b632dc,Meridian charter,MI,remains_unclear,strike_no_strike_dispute_process,very_high,claim_ready,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-3a96a6abb595860af9002d6b,broad_state_4x2500,WCRS-0be101b58d2339086598ccae,Meridian charter,MI,remains_unclear,strike_no_strike_dispute_process,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-8bd4b12bbadcaa53ce4b8252,broad_state_4x2500,WCRS-1e9f8170c4591ff4d65484e9,Meridian charter,MI,remains_unclear,strike_no_strike_dispute_process,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-3dfdabc221c7ee2b2e88afaa,broad_state_4x2500,WCRS-3637c1547a91c33865f12af7,Meridian charter,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-6ba77540c20b4b4dfa7080cc,broad_state_4x2500,WCRS-79afcb4ef3349c4fb8c569e8,Meridian charter,MI,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-1d000de9d9b66f747766dea7,broad_state_4x2500,WCRS-caa8962a03dc03f8d8a9249a,Meridian charter,MI,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-f88758da6ccb38e7f392c230,broad_state_4x2500,WCRS-aa1126dab36c508c3ea20c72,Meridian charter,MI,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-f72759771e1a5c66c990b22e,broad_state_4x2500,WCRS-fd8ec3e2737c80ef46d021d6,Meridian charter,MI,remains_unclear,non_base_compensation,high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-4f63d67d6cc079df210590b9,broad_state_4x2500,WCRS-aa765a3bb5c39956b56358fa,Meridian charter,MI,remains_unclear,retroactivity_implementation,very_high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-b9e4a04d8531f3d00901a1dc,broad_state_4x2500,WCRS-46077b774d210ef9e4f65ca7,Meridian charter,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-e51fd79bbb334df39b95b0a9,broad_state_4x2500,WCRS-956b0fc239346f010e9fc1d3,Meridian charter,MI,remains_unclear,strike_no_strike_dispute_process,very_high,claim_ready,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-2adee92a8d5942a4e403e301,broad_state_4x2500,WCRS-e9c24f216bdbc362d854bb01,Meridian charter,MI,remains_unclear,strike_no_strike_dispute_process,high,supporting_example_ready,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-21484c62189677d754da1d65,broad_state_4x2500,WCRS-300609a49e8d53f8c2adc6db,Meridian charter,MI,remains_unclear,quantitative_base_wage_needs_normalization,high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-a6e64b35efc5a4d1d85c0fff,broad_state_4x2500,WCRS-a4fa086a9aa982938f78bd86,Meridian charter,MI,remains_unclear,step_schedule_seniority,high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-f0d0259f0233d995df35b9d7,broad_state_4x2500,WCRS-0c38933e1b2e663cfe2e76ae,Meridian charter,MI,remains_unclear,step_schedule_seniority,high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-e759c43f6f9b2a920ecd7700,broad_state_4x2500,WCRS-1a38e96b184f461b335e00a0,Meridian charter,MI,remains_unclear,step_schedule_seniority,very_high,repair_needed,https://meridian.mi.us/media/f0ffmlcn/nonsupervisory-professional-employees-cba-20232027.pdf,true
WCM-54e9de8e19781521c38ab4e8,broad_state_4x2500,WCRS-49146d2e8cde1482a567bf99,Ulster,NY,remains_unclear,non_base_compensation,moderate,mechanism_only,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-d6d412e2c36ee1523089e422,broad_state_4x2500,WCRS-9951f1a0d2bd206764d0cc64,Ulster,NY,remains_unclear,non_base_compensation,moderate,mechanism_only,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-27dc38ab6020f578b56bff11,broad_state_4x2500,WCRS-9f7b1acc1f163b6c41ceecff,Ulster,NY,remains_unclear,non_base_compensation,moderate,mechanism_only,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-47d0366a8cade88d262a91f4,broad_state_4x2500,WCRS-926dc8405c1039a638e7be6a,Ulster,NY,remains_unclear,retroactivity_implementation,high,repair_needed,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-3706224ec707ab7f8969da36,broad_state_4x2500,WCRS-ea92eaf0783c19cc97863a4c,Ulster,NY,remains_unclear,retroactivity_implementation,high,repair_needed,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-b8f4ec9f2b3cf1fcb60035e5,broad_state_4x2500,WCRS-24f1fbc78524bd661f0f1b13,Ulster,NY,remains_unclear,strike_no_strike_dispute_process,moderate,mechanism_only,https://townofulster.ny.gov/wp-content/uploads/TOU-PBA-MOA-2023-2027.pdf,true
WCM-d4f1db2d56260422c2c9be6b,broad_state_4x2500,WCRS-7bfd9da6d4d8c177ed8c6aa1,Adel,GA,police_direct,automatic_wage_growth,high,repair_needed,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-8760c3860ab35b2a9ebd8155,broad_state_4x2500,WCRS-97ab812eea0a57fcc362abf7,Adel,GA,police_direct,automatic_wage_growth,moderate,mechanism_only,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-d4f4688a807765ba6764b15e,broad_state_4x2500,WCRS-b1a9c9595dc99b1f31aaa7cf,Adel,GA,police_direct,market_recruitment_retention,high,supporting_example_ready,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-bac20f523f8edcdd70d6f9b3,broad_state_4x2500,WCRS-f964474913961e74baca794e,Adel,GA,police_direct,automatic_wage_growth,moderate,mechanism_only,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-cda14dabaab33bef49c37a59,broad_state_4x2500,WCRS-644f44f3ad8ac5f0832d009f,Adel,GA,police_direct,automatic_wage_growth,moderate,mechanism_only,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-468138b04fd86d26e7c7b3e9,broad_state_4x2500,WCRS-370cfefd86955d6eb67c8bc8,Adel,GA,police_direct,market_recruitment_retention,moderate,mechanism_only,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-c18829e419ae96cc95df648e,broad_state_4x2500,WCRS-b26be1e9f6e7a8438ce8e52b,Adel,GA,police_direct,market_recruitment_retention,high,supporting_example_ready,https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,true
WCM-c6b09514074ce94a44aecc5b,broad_state_4x2500,WCRS-7d0b0639e8b5ff456953e69a,New Buffalo,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-815cff7584bbdd179c9e55dc,broad_state_4x2500,WCRS-25c58e54a2cdccd7eb49d9b2,New Buffalo,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-91e02715512a33e51298d0f4,broad_state_4x2500,WCRS-269ff51272de116ea2889033,New Buffalo,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-21f72d334fcd9ffa5ef95384,broad_state_4x2500,WCRS-96d9662b39373bea415e4596,New Buffalo,MI,remains_unclear,non_base_compensation,moderate,mechanism_only,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-244f0e6a9abda19c8df2274d,broad_state_4x2500,WCRS-c537722c6f88f7b8a4d5f9b6,New Buffalo,MI,remains_unclear,automatic_wage_growth,very_high,repair_needed,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-ac82b5f29400f9f2da8e2c4e,broad_state_4x2500,WCRS-9a073f9676cc242f521bb3db,New Buffalo,MI,remains_unclear,retroactivity_implementation,high,supporting_example_ready,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-65c2a97d69eb2581ca0f87a6,broad_state_4x2500,WCRS-f39f6893daf42bf1c4937dd7,New Buffalo,MI,remains_unclear,weak_context_exclusion,moderate,mechanism_only,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-7c74d070c6b53861eab9f290,broad_state_4x2500,WCRS-7c9b01bf54b8be5909faa425,New Buffalo,MI,remains_unclear,automatic_wage_growth,very_high,repair_needed,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-763e4dfd20cfcb78dcede57f,broad_state_4x2500,WCRS-bf7da3da7b9516e4737b0677,New Buffalo,MI,remains_unclear,retroactivity_implementation,high,supporting_example_ready,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,true
WCM-c00db1821ea840f8eb3ba9ba,broad_state_4x2500,WCRS-f71eacf965a215662eee2b6b,Florida,NY,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-9acdab1cc62646fe3f18b66a,broad_state_4x2500,WCRS-08c54d83c206fad3c4cc028a,Florida,NY,remains_unclear,non_base_compensation,moderate,mechanism_only,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-a3441ca0fe58deb56741ff7a,broad_state_4x2500,WCRS-f081aa072d81ba841bbbf05b,Florida,NY,remains_unclear,non_base_compensation,very_high,repair_needed,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-7896c0d6600c3e0942426ed5,broad_state_4x2500,WCRS-cacbe631dbc82a625c4047f7,Florida,NY,remains_unclear,non_base_compensation,very_high,repair_needed,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-0955203a883d04661233b27d,broad_state_4x2500,WCRS-7779c11452ddfc728b957882,Florida,NY,remains_unclear,retroactivity_implementation,moderate,mechanism_only,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-2d4337b280722a753abd2ed9,broad_state_4x2500,WCRS-3d4fd2bda67e484c789a9e94,Florida,NY,remains_unclear,retroactivity_implementation,very_high,repair_needed,https://villageoffloridany.gov/wdpr/wp-content/uploads/January-2024-General-Meeting-Minutes.pdf,true
WCM-13bfe7be9e81a772b25b3667,broad_state_4x2500,WCRS-d42f7bf9eb8e409ad24b517a,Shamong,NJ,remains_unclear,non_base_compensation,moderate,conditional_with_caveats,https://webgen1files1.revize.com/shamongnj/2025-2%20Salary%20Ordinace.pdf,true
WCM-b73baae5cbd82f6be505fc0d,broad_state_4x2500,WCRS-48374948dde6a5c67030cd01,Shamong,NJ,remains_unclear,retroactivity_implementation,very_high,claim_ready,https://webgen1files1.revize.com/shamongnj/2025-2%20Salary%20Ordinace.pdf,true
WCM-484a518be09d146f5adb4bff,broad_state_4x2500,WCRS-607a3deda20570822981b002,Cochran,GA,remains_unclear,weak_context_exclusion,moderate,mechanism_only,https://cityofcochran.com/Assets/Files/March92021minutesAutoRecovered2.pdf,true
WCM-f9546385a9df767ed07b5b10,broad_state_4x2500,WCRS-01b4bd5a2e3636d6fb2b524e,Cochran,GA,remains_unclear,weak_context_exclusion,moderate,mechanism_only,https://cityofcochran.com/Assets/Files/March92021minutesAutoRecovered2.pdf,true
WCM-0f58bdad4757fede486af90c,broad_state_4x2500,WCRS-1c37eea20e851d4846203ee0,Hartford,MI,remains_unclear,strike_no_strike_dispute_process,moderate,mechanism_only,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hartfordmi-meet-544d98d20a3c4eb09bcc23bbf181499d/ITEM-Attachment-001-843f91b783124418a30ac474de605615.pdf,true
WCM-2183e7f4d74f35fe9ba41eec,broad_state_4x2500,WCRS-bcbe656051f03b2a08158bae,Hartford,MI,remains_unclear,retroactivity_implementation,very_high,repair_needed,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hartfordmi-meet-544d98d20a3c4eb09bcc23bbf181499d/ITEM-Attachment-001-843f91b783124418a30ac474de605615.pdf,true
WCM-2040c91c660b69f922e0dc8a,broad_state_4x2500,WCRS-d23895dbfbcf4a3b102e18e5,Hartford,MI,remains_unclear,quantitative_base_wage_needs_normalization,very_high,repair_needed,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hartfordmi-meet-544d98d20a3c4eb09bcc23bbf181499d/ITEM-Attachment-001-843f91b783124418a30ac474de605615.pdf,true
WCM-0ab1fdbdaf2f0ffc8d76e79f,broad_state_4x2500,WCRS-a44f783cb0f29ecf86192e75,Hartford,MI,remains_unclear,automatic_wage_growth,very_high,repair_needed,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hartfordmi-meet-544d98d20a3c4eb09bcc23bbf181499d/ITEM-Attachment-001-843f91b783124418a30ac474de605615.pdf,true
WCM-37b78026ab7f2e765bf56887,broad_state_4x2500,WCRS-372c17de7f7678a9e152603b,Rushville,IL,police_direct,non_base_compensation,high,repair_needed,https://rushvilleillinois.us/wp-content/uploads/2024/03/24-03-04-2.pdf,true
WCM-d38988c33d08bd639d9449bd,broad_state_4x2500,WCRS-cf562e79cf45cad224223b2c,Rushville,IL,police_direct,non_base_compensation,moderate,mechanism_only,https://rushvilleillinois.us/wp-content/uploads/2024/03/24-03-04-2.pdf,true
WCM-65dfd6b4954012295b0fb30e,broad_state_4x2500,WCRS-3725aa6cd134c16ea86c930d,Chesaning,MI,remains_unclear,step_schedule_seniority,moderate,mechanism_only,https://cms8.revize.com/revize/chesaning/Document%20Center/Village%20Council/Packets/2023/04-04-2023%20Council%20Packet.pdf,true
