candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status
TS4L-50abf7cf4763d1fb7c62,lane_2,tier_c,verification_ready_medium,115,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Police-IBPO-CBA.pdf,"2021-2024 Police IBPO CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),IBPO Police (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2021-2024,head_http_200,2026-07-27T12:57:03Z,verified_source_lead_not_downloaded
TS4L-50ad524a992fcb4a3da4,lane_2,tier_c,verification_ready_medium,108,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://cdn.downers.us/public/docs/laborContracts/FD_2023-2026.pdf,Downers Grove Firefighters Union 3234 for May 2023 - April 2026 | Village of Downers Grove (CBA PDF),Downers Grove,IL,Midwest,safety_and_non_safety_bargaining_units,Safety (Firefighters),Firefighters (IAFF Local 3234 labor agreement with Village of Downers Grove),May 2023 - April 2026,2023-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Downers Grove,IL,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,May 2023 - April 2026,head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded
TS4L-522da8adaa9096e6c603,lane_2,tier_c,verification_ready_medium,115,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.nj.gov/perc/documents/2017.08.10%20GC%20Report.pdf,"PERC General Counsel Report (Aug. 10, 2017) referencing County of Atlantic and Township of Bridgewater / PBA Local 174 (dynamic status quo; expired-to-successor CNA hiatus)",Bridgewater,NJ,Northeast,safety_and_non_safety_bargaining_units,police (PBA Local 174),PBA Local 174,2017-08-10 GC report (references litigation involving expired vs successor collective negotiations agreement hiatus),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same city (Township of Bridgewater referenced),overlaps 2014-2024 window via referenced proceedings and outcomes (reported in 2017),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Bridgewater,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2017-08-10 GC report (references litigation involving expired vs successor collective negotiations agreement hiatus),head_http_200,2026-07-27T12:57:03Z,verified_source_lead_not_downloaded
TS4L-5814ab57229775678acd,lane_2,tier_c,verification_ready_low,102,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.townofmccandless.org/Archive/ViewFile/Item/357,MEMORANDUM OF UNDERSTANDING between the TOWN OF MCCANDLESS and the McCandless Police Officers Association (hosted document archive entry),McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,police (Act 111-style bargaining representative context),McCandless Police Officers Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_match_(McCandless),unknown_overlap_vs_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:23Z,verified_source_lead_not_downloaded
TS4L-59e2c49a2c94accb3dbf,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/town-manlius-and-manlius-police-benevolent-association,Town of Manlius and Manlius Police Benevolent Association (PERB) — Interest Arbitration Award (CASE NO. IA 87-3; M 86-501),Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Manlius Police Benevolent Association,Interest arbitration award following a wage re-opener impasse (1987),1986,1987,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,does_not_overlap_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Interest arbitration award following a wage re-opener impasse (1987),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded
TS4L-5add75b527a041d03bb9,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.dracutma.gov/920/Contracts-Agreements,"Contracts & Agreements | Dracut, MA",Dracut,MA,Northeast,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same-city-match,target_window_not_yet_confirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Dracut,MA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:12Z,verified_source_lead_not_downloaded
TS4L-5cefe7b8561970bebb65,lane_2,tier_c,verification_ready_low,106,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=6,Public Employment Relations Board — Compulsory Interest Arbitration Awards (page 6),Rye,NY,Northeast,safety_and_non_safety_bargaining_units,mixed/varied (police/fire and other units) (inferred from PERB award listing context),City of Rye and Rye Police Organization (listed item on page),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Same municipality (Rye listed on this page),Unknown (target window 2014-2024; award year/period not specified in the search snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded
TS4L-5d340161aa6c4726f709,lane_2,tier_c,verification_ready_medium,108,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.pacourts.us/assets/opinions/Commonwealth/out/1695CD24_1-7-26.pdf?cb=1,Town of McCandless v. McCandless Police Officers Association (Commonwealth Court opinion PDF; arbitration context cited),McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,police,McCandless Police Officers Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_match_(McCandless),unknown_overlap_vs_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded
TS4L-5eff08dd59bd661531c5,lane_2,tier_c,verification_ready_medium,106,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.nj.gov/perc/documents/NJ%20PERC%20Notice%20of%20Meeting%202014.08.14.pdf,"NJ PERC Notice of Meeting 14 August, 2014 (agenda lists Egg Harbor Township Board of Education; docket SN-2013-029 & SN-2013-030)",Egg Harbor,NJ,Northeast,safety_and_non_safety_bargaining_units,education_support/education_association (non-safety-adjacent bargaining context),Egg Harbor Township Education Association (via docket SN-2013-029 & SN-2013-030),Meeting notice dated 2014-08-14; references SN-2013-029 & SN-2013-030,2013,2014,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Egg Harbor Township referenced (matches Egg Harbor municipality as Township).,Overlaps 2014 window (dated 2014-08-14; dockets labeled SN-2013-...).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Egg Harbor,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Meeting notice dated 2014-08-14; references SN-2013-029 & SN-2013-030,head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded
TS4L-61fa8c42d7b67e446075,lane_2,tier_c,verification_ready_medium,105,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://hanoverparkillinois.org/ArchiveCenter/ViewFile/Item/591,COLLECTIVE BARGAINING AGREEMENT — Village of Hanover Park and SEIU Local 73 (part-time firefighters) — ViewFile Item 591,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,fire (part-time firefighters),SEIU Local 73 (part-time paid-on-call firefighters / fire bargaining unit as labeled in agreement),2022-2025 (per hosted agreement title block),2022,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_name_match_hanover_park_il_not_exact_hanover_il,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2022-2025 (per hosted agreement title block),head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded
TS4L-637afc237711c2b4c2f9,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/city-newburgh-and-pba-newburgh-new-york-inc,"Compulsory Interest Arbitration Awards listing (City of Newburgh and PBA of Newburgh, New York, Inc.)",Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,public safety (police),"PBA of Newburgh, New York, Inc.",2014-2018 (indexed by received fiscal year on PERB awards page),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,within_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (indexed by received fiscal year on PERB awards page),head_http_200,2026-07-27T12:57:12Z,verified_source_lead_not_downloaded
TS4L-6457e802212d6d965f42,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://mccmeetingspublic.blob.core.usgovcloudapi.net/thorntonil-meet-fa222ef8389e4aaf89be85072b48d4d2/ITEM-Attachment-001-7e16b6df22a943609db13feb47d13577.pdf,Police CBA tentative agreement for ratification vote (Thornton Police Chapter #105),Thornton,IL,Midwest,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,overlaps target window (2024 portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Thornton,IL,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"May 1, 2024 through April 30, 2026",head_http_200,2026-07-27T12:57:42Z,verified_source_lead_not_downloaded
TS4L-6470e0cc58a75d88c5b3,lane_2,tier_c,verification_ready_medium,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER-2016-Decisions/2016-Decisions/20161122cu16c012.pdf?rev=a799d02ea94b432796eb163bc6e19582,STATE OF MICHIGAN Employment Relations Commission — Decision and Recommended Order of Admin. Law Judge (MICHIGAN EDUCATION ASSOCIATION & GRAND BLANC EDUCATION ASSOCIATION; Case No. CU16 C-012; Docket No. 16-005998-MERC),Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,non-safety (education/union),Grand Blanc Education Association (MEA/affiliates),Case dated 2016 (CU16 C-012; docket 16-005998-MERC),2016,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_name_match,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Case dated 2016 (CU16 C-012; docket 16-005998-MERC),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded
TS4L-65d33665a6a527e5953f,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.westseneca.gov/Archive/ViewFile/Item/95,"Agreement: Town of West Seneca, NY & West Seneca Police Benevolent Association (PBA) (effective Jan 1, 2020 – Dec 31, 2022)",West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,police (safety),West Seneca Police Benevolent Association (Police negotiating unit),"Effective January 1, 2020 to December 31, 2022",2020-01-01,2022-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Effective January 1, 2020 to December 31, 2022",head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded
