mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,targeted_qa_original_quantitative_observation_ids,targeted_qa_corrected_quantitative_observation_ids,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,readable_conflict_qa_original_quantitative_observation_ids,readable_conflict_qa_corrected_quantitative_observation_ids,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status
mix_8e7b216192c5327495f5c0e3,cex1000_09e0df4c755c929092c1015d,doc_7bad7ba0c4844f22df67979a,ttd_a5754d110d8afef887871297,sr_efe762c2e295a4b755c885b5,NSCQ-OH-20260720-0173,OH,Green,CITY OF GREEN,non_safety,cba,qobs_9a7cd8ec037bc9b57f36c04c|qobs_4d154b01d9d4befa0f4ef622,lobs_9a7cd8ec037bc9b57f36c04c,2,1,low,BASE_WAGE_HOURLY_RATES_FOUND_ON_PAGE_58|STEP_ADVANCEMENT_LANGUAGE_FOUND_ON_PAGE_,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,mix_8e7b216192c5327495f5c0e3,,true,,not_in_targeted_queue,not_applicable,,mix_8e7b216192c5327495f5c0e3,true,qobs_9a7cd8ec037bc9b57f36c04c|qobs_4d154b01d9d4befa0f4ef622,qobs_9a7cd8ec037bc9b57f36c04c|qobs_4d154b01d9d4befa0f4ef622,,not_in_targeted_queue,not_applicable,,mix_8e7b216192c5327495f5c0e3,true,qobs_9a7cd8ec037bc9b57f36c04c|qobs_4d154b01d9d4befa0f4ef622,qobs_9a7cd8ec037bc9b57f36c04c|qobs_4d154b01d9d4befa0f4ef622,e5d511aead6399d918b04aee28f6124605205092ede063f865805bd1f5d2445a,pr_8197acdb748db5e3282bf4c2,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-01-0034.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0176_sr_efe762c2e295a4b755c885b5.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,active
mix_262ca7fff51c4e1f517bbdfc,cex1000_c58de708dde4fd15a33552c0,doc_5e7f4e07a5ca62bb0558e46c,ttd_22276a0cadd9c33c6f41eb37,sr_562b6adde7ec1c95b2e2dc60,NSCQ-OH-20260720-0457,OH,Greenville,CITY OF GREENVILLE,fire,cba,qobs_9acc212069edc2c6837a841b|qobs_36243f31a8b46cf453f9f282|qobs_9716b6ee502d38c5a17d6cda|qobs_7b7241aeae013376dc16b393|qobs_c55c5702f94304d461befe91,lobs_9acc212069edc2c6837a841b|lobs_36243f31a8b46cf453f9f282|lobs_9716b6ee502d38c5a17d6cda|lobs_7b7241aeae013376dc16b393,5,4,medium,SECTION_12_1_BEGINNING_FIREFIGHTER_WAGES|SECTION_12_2_EFFECTIVE_JANUARY_1_2023|SECTION_12_3_EFFECTIVE_JANUARY_1_2024|SECTION_12_6_STEP_MOVEMENT_SIX_MONTHS|SECTION_15_6_OVERTIME_TWO_TIMES_ANNUAL_S,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_262ca7fff51c4e1f517bbdfc,,true,,not_in_targeted_queue,not_applicable,,mix_262ca7fff51c4e1f517bbdfc,true,qobs_9acc212069edc2c6837a841b|qobs_36243f31a8b46cf453f9f282|qobs_9716b6ee502d38c5a17d6cda|qobs_7b7241aeae013376dc16b393|qobs_c55c5702f94304d461befe91,qobs_9acc212069edc2c6837a841b|qobs_36243f31a8b46cf453f9f282|qobs_9716b6ee502d38c5a17d6cda|qobs_7b7241aeae013376dc16b393|qobs_c55c5702f94304d461befe91,,not_in_targeted_queue,not_applicable,,mix_262ca7fff51c4e1f517bbdfc,true,qobs_9acc212069edc2c6837a841b|qobs_36243f31a8b46cf453f9f282|qobs_9716b6ee502d38c5a17d6cda|qobs_7b7241aeae013376dc16b393|qobs_c55c5702f94304d461befe91,qobs_9acc212069edc2c6837a841b|qobs_36243f31a8b46cf453f9f282|qobs_9716b6ee502d38c5a17d6cda|qobs_7b7241aeae013376dc16b393|qobs_c55c5702f94304d461befe91,67a50c27c472848687ae4dc76976f78891b000457246c5039ad167624d96a70f,pr_4eaebb5db8b2e1c488bb9052,fire,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1166.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0217_sr_562b6adde7ec1c95b2e2dc60.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_c57d8dc490c1d0d1f4ff1955,cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,sr_f6707055616f7935c5bf29e9,NSCQ-OH-20260720-0012,OH,Kettering,CITY OF KETTERING,fire,cba,qobs_d6e5450427aa98badca92184|qobs_b738752d3b1a869a6141ba64|qobs_235408ea79e199b3806d24b8|qobs_82118c9a712e37fd891923ee|qobs_6f80a825985b6e684312e29b,lobs_d6e5450427aa98badca92184,5,1,medium,P7_BASE_WAGE_HOURLY_VALUES_PRESENT|P7_WAGE_INCREASE_MECHANISM_VISIBLE|P7_NON_BASE_DIFFERENTIAL_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_c57d8dc490c1d0d1f4ff1955,,true,,not_in_targeted_queue,not_applicable,,mix_c57d8dc490c1d0d1f4ff1955,true,qobs_d6e5450427aa98badca92184|qobs_b738752d3b1a869a6141ba64|qobs_235408ea79e199b3806d24b8|qobs_82118c9a712e37fd891923ee|qobs_6f80a825985b6e684312e29b,qobs_d6e5450427aa98badca92184|qobs_b738752d3b1a869a6141ba64|qobs_235408ea79e199b3806d24b8|qobs_82118c9a712e37fd891923ee|qobs_6f80a825985b6e684312e29b,,not_in_targeted_queue,not_applicable,,mix_c57d8dc490c1d0d1f4ff1955,true,qobs_d6e5450427aa98badca92184|qobs_b738752d3b1a869a6141ba64|qobs_235408ea79e199b3806d24b8|qobs_82118c9a712e37fd891923ee|qobs_6f80a825985b6e684312e29b,qobs_d6e5450427aa98badca92184|qobs_b738752d3b1a869a6141ba64|qobs_235408ea79e199b3806d24b8|qobs_82118c9a712e37fd891923ee|qobs_6f80a825985b6e684312e29b,67db4d52a58a10ea6f94caf23c4d3967049064d36d00b1d3f1b47ea77a5b5c66,pr_e46bb9416731fe7f4b664d99,fire,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1127.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_cfe2ac43a071430ddccaf236,cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,sr_6468bd23b6098be0063ed6b9,NSCQ-OH-20260720-0013,OH,Kettering,CITY OF KETTERING,non_safety,cba,qobs_c08996390f17bf84e4e821fd|qobs_6e8a14e87a8070904d11b5e5|qobs_7be47b1d7727c9f854d42de8|qobs_bd0cfe805b0a54aa55d3ae1f,lobs_c08996390f17bf84e4e821fd,4,1,high,HOURLY_BASE_RATES_TABLES_WITH_EFFECTIVE_|STEP_A_ELIGIBILITY_NOTE_ONLY_APPLIES_TO_|NO_NON_BASE_COMP_EVIDENCE_IN_PACKET,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_cfe2ac43a071430ddccaf236,,true,,not_in_targeted_queue,not_applicable,,mix_cfe2ac43a071430ddccaf236,true,qobs_c08996390f17bf84e4e821fd|qobs_6e8a14e87a8070904d11b5e5|qobs_7be47b1d7727c9f854d42de8|qobs_bd0cfe805b0a54aa55d3ae1f,qobs_c08996390f17bf84e4e821fd|qobs_6e8a14e87a8070904d11b5e5|qobs_7be47b1d7727c9f854d42de8|qobs_bd0cfe805b0a54aa55d3ae1f,,not_in_targeted_queue,not_applicable,,mix_cfe2ac43a071430ddccaf236,true,qobs_c08996390f17bf84e4e821fd|qobs_6e8a14e87a8070904d11b5e5|qobs_7be47b1d7727c9f854d42de8|qobs_bd0cfe805b0a54aa55d3ae1f,qobs_c08996390f17bf84e4e821fd|qobs_6e8a14e87a8070904d11b5e5|qobs_7be47b1d7727c9f854d42de8|qobs_bd0cfe805b0a54aa55d3ae1f,f116862b07f40727ad2f6bd6e823a6a4e4ae628fc41bc5de5a44a31617fb618f,pr_d6bf68e24eafde86c5c00c9c,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-11-1348.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_c49e396f47c6188125098532,cex1000_7c896573db6e8fd7dfd9b717,doc_378d8ae3a82471689b40e3d0,ttd_fb305e4c1652e8c168bc49c3,sr_ce945aad727b9eb1740335e3,NSCQ-OH-20260720-0111,OH,Lima,CITY OF LIMA,non_safety,cba,qobs_e07734ae3746d6a5387769c8|qobs_5b512005c98e27f2fa4d5baf|qobs_893c267f7f84e5d29fd64384,lobs_e07734ae3746d6a5387769c8|lobs_5b512005c98e27f2fa4d5baf|lobs_893c267f7f84e5d29fd64384|lobs_dba201c4793b0f479fe7c91d,3,4,medium,GENERAL_INCREASE_BY_EFFECTIVE_DATE|STEP_PROGRESSIONS_WITH_TIMING|STEP_TIMING_D_AND_E|PAY_STEP_PLACEMENT_LOWER_RANGE|PAY_STEP_PLACEMENT_HIGHER_RANGE_AND_NO_F|LONGEVITY_AMOUNTS_VISIBLE|NO_PRORATION_DOUBLE_LONGEVITY|SHIFT_DIFFERENTIAL_NO_LOSS_RULE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_c49e396f47c6188125098532,,true,,not_in_targeted_queue,not_applicable,,mix_c49e396f47c6188125098532,true,qobs_e07734ae3746d6a5387769c8|qobs_5b512005c98e27f2fa4d5baf|qobs_893c267f7f84e5d29fd64384,qobs_e07734ae3746d6a5387769c8|qobs_5b512005c98e27f2fa4d5baf|qobs_893c267f7f84e5d29fd64384,,not_in_targeted_queue,not_applicable,,mix_c49e396f47c6188125098532,true,qobs_e07734ae3746d6a5387769c8|qobs_5b512005c98e27f2fa4d5baf|qobs_893c267f7f84e5d29fd64384,qobs_e07734ae3746d6a5387769c8|qobs_5b512005c98e27f2fa4d5baf|qobs_893c267f7f84e5d29fd64384,1571d634d8720cc42a9559b28abd7e31016ffca3d0d4b9d7b0e229af27262f86,pr_abb8fc6cf78538f05cc8b157,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-1018.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_117a2e2a3c7bd32d4952eb8d,cex1000_4111edc082b0e9daae16ec80,doc_6b62cc54b00708591f3b6c3b,ttd_8f77332c73fd8460fadc27ad,sr_1e33e874482d3068beb50d6e,NSCQ-OH-20260720-0423,OH,Lyndhurst,CITY OF LYNDHURST,non_safety,cba,qobs_965b693caf19052f5afb5840|qobs_83866b56f80fac72e74b2e47|qobs_440b988518009498865e7882,lobs_965b693caf19052f5afb5840|lobs_83866b56f80fac72e74b2e47,3,2,medium,GENERAL_WAGE_INCREASE_EFFECTIVE_JAN_1_20|GENERAL_WAGE_INCREASE_EFFECTIVE_JAN_1_22|GENERAL_WAGE_INCREASE_EFFECTIVE_JAN_1_23|UNION_STEWARD_EXTRA_RATE|LONGEVITY_ELIGIBILITY_AND_SCHEDULE_MENT,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_117a2e2a3c7bd32d4952eb8d,,true,,not_in_targeted_queue,not_applicable,,mix_117a2e2a3c7bd32d4952eb8d,true,qobs_965b693caf19052f5afb5840|qobs_83866b56f80fac72e74b2e47|qobs_440b988518009498865e7882,qobs_965b693caf19052f5afb5840|qobs_83866b56f80fac72e74b2e47|qobs_440b988518009498865e7882,,not_in_targeted_queue,not_applicable,,mix_117a2e2a3c7bd32d4952eb8d,true,qobs_965b693caf19052f5afb5840|qobs_83866b56f80fac72e74b2e47|qobs_440b988518009498865e7882,qobs_965b693caf19052f5afb5840|qobs_83866b56f80fac72e74b2e47|qobs_440b988518009498865e7882,b01aa18e7f1487ae87f73838d84bca8b1cb39c0a4813f36d56a6048c0ece7c89,pr_7bd5bd010e9ccf113c720e2b,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1107.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0149_sr_1e33e874482d3068beb50d6e.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_5d0a4dab4b5af9f21e97283b,cex1000_cbc2a9f25a0d9f689a669c04,doc_4b1636669e93b39e3654c935,ttd_b8cdca06c48b8e3fa12cc4b0,sr_66aeb774baadec30297fe458,NSCQ-OH-20260720-0441,OH,Marietta,CITY OF MARIETTA,police,cba,qobs_50ba0796ea29331c3deed52c|qobs_ee8c1f31fea03bcd9cf3cee1|qobs_f308abe0aeae55e3bdfa6ef7|qobs_5213055afca4d2f59f7f7467|qobs_a086009879e0baff97f433b8,lobs_50ba0796ea29331c3deed52c|lobs_ee8c1f31fea03bcd9cf3cee1,5,2,medium,WAGE_STEP_TABLE_2022_START_VALUE|WAGE_STEP_TABLE_2023_START_VALUE|START_STEP_OVERRIDE_DISCRETION_CERTATION|ONE_YEARS_SERVICE_NEXT_STEP|OVERTIME_RATE_AND_REFUSAL_MINIMUM_HOURS|COMP_TIME_BANK_LIMITS_AND_INCREMENT|PICK_UP_PERCENT_SALARY_REDUCTION_METHOD|SUPERVISORY_LONGETIVITY_SUPERVISOR_PAY_S,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_5d0a4dab4b5af9f21e97283b,,true,,not_in_targeted_queue,not_applicable,,mix_5d0a4dab4b5af9f21e97283b,true,qobs_50ba0796ea29331c3deed52c|qobs_ee8c1f31fea03bcd9cf3cee1|qobs_f308abe0aeae55e3bdfa6ef7|qobs_5213055afca4d2f59f7f7467|qobs_a086009879e0baff97f433b8,qobs_50ba0796ea29331c3deed52c|qobs_ee8c1f31fea03bcd9cf3cee1|qobs_f308abe0aeae55e3bdfa6ef7|qobs_5213055afca4d2f59f7f7467|qobs_a086009879e0baff97f433b8,,not_in_targeted_queue,not_applicable,,mix_5d0a4dab4b5af9f21e97283b,true,qobs_50ba0796ea29331c3deed52c|qobs_ee8c1f31fea03bcd9cf3cee1|qobs_f308abe0aeae55e3bdfa6ef7|qobs_5213055afca4d2f59f7f7467|qobs_a086009879e0baff97f433b8,qobs_50ba0796ea29331c3deed52c|qobs_ee8c1f31fea03bcd9cf3cee1|qobs_f308abe0aeae55e3bdfa6ef7|qobs_5213055afca4d2f59f7f7467|qobs_a086009879e0baff97f433b8,e8cf1a3544a8c3436c3a106b35f44dfbcdc5e5ceb40520c271a7ed3a2a230a01,pr_1bd8e7ee8a1a9260c576fc04,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0706.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0302_sr_66aeb774baadec30297fe458.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_d50dad79a21e2499b7971f1d,cex1000_a1055fa431d5a85268d2dba0,doc_a3d0d96d776f6851c3b601ec,ttd_146e6be5e29e1a90548d2fab,sr_4ed46bbf15362c12e5f7a313,NSCQ-OH-20260720-0104,OH,Marion,CITY OF MARION,non_safety,cba,qobs_5c4877714b63793d0ad1cd75|qobs_e1babe1b0308faa41c7b2d3e|qobs_fb283519617e35451103be88|qobs_dca59f323e5760874cc4a966,lobs_5c4877714b63793d0ad1cd75,4,1,medium,BASE_WAGE_TABLE_PRESENT|EFFECTIVE_DATE_AND_PERCENT_STATED,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_d50dad79a21e2499b7971f1d,,true,,not_in_targeted_queue,not_applicable,,mix_d50dad79a21e2499b7971f1d,true,qobs_5c4877714b63793d0ad1cd75|qobs_e1babe1b0308faa41c7b2d3e|qobs_fb283519617e35451103be88|qobs_dca59f323e5760874cc4a966,qobs_5c4877714b63793d0ad1cd75|qobs_e1babe1b0308faa41c7b2d3e|qobs_fb283519617e35451103be88|qobs_dca59f323e5760874cc4a966,,not_in_targeted_queue,not_applicable,,mix_d50dad79a21e2499b7971f1d,true,qobs_5c4877714b63793d0ad1cd75|qobs_e1babe1b0308faa41c7b2d3e|qobs_fb283519617e35451103be88|qobs_dca59f323e5760874cc4a966,qobs_5c4877714b63793d0ad1cd75|qobs_e1babe1b0308faa41c7b2d3e|qobs_fb283519617e35451103be88|qobs_dca59f323e5760874cc4a966,3e95d4e32e6c4380c669651571ba6689ce54032aab7a0463a58bb37185666bee,pr_7e4daf5001783d06e583bc99,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1504.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0260_sr_4ed46bbf15362c12e5f7a313.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_d59f3b8dd200276cfe5e7962,cex1000_15107421e42bb8b9a3fdb0c3,doc_3bbb548040cab31446b5e7a1,ttd_0f49b4d1dc04336816bb5f33,sr_2281bda7b8452cfaea551a5b,NSCQ-OH-20260720-0102,OH,Marion,CITY OF MARION,police,cba,qobs_222b7eafb7cf346cdeb07d0c|qobs_49b925f7f44f58d54346dce5|qobs_3f0924bce212c392ec12fdf2,lobs_222b7eafb7cf346cdeb07d0c,3,1,high,ARTICLE_17_SECTION_17_1_RANK_DIFFERENTI0|SECTION_17_2_BASE_WAGE_ADJUSTMENT_OFFSE1|SECTION_17_2_PENSION_PICKUP_AND_UNIFORM|SECTION_16_8_OVERTIME_1_1_2_AND_MIN4|SECTION_16_10_COMP_TIME_BANK_480|ARTICLE_16_10_COMP_TIME_TRANSFER_40|SECTION_17_2_MEMBER_CONTRIB_8_5_PENSIONP|SECTION_17_5_SHIFT_DIFFERENTIALS_0_55_0_,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_d59f3b8dd200276cfe5e7962,,true,,not_in_targeted_queue,not_applicable,,mix_d59f3b8dd200276cfe5e7962,true,qobs_222b7eafb7cf346cdeb07d0c|qobs_49b925f7f44f58d54346dce5|qobs_3f0924bce212c392ec12fdf2,qobs_222b7eafb7cf346cdeb07d0c|qobs_49b925f7f44f58d54346dce5|qobs_3f0924bce212c392ec12fdf2,,not_in_targeted_queue,not_applicable,,mix_d59f3b8dd200276cfe5e7962,true,qobs_222b7eafb7cf346cdeb07d0c|qobs_49b925f7f44f58d54346dce5|qobs_3f0924bce212c392ec12fdf2,qobs_222b7eafb7cf346cdeb07d0c|qobs_49b925f7f44f58d54346dce5|qobs_3f0924bce212c392ec12fdf2,c0c654709d79ef68618b3a302848c4c5c35e2d5e1b96ba7ef8935c56071c6f4f,pr_4ea707e7a4d3f1153c574914,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-09-0737.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0278_sr_2281bda7b8452cfaea551a5b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_ead4e86012db3c931ca216dd,cex1000_cf2fb5cd683a40b26845bc71,doc_d8226dffa35543f068367faf,ttd_db76eae4509a97f24e133cd0,sr_fd8b53807a559aadaf5596e1,NSCQ-OH-20260720-0265,OH,Mayfield Heights,CITY OF MAYFIELD HEIGHTS,fire,cba,qobs_5134aee29b95eec65fd66202|qobs_07d136195d2c73f1e84426dd|qobs_66e91ab414ab03c4dad0fc7d|qobs_6b73dd14d61b9e13ad6c8579|qobs_6e77fc75a02a59ae258caad7,lobs_5134aee29b95eec65fd66202,5,1,medium,ARTICLE_21_2021_2022_2023_TABLE_VALUE|ARTICLE_21_RANK_DIFFERENTIAL_RULES|ARTICLE_22_02_SENIOR_FIREFIGHTER_ADDITON,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_ead4e86012db3c931ca216dd,,true,,not_in_targeted_queue,not_applicable,,mix_ead4e86012db3c931ca216dd,true,qobs_5134aee29b95eec65fd66202|qobs_07d136195d2c73f1e84426dd|qobs_66e91ab414ab03c4dad0fc7d|qobs_6b73dd14d61b9e13ad6c8579|qobs_6e77fc75a02a59ae258caad7,qobs_5134aee29b95eec65fd66202|qobs_07d136195d2c73f1e84426dd|qobs_66e91ab414ab03c4dad0fc7d|qobs_6b73dd14d61b9e13ad6c8579|qobs_6e77fc75a02a59ae258caad7,,not_in_targeted_queue,not_applicable,,mix_ead4e86012db3c931ca216dd,true,qobs_5134aee29b95eec65fd66202|qobs_07d136195d2c73f1e84426dd|qobs_66e91ab414ab03c4dad0fc7d|qobs_6b73dd14d61b9e13ad6c8579|qobs_6e77fc75a02a59ae258caad7,qobs_5134aee29b95eec65fd66202|qobs_07d136195d2c73f1e84426dd|qobs_66e91ab414ab03c4dad0fc7d|qobs_6b73dd14d61b9e13ad6c8579|qobs_6e77fc75a02a59ae258caad7,53fdcfa0559b236015bbc3d59473e8bb8e5e0afbd5bb3588f4f94dad178957a4,pr_997b0d04836637c5ffcc5f47,fire,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0993.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0285_sr_fd8b53807a559aadaf5596e1.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_782ce03d15df81fd2a93837e,cex1000_fb8b018b3fd1fc6f43795dd0,doc_02ee034e039b6a8cee52c08b,ttd_242b3b319015284092c60325,sr_df542961e17320c80649f361,NSCQ-OH-20260720-0348,OH,Niles,CITY OF NILES,non_safety,cba,qobs_755b579c77a68607dd5d9883|qobs_ffd271d78a3396d6585b15ef|qobs_a084978a5cd372e813e611c7,lobs_755b579c77a68607dd5d9883|lobs_ffd271d78a3396d6585b15ef|lobs_a084978a5cd372e813e611c7,3,3,medium,ARTICLE_10_1_GENERAL_WAGE_INCREASE_2022|ARTICLE_10_1_GENERAL_WAGE_INCREASE_2023|ARTICLE_10_1_GENERAL_WAGE_INCREASE_2024|ARTICLE_10_2_MULTIPLIER_SERVICE_INTERVAL|ARTICLE_10_5_COMPENSATION_FOR_LICENSES|ARTICLE_16_6_HEALTH_INSURANCE_COVERAGE_W|ARTICLE_16_7_LIFE_INSURANCE_AMOUNTS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,mix_782ce03d15df81fd2a93837e,,true,,not_in_targeted_queue,not_applicable,,mix_782ce03d15df81fd2a93837e,true,qobs_755b579c77a68607dd5d9883|qobs_ffd271d78a3396d6585b15ef|qobs_a084978a5cd372e813e611c7,qobs_755b579c77a68607dd5d9883|qobs_ffd271d78a3396d6585b15ef|qobs_a084978a5cd372e813e611c7,,not_in_targeted_queue,not_applicable,,mix_782ce03d15df81fd2a93837e,true,qobs_755b579c77a68607dd5d9883|qobs_ffd271d78a3396d6585b15ef|qobs_a084978a5cd372e813e611c7,qobs_755b579c77a68607dd5d9883|qobs_ffd271d78a3396d6585b15ef|qobs_a084978a5cd372e813e611c7,1e485a54f2a5c74b4dcdcdad6384742d00c4a4f429fc0f892afb8c02454a6aaf,pr_18b2c210543a7f3455de4c58,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1370.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0179_sr_df542961e17320c80649f361.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
