source_SHA_256,physical_path,page_count,reason,canonical_page_count,resolution_status,resolution_basis,bounded_parser_output
31c4d7e449813e37297a75a2cf28641f4ef067aa7046f771505341a6b2ee0c56,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/31c4d7e449813e37297a75a2cf28641f4ef067aa7046f771505341a6b2ee0c56.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,12,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Catawissa Borough Non-Uniformed Pension Plan - Columbia County - Audit Period January 1, 2017 to December 31, 2020
Author:          paul.predmore
Creator:         Acrobat PDFMaker 21 for Word
Producer:        Adobe PDF Library 21.1.177
CreationDate:    Fri Apr  9 14:38:01 2021 EDT
ModDate:         Fri Apr  9 14:38:06 2021 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           12
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       302959 bytes
Optimized:       yes
PDF version:     1.6

"
31d45bf3c51031981b3cab431df6206e8bdb1ac5f72640cff5c99b3f7f37f093,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/31d45bf3c51031981b3cab431df6206e8bdb1ac5f72640cff5c99b3f7f37f093.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,43,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          Eide Bailly LLP
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Adobe PDF Library 25.1.143
CreationDate:    Tue Aug 26 15:17:33 2025 EDT
ModDate:         Tue Aug 26 15:19:35 2025 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           43
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       617689 bytes
Optimized:       yes
PDF version:     1.7

"
3200510c6e92001a7a88db6434db775bbc28b3b4cc021d2bd9b09a5704888663,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3200510c6e92001a7a88db6434db775bbc28b3b4cc021d2bd9b09a5704888663.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,93,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           1100.01 - Final 2024 Village of Buchanan FS (Village of Buchanan 545096.001 [5/31/2024] (In Process))
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Thu Mar 20 11:32:58 2025 EDT
ModDate:         Wed Mar 26 08:45:32 2025 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           93
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       3059112 bytes
Optimized:       yes
PDF version:     1.7

"
346148e4035a5022cf5354ca0e88cd71910a02e518345981980a1a3ca2cd0aa9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/346148e4035a5022cf5354ca0e88cd71910a02e518345981980a1a3ca2cd0aa9.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,15,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Microsoft Word - 7415TownofGentryvilleSup2tsl.docx
Author:          tloggins
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 19.0 (Windows)
CreationDate:    Wed Jun 26 15:59:02 2019 EDT
ModDate:         Wed Jul 24 08:00:21 2019 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           15
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2817308 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
34ab122a87ee5c60c5f695dda94f8f89010c79867bdd2efc6a6079582173f1b8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/34ab122a87ee5c60c5f695dda94f8f89010c79867bdd2efc6a6079582173f1b8.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,106,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:            - Charter Township of Blooomfield MI 3-31-2023 Final FS (Audit 0042586 [3/31/2023] (In Process))
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Mon Sep 25 09:04:54 2023 EDT
ModDate:         Mon Sep 25 12:32:38 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           106
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1126396 bytes
Optimized:       no
PDF version:     1.7

"
35c1ca0b57a02e9700c7d0a26465d298c7db0ab7b71b4cccd503708eca05e213,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/35c1ca0b57a02e9700c7d0a26465d298c7db0ab7b71b4cccd503708eca05e213.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,129,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          Dawayne Stewart
Creator:         Adobe Acrobat Pro DC 20.13.20074
Producer:        Adobe Acrobat Pro DC (32-bit) 21 Paper Capture Plug-in
CreationDate:    Fri Jan 29 16:55:57 2021 EST
ModDate:         Wed Dec  8 15:32:53 2021 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           129
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2196424 bytes
Optimized:       no
PDF version:     1.7

"
373353e0d8ff165df3d9531a9f42e0b00b8216f4ecbf2ce1efa753245c6344c4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/373353e0d8ff165df3d9531a9f42e0b00b8216f4ecbf2ce1efa753245c6344c4.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,10,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Canton & Whalan, Cities of - Memo and Investigative Reports
Author:          Minnesota Office of the State Auditor
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 17.0 (Windows)
CreationDate:    Thu Mar 31 14:09:51 2022 EDT
ModDate:         Thu Mar 31 16:14:29 2022 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           10
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       460275 bytes
Optimized:       no
PDF version:     1.6

"
373e77355164ac4cacdec733b06d40ce16755f159171230e3410818770fd4781,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/373e77355164ac4cacdec733b06d40ce16755f159171230e3410818770fd4781.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,157,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           A-4b-01 - FY24 Fiscal Officer Report Final Bookmarks (Treasurer - Fiscal Officer 6-30-24 (Mgr Files) 5243080012 [6/30/2024] (In Process))
Author:          ChenetteMC
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Thu Jun 26 14:57:57 2025 EDT
ModDate:         Tue Jul 15 14:49:42 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           157
Encrypted:       yes (print:yes copy:yes change:yes addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1478509 bytes
Optimized:       no
PDF version:     1.7

"
37510d84f37e5ba613c9ce85d218d739aebb90ad4806cbabfa1d56438d50a765,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/37510d84f37e5ba613c9ce85d218d739aebb90ad4806cbabfa1d56438d50a765.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,36,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          Eide Bailly LLP
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Adobe PDF Library 25.1.192
CreationDate:    Wed Oct  8 14:32:12 2025 EDT
ModDate:         Wed Oct  8 14:33:59 2025 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           36
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       484284 bytes
Optimized:       yes
PDF version:     1.7

"
3868803937427dc499c5e0cd131c6b27e305b9c569e7dc5830f27d9975f32ebc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3868803937427dc499c5e0cd131c6b27e305b9c569e7dc5830f27d9975f32ebc.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,40,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:            - Department of Labor Report 6-30-23 (Labor, Department of 2023 [6/30/2023] (In Process))
Author:          04350
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Thu Jan 18 18:19:15 2024 EST
ModDate:         Thu Mar 21 16:09:11 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           40
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1766590 bytes
Optimized:       no
PDF version:     1.7

"
3dea48eb8daed74dfef5968a86109ae8c813acae2ee9607a94794f42642e470e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3dea48eb8daed74dfef5968a86109ae8c813acae2ee9607a94794f42642e470e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,4,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           2018 Police Aid List
Author:          DOR
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 17.0 (Windows)
CreationDate:    Thu Sep 27 10:56:21 2018 EDT
ModDate:         Thu Sep 27 11:44:52 2018 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           4
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       99617 bytes
Optimized:       yes
PDF version:     1.6

"
3e036cbec733c4c176bdf0fb33cb31299b775a33aacd84cc9a6cda7dccf4d750,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3e036cbec733c4c176bdf0fb33cb31299b775a33aacd84cc9a6cda7dccf4d750.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,463,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           FY 2021 Enacted Budget Financial Plan
Author:          NYS Division of the Budget
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 20.0 (Windows)
CreationDate:    Sat Apr 25 14:53:28 2020 EDT
ModDate:         Tue Apr 28 16:30:15 2020 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           463
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5860810 bytes
Optimized:       yes
PDF version:     1.7

"
3f3fed9e80ef31c20f23d8a5ec2f71d3c88c5bc98274443652b0470e438ad18d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3f3fed9e80ef31c20f23d8a5ec2f71d3c88c5bc98274443652b0470e438ad18d.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,11,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Lawrence Park Township Non-Uniformed Employees Pension Plan - Erie County - Audit Period January 1, 2016 to December 31, 2019
Subject:
Keywords:
Author:          paul.predmore
Creator:         Acrobat PDFMaker 20 for Word
Producer:        Adobe PDF Library 20.12.75
CreationDate:    Fri Jan 15 10:41:30 2021 EST
ModDate:         Fri Jan 15 10:41:35 2021 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           11
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       346337 bytes
Optimized:       yes
PDF version:     1.6

"
3ffae3306294207bd512fa4364d9b128c25e4416760eea948180a1f27dbbc322,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3ffae3306294207bd512fa4364d9b128c25e4416760eea948180a1f27dbbc322.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,6,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           2025-2026 Biennial Budget Ordinance
Subject:         PAO724362.DOC;1/13011.900000/
Author:
Creator:         Acrobat PDFMaker 24 for Word
Producer:        Acrobat Sign
CreationDate:    Wed Nov 20 13:27:29 2024 EST
ModDate:         Thu Nov 21 12:12:29 2024 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           6
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       416459 bytes
Optimized:       no
PDF version:     1.7

"
417493386a21cd8a4db5305e9d81e0bff537b4944b52e00406f053be792acf25,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/417493386a21cd8a4db5305e9d81e0bff537b4944b52e00406f053be792acf25.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,390,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Mid-Year Update | FY 2026 Enacted Budget Financial Plan | FY 2026 NYS Enacted Budget
Author:          NYS Division of the Budget
Producer:        Microsoft: Print To PDF
CreationDate:    Thu Oct 30 14:14:22 2025 EDT
ModDate:         Thu Oct 30 15:48:17 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           390
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       15524099 bytes
Optimized:       no
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
44db051a7e4ed5f988ca72f3b8631bfc82dbd64c1764318b75c409f6fb7a1745,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/44db051a7e4ed5f988ca72f3b8631bfc82dbd64c1764318b75c409f6fb7a1745.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,129,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Toolkit http://www.activepdf.com
Producer:        Toolkit http://www.activepdf.com
CreationDate:    Fri Jun 21 09:45:35 2024 EDT
ModDate:         Fri Jun 21 14:48:08 2024 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           129
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2053985 bytes
Optimized:       yes
PDF version:     1.7

"
