document_identity_id,retained_content_hash_reference,retained_content_hash_status,extraction_case_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_source_row_count,quantitative_active_row_count,qualitative_source_row_count,qualitative_active_row_count,mixed_source_row_count,mixed_active_row_count,non_base_wage_source_row_count,non_base_wage_active_row_count,reference_and_exclusion_source_row_count,reference_and_exclusion_active_row_count,has_inactive_provenance_rows,has_duplicate_provenance,has_explicit_unresolved_conflict
doc_29e3bcb186a91200d17a90a8,doc_29e3bcb186a91200d17a90a8,opaque_sha256_derived_identity_from_frozen_selection,cexrem_e976cac90f9f85cc762eadef,ttd_93776d82fde573ab1c903bd2,sr_345c001c4c0a9de7dee8a4df,NSCQ-OH-20260720-0663,OH,Rossford,CITY OF ROSSFORD,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_29f41dc4d52ebe5242efde63,doc_29f41dc4d52ebe5242efde63,opaque_sha256_derived_identity_from_frozen_selection,cex_44f394c9033f490c6c4cca58,ttd_8b8538a0e212c2428ddc3be1,sr_bd6f12facdc21fba01d68893,NSCQ-TX-20260720-0070,TX,Edinburg,CITY OF EDINBURG,non_safety,wage_schedule_or_compensation_plan,5,5,2,2,1,1,0,0,0,0,false,false,false
doc_2a47dc91ad87c8d1e2d5ebdd,doc_2a47dc91ad87c8d1e2d5ebdd,opaque_sha256_derived_identity_from_frozen_selection,cexrem_8878bed81d452bd92a1d8633,ttd_484d24df9ff3a0d72f4abf72,sr_f65bd744412018362a93061e,NSCQ-FL-20260720-0174,FL,Palm Springs,VILLAGE OF PALM SPRINGS,non_safety,cba,1,1,0,0,0,0,2,2,0,0,false,false,false
doc_2a7bd2227f54499e7f6b2a4e,doc_2a7bd2227f54499e7f6b2a4e,opaque_sha256_derived_identity_from_frozen_selection,cex1000_9dc1356b33adb9608724aead,ttd_5d084b57ad8c6c648f99cb72,sr_cc959f8b1b5b90fadbebff23,NSCQ-WA-20260720-0078,WA,Longview,CITY OF LONGVIEW,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_2a81a83b391f4e58f97cbb6e,doc_2a81a83b391f4e58f97cbb6e,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c9ed90c78a202ad228e8cae8,ttd_b76078c12fccbd0036db3b0a,sr_6707a801f903765989bf6efb,NSCQ-NE-20260720-0007,NE,Lincoln,CITY OF LINCOLN,non_safety,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_2ae53bfd9187acee55a34e97,doc_2ae53bfd9187acee55a34e97,opaque_sha256_derived_identity_from_frozen_selection,cexrem_6ee36cf0850b4d78379d0e90,ttd_854e2e466d6c1789b68980e0,sr_d61a1be137037d16283da24c,NSCQ-NM-20260720-0014,NM,Roswell,CITY OF ROSWELL,police,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_2b5f35b35d9e18359dfb63b8,doc_2b5f35b35d9e18359dfb63b8,opaque_sha256_derived_identity_from_frozen_selection,cexrem_e8b84612368498979344249c,ttd_90d3246822674370ae08df39,sr_ee5460d3bb5f30745d2c6598,NSCQ-OH-20260720-0590,OH,Struthers,CITY OF STRUTHERS,police,cba,5,5,0,0,0,0,0,0,0,0,false,false,false
doc_2b726ff85f49e357fe4cda0f,doc_2b726ff85f49e357fe4cda0f,opaque_sha256_derived_identity_from_frozen_selection,cex1000_3347aee05177993f9beec20c,ttd_84bd53e97e854b759406e9d9,sr_2912f23fa19ecf3229f9202a,NSCQ-OR-20260720-0028,OR,Beaverton,CITY OF BEAVERTON,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2befcfdde3edd1189738baed,doc_2befcfdde3edd1189738baed,opaque_sha256_derived_identity_from_frozen_selection,cex1000_3a65b234d73ff2f2dc7c4451,ttd_85547f00c39bf973ce88c4c6,sr_71042446012fa8bf2412a54b,NSCQ-FL-20260720-0061,FL,Fort Myers,CITY OF FORT MYERS,fire,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_2c77b7c7ede177279f1d5277,doc_2c77b7c7ede177279f1d5277,opaque_sha256_derived_identity_from_frozen_selection,cex_bfaff779571ed31055a8a403,ttd_4c3364ce60c174ed201f6934,sr_9e9a57070c5cef750e05db5a,NSCQ-OH-20260720-0455,OH,Bedford,CITY OF BEDFORD,non_safety,ordinance_or_policy,5,5,5,5,0,0,0,0,0,0,false,false,false
doc_2c7b6952146f2cc8a04780fc,doc_2c7b6952146f2cc8a04780fc,opaque_sha256_derived_identity_from_frozen_selection,cexrem_cb95ed0bcab56d5b22e7d9ab,ttd_c2aec89c4d1fa37a4b151b77,sr_6d5ace15262503bd643a943c,NSCQ-WA-20260720-0041,WA,Kirkland,CITY OF KIRKLAND,fire,cba,3,3,3,3,1,1,4,4,0,0,false,false,false
doc_2c7c0df5b1957a1ad3783342,doc_2c7c0df5b1957a1ad3783342,opaque_sha256_derived_identity_from_frozen_selection,cexrem_ce26b64091aa0e4e7c18d845,ttd_efe2a35ba1aab54ae3b8f894,sr_09a3df847502cc31584ec46c,NSCQ-FL-20260720-0082,FL,Daytona Beach,CITY OF DAYTONA BEACH,non_safety,cba,2,2,0,0,0,0,0,0,0,0,false,false,false
doc_2c8c3eb0b8fbd82fcb43a6ca,doc_2c8c3eb0b8fbd82fcb43a6ca,opaque_sha256_derived_identity_from_frozen_selection,cex_03b2c71eb4e4270de7dbae55,ttd_f6794a57ea2913c5473f2ec7,sr_fbd9fb1a52a4825206da0aaf,NSCQ-ID-20260720-0009,ID,Idaho Falls,CITY OF IDAHO FALLS,non_safety,cba,2,2,5,5,0,0,8,8,0,0,false,false,false
doc_2c9471271ad0ef7358bddc33,doc_2c9471271ad0ef7358bddc33,opaque_sha256_derived_identity_from_frozen_selection,cexrem_8b00e1e1c6e655a5b7c06381,ttd_dd6091cfb708789453b9c22d,sr_5fe381776c5a1d9187e62367,NSCQ-WA-20260720-0084,WA,Puyallup,CITY OF PUYALLUP,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2cbd8e3b9cbd596fb6b407a5,doc_2cbd8e3b9cbd596fb6b407a5,opaque_sha256_derived_identity_from_frozen_selection,cexrem_a70bfb1d1c843cd8ad34e2b3,ttd_be820c1d06889bb3c05b44d6,sr_0b07e6516871187d947399f0,NSCQ-IA-20260720-0031,IA,Ankeny,CITY OF ANKENY,fire,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_2cc2ec432585218c37e9ac26,doc_2cc2ec432585218c37e9ac26,opaque_sha256_derived_identity_from_frozen_selection,cexrem_ea0e0a930d67c1be32bbf2a4,ttd_82a328dcc2dacb64fede3921,sr_d54621893a1f22d7669991bc,NSCQ-CA-20260720-0006,CA,Sacramento,CITY OF SACRAMENTO,fire,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_2cf8e6ecda821d0f872c832c,doc_2cf8e6ecda821d0f872c832c,opaque_sha256_derived_identity_from_frozen_selection,cex_3ecfd7b90b64dd24f259e7e4,ttd_3b6af646c8c7373d71487abc,sr_d19d96bb44c9cfe754395f5b,NSCQ-OR-20260720-0109,OR,Ontario,CITY OF ONTARIO,police,cba,5,2,5,5,0,0,8,7,0,0,true,true,false
doc_2d001c0b49ff4e4dfb2c6b98,doc_2d001c0b49ff4e4dfb2c6b98,opaque_sha256_derived_identity_from_frozen_selection,cex_805a246ad53fd58d4053d11d,ttd_4259d4811c2f5b7e25188eaf,sr_c06b0fe06e93a9a82314b8e2,NSCQ-MI-20260720-0112,MI,Romulus,CITY OF ROMULUS,non_safety,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_2d69c620de79c2b3e880af59,doc_2d69c620de79c2b3e880af59,opaque_sha256_derived_identity_from_frozen_selection,cex_a4466f013f8e3c71d9896bb3,ttd_ffa71acb51d05f1392dbd02a,sr_3a6777ef3d8490f6f49e7c5e,NSCQ-PA-20260720-0097,PA,Columbia,BOROUGH OF COLUMBIA,police,cba,1,1,1,1,0,0,1,1,0,0,false,false,false
doc_2d6f0b2f4631b9acc81c4f39,doc_2d6f0b2f4631b9acc81c4f39,opaque_sha256_derived_identity_from_frozen_selection,cexrem_b57e16909416583456b35a50,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_2d9eeea637f3549f1bc5448f,doc_2d9eeea637f3549f1bc5448f,opaque_sha256_derived_identity_from_frozen_selection,cexrem_0ca8de2147d41396f6b986ef,ttd_23d39c5fab17908a5e566fdf,sr_007e15a4529506ee639515ec,NSCQ-MI-20260720-0029,MI,Flint,CITY OF FLINT,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2daf4584ebb435af477e9c25,doc_2daf4584ebb435af477e9c25,opaque_sha256_derived_identity_from_frozen_selection,cex_d6a170ded45090e9d8d25376,ttd_55b53b0fa6ecb2a4eaea69fe,sr_08bb5bf6ece06178b95564d6,NSCQ-FL-20260720-0171,FL,Key West,CITY OF KEY WEST,police,cba,0,0,4,4,0,0,3,3,0,0,false,false,false
doc_2de03a35a559c4098f8bbc5d,doc_2de03a35a559c4098f8bbc5d,opaque_sha256_derived_identity_from_frozen_selection,cex_9f6d29a20f2ad34968b1dd8e,ttd_55f4faf1628a5a61afa15f97,sr_67ccc174fd4302aa47b65768,NSCQ-MD-20260720-0041,MD,Cambridge,CITY OF CAMBRIDGE,non_safety,wage_schedule_or_compensation_plan,0,0,0,0,0,0,2,2,1,1,false,false,false
doc_2de446b5fd8ee9ec9f1ba3ac,doc_2de446b5fd8ee9ec9f1ba3ac,opaque_sha256_derived_identity_from_frozen_selection,cex1000_aaa602b591498585b2d9be52,ttd_58d00e1bc55f06b2c9d6b36b,sr_43094edcfcf6564cba95e69f,NSCQ-FL-20260720-0046,FL,Lakeland,CITY OF LAKELAND,police,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_2e45423803c21e66bdeae46e,doc_2e45423803c21e66bdeae46e,opaque_sha256_derived_identity_from_frozen_selection,cexrem_333615c34dc01dbd1179e9d5,ttd_34204cb4bb3aa9e9ca9f10fb,sr_77deb591edd5b2a5e380040b,NSCQ-CA-20260720-0005,CA,Sacramento,CITY OF SACRAMENTO,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_2e5b194dc234b3b8d037bdab,doc_2e5b194dc234b3b8d037bdab,opaque_sha256_derived_identity_from_frozen_selection,cex_7411e7cfe12346a7d59e30e0,ttd_be0588f8645588a596157aef,sr_84ece7576a945d0f12fbaa7c,NSCQ-IA-20260720-0009,IA,Cedar Rapids,CITY OF CEDAR RAPIDS,police,cba,4,1,4,4,1,1,9,9,0,0,true,false,false
doc_2e799eca6037c14c2be269c1,doc_2e799eca6037c14c2be269c1,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3a97b1e61f399f2d40add48b,ttd_0fd9378a202003d57280d357,sr_436ca63dd33aee3827229e80,NSCQ-OH-20260720-0517,OH,Celina,CITY OF CELINA,fire,cba,0,0,3,3,0,0,0,0,0,0,false,false,false
doc_2ebed4b0242de78c98b5dac1,doc_2ebed4b0242de78c98b5dac1,opaque_sha256_derived_identity_from_frozen_selection,cex1000_a6bc7ab87a99e773e19f21de,ttd_2e3119da6f1cda5d6c32bb20,sr_41bb03909723ba49677d9fff,NSCQ-OH-20260720-0805,OH,Green,TOWNSHIP OF GREEN,fire,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_2ebfaf2c1c9b99b8e00b2cdd,doc_2ebfaf2c1c9b99b8e00b2cdd,opaque_sha256_derived_identity_from_frozen_selection,cex_f518c263d07bc5e0fa852b32,ttd_6a54e6312fdbb085aedbade1,sr_323ff04aa5aa46edb6ea43a3,NSCQ-NV-20260720-0027,NV,Fallon,CITY OF FALLON,police,cba,3,3,4,4,0,0,5,5,0,0,false,false,false
doc_2ec9d2a7af87e775556f8494,doc_2ec9d2a7af87e775556f8494,opaque_sha256_derived_identity_from_frozen_selection,cex_a3fc313e790624b8b6fe9f5b,ttd_e732ac03f7232871bcb7101c,sr_2d6d8b78b6d547dc93f8d809,NSCQ-OH-20260720-0453,OH,Bedford,CITY OF BEDFORD,fire,cba,5,2,4,4,0,0,7,7,0,0,true,false,false
doc_2ee7e75de3aa2f6441e71540,doc_2ee7e75de3aa2f6441e71540,opaque_sha256_derived_identity_from_frozen_selection,cex_b6bf42cbfa913bbbe9264282,ttd_d2ef442d7b62458f0caf704a,sr_5bd733956eb98319e0038812,NSCQ-IL-20260720-0210,IL,Sycamore,CITY OF SYCAMORE,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2eef79c58e36c38f2956c991,doc_2eef79c58e36c38f2956c991,opaque_sha256_derived_identity_from_frozen_selection,cex1000_5918311f168b588e43932852,ttd_1f70be225f88dc7a05c40959,sr_8d195c0278422b045a514e21,NSCQ-IL-20260720-0246,IL,Woodstock,CITY OF WOODSTOCK,police,cba,0,0,1,1,0,0,2,2,0,0,false,false,false
doc_2f06d1a64b14befa6f9f2801,doc_2f06d1a64b14befa6f9f2801,opaque_sha256_derived_identity_from_frozen_selection,cexrem_1d75aaeabc2514384cc70a88,ttd_1fd47688e9d112e02d609845,sr_e8ad05c2e810ec999af5cef3,NSCQ-FL-20260720-0130,FL,Lake Worth Beach,CITY OF LAKE WORTH BEACH,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2f500d35e3d6b5f25a6a2823,doc_2f500d35e3d6b5f25a6a2823,opaque_sha256_derived_identity_from_frozen_selection,cex1000_6f1e2b821d43a8384c29960c,ttd_431202ae7cf6919b210b1d19,sr_ae95533309d2bec12324b736,NSCQ-CA-20260720-0641,CA,Santa Paula,CITY OF SANTA PAULA,non_safety,cba,3,3,0,0,0,0,2,2,0,0,false,false,false
doc_2f9135fbf4c00094bafbc8bd,doc_2f9135fbf4c00094bafbc8bd,opaque_sha256_derived_identity_from_frozen_selection,cexrem_31f10daa04c6a396823d8bf0,ttd_2dfc736b307830ab5d6607a5,sr_5c331c7f7f07d339de05583f,NSCQ-IA-20260720-0019,IA,Iowa City,CITY OF IOWA CITY,fire,arbitration_award,1,1,0,0,0,0,0,0,0,0,false,false,false
doc_2f9bf69d04af4d89e650a404,doc_2f9bf69d04af4d89e650a404,opaque_sha256_derived_identity_from_frozen_selection,cexrem_123b299c89c4b0cf104b3e26,ttd_917ced1afcf1b313c9d64e6a,sr_c02f1099381ba811379539dd,NSCQ-OH-20260720-0065,OH,Cuyahoga Falls,CITY OF CUYAHOGA FALLS,non_safety,cba,4,4,1,1,1,1,5,5,0,0,false,false,false
doc_2fa564f0f14844d2b83ab003,doc_2fa564f0f14844d2b83ab003,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4f571a264e7cea38fa6f69bf,ttd_717141c0c8e30800fecf4c08,sr_055ab6593bdaf9e0a5a9e767,NSCQ-IA-20260720-0073,IA,Oskaloosa,CITY OF OSKALOOSA,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_2fb4b950424efc27b6325cd5,doc_2fb4b950424efc27b6325cd5,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3e0206ede84054e81ee49941,ttd_c186f38bb6c6d08ea3fa926c,sr_2226cacd22ef3d0311d74e4d,NSCQ-MI-20260720-0016,MI,East Lansing,CITY OF EAST LANSING,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_2fdf9cb449d5fe426fb9edaa,doc_2fdf9cb449d5fe426fb9edaa,opaque_sha256_derived_identity_from_frozen_selection,cex1000_565363e57d970edc3f374bcd,ttd_0fa91d91fc1735ae8d3ae9d9,sr_b326c6aab3383f98c336ff2d,NSCQ-OH-20260720-0233,OH,Fostoria,CITY OF FOSTORIA,police,cba,5,5,1,1,1,1,1,1,0,0,false,false,false
doc_2fe6e5ceb8afc5a3c9dcf5d6,doc_2fe6e5ceb8afc5a3c9dcf5d6,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3436e55f742da3d145dd0d73,ttd_6da3ed6609f25f5fc6aa073d,sr_8843e49f154d45e296dcefa7,NSCQ-WA-20260720-0068,WA,Bremerton,CITY OF BREMERTON,police,cba,3,3,1,1,1,1,2,2,0,0,false,false,false
doc_2feffae88b65c2dd5141b102,doc_2feffae88b65c2dd5141b102,opaque_sha256_derived_identity_from_frozen_selection,cex_0c0babde88704f9779512216,ttd_523538ddd922654cd599ccd6,sr_91cf92dd468b323ebd5ea0a7,NSCQ-NE-20260720-0004,NE,Lincoln,CITY OF LINCOLN,police,cba,2,2,2,2,1,1,1,1,0,0,false,false,false
doc_2ff4df96d146c7d00146e91d,doc_2ff4df96d146c7d00146e91d,opaque_sha256_derived_identity_from_frozen_selection,cex1000_b193bbff84f7e530cc1be034,ttd_571f7fa3866542a7622ebbdc,sr_956836a17ad4adc9e017c155,NSCQ-OH-20260720-0331,OH,Ashtabula,CITY OF ASHTABULA,fire,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_30109c337ae0768e77be3a8b,doc_30109c337ae0768e77be3a8b,opaque_sha256_derived_identity_from_frozen_selection,cex1000_cc139d94a2a846f79beeb4af,ttd_0216170038f3a51b50e56ea5,sr_9ff5599e181e210036441e2c,NSCQ-OH-20260720-0567,OH,East Liverpool,CITY OF EAST LIVERPOOL,non_safety,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_30943d642c43e15ddd0f13e3,doc_30943d642c43e15ddd0f13e3,opaque_sha256_derived_identity_from_frozen_selection,cexrem_f76c22d4954111dca478021c,ttd_e978b89db99f616a5b4c5bdd,sr_504e9f9ede69cd714aa6d5ac,NSCQ-TX-20260720-0030,TX,McKinney,CITY OF MCKINNEY,police,cba,0,0,4,4,0,0,2,2,0,0,false,false,false
doc_309f56814a8275926696e7a5,doc_309f56814a8275926696e7a5,opaque_sha256_derived_identity_from_frozen_selection,cex1000_5d234118344c3b2e7e1498bf,ttd_9ef283c944042dba75c38d96,sr_4c62344a1260a37d49cc5460,NSCQ-IL-20260720-0271,IL,Villa Park,VILLAGE OF VILLA PARK,police,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_30b06a429b99bfb44506277e,doc_30b06a429b99bfb44506277e,opaque_sha256_derived_identity_from_frozen_selection,cexrem_332d46b733da3d57ce0f9709,ttd_3ff0b7b23e50f7b036571885,sr_6646676d38eeb9a4df10db99,NSCQ-CA-20260720-0386,CA,Gardena,CITY OF GARDENA,non_safety,cba,2,2,2,2,1,1,0,0,0,0,false,false,false
doc_30c705cc5626d23f8be52274,doc_30c705cc5626d23f8be52274,opaque_sha256_derived_identity_from_frozen_selection,cex1000_d9790782a93e7845da6c7e8c,ttd_46f9d51a34d0f2825d9fd722,sr_19ed7f2ec0b9a02138298047,NSCQ-FL-20260720-0033,FL,Gainesville,CITY OF GAINESVILLE,fire,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_30ce550c927f1fcb2f312232,doc_30ce550c927f1fcb2f312232,opaque_sha256_derived_identity_from_frozen_selection,cexrem_56b3d5daebde7331c06eefb4,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_30ea8d7d8c0088f8105e2a1a,doc_30ea8d7d8c0088f8105e2a1a,opaque_sha256_derived_identity_from_frozen_selection,cex_0d1666d1a4f2e5dd7d830c97,ttd_a6febd4668dafae0582e571b,sr_138c67caf868e8c3927ac58f,NSCQ-NH-20260720-0014,NH,Dover,CITY OF DOVER,police,cba,5,4,5,5,1,1,1,1,0,0,true,false,false
doc_30f9fb253571dbde4231c675,doc_30f9fb253571dbde4231c675,opaque_sha256_derived_identity_from_frozen_selection,cex1000_606c5867e4e29df8575076df,ttd_bf65262828d752f93b5240ad,sr_3d94b9ff5f0e3dbfad2d3f27,NSCQ-OH-20260720-0136,OH,North Olmsted,CITY OF NORTH OLMSTED,non_safety,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_3102658c7684b25bd5d8ac16,doc_3102658c7684b25bd5d8ac16,opaque_sha256_derived_identity_from_frozen_selection,cexrem_29acc0796104006e45b08159,ttd_d49b12269b6a93372da1e05c,sr_422f92537eff6798d03d240b,NSCQ-TX-20260720-0010,TX,Fort Worth,CITY OF FORT WORTH,police,cba,3,3,1,1,1,1,0,0,0,0,false,false,false
doc_310448d1ec445b0723e74301,doc_310448d1ec445b0723e74301,opaque_sha256_derived_identity_from_frozen_selection,cexrem_5519c7227169178a3d3d8752,ttd_d080644d0a3d848975085873,sr_264b91057e80b5d22f4b8f14,NSCQ-OH-20260720-0572,OH,Milford,CITY OF MILFORD,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_3153ad14ffbbf2e3398ca8a6,doc_3153ad14ffbbf2e3398ca8a6,opaque_sha256_derived_identity_from_frozen_selection,cexrem_75caee7975111f05982e761a,ttd_1a1b16545b283d8010fd221d,sr_40322db1cd615a2939187ba4,NSCQ-KY-20260720-0008,KY,Georgetown,CITY OF GEORGETOWN,non_safety,ordinance_or_policy,5,5,0,0,0,0,0,0,0,0,false,false,false
doc_31575d304698812e4407920a,doc_31575d304698812e4407920a,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c55a3bd222b42fc0be959bb8,ttd_c6165c12c88bc9d7cad1d6a6,sr_e0aa4fdc62abe8ca4645262f,NSCQ-OH-20260720-0450,OH,Amherst,CITY OF AMHERST,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_3179cb20b9b27dccee827368,doc_3179cb20b9b27dccee827368,opaque_sha256_derived_identity_from_frozen_selection,cex1000_372c96033e88d869b6ca1481,ttd_12acd4648b7f761d925a91c5,sr_5e255ca203a3ed062971e717,NSCQ-OH-20260720-0611,OH,Logan,CITY OF LOGAN,police,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_31af2c5e97cb14414855aa2a,doc_31af2c5e97cb14414855aa2a,opaque_sha256_derived_identity_from_frozen_selection,cexrem_94109444fdaa8d445e646dbf,ttd_9fba75ea7528537d7f190272,sr_cedf0397c6202fdf47641d0d,NSCQ-IL-20260720-0238,IL,Wilmette,VILLAGE OF WILMETTE,police,cba,0,0,2,2,0,0,5,5,0,0,false,false,false
doc_31e20a8c59b37e470fb93084,doc_31e20a8c59b37e470fb93084,opaque_sha256_derived_identity_from_frozen_selection,cex_24387a8ada2c165f6a339db4,ttd_10d6f88a29465dc79c281b8b,sr_0cd6d9b0d7a10478ec7acdcd,NSCQ-PA-20260720-0098,PA,Columbia,BOROUGH OF COLUMBIA,non_safety,cba,0,0,2,2,0,0,2,2,1,1,false,false,false
doc_31eda41d69ae21d4f7fc9a1b,doc_31eda41d69ae21d4f7fc9a1b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3e6008d55c9f4273d7e1b2b8,ttd_e07e579d6f0ad90e64da1a88,sr_9548f2b2e86ce9e286a78da7,NSCQ-MN-20260720-0101,MN,Stillwater,CITY OF STILLWATER,police,cba,3,3,0,0,0,0,5,5,0,0,false,false,false
doc_31f44ae7a17c480c2f862ed1,doc_31f44ae7a17c480c2f862ed1,opaque_sha256_derived_identity_from_frozen_selection,cexrem_105879b22a2ec18dc7ba907e,ttd_9bd8e408bbb49cf12e55cad8,sr_6d84d30f4b85a8817f005839,NSCQ-MI-20260720-0008,MI,Warren,CITY OF WARREN,non_safety,cba,0,0,1,1,0,0,2,2,0,0,false,false,false
doc_31f5d1ee2fed022451ab7a74,doc_31f5d1ee2fed022451ab7a74,opaque_sha256_derived_identity_from_frozen_selection,cexrem_1be33ab4b1e606d81a875f63,ttd_ec683f1d74c1b568637d0d37,sr_d842c8e586cc852c6851a14b,NSCQ-WI-20260720-0070,WI,Fitchburg,CITY OF FITCHBURG,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_320aa0c10cd7bb6e97a873fd,doc_320aa0c10cd7bb6e97a873fd,opaque_sha256_derived_identity_from_frozen_selection,cexrem_16295c657bf5ed1a0c1927bf,ttd_e8c68a3837289ed3151c4521,sr_9a4ae3fe47b40c460a877a2b,NSCQ-MI-20260720-0161,MI,Mount Clemens,CITY OF MT CLEMENS,non_safety,cba,0,0,1,1,0,0,2,2,0,0,false,false,false
doc_322a56e496e2eb947175cdb6,doc_322a56e496e2eb947175cdb6,opaque_sha256_derived_identity_from_frozen_selection,cex1000_50c4a04aae8963e34ea04e75,ttd_644342fe6cf3e9fde6e11162,sr_071ce036387a9c5ac1026723,NSCQ-WA-20260720-0035,WA,Yakima,CITY OF YAKIMA,non_safety,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_325521f40583ee522b22113d,doc_325521f40583ee522b22113d,opaque_sha256_derived_identity_from_frozen_selection,cexrem_97df313ac6f4e3f8245efdff,ttd_9d718bfe8cdba99f8fc76dff,sr_9ef5847a5c33cc40d13e8424,NSCQ-CO-20260720-0006,CO,Thornton,CITY OF THORNTON,fire,cba,0,0,1,1,0,0,1,1,0,0,false,false,false
doc_325f9092b54e27c285ea4d09,doc_325f9092b54e27c285ea4d09,opaque_sha256_derived_identity_from_frozen_selection,cex_c6e7e5d5d28aba07a1596a07,ttd_a938ca9fa23bdf230c439d5f,sr_9f37963ca71b05bb825044ba,NSCQ-MT-20260720-0001,MT,Billings,CITY OF BILLINGS,police,cba,2,1,3,3,1,1,6,6,0,0,true,false,false
doc_325fc52cf118352fa1a2cd07,doc_325fc52cf118352fa1a2cd07,opaque_sha256_derived_identity_from_frozen_selection,cexrem_0302535fbb5097ab14230f65,ttd_8e5694385c6e3595d7702c81,sr_ab1c058903820b421a91d52f,NSCQ-MO-20260720-0037,MO,Hazelwood,CITY OF HAZELWOOD,non_safety,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_3278319cb6d2a5d272b882a6,doc_3278319cb6d2a5d272b882a6,opaque_sha256_derived_identity_from_frozen_selection,cex_06503fd4bc29c8ede7d770e2,ttd_d07f34fc233b5f0326980e9e,sr_619ae83f2fbd6b1b6ba3814a,NSCQ-WA-20260720-0014,WA,Bellevue,CITY OF BELLEVUE,fire,cba,0,0,4,4,0,0,5,5,0,0,false,false,false
doc_3288f702801e493e050fcbee,doc_3288f702801e493e050fcbee,opaque_sha256_derived_identity_from_frozen_selection,cex_4c0db0aef26dce6ded2d1639,ttd_a5dd8a9f31782b145e395f94,sr_08d9c4c2ccb5bfacd5b57c08,NSCQ-MO-20260720-0008,MO,Columbia,CITY OF COLUMBIA,non_safety,cba,0,0,2,2,0,0,1,1,0,0,false,false,false
doc_32bb781f9af9c616cbb0db95,doc_32bb781f9af9c616cbb0db95,opaque_sha256_derived_identity_from_frozen_selection,cex_fb56931c22da3938b1933bd7,ttd_cc46cb6cfc741068fca7eca8,sr_b2ae05460c47b9f9f10da3c9,NSCQ-FL-20260720-0173,FL,Key West,CITY OF KEY WEST,non_safety,cba,5,3,2,2,1,1,2,1,0,0,true,true,false
doc_332b036a7ff4fa7e099731be,doc_332b036a7ff4fa7e099731be,opaque_sha256_derived_identity_from_frozen_selection,cexrem_b4b3d5dafaa96f8ac91e793b,ttd_e060322f2a73c481df0e185e,sr_ccb3b2a3cd544915af251c9f,NSCQ-CA-20260720-0049,CA,Vallejo,CITY OF VALLEJO,non_safety,cba,2,2,2,2,1,1,5,5,0,0,false,false,false
