span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-406728690978a542408663df,B4X2500-RATING-20260730-5a8c873afae99b540f6b18fb,B4X2500LIVE-20260729-001442,B4X2500SRD-20260730-2f0267688f69d9d736b8,Cornwall,NY,Northeast,arbitration_award,PERB Arbitration Award (Town of Cornwall vs. Town of Cornwall Police Benevolent Association) — salary provisions and duration,https://perb.ny.gov/system/files/documents/2024/03/ia83-009-award-12-12-83.pdf,non_cba_or_other_hint,market_or_comparability_context,lthat the Taylor Law did not spell out how comparability was to be,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,233,6381,6448,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-b0371f7a969ae07926761ace,B4X2500-RATING-20260730-a89d11a4fe254574b976e2a7,B4X2500LIVE-20260729-001442,B4X2500SRD-20260730-2f0267688f69d9d736b8,Cornwall,NY,Northeast,arbitration_award,PERB Arbitration Award (Town of Cornwall vs. Town of Cornwall Police Benevolent Association) — salary provisions and duration,https://perb.ny.gov/system/files/documents/2024/03/ia83-009-award-12-12-83.pdf,non_cba_or_other_hint,market_or_comparability_context,I On the matter of comparability.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,221,5837,5870,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-bc4d829b6d94973ea811c33a,B4X2500-RATING-20260730-5984520550a997b73fc6940f,B4X2500LIVE-20260729-001442,B4X2500SRD-20260730-2f0267688f69d9d736b8,Cornwall,NY,Northeast,arbitration_award,PERB Arbitration Award (Town of Cornwall vs. Town of Cornwall Police Benevolent Association) — salary provisions and duration,https://perb.ny.gov/system/files/documents/2024/03/ia83-009-award-12-12-83.pdf,non_cba_or_other_hint,market_or_comparability_context,:rthat comparability be addressed by the panel.,"The passage references market, comparison, recruitment, or retention context.",safety,gap_narrowing,2,pi_report_context_only,128,3333,3380,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-931da51866a731ecee3adc6b,B4X2500-RATING-20260730-2feb9ea0a513f8f2fe573077,B4X2500LIVE-20260729-008917,B4X2500SRD-20260730-419786984b9b5b39c3f3,Cortlandt,NY,Northeast,arbitration_award,"PERB IA95-014: M95-020 (Town of Cortlandt Police Association - New York Federation of Police) - Opinion / Award (Received May 9, 1996)",https://perb.ny.gov/system/files/documents/2024/03/ia95-014-award-5-9-96.pdf,non_cba_or_other_hint,market_or_comparability_context,in comparable communities.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,178,9189,9216,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-9fd49d249d45927dcaf73bb4,B4X2500-RATING-20260730-f650a671a0848334e4306b9d,B4X2500LIVE-20260729-008917,B4X2500SRD-20260730-419786984b9b5b39c3f3,Cortlandt,NY,Northeast,arbitration_award,"PERB IA95-014: M95-020 (Town of Cortlandt Police Association - New York Federation of Police) - Opinion / Award (Received May 9, 1996)",https://perb.ny.gov/system/files/documents/2024/03/ia95-014-award-5-9-96.pdf,non_cba_or_other_hint,market_or_comparability_context,"For purposes of comparability, the Federation proposes using the Towns of New","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,3,pi_report_supporting_example,205,10609,10687,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-d4cc1f949660eb0992c6cf02,B4X2500-RATING-20260730-ab69fe9a11b19922e8d5d2df,B4X2500LIVE-20260729-008917,B4X2500SRD-20260730-419786984b9b5b39c3f3,Cortlandt,NY,Northeast,arbitration_award,"PERB IA95-014: M95-020 (Town of Cortlandt Police Association - New York Federation of Police) - Opinion / Award (Received May 9, 1996)",https://perb.ny.gov/system/files/documents/2024/03/ia95-014-award-5-9-96.pdf,non_cba_or_other_hint,quantitative_compensation,"Top step salaries paid in Yorktown in 1994 were $49,400 as compared to $48,000 in Cortlandt.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",safety,neutral_or_general,4,downstream_normalization_needed,373,20980,21073,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-086a2b9867da6b57a1bdf971,B4X2500-RATING-20260730-ee69c26a629f502baa232f09,B4X2500LIVE-20260729-003926,B4X2500SRD-20260730-c3a32d4a947160b9281f,Dansville,NY,Northeast,arbitration_award,In the Matter of Arbitration (Village of Dansville PERB Case) and Coco Bolo Club — Award,https://perb.ny.gov/system/files/documents/2024/03/ca-0103-award-11-17-76.pdf,non_cba_or_other_hint,market_or_comparability_context,comparable communities in Western New York.,"The passage references market, comparison, recruitment, or retention context.",unclear,gap_narrowing,2,pi_report_context_only,157,4080,4123,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-0773d972cf9ecfbe3be29fd9,B4X2500-RATING-20260730-bac798b28c8826adfd09611d,B4X2500LIVE-20260729-001448,B4X2500SRD-20260730-8032d098a6afa0558c1c,De Witt,NY,Northeast,arbitration_award,Interest Arbitration Award (PERB) between Town of DeWitt and DeWitt Police Benevolent Association (PERB Case No. IA94-030i / M94-356),https://perb.ny.gov/system/files/documents/2024/03/ia94-030-award-1-17-97.pdf,non_cba_or_other_hint,qualitative_mechanism,jurisdictions.' While the PBA acknowledges that Dewitt police salaries at the top step are higher than their counterparts in,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,neutral_or_general,2,pi_report_context_only,234,6360,6486,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-6214ebbda0d7c24d1e8dba01,B4X2500-RATING-20260730-fe20481e02ab39d2a2116131,B4X2500LIVE-20260729-001448,B4X2500SRD-20260730-8032d098a6afa0558c1c,De Witt,NY,Northeast,arbitration_award,Interest Arbitration Award (PERB) between Town of DeWitt and DeWitt Police Benevolent Association (PERB Case No. IA94-030i / M94-356),https://perb.ny.gov/system/files/documents/2024/03/ia94-030-award-1-17-97.pdf,non_cba_or_other_hint,quantitative_compensation,"According to the Town, a 3% salary increase in 1995 would continue to place DeWitt police at the top","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",safety,non_safety_advantage,3,downstream_normalization_needed,250,6851,6954,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-367a2a10e3eb0fe90a21fdb4,B4X2500-RATING-20260730-fb333f41dd836046b991ccd8,B4X2500LIVE-20260729-003933,B4X2500SRD-20260730-1b7cfc28690f6cd81751,East Hampton,NY,Northeast,arbitration_award,"In the matter of the impasse between Village of East Hampton, N.Y. and East Hampton Police Benevolent Association (Panel of Arbitration Decisions and Awards)",https://perb.ny.gov/system/files/documents/2024/03/ca-0072-award-10-26-76.pdf,non_cba_or_other_hint,market_or_comparability_context,"For purposes of comparability, the Village pri­","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,63,3106,3155,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-5ef65a8ec620060ccb3efd0f,B4X2500-RATING-20260730-56fbac1024c2a6c9e3dc4ead,B4X2500LIVE-20260729-003933,B4X2500SRD-20260730-1b7cfc28690f6cd81751,East Hampton,NY,Northeast,arbitration_award,"In the matter of the impasse between Village of East Hampton, N.Y. and East Hampton Police Benevolent Association (Panel of Arbitration Decisions and Awards)",https://perb.ny.gov/system/files/documents/2024/03/ca-0072-award-10-26-76.pdf,non_cba_or_other_hint,market_or_comparability_context,"In addition to the comparability, implicit in selection and","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,57,2710,2770,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-f9110b68eaff667d07acd7b3,B4X2500-RATING-20260730-ba1c7becb2272f481481d048,B4X2500LIVE-20260729-003933,B4X2500SRD-20260730-1b7cfc28690f6cd81751,East Hampton,NY,Northeast,arbitration_award,"In the matter of the impasse between Village of East Hampton, N.Y. and East Hampton Police Benevolent Association (Panel of Arbitration Decisions and Awards)",https://perb.ny.gov/system/files/documents/2024/03/ca-0072-award-10-26-76.pdf,non_cba_or_other_hint,market_or_comparability_context,comparability in its demands with recommended or existing contract,"The passage references market, comparison, recruitment, or retention context.",safety,not_applicable,3,pi_report_supporting_example,60,2908,2975,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-40c612e2986320450f318d46,B4X2500-RATING-20260730-977f19411e7947e722212a89,B4X2500LIVE-20260729-008921,B4X2500SRD-20260730-b3d24f1b3aeea4638dd7,Eastchester,NY,Northeast,arbitration_award,"Opinion and Award of Public Town of Eastchester Arbitration Panel (Case No. IA80-51; M80-542) — Local 456, International Brotherhood of Teamsters",https://perb.ny.gov/system/files/documents/2024/03/ia80-051-award-8-24-81.pdf,non_cba_or_other_hint,market_or_comparability_context,criterion relied upon by both parties is comparability (§209 (4),"The passage references market, comparison, recruitment, or retention context.",non_safety,neutral_or_general,2,pi_report_context_only,78,2248,2313,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
