span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,bargaining_power_signal_strength,strike_or_no_strike_constraint_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-5b4f271526294c63ea137bbd,B4X2500-RATING-20260730-f5eb1e7263858acd0f322143,B4X2500LIVE-20260729-000115,B4X2500SRD-20260730-f76d6981515f3d3f1fef,Champaign City,IL,Midwest,cba,Champaign Police Department Policy and Procedure 22.1.1 — Department Salary Program (Compensation effective date: 10/01/09),https://public.powerdms.com/ChampaignPD/documents/1571377,cba_hint,bargaining_or_arbitration_context,"As a part of the negotiations process, the Chief of","The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,42,1360,1413,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-8a23ffe10b59a9f8f1b58dce,B4X2500-RATING-20260730-73e00da8eaf95117245c3de0,B4X2500LIVE-20260729-000115,B4X2500SRD-20260730-f76d6981515f3d3f1fef,Champaign City,IL,Midwest,cba,Champaign Police Department Policy and Procedure 22.1.1 — Department Salary Program (Compensation effective date: 10/01/09),https://public.powerdms.com/ChampaignPD/documents/1571377,cba_hint,bargaining_or_arbitration_context,unit are determined through negotiations between the,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,39,1261,1314,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-fd3625075cc3b4d4055caae4,B4X2500-RATING-20260730-7d05f8abce4b7901279856ad,B4X2500LIVE-20260729-000115,B4X2500SRD-20260730-f76d6981515f3d3f1fef,Champaign City,IL,Midwest,cba,Champaign Police Department Policy and Procedure 22.1.1 — Department Salary Program (Compensation effective date: 10/01/09),https://public.powerdms.com/ChampaignPD/documents/1571377,cba_hint,bargaining_or_arbitration_context,employees who are members of a collective bargaining,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,not_applicable,2,pi_report_context_only,38,1208,1261,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-5dbd7261d76e9cb8fb8ce334,B4X2500-RATING-20260730-61fbc948cf9a980b32147e69,B4X2500LIVE-20260729-007575,B4X2500SRD-20260730-db1de208803528a5a218,East Dundee,IL,Midwest,wage_schedule,"Negotiated Agreement Between the Metropolitan Alliance of Police, East Dundee Police Chapter #453 and the Village of East Dundee (May 1, 2017 through April 30, 2021) (executed attached to Resolution CJ-18)",https://cms9files.revize.com/eastdundeeil/res1018.pdf,non_cba_or_other_hint,qualitative_mechanism,Article IV NO STRIKE CLAUSE .................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,73,3715,3840,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-6248d81b4ca251cdf8bbdaa3,B4X2500-RATING-20260730-ca3acabf7f2748ea29f3340b,B4X2500LIVE-20260729-007575,B4X2500SRD-20260730-db1de208803528a5a218,East Dundee,IL,Midwest,wage_schedule,"Negotiated Agreement Between the Metropolitan Alliance of Police, East Dundee Police Chapter #453 and the Village of East Dundee (May 1, 2017 through April 30, 2021) (executed attached to Resolution CJ-18)",https://cms9files.revize.com/eastdundeeil/res1018.pdf,non_cba_or_other_hint,qualitative_mechanism,NO STRIKE CLAUSE,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,288,22856,22873,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-a37b8b4cba9041b16d55673c,B4X2500-RATING-20260730-49cefea2255fed681576b423,B4X2500LIVE-20260729-007575,B4X2500SRD-20260730-db1de208803528a5a218,East Dundee,IL,Midwest,wage_schedule,"Negotiated Agreement Between the Metropolitan Alliance of Police, East Dundee Police Chapter #453 and the Village of East Dundee (May 1, 2017 through April 30, 2021) (executed attached to Resolution CJ-18)",https://cms9files.revize.com/eastdundeeil/res1018.pdf,non_cba_or_other_hint,qualitative_mechanism,Section 4.1 No Strike Clause ................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,74,3843,3968,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-3e0b13b8a3a12ae4b6f84b02,B4X2500-RATING-20260730-7b0d2b188be14770067a4da1,B4X2500LIVE-20260729-007581,B4X2500SRD-20260730-ca77d87680382c967468,El Paso,IL,Midwest,wage_schedule,Agreement Between City of El Paso and Illinois Council of Police (Covering El Paso Police Officers) — Term of Agreement and Wages Schedule,https://icops.org/wp-content/uploads/4-30-28-El-Paso-Police-Final.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,Agreement shall remain in effect during the negotiations and during any impasse,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,957,51204,51284,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-73bebf62adc4a73b473dba37,B4X2500-RATING-20260730-caf6d057451759a02b0cdf8a,B4X2500LIVE-20260729-007581,B4X2500SRD-20260730-ca77d87680382c967468,El Paso,IL,Midwest,wage_schedule,Agreement Between City of El Paso and Illinois Council of Police (Covering El Paso Police Officers) — Term of Agreement and Wages Schedule,https://icops.org/wp-content/uploads/4-30-28-El-Paso-Police-Final.pdf,non_cba_or_other_hint,qualitative_mechanism,SECTION 1 – NO STRIKE.............................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,73,5206,5336,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-8838d070414a626877a19fe2,B4X2500-RATING-20260730-af718cec6bb85e8181ce346c,B4X2500LIVE-20260729-007581,B4X2500SRD-20260730-ca77d87680382c967468,El Paso,IL,Midwest,wage_schedule,Agreement Between City of El Paso and Illinois Council of Police (Covering El Paso Police Officers) — Term of Agreement and Wages Schedule,https://icops.org/wp-content/uploads/4-30-28-El-Paso-Police-Final.pdf,non_cba_or_other_hint,qualitative_mechanism,NO STRIKE OR LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,3,pi_report_supporting_example,628,34922,34943,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-c49442a9bb6c32c5edde4e60,B4X2500-RATING-20260730-f364c3161ffa3d238dfe80dd,B4X2500LIVE-20260729-007581,B4X2500SRD-20260730-ca77d87680382c967468,El Paso,IL,Midwest,wage_schedule,Agreement Between City of El Paso and Illinois Council of Police (Covering El Paso Police Officers) — Term of Agreement and Wages Schedule,https://icops.org/wp-content/uploads/4-30-28-El-Paso-Police-Final.pdf,non_cba_or_other_hint,qualitative_mechanism,ARTICLE XXI NO STRIKE OR LOCKOUT .............................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,72,5076,5202,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-5beff2bf7e4a6623b7e75f91,B4X2500-RATING-20260730-928bb52b259c58d7ed1f1344,B4X2500LIVE-20260729-007584,B4X2500SRD-20260730-399f83ea55435a9e54b5,Elburn,IL,Midwest,mou_or_memorandum,Memorandum of Understanding (Base Salary Adjustment / Officer-In-Charge) made part of the Collective Bargaining Agreement — Elburn Police Department & Fraternal Order of Police,https://elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,non_cba_or_other_hint,qualitative_mechanism,Section 3.1 No Strike Clause,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,151,12933,12962,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,settlement,strike_or_no_strike|settlement|collective_bargaining,"a negotiated or adjudicated outcome is translated into wage terms, effective dates, or retroactivity",documentary_context_only
B4X2500SPAN-20260730-bcfea8ff699d90b94a859f99,B4X2500-RATING-20260730-4c13d76b1d0656cd908c07f6,B4X2500LIVE-20260729-007584,B4X2500SRD-20260730-399f83ea55435a9e54b5,Elburn,IL,Midwest,mou_or_memorandum,Memorandum of Understanding (Base Salary Adjustment / Officer-In-Charge) made part of the Collective Bargaining Agreement — Elburn Police Department & Fraternal Order of Police,https://elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,non_cba_or_other_hint,qualitative_mechanism,Section 3.1 No Strike Clause ......................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,20,962,1093,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,settlement,strike_or_no_strike|settlement|collective_bargaining,"a negotiated or adjudicated outcome is translated into wage terms, effective dates, or retroactivity",documentary_context_only
B4X2500SPAN-20260730-4b53eb9dca66120bb46b2f43,B4X2500-RATING-20260730-5c69b9380c2f4ff0472e15f3,B4X2500LIVE-20260729-005073,B4X2500SRD-20260730-fc93eb7c3cade570b707,Fairfield,IL,Midwest,mou_or_memorandum,"Special Meeting Minutes (FOP Contract discussion/approval) — June 7, 2022",https://cityoffairfieldillinois.com/wp-content/uploads/2022/06/Special-Meeting-Minutes-June-7-2022.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,contract negotiations.,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,78,4169,4191,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-9e439ac4e507d4df5e65effb,B4X2500-RATING-20260730-55882c2ed039e787a7f987bf,B4X2500LIVE-20260729-005075,B4X2500SRD-20260730-d25dac2cac28437415e0,Fairfield,IL,Midwest,agenda_packet_or_minutes,"City Council Minutes (IBEW Union Contract approval; term stated) — April 12, 2022",https://cityoffairfieldillinois.com/wp-content/uploads/2022/05/7-Min.-Apr.-12-2022.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,Mayor’s Report – Mayor Dreith reported that negotiations with the FOP are scheduled to begin,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,151,9188,9281,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
