auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gate_mode,gate2_diagnostic_reason_codes,gate2_candidate_discovery_summary,gate2_printed_page_offsets,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_47cecbe5a6cf858ee30b,adj_fabb33a03fb9426cf15a,cal_400c52f8b0cd3b590bd71b01,sr_710af0ea4068fac7e2b7f3c0,pr_26401ffbf2c19ed9a42f1248,NSCQ-MT-20260720-0043,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0500_sr_710af0ea4068fac7e2b7f3c0.pdf,"2,17,40",1,"4,5","{""benefit_terms"":7,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":49,""role_terms"":24,""wage_terms"":30}","{""column_lines"":4,""geometry_columns"":8,""geometry_rows"":2,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":0}",true,5,0.327500,1.000000,1.000000,0.000000,1.000000,0.236250,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_prose_only|possible_printed_page_offset|non_wage_numeric_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":4,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",6,resp_0ba95ddce2a9a7f2006a650be10fac81978798b3460684658b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,no,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|PAY_PROSE_ONLY|NO_ROLE_TO_PAY_LINES,"Packet contains personnel-policy prose about a pay plan, but no structured schedule with classification/position-to-pay ranges or rates.",6,4952,267.130139,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_5581062b39e9a105a3e5,adj_f5417d9ddd0851c43ff0,cal_460035e3d14dd100535ec9af,sr_3563453e1fa942e29a9c88c9,pr_8365946c10fdb614ce2d5062,NSCQ-OH-20260720-0194,OH,Athens,CITY OF ATHENS,non_safety,cba,42,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0007_sr_3563453e1fa942e29a9c88c9.pdf,"6,24","5,7","1,2","{""benefit_terms"":40,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":123,""role_terms"":17,""wage_terms"":15}","{""column_lines"":65,""geometry_columns"":62,""geometry_rows"":108,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":36}",true,5,0.532800,1.000000,1.000000,0.200000,1.000000,0.308333,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":9,""candidate_pages"":2,""compact_role_pay_lines"":2,""navigation_pages"":2,""nearby_pages"":2,""resolved_navigation_targets"":0,""role_pay_rows"":2,""unresolved_navigation_targets"":0}",2,resp_0bd9c8404df37276006a650be3571081939731e7099aa2723e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,index_or_contents,unknown,unknown,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|NO_ROLE_CLASSIFICATION_PAY_BANDS|PROSE_ONLY_NON_WAGE_CONTENT|NO_TABLE_CANDIDATE,"This packet contains index/TOC and non-wage CBA prose (e.g., union business, leave without pay) with no role/classification-to-pay schedule table or pay bands/rates.",6,5950,269.403855,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_34cba11a678f14e54d94,adj_b644aeb988ac2e7a6c7c,cal_4693f3c71a20f4eb25208da8,sr_10cb9191b1b576792d8ec4f9,pr_b462ff2768cbfad1d6c9bda6,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,106,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf,"13,54,106",12,"1,2","{""benefit_terms"":47,""budget_terms"":3,""index_pages"":1,""numeric_tokens"":129,""role_terms"":5,""wage_terms"":19}","{""column_lines"":4,""geometry_columns"":5,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":42}",true,5,0.300000,1.000000,1.000000,0.200000,1.000000,0.408333,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_prose_only|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":10,""candidate_pages"":3,""compact_role_pay_lines"":5,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",3,resp_0c6ee56227b741a9006a650be59dfc8190a0b9971fec2d5f16,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,no,not_extractable,exclude_for_now,high,NO_WAGE_TABLE_EVIDENCE|PROSE_LEAVE_AND_BENEFITS_ONLY|NO_ROLE_TO_PAY_BANDS_OR_RATES,Packet contains narrative collective-bargaining leave/benefit provisions and an index; no structured pay/classification table with rates/salaries/bands or repeated role-to-pay lines.,6,6000,271.708218,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_927992935ceabbd2976d,adj_fd6826df1a2bdabe8466,cal_4aefeb6cfe71c227f04b40ce,sr_02812db16ed151b07bd678ae,pr_53100bb720f22826273e7bf7,NSCQ-IN-20260720-0037,IN,Portage,CITY OF PORTAGE,fire,cba,30,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0002_sr_02812db16ed151b07bd678ae.pdf,"4,16,17",3,"1,2","{""benefit_terms"":13,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":154,""role_terms"":21,""wage_terms"":27}","{""column_lines"":45,""geometry_columns"":47,""geometry_rows"":84,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":54}",true,5,0.715000,1.000000,1.000000,0.200000,1.000000,0.925000,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|compact_compensation_candidate|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":14,""candidate_pages"":3,""compact_role_pay_lines"":14,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",3,resp_084002eb8d071934006a650be7e310819497341b64b591d3db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,yes,no,not_extractable,exclude_for_now,medium,WAGE_PROSE_NOT_SCHEMA_TABLE|NO_PAY_BANDS_OR_RATES_IN_PACKET|PAY_SCALES_REFERENCED_ELSEWHERE,"This packet contains wage-setting prose (percent increases, longevity categories, pay-scale role headings) but no structured pay bands/rates/salary table evidence within the bounded pages.",6,6000,274.981362,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_91dc9c9b5bc3f41f8b8b,adj_0e743d0486c9df00af55,cal_4b8c0f2fbec01fc31c4d1bdf,sr_a8175bb338a5f16e6c949b3b,pr_c0765deb0698219939731334,NSCQ-MD-20260720-0004,MD,Frederick,CITY OF FREDERICK,police,cba,164,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0022_sr_a8175bb338a5f16e6c949b3b.pdf,"2,37,163",1,"4,5","{""benefit_terms"":5,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":11,""role_terms"":0,""wage_terms"":6}","{""column_lines"":7,""geometry_columns"":3,""geometry_rows"":3,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":1}",true,5,0.182160,0.720000,0.770000,0.000000,0.780000,0.210000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":0,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_03426ea194f5e8c0006a650beb28b08193a4259aec9710788e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,medium,NO_STRUCTURED_PAY_TABLE|PROSE_ONLY_COLLECTIVE_BARGAINING|NO_ROLE_TO_PAY_MAPPING|NO_PAY_BANDS_RATES_OR_SALARIES,"Packet contains CBA amendment/benefit prose (e.g., pension contribution percent) without structured role/classification pay lines or pay bands/rates/salaries.",6,1302,277.839984,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_17cca2a1189204bf12cc,adj_9f18e49e8cef2f90d591,cal_4fe76654ac85757e54ce375c,sr_e21422fb95315559eebd6a71,pr_7e5e5a17451faee470067bd1,NSCQ-NV-20260720-0002,NV,Henderson,CITY OF HENDERSON,police,cba,50,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf,"2,12,26",1,"4,8","{""benefit_terms"":56,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":109,""role_terms"":12,""wage_terms"":20}","{""column_lines"":4,""geometry_columns"":14,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":22}",true,5,0.605000,1.000000,1.000000,0.200000,1.000000,0.566667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":12,""candidate_pages"":3,""compact_role_pay_lines"":6,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":2,""unresolved_navigation_targets"":0}",1,resp_0cfbf3b6d4ce5768006a650bee080081969c4598ba8a0417f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,TOC_OR_PROSE_ONLY|NO_ROLE_TO_PAY_BANDS|NO_STEP_GRADE_PAY_TABLE_EVIDENCE|SICK_LEAVE_OVERTIME_PROSE_NOT_SCHEDULE,"Packet contains table-of-contents and wage-related provisions (e.g., sick leave/overtime) as prose, but no structured role/classification-to-pay schedule or pay band table.",6,6000,280.633077,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_dfd63373d160699de5ca,adj_3de429693da9c69acb27,cal_4fefc95c2dd184081e2c4bcb,sr_d3a06c9eb6e9ada8cd8d7c75,pr_58a7b32efd836ccc45f0fc9b,NSCQ-TX-20260720-0022,TX,Laredo,CITY OF LAREDO,police,cba,62,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf,"2,21,35",1,"4,5","{""benefit_terms"":27,""budget_terms"":2,""index_pages"":1,""numeric_tokens"":172,""role_terms"":20,""wage_terms"":25}","{""column_lines"":52,""geometry_columns"":14,""geometry_rows"":32,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":39}",true,5,0.630000,1.000000,1.000000,0.200000,1.000000,0.925000,auto_gabriel_gate2_navigation_table_refine,candidate_is_index_or_contents|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":9,""candidate_pages"":3,""compact_role_pay_lines"":8,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":11,""unresolved_navigation_targets"":0}",,resp_02c1879f2f0affc7006a650bf0cfb481908c2083dbad33e1a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,classification_pay_table,not_applicable,no,yes,moderate,extraction_ready_with_schema_update,medium,TABLE_WITH_ROLE_CLASSIFICATION_PAY_LINES|WAGE_PROSE_REFERENCES_PAY_TABLES|MONTHLY_PAY_TABLE_STRUCTURE_DETECTED,Packet includes a structured pay table article (education/certification/incentive/grade roles) with monthly amounts referenced as pay tables.,6,6000,283.723378,extraction_ready_with_schema_update,medium,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE|GATE2_DIRECT_STRUCTURE_SUPPORTED,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_5b3811621377b3e0b37d,adj_802ac2673c8e601dcd2d,cal_5808929cad746350208e11ea,sr_e468a1b4c2bca1b9227e535b,pr_a306c23affc7e8b9fc4a2587,NSCQ-WV-20260720-0003,WV,Fairmont,CITY OF FAIRMONT,police,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0473_sr_e468a1b4c2bca1b9227e535b.pdf,,,1,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":33,""role_terms"":0,""wage_terms"":0}","{""column_lines"":9,""geometry_columns"":4,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":6}",true,1,0.660000,0.000000,1.000000,0.000000,0.000000,0.516667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":4,""candidate_pages"":0,""compact_role_pay_lines"":2,""navigation_pages"":1,""nearby_pages"":0,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0d1a016a086eba61006a650bf3e3d88197a1f52db8f6c9f4f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,no,not_extractable,exclude_for_now,high,NO_TABLE_EVIDENCE|NAVIGATION_ONLY|NO_ROLE_PAY_ROWS|NO_PAY_NUMERICS,Packet contains only a navigation/front-style page with no structured role/classification/pay schedule table or wage/rate lines to extract.,1,650,285.861916,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_531504d505f115a18d9c,adj_06be62524e71162c43a1,cal_588f2668993e30ba509fcc32,sr_e13cd8a15db8650b871c45ce,pr_adcca1db92af68e6c1e1fbc6,NSCQ-NE-20260720-0002,NE,Omaha,CITY OF OMAHA,police,cba,146,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0392_sr_e13cd8a15db8650b871c45ce.pdf,"2,49,74",1,"4,5","{""benefit_terms"":25,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":272,""role_terms"":32,""wage_terms"":26}","{""column_lines"":124,""geometry_columns"":47,""geometry_rows"":102,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":64}",true,5,0.915000,1.000000,1.000000,0.200000,1.000000,0.766667,auto_gabriel_gate2_navigation_table_refine,candidate_is_index_or_contents|possible_printed_page_offset|compact_compensation_candidate|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":26,""candidate_pages"":3,""compact_role_pay_lines"":12,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":10,""unresolved_navigation_targets"":0}",6,resp_00b12829375ff2ec006a650bf60ecc81959ac4bd51933e5f76,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,INDEX_ONLY_NO_PAY_TABLE|BENEFITS_PROSE_NOT_WAGE_SCHEDULE|NO_ROLE_CLASSIFICATION_TO_PAY_LINES,"Packet contains index/navigation text and benefit provisions (e.g., HSA/dental/life) but no structured role/classification-to-pay schedule table or repeated pay-band lines.",6,6000,288.268225,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_e0d28fdaf10e58f5a13b,adj_40b3f77e5e7c20ad5543,cal_59abb44c0f0cef9b0ee90ce0,sr_7973a2e53a643e308c61ae3d,pr_4ff5c5c89360c6b76f568039,NSCQ-NM-20260720-0027,NM,Gallup,CITY OF GALLUP,non_safety,memorandum_or_settlement,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0468_sr_7973a2e53a643e308c61ae3d.pdf,,,"1,2,7,8","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":60,""geometry_rows"":72,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.295200,0.000000,0.000000,0.000000,0.000000,0.000000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":0,""candidate_pages"":0,""compact_role_pay_lines"":0,""navigation_pages"":4,""nearby_pages"":0,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0b26d81d7bda96c2006a650bf870e4819597ea6d43de24e082,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,unknown,no,not_extractable,exclude_for_now,high,NO_TABLE_DETECTED|NO_WAGE_LANGUAGE|NO_NUMERIC_PAY_COLUMNS|NAV_ONLY_PAGES,"Packet contains only navigation-style pages with no wage terms, money/numeric tokens, or role-to-pay/classification table structure.",4,0,289.947261,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_73e50666bb8f429c22b3,adj_20732e843fc299c600a3,cal_59e0c9975d42c0201649f54f,sr_9121eb2f3376207b5ec51bd3,pr_a45bb5d347f2b644cb949929,NSCQ-TX-20260720-0004,TX,Houston,CITY OF HOUSTON,non_safety,cba,115,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0020_sr_9121eb2f3376207b5ec51bd3.pdf,58,"57,59","1,2,114","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":73,""role_terms"":10,""wage_terms"":1}","{""column_lines"":36,""geometry_columns"":4,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":24}",true,6,0.345000,0.520000,1.000000,0.200000,0.250000,0.233333,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|possible_printed_page_offset|insufficient_role_pay_columns,"{""aligned_numeric_columns"":4,""candidate_pages"":1,""compact_role_pay_lines"":0,""navigation_pages"":3,""nearby_pages"":2,""resolved_navigation_targets"":0,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",8,resp_0325a77bdf06b0fc006a650bfa1e08819695dc4ad539a74943,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,no,not_extractable,exclude_for_now,high,NO_PAY_TABLE_EVIDENCE|LAYOFF_ORDINANCE_PROSE|NO_ROLE_TO_PAY_MAPPING|NO_NUMERIC_SALARY_BANDS,Packet contains ordinance/layoff and index navigation text; no structured pay/classification rows or wage/rate bands appear.,6,2641,291.918688,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_1fec49b05f3c61ed36ac,adj_bd7a4aeac4e7c3ccc204,cal_5b7934f9ba9519a8ed1dcd1e,sr_54a1dd075ebaefd3532b8b67,pr_7a6cc0bfc9777e4c4687b166,NSCQ-FL-20260720-0019,FL,Cape Coral,CITY OF CAPE CORAL,non_safety,cba,57,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0192_sr_54a1dd075ebaefd3532b8b67.pdf,,,"1,2,56,57","{""benefit_terms"":0,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":83,""role_terms"":0,""wage_terms"":0}","{""column_lines"":2,""geometry_columns"":3,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":31}",true,4,0.452500,0.000000,1.000000,0.000000,0.120000,0.250000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":7,""candidate_pages"":0,""compact_role_pay_lines"":0,""navigation_pages"":4,""nearby_pages"":0,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0ccb059bd1c6c300006a650bfc1948819680e836563a1e4af3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,memorandum_without_table,no,not_applicable,not_extractable,exclude_for_now,high,NO_WAGE_TABLE_EVIDENCE|NAVIGATION_OR_PROSE_ONLY,Packet shows only navigation/content listing and disciplinary/prose sections; no structured role/classification-to-pay table or repeated pay bands/rates appear.,4,4747,294.322673,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_28283ce7ecd7417070c7,adj_b5e8415b839e7676ee80,cal_60128043e36b6c0d8555f5c7,sr_88cf2b1397d994808cb6d9f8,pr_7858d4626965a66d6c0794d2,NSCQ-WI-20260720-0080,WI,Kaukauna,CITY OF KAUKAUNA,fire,arbitration_award,19,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0477_sr_88cf2b1397d994808cb6d9f8.pdf,"7,10,18",6,"1,2","{""benefit_terms"":9,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":71,""role_terms"":17,""wage_terms"":1}","{""column_lines"":0,""geometry_columns"":10,""geometry_rows"":3,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":14}",true,5,0.400000,0.800000,1.000000,0.000000,1.000000,0.391667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|non_wage_numeric_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":8,""candidate_pages"":3,""compact_role_pay_lines"":2,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":2,""unresolved_navigation_targets"":0}",,resp_0a8689d7cc9e2d2a006a650bfe7d9c8195950106f258aca90e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,unknown,no,not_extractable,exclude_for_now,high,NO_WAGE_SCHEDULE_EVIDENCE|PROSE_ONLY_ARBITRATION_TEXT|NO_ROLE_TO_PAY_BANDS_OR_RATES|NO_TABLE_STRUCTURE_OR_PAY_ROWS,Packet contains arbitration award/contract provisions and staffing/overtime discussion with no structured pay/classification/step/grade table or repeated role-to-pay lines.,6,4250,297.101718,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
