document_identity_id,candidate_queue_row_id,source_review_id,verification_id,retrieval_date,retrieval_method,source_type,source_corpus,source_cite,artifact_pointer,retrieval_bridge_status,retrieval_support_fields,source_corpus_bridge_status
doc_398dd30e8712e024008685e7,NSCQ-MA-20260720-0037,sr_79100b71dfa8361749005775,VER-190026ac2da50353f551,2026-07-24,public_download,cba,causal,https://www.lowellma.gov/DocumentCenter/View/27782/IAFF-Local-853-Fire-Integrated-Contract-thru-6302027,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0380_sr_79100b71dfa8361749005775.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_39e1df0206dd407fd4267351,NSCQ-OH-20260720-0354,sr_5c657a474680374ee3137215,VER-176646f930b8d2aee98e,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0855.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0287_sr_5c657a474680374ee3137215.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a18af2e8bffa7381fd2f0d6,NSCQ-NE-20260720-0001,sr_bf757c3509539472e20edfdc,VER-2ee0938e11724ef61e85,2026-07-24,public_download,cba,causal,https://cdn.muckrock.com/outbound_request_attachments/OmahaPoliceDepartment/101113/031517_Police_Labor_Agreement-final_BjaMYY9.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0384_sr_bf757c3509539472e20edfdc.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a3c94e63f3c1053fee3e66c,NSCQ-OH-20260720-0015,sr_956ef9bd3d574810f518107e,VER-0dac4ca516d5bcafcb1c,2026-07-24,public_download,factfinding,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2014/14-MED-11-1617.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0461_sr_956ef9bd3d574810f518107e.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a3e0280edc3458506eb0fae,NSCQ-CA-20260720-0174,sr_23fcca0dae6ac60c3489cc1d,VER-f13e1275c336058a3cad,2026-07-24,public_download,cba,causal,https://www.westcovina.gov/DocumentCenter/View/1034/West-Covina-Firefighters-Association-IAFF-Local-3226---MOU-2022---2025-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0138_sr_23fcca0dae6ac60c3489cc1d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a3e0840ff9add2201f62787,NSCQ-MI-20260720-0032,sr_8b99ea38a68989fd16652227,VER-2188278839459d9b17e1,2026-07-24,public_download,cba,causal,https://cms9files.revize.com/rochesterhillsmi/HR/UnionContracts/MAFFContract.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0400_sr_8b99ea38a68989fd16652227.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a6145072714dcde8ae909b2,NSCQ-FL-20260720-0050,sr_c108cebd5c4cb1c74b61bb53,VER-5ce8b301bc1469df2bcd,2026-07-24,public_download,cba,causal,https://www.myclearwater.com/files/sharedassets/public/v/2/human-resources/documents/cwa-cba-2023-2026_final.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a67b43cf2e3fc0c95421819,NSCQ-IL-20260720-0165,sr_dbcfbda0e5cdfe58e508f387,VER-2316ab15dd07f679a589,2026-07-24,public_download,cba,causal,https://www.northbrook.il.us/DocumentCenter/View/570/Collective-Bargaining-Agreement-PDF?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0141_sr_dbcfbda0e5cdfe58e508f387.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3a71943b656f5008cd57317e,NSCQ-MI-20260720-0157,sr_1266bb05255086fff66082c3,VER-c3ff67281a87658a1eb0,2026-07-24,public_download,cba,causal,https://ecode360.com/CO3508/document/753080574.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0150_sr_1266bb05255086fff66082c3.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3acac65f4810dd8858eea140,NSCQ-MN-20260720-0049,sr_4527e9661edfc5c6e7b9bbb2,VER-0dffda476fdaecae8f1e,2026-07-24,public_download,cba,causal,https://www.moorheadmn.gov/media/uzvhp3fh/iaff-ff-2025-2027.pdf?id=8275,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0399_sr_4527e9661edfc5c6e7b9bbb2.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3aee0434a96785987508d7e8,NSCQ-OH-20260720-0373,sr_5db0d25f26e564985631e938,VER-44a83f7a11fc7004483b,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-07-0609.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0329_sr_5db0d25f26e564985631e938.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3b25188c470656f7e525c3a1,NSCQ-OH-20260720-0678,sr_3aa6e9054f7182d752e837fa,VER-3ea986bd1d9480cced87,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0447.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0360_sr_3aa6e9054f7182d752e837fa.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3b5bfa3c49fbb1437703b5cd,NSCQ-OH-20260720-0642,sr_e40d4b05b3aa2c1cff239af4,VER-23539073439ef82ec4aa,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0986.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3b6593b2353540941217909c,NSCQ-OR-20260720-0001,sr_48e7e10d6c99898c959d021c,VER-4d908dbde4f8968e7070,2026-07-24,public_download,cba,causal,https://www.portland.gov/bhr/employee-relations/labor-relations/documents/cop-2021-2025-collective-bargaining-agreement-ppa/download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0077_sr_48e7e10d6c99898c959d021c.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3b918cfbd8b3bc0840a81b91,NSCQ-OH-20260720-0169,sr_3aa535bc5d4182a2f3b88cc5,VER-88b0f83f57dd6d762b88,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-04-0352.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0312_sr_3aa535bc5d4182a2f3b88cc5.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3bb8d3f2326d2af4dc980500,NSCQ-OH-20260720-0644,sr_a35671996765a3ec0e482f76,VER-4390537c3469beecca53,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-06-0569.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0047_sr_a35671996765a3ec0e482f76.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3bbb548040cab31446b5e7a1,NSCQ-OH-20260720-0102,sr_2281bda7b8452cfaea551a5b,VER-10ddc7fdf46de3317341,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-09-0737.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0278_sr_2281bda7b8452cfaea551a5b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3bffedd27f67600b62b73667,NSCQ-IL-20260720-0130,sr_9d914a791403e7794310e9b9,VER-940dae716df37711b97c,2026-07-24,public_download,cba,causal,https://www.ci.pekin.il.us/DocumentCenter/View/1010/Teamsters-General-Unit-through-April-30-2028-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0157_sr_9d914a791403e7794310e9b9.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_3c2ac785d55df8ef4defb482,NSCQ-RI-20260720-0015,sr_60c3827f9bc6b4e984ad36d6,VER-5e7f5f7985161bfbb928,2026-07-24,public_download,cba,causal,https://eastprovidenceri.gov/sites/default/files/field/files-docs/2._contract_-_fire_fighters_2022-2025_0.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0237_sr_60c3827f9bc6b4e984ad36d6.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
