verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,duplicate_of_verification_id
RMV-20260801-03556,verification_lane_005,432,BRM5C-BRM5-20260731-17159-03,BRM5C-BRM5-20260731-17159-03,BRM5-20260731-17159,scout_lane_005,,,OH,Midwest,Bazetta,Trumbull County (39155; primary),non_safety,non_safety,"Chauffeurs, Teamsters, Warehousemen, and Helpers Local Union No. 377",2021-2023,"Collective Bargaining Agreement (Bazetta Township Trustees and Chauffeurs, Teamsters, Warehousemen, and Helpers Local Union No. 377) — SERB Case 20-MED-10-1287",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf,cba,cba,high,,Official SERB-recorded non-police/non-fire CBA covering road/public works bargaining unit classifications with a defined duration window.,cba_agreement,,,,high_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-17159-03,BRM5-20260731-17159,cog_2025_111011,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf,cba_agreement,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17159,
RMV-20260801-03557,verification_lane_005,433,BRM5C-BRM5-20260731-03385-02,BRM5C-BRM5-20260731-03385-02,BRM5-20260731-03385,scout_lane_001,,,PA,Northeast,Radnor,Delaware County (42045; primary),non_safety,non_safety,Radnor Association of Township Employees (RATE),"Jan 1, 2024 - Dec 31, 2028","Resolution 2023-117 - Adopting an Extension to the Consolidated Collective Bargaining Agreement (CBA) with the Radnor Association of Township Employees (RATE) Beginning January 1, 2024 through December 31, 2028",https://www.radnor.com/home/showpublisheddocument/22927/638357411743530000,radnor.com,https://radnor.com/home/showpublisheddocument/22927/638357411743530000,https://radnor.com/home/showpublisheddocument/22927/638357411743530000,https://radnor.com/home/showpublisheddocument/22927/638357411743530000,cba,cba,high,,Municipal adoption of a consolidated CBA extension for RATE (ordinary municipal/non-police bargaining unit).,cba_agreement,,,,medium_candidate,,,3.12,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-03385-02,BRM5-20260731-03385,cog_2025_205302,https://www.radnor.com/home/showpublisheddocument/22927/638357411743530000,cba_agreement,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_001,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03385,
RMV-20260801-03558,verification_lane_005,434,BRM5C-BRM5-20260731-05970-01,BRM5C-BRM5-20260731-05970-01,BRM5-20260731-05970,scout_lane_002,,,OH,Midwest,Clearcreek,Fairfield County (39045; primary),police,police,Ohio Patrolmen's Benevolent Association (OPBA),2024-2026,"AGREEMENT BY AND BETWEEN THE BOARD OF CLEARCREEK TOWNSHIP TRUSTEES AND OHIO PATROLMEN'S BENEVOLENT ASSOCIATION (POLICE OFFICERS) FROM JANUARY 1, 2024 THROUGH DECEMBER 31, 2026",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,cba,cba,high,,Police sworn collective bargaining agreement containing wages/compensation terms and full duration clause.,broad_pay_employee_compensation_index,,,,medium_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-05970-01,BRM5-20260731-05970,cog_2025_132613,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,broad_pay_employee_compensation_index,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-05970,
RMV-20260801-03559,verification_lane_005,435,BRM5C-BRM5-20260731-18276-02,BRM5C-BRM5-20260731-18276-02,BRM5-20260731-18276,scout_lane_005,,,PA,Northeast,Mahanoy,Schuylkill County (42107; primary),unclear,unclear,Teamsters Local 429,unclear,Teamsters Local 429 — Updates page (lists 'Mahanoy City Borough' contract expiration date),https://www.teamsterslocal429.org/updates.html,teamsterslocal429.org,https://teamsterslocal429.org/updates.html,https://teamsterslocal429.org/updates.html,https://teamsterslocal429.org/updates.html,cba,context_only,high,strike_or_no_strike_constraint,Identifies the likely union contract holder for Mahanoy City Borough and provides at least one contract endpoint hint for triangulating the relevant labor agreement period.,mou_memorandum_settlement,,,,low_candidate,,,2.96,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-18276-02,BRM5-20260731-18276,cog_2025_209413,https://www.teamsterslocal429.org/updates.html,mou_memorandum_settlement,strike_or_no_strike_constraint,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-18276,
RMV-20260801-03560,verification_lane_005,436,BRM5C-BRM5-20260731-02253-02,BRM5C-BRM5-20260731-02253-02,BRM5-20260731-02253,scout_lane_001,,,OH,Midwest,Franklin,Coshocton County (39031; primary),fire,fire,International Association of Fire Fighters (IAFF) Local 1441,"Effective March 1, 2018 through February 28, 2021; successor retroactive to March 1, 2021 unless parties agree otherwise","Collective Bargaining Agreement (IAFF Local 1441) - Franklin Township Division of Fire (Effective March 1, 2018; until February 28, 2021; successor retroactivity March 1, 2021)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf,cba,cba,high,,Fire CBA includes an explicit retroactive effective-date mechanism for successor economic provisions (useful for retroactive wage implementation tracking).,agenda_minutes_packet,,,,medium_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02253-02,BRM5-20260731-02253,cog_2025_172802,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1482.pdf,agenda_minutes_packet,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02253,
RMV-20260801-03561,verification_lane_005,437,BRM5C-BRM5-20260731-09808-02,BRM5C-BRM5-20260731-09808-02,BRM5-20260731-09808,scout_lane_003,,,OH,Midwest,Margaretta,Erie County (39043; primary),fire,fire,IAFF Local 4469,01/01/2017-12/31/2019 (explicit duration clause),"Collective Bargaining Agreement (Duration: January 1, 2017 through December 31, 2019; includes Article 43 Duration of Agreement and signature pages)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf,cba,cba,high,,Executed agreement document with an explicit 2017-2019 contract term for the Margaretta municipal employer and a wage structure annex/appendix (likely includes pay by year).,salary_pay_ordinance,,,,medium_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-09808-02,BRM5-20260731-09808,cog_2025_225665,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf,salary_pay_ordinance,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09808,
RMV-20260801-03562,verification_lane_005,438,BRM5C-BRM5-20260731-10189-01,BRM5C-BRM5-20260731-10189-01,BRM5-20260731-10189,scout_lane_003,,,WI,Midwest,Franklin,Jackson County (55053; primary),police,police,Franklin Professional Police Officers Association (WPPA),"July 1, 2025 - December 31, 2028","City of Franklin and WPPA July 1, 2025 - December 31, 2028 Collective Bargaining Tentative Agreement (June 12, 2025)",https://www.franklinwi.gov/Files/Agendas/2026/Jan2026/Common-Council-Meeting-Agenda-Packet-1-6-2026.pdf,franklinwi.gov,https://franklinwi.gov/Files/Agendas/2026/Jan2026/Common-Council-Meeting-Agenda-Packet-1-6-2026.pdf,https://franklinwi.gov/Files/Agendas/2026/Jan2026/Common-Council-Meeting-Agenda-Packet-1-6-2026.pdf,https://franklinwi.gov/Files/Agendas/2026/Jan2026/Common-Council-Meeting-Agenda-Packet-1-6-2026.pdf,cba,cba,high,,Contains sworn police bargaining unit duration and wage/benefit provisions for an anchor-aligned modern cycle.,cba_agreement,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-10189-01,BRM5-20260731-10189,cog_2025_177493,https://www.franklinwi.gov/Files/Agendas/2026/Jan2026/Common-Council-Meeting-Agenda-Packet-1-6-2026.pdf,cba_agreement,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_001,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10189,
RMV-20260801-03563,verification_lane_005,439,BRM5C-BRM5-20260731-02458-02,BRM5C-BRM5-20260731-02458-02,BRM5-20260731-02458,scout_lane_001,,,OH,Midwest,Waterville,Lucas County (39095; primary),police,police,Ohio Patrolmen’s Benevolent Association (OPBA) (Sergeants’ Unit),"January 1, 2021 through December 31, 2023.","Collective Bargaining Agreement (Sergeants' Unit): City of Waterville, Ohio and Ohio Patrolmen’s Benevolent Association (20-MED-09-0885)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf,cba,cba,high,,Provides Waterville Police (Sergeants’ Unit) binding wage/compensation contract text on SERB-hosted PDF for operative wage increase mechanics.,arbitration_factfinding_labor_relations,,,,medium_candidate,,,3.58,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02458-02,BRM5-20260731-02458,cog_2025_132678,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf,arbitration_factfinding_labor_relations,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02458,
RMV-20260801-03564,verification_lane_005,440,BRM5C-BRM5-20260731-06133-02,BRM5C-BRM5-20260731-06133-02,BRM5-20260731-06133,scout_lane_002,,,OH,Midwest,Radnor,Delaware County (39041; primary),unclear,unclear,,unclear,Radnor Township Newsletter (Winter 2021) — employee and firefighter wages were raised 4%,https://www.radnortwp.org/Newsletters/Winter%202021.pdf,radnortwp.org,https://radnortwp.org/Newsletters/Winter%202021.pdf,https://radnortwp.org/Newsletters/Winter%202021.pdf,https://radnortwp.org/Newsletters/Winter%202021.pdf,cba,context_only,high,,"Potential across-the-board wage adjustment signal for township employees (and firefighters), but not a qualifying municipal labor agreement/policy document.",personnel_policy,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-06133-02,BRM5-20260731-06133,cog_2025_172841,https://www.radnortwp.org/Newsletters/Winter%202021.pdf,personnel_policy,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06133,
RMV-20260801-03565,verification_lane_005,441,BRM5C-BRM5-20260731-07676-01,BRM5C-BRM5-20260731-07676-01,BRM5-20260731-07676,scout_lane_003,,,IL,Midwest,Downs,McLean County (17113; primary),non_safety,non_safety,,unclear (policy manual; no collective bargaining/fixed wage-duration clause located from lead scan),"Village of Downs Personnel Policies (Effective: November 14, 2024)",https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf,media.rainpos.com,https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf,https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf,https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf,civil_service_or_hr_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,Potential municipal civil-service/HR framework affecting municipal pay practices for ordinary (non-safety) employees.,civil_service_hr,,,,low_candidate,,,3.23,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-07676-01,BRM5-20260731-07676,cog_2025_102762,https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf,civil_service_hr,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07676,
RMV-20260801-03566,verification_lane_005,442,BRM5C-BRM5-20260731-09919-02,BRM5C-BRM5-20260731-09919-02,BRM5-20260731-09919,scout_lane_003,,,OH,Midwest,Troy,Ashland County (39005; primary),police,police,"Fraternal Order of Police (FOP), Ohio Labor Council (OLC) - Captains","January 1, 2025 - December 31, 2027","AGREEMENT BETWEEN CITY OF TROY, OHIO AND FOP/OLC -CAPTAINS",https://www.troyohio.gov/DocumentCenter/View/6314/Captain-Contracts?bidId=,troyohio.gov,https://troyohio.gov/DocumentCenter/View/6314/Captain-Contracts,https://troyohio.gov/DocumentCenter/View/6314/Captain-Contracts,https://troyohio.gov/DocumentCenter/View/6314/Captain-Contracts,cba,cba,high,,Executed city-union CBA for police captain personnel; includes wage increase timing relevant to personnel/wage scheduling.,personnel_policy,,,,high_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-09919-02,BRM5-20260731-09919,cog_2025_132556,https://www.troyohio.gov/DocumentCenter/View/6314/Captain-Contracts?bidId=,personnel_policy,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09919,
RMV-20260801-03567,verification_lane_005,443,BRM5C-BRM5-20260731-05582-02,BRM5C-BRM5-20260731-05582-02,BRM5-20260731-05582,scout_lane_002,,,MO,Midwest,Wayland,Chariton County (29041; primary),unclear,unclear,,unclear,"Chapter 135: City Employee Discipline Plan (City of Wayland, MO) — adopted with 2025 statutory supplement (Ord. No. 257, 4-13-2026)",https://ecode360.com/49218681,ecode360.com,https://ecode360.com/49218681,https://ecode360.com/49218681,https://ecode360.com/49218681,civil_service_or_hr_pay_plan,ordinance_or_policy,high,,Useful only for HR policy context; not expected to satisfy civil_service_hr pay classification / wage schedule comparator requirements.,civil_service_hr,,,,low_candidate,,,3.27,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-05582-02,BRM5-20260731-05582,cog_2025_138864,https://ecode360.com/49218681,civil_service_hr,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-05582,
