document_identity_id,candidate_queue_row_id,unit_type,controlled_occupation_class,occupation_class_bridge_status,occupation_support_fields,residual_occupation_bridge_status,residual_occupation_support_fields,residual_occupation_evidence_token,residual_occupation_evidence_sha256
doc_3f9358b4e30099561f2e501c,NSCQ-MA-20260720-0079,non_safety,public_works,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_3fa616bcc49c2f7107188bb4,NSCQ-FL-20260720-0156,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_3fba7b587439ff5d04154d47,NSCQ-CA-20260720-0255,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_3fc67378271e11de405e67a0,NSCQ-OH-20260720-0776,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_3feaf5eaa371ba102f8869fe,NSCQ-TN-20260720-0003,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_400feb01958e1fea04f0077a,NSCQ-NH-20260720-0026,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_402b0152c8ef9aa650d89957,NSCQ-MT-20260720-0008,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_403cf5c76639608dc44357fc,NSCQ-OH-20260720-0728,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_40b66f59a87a26144cfafde3,NSCQ-MN-20260720-0129,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_40cbb2379b724acbbc600c00,NSCQ-SD-20260720-0008,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_40df397713174c03674c78b1,NSCQ-OR-20260720-0033,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4176a515d4f9927089935f19,NSCQ-CA-20260720-0075,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_41e7b00a46d9f92a9ad3d8de,NSCQ-CA-20260720-0119,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_41eda9ec58b801afead4868f,NSCQ-CA-20260720-0120,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_42045490fa4fc7840f4de002,NSCQ-CA-20260720-0014,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_420af9db4d2e4b74f4b16257,NSCQ-CA-20260720-0523,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4237533f1a54743469cc15b6,NSCQ-IL-20260720-0116,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_42375762949344d24725966c,NSCQ-OH-20260720-0237,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_424468694ed60b8fe9ba90c6,NSCQ-OH-20260720-0482,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4272c910f382b9c6a805be3c,NSCQ-OR-20260720-0073,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_429e0a620104ec346373c820,NSCQ-MI-20260720-0009,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_42aa92fc595638335688b987,NSCQ-IL-20260720-0090,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_42b41bffe6c9c56769df63c4,NSCQ-WA-20260720-0194,non_safety,public_works,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_42b57df7650ca26d1a0af466,NSCQ-OH-20260720-0091,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_42f835ffd177770c84fb4a26,NSCQ-CA-20260720-0057,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_430cc96caf0ec7dfc1bb8e2f,NSCQ-OH-20260720-0554,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_430e92ddfff44dca952d4b5c,NSCQ-FL-20260720-0014,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_43217a3766919c4805d90906,NSCQ-MD-20260720-0034,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_432f4c0ec88abac557d657b6,NSCQ-OH-20260720-0426,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_433a2447742205f31f378b83,NSCQ-WA-20260720-0028,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_433fffd26ebcaa562576fb8c,NSCQ-OH-20260720-0802,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_437fa2aa4771b8d6e6f207a9,NSCQ-WA-20260720-0090,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_438853d4035f082aaa9e7649,NSCQ-OH-20260720-0155,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_43f7b501eb3b8bc06e955add,NSCQ-OH-20260720-0129,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4437160d990e1276430a8c31,NSCQ-OH-20260720-0690,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4471795d33b3eacdc1ee69ab,NSCQ-IA-20260720-0017,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_4471dd866fe280b2574a017d,NSCQ-OH-20260720-0566,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_44aec83ee443c4983784b7e6,NSCQ-OH-20260720-0046,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_44b81a6f7d6c7eb17f025bf7,NSCQ-OH-20260720-0817,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_44d0e024d57e035cdd9e7fa8,NSCQ-OH-20260720-0633,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_44e93f48bb658f155f772462,NSCQ-CA-20260720-0713,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_45004bd4d23fc3e5281c340d,NSCQ-OH-20260720-0519,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_451f835fd449cabfe2988696,NSCQ-MN-20260720-0104,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_452e6e530ecfea175128f378,NSCQ-WI-20260720-0060,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_45832ee7139ea623695f1eb5,NSCQ-NH-20260720-0015,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_45a00b9b92089258084f206c,NSCQ-OH-20260720-0181,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_45b6d37ccc80199ef57f243f,NSCQ-IL-20260720-0092,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_45c025a14e9a93a9d91e417d,NSCQ-OH-20260720-0811,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_45cae9acac70a142ffeeaa1e,NSCQ-MN-20260720-0015,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_45eecc2cc7fe3ffe07debd13,NSCQ-MN-20260720-0055,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4627a6b4c0c2faecd28e04ef,NSCQ-MA-20260720-0128,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4635e22437ed3fa71739980f,NSCQ-OH-20260720-0100,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_46387fbee116b5f4cdd3d377,NSCQ-MN-20260720-0064,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_46396899084a492622062a03,NSCQ-IL-20260720-0281,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_47312bc28e63e788414820f1,NSCQ-OH-20260720-0523,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4742d1925e86633d99656f23,NSCQ-CO-20260720-0001,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_474dfb0b52bf507b6373bf5b,NSCQ-AZ-20260720-0005,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_475c2b49b5189e49a8ead943,NSCQ-MI-20260720-0021,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_47dfc78356e17e3953b68200,NSCQ-CA-20260720-0307,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_47e30e2e88e8364a7ef40930,NSCQ-MD-20260720-0016,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_480ec9d3985abc9e32918ff8,NSCQ-RI-20260720-0005,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_482fc6f96bd454fe4fb5551d,NSCQ-OH-20260720-0804,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_484ca48a74bb54fd8dcd377a,NSCQ-DE-20260720-0012,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_48689d90cf97eb1cc27867e5,NSCQ-CA-20260720-0180,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_486edf27398934937cd02857,NSCQ-IL-20260720-0128,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4871c48a8c802c2d2186f996,NSCQ-OR-20260720-0117,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,general employees,91241e7e6764d30de2eb8adf07cd6e6df4982ef78f6666fff38993afee6ef6f7
doc_487a2fad4c910cf13a48bca4,NSCQ-CA-20260720-0550,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_487be00784133f2bfc76d79d,NSCQ-MA-20260720-0028,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_48dd8fb3d8d8130fd0b70c7a,NSCQ-OH-20260720-0563,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_493abeb089de4c83b0e3e0ab,NSCQ-SD-20260720-0009,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_495c2bb01b63a8aa6a0be843,NSCQ-MO-20260720-0005,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_49749b82cf06eecf0bc3ca65,NSCQ-CA-20260720-0295,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_49a34b7085646d5957535716,NSCQ-IA-20260720-0049,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_49eab49fa8849f9dfdf79ee4,NSCQ-MI-20260720-0044,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_49f9d1005a6c1fcd10b9366f,NSCQ-OH-20260720-0470,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4a0a8fe32b080676e128a868,NSCQ-SD-20260720-0020,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_4a101ff6230fdf02d061c66d,NSCQ-FL-20260720-0212,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4a18cadcdd10ce4686fa86e7,NSCQ-OH-20260720-0242,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_4a1aac172c8f73f5fe7550f2,NSCQ-OH-20260720-0249,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4a9b165f460020e364a5c569,NSCQ-MT-20260720-0043,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_4aae3602b2cf5cb4fc34d8a6,NSCQ-WA-20260720-0232,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_4b1636669e93b39e3654c935,NSCQ-OH-20260720-0441,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4b350e2c919018fc3e546cd2,NSCQ-OH-20260720-0747,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4bab9e89ab15f76aec1f6a39,NSCQ-IL-20260720-0010,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4c69c85966f968aa276ca126,NSCQ-CO-20260720-0010,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_4c78b008da2ea74e7c931fbb,NSCQ-MT-20260720-0021,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4c8ebc0a73984a26b20c57e0,NSCQ-IL-20260720-0226,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4c9bb728aadca55b4330f35b,NSCQ-CA-20260720-0071,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4cd564c10f65fde1fe577a5f,NSCQ-OH-20260720-0456,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4cfedd1b271871a2e03f2da8,NSCQ-CA-20260720-0025,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4d1c4c494daf142bef3897e5,NSCQ-WI-20260720-0184,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4d99123811661a8281ded494,NSCQ-TX-20260720-0071,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4db2d4c78031bbac979d4774,NSCQ-IL-20260720-0275,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_4e013fc324d144302935e149,NSCQ-MA-20260720-0077,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_4e0979fe7611caca1b91fc47,NSCQ-OH-20260720-0671,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
