growth_record_id,evidence_route,normalized_record_id,codified_record_id,rating_id,span_id,municipality,state,region,source_family,unit_or_group,unit_type,occupation_or_classification,effective_period,effective_year,source_reported_growth_value,growth_value_type,pay_basis,base_or_non_base,primary_growth_mechanism,secondary_growth_mechanisms,mechanism_cluster,mechanism_confidence,confidence_score,municipality_cycle_key,unit_cycle_key,raw_value_text,raw_span_text,raw_values_preserved,growth_rate_eligible,dashboard_default_eligible,exclusion_or_caveat,final_locator
B4X2500GROWTHSRC-88ea4813e2ee71b2060b,source_reported_growth_rate,B4X2500NORM-c12ea9c810886c60bb374d0e,B4X2500COD-20260730-8be92c95d633914aee9b0104,B4X2500-RATING-20260730-ac838439195e63e56b0b5e15,B4X2500SPAN-20260730-9ba01582dbd028ffc15ba4a3,South Glens Falls,NY,Northeast,cba,police,police,police,2020,2020,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,NY|south_glens_falls|2020,NY|south_glens_falls|2020|police|police,2.5%,"o Effective June 1, 2020:2.5% increase",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/VillageofSouthGlensFalls_P_2022.pdf
B4X2500GROWTHSRC-08f9f4a1a630e93e6c2d,source_reported_growth_rate,B4X2500NORM-b1b4f4c884c4e8215e96254f,B4X2500COD-20260730-fe8de18762aa36847f492295,B4X2500-RATING-20260730-de89c1fc69d4a8cf29ee49b7,B4X2500SPAN-20260730-b5b5b98c289fc4229b777871,Watkins Glen,NY,Northeast,mou_or_memorandum,police,police,police,2020,2020,3.0,step_schedule,percentage,base,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,NY|watkins_glen|2020,NY|watkins_glen|2020|police|police,3%,- 5/31/21 – 3% increase to salary schedule at each step*,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://watkinsglen.us/pdf/minutes/197_pdf.pdf
B4X2500GROWTHSRC-2edcce81f553faf2508a,source_reported_growth_rate,B4X2500NORM-b3f78b673d0bf3b1c36c9a28,B4X2500COD-20260730-67cf5db342f007d2f02a1a41,B4X2500-RATING-20260730-ef68b569de9dcbc54d33b275,B4X2500SPAN-20260730-cc5c8181cf01f4985e460c8e,Watkins Glen,NY,Northeast,mou_or_memorandum,police,police,police,2020,2020,3.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,NY|watkins_glen|2020,NY|watkins_glen|2020|police|police,3%,- 6/1/23 – 3% increase at each step,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://watkinsglen.us/pdf/minutes/197_pdf.pdf
B4X2500GROWTHSRC-8a200d91a3997360a17a,source_reported_growth_rate,B4X2500NORM-6651b058b98a36a29b9d9480,B4X2500COD-20260730-012f8c1fc8aeeedf45c1b50a,B4X2500-RATING-20260730-428dada4e7e36ffff905aea0,B4X2500SPAN-20260730-6baca24c7ce25a9ef43e6a95,Watkins Glen,NY,Northeast,mou_or_memorandum,police,police,police,2020,2020,3.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,NY|watkins_glen|2020,NY|watkins_glen|2020|police|police,$0.40; 3%,"- 6/1/22 - $0.40 adjustment at each step, plus 3% increase at each step",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://watkinsglen.us/pdf/minutes/197_pdf.pdf
B4X2500GROWTHSRC-80769427f0d0e5bf9591,source_reported_growth_rate,B4X2500NORM-cc28c6017188650bb63b0479,B4X2500COD-20260730-e4e7208253a1ec7190233c79,B4X2500-RATING-20260730-f958a44fb613acd23f7cdde1,B4X2500SPAN-20260730-351e83483206df7a8e40ec7f,Champion,OH,Midwest,cba,police,police,police,2020,2020,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|champion|2020,OH|champion|2020|police|police,$28.00; 2%,"May 1, 2020 2% increase $28;75",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0085.pdf
B4X2500GROWTHSRC-89489736e4c8a0a4353d,source_reported_growth_rate,B4X2500NORM-43418b8701886f5d5c525ec7,B4X2500COD-20260730-03780dddaa83665b246589a1,B4X2500-RATING-20260730-ee085092a0905abdc3116c69,B4X2500SPAN-20260730-fcb6fd8567517d7c42969307,Liberty,OH,Midwest,cba,unresolved_unit,unclear,unknown,2020,2020,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|liberty|2020,OH|liberty|2020|unresolved_unit|unknown,2%,"Beginning August 1, 2020 all members of the bargaining unit shall receive a 2% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0981.pdf
B4X2500GROWTHSRC-3884d48b6747f6297aef,source_reported_growth_rate,B4X2500NORM-1c742bdee893bee02b97d1b1,B4X2500COD-20260730-a2cc307ad43915ba6b4d0c62,B4X2500-RATING-20260730-53cbac5ed2e57a94cb03a449,B4X2500SPAN-20260730-ffe150ca5637d58876a512b5,Washington,OH,Midwest,wage_schedule,unresolved_unit,fire,unknown,2020,2020,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,OH|washington|2020,OH|washington|2020|unresolved_unit|unknown,3%,"Effective July 1, 2020 (or next closest payroll date): a 3.0% increase will be",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-04-0374.pdf
B4X2500GROWTHSRC-08ef1da229c6f9b117ad,source_reported_growth_rate,B4X2500NORM-03a569781139e68b0efc0c13,B4X2500COD-20260730-70ac234386df53e1316cc9f2,B4X2500-RATING-20260730-fa2ca1887763a8fd925beabc,B4X2500SPAN-20260730-770eb2551c6736ed58f2d608,Freeport,TX,South,budget_or_pay_plan,police,police,police,2020,2020,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,TX|freeport|2020,TX|freeport|2020|police|police,4%,staff has included a conservative 4% increase over actuals for the upcoming,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://freeporttx.gov/media/pdf/Financial%20Documents/Budget%20Archive/FY2019-2020.pdf
B4X2500GROWTHSRC-0a86b5372bd0af00e479,source_reported_growth_rate,B4X2500NORM-a6c72d8713f975af1a681034,B4X2500COD-20260730-9c899230e5631f0bfdd276b1,B4X2500-RATING-20260730-0f0107095bc2e7749d29cd40,B4X2500SPAN-20260730-991152b07969251ab84eb24b,Freeport,TX,South,budget_or_pay_plan,police,police,police,2020,2020,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,TX|freeport|2020,TX|freeport|2020|police|police,4%,included a conservative 4% increase over actuals for the upcoming year.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://freeporttx.gov/media/pdf/Financial%20Documents/Budget%20Archive/FY2019-2020.pdf
B4X2500GROWTHSRC-29038fd70aa2cd0a9fb9,source_reported_growth_rate,B4X2500NORM-26a77616a8c2525fa796ff09,B4X2500COD-20260730-b7f8dbf04136a67c1110d9cb,B4X2500-RATING-20260730-a30e16225633b4edfab6b953,B4X2500SPAN-20260730-588693485a834b862aa5230f,Freeport,TX,South,budget_or_pay_plan,police,police,police,2020,2020,3.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,TX|freeport|2020,TX|freeport|2020|police|police,3.5%,a 3.5% increase has been included under Salaries as a placeholder.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://freeporttx.gov/media/pdf/Financial%20Documents/Budget%20Archive/FY2019-2020.pdf
B4X2500GROWTHSRC-8e38d425f471aa274bf4,source_reported_growth_rate,B4X2500NORM-98d79d2b9c024fd5348eafde,B4X2500COD-20260730-40e7d3b91adbd2a8f751e8e9,B4X2500-RATING-20260730-f4b6713f6c01b8f84e507ad7,B4X2500SPAN-20260730-2d665b1d9d1f202bd28481c8,Freeport,TX,South,budget_or_pay_plan,sanitation,non_safety,sanitation,2020,2020,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,TX|freeport|2020,TX|freeport|2020|sanitation|sanitation,10%,▪ Solid Waste income is anticipated to increase by 10% over actuals due to the recent rate increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://freeporttx.gov/media/pdf/Financial%20Documents/Budget%20Archive/FY2019-2020.pdf
B4X2500GROWTHSRC-a7be87f00620c6bc29bb,source_reported_growth_rate,B4X2500NORM-936783432f8237ea61d45ac9,B4X2500COD-20260730-f0757b824efa09249130ae31,B4X2500-RATING-20260730-ed65bf2b0fa7a11b4e089c55,B4X2500SPAN-20260730-e5a87ded935cbfe106ed3643,Freeport,TX,South,budget_or_pay_plan,sanitation,non_safety,sanitation,2020,2020,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,TX|freeport|2020,TX|freeport|2020|sanitation|sanitation,10%, Solid Waste income is anticipated to increase by 10% over actuals due to the recent rate,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://freeporttx.gov/media/pdf/Financial%20Documents/Budget%20Archive/FY2019-2020.pdf
B4X2500GROWTHSRC-22cde29ea4b2ca8a8ea0,source_reported_growth_rate,B4X2500NORM-1731261f828979f394a7e160,B4X2500COD-20260730-8110e952808386263d647329,B4X2500-RATING-20260730-1bbf819d3842e67b8ad7489c,B4X2500SPAN-20260730-7390084c844b4072a6cd91a6,Daniel,UT,West,wage_schedule,unresolved_unit,unclear,unknown,2020,2020,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,UT|daniel|2020,UT|daniel|2020|unresolved_unit|unknown,3%,"He stated this is not a raise per say, but more a token of appreciation of 3% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://danielutah.gov/september-14-2020-council-minutes
B4X2500GROWTHSRC-a71a896f3aecc5f305b3,source_reported_growth_rate,B4X2500NORM-2be04389f4fe268de999e97d,B4X2500COD-20260730-01986ba081bc68524f53a168,B4X2500-RATING-20260730-70e8942e335483f999e8e66d,B4X2500SPAN-20260730-b141d13eabaf3126b12f1e22,Daniel,UT,West,wage_schedule,unresolved_unit,unclear,unknown,2020,2020,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,UT|daniel|2020,UT|daniel|2020|unresolved_unit|unknown,3%,"Also understanding that these are tough times this year with the recent COVID-19 and believes that people work hard and feels the need to support a 3% increase, as it is a small token of appreciation as jobs that are continuing to be busier.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://danielutah.gov/september-14-2020-council-minutes
B4X2500GROWTHSRC-bbaad5e7672dd440f4e9,source_reported_growth_rate,B4X2500NORM-a572d3f19dc75170da900b81,B4X2500COD-20260730-29ed06fd17e2a8c310eec881,B4X2500-RATING-20260730-c3064175e0b3fa3904d4271e,B4X2500SPAN-20260730-f94a414d5f42828d6ab28cfa,Fletcher,VT,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2020,2020,3.75,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,VT|fletcher|2020,VT|fletcher|2020|unresolved_unit|unknown,3.75%,This budget is coming in well below the state average which is currently running at a 3.75% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://fletchervt.net/wp-content/uploads/2021/02/2020-Town-Report-PDF.pdf
B4X2500GROWTHSRC-de29e834db71fd69b09a,source_reported_growth_rate,B4X2500NORM-486e661e251476f31e30afe5,B4X2500COD-20260730-29edaef06dab82abd739f254,B4X2500-RATING-20260730-dbce9bacfd599059803f8657,B4X2500SPAN-20260730-3a177d31db61181ac0848b77,Fletcher,VT,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2020,2020,4.52,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,VT|fletcher|2020,VT|fletcher|2020|unresolved_unit|unknown,4.52%,one school in our supervisory union is proposing roughly a 4.52% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://fletchervt.net/wp-content/uploads/2021/02/2020-Town-Report-PDF.pdf
B4X2500GROWTHSRC-17aeae73e4cf985d9eeb,source_reported_growth_rate,B4X2500NORM-5d7ced0fc7e76a7861ad9eec,B4X2500COD-20260730-60d3be8c8bfd16d94820f603,B4X2500-RATING-20260730-2ccb615a3a200809e7775f13,B4X2500SPAN-20260730-c39f0858de81a3aa86aa84db,Butler,WI,Midwest,cba,police,police,police,2020,2020,0.00035297,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,WI|butler|2020,WI|butler|2020|police|police,0.00035297%,"increase of 0.00035297% from its proportion measured as of December 31, 2020.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms3.revize.com/revize/villageofbutler/Document%20Center/Agendas%20And%20Minutes/Village%20Board/2023/Packet/July%2018%2C%202023%20Village%20Board%20Packet.pdf
B4X2500GROWTHSRC-d6164f0274ed079f0d4c,source_reported_growth_rate,B4X2500NORM-a2b3aeb98a9b157aec6b13c4,B4X2500COD-20260730-829785b6a871dcffc74682c6,B4X2500-RATING-20260730-a1df5bd374eac2fc2dd1449a,B4X2500SPAN-20260730-2ded2c2b8e77ed4abb9285a7,Colma,CA,West,wage_schedule,unresolved_unit,unclear,unknown,2021,2021,5.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,CA|colma|2021,CA|colma|2021|unresolved_unit|unknown,5%; 2%,"(10) These positions may received 5% out of class pay Reso 2021-x3 2% COLA for Unrepresented from Dec 26, 2021 to Jun 30, 2024 (Proposed 12/08/2021)",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://storage.googleapis.com/proudcity/colmaca/uploads/2017/03/Attachment-E-Exhibit-A-Proposed-Pay-Schedule-Dec-2021-thru-June-2024-approved.pdf
B4X2500GROWTHSRC-7584124d2cfc76e0738f,source_reported_growth_rate,B4X2500NORM-f88a4dff19d800d0d1919172,B4X2500COD-20260730-4538d939c822b265805666d7,B4X2500-RATING-20260730-6fe842946af03d20ad4c3d83,B4X2500SPAN-20260730-ea9ad64c7cab8a7be4803179,Tulelake,CA,West,civil_service_or_hr_pay_plan,unresolved_unit,unclear,unknown,2021,2021,2.5,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,CA|tulelake|2021,CA|tulelake|2021|unresolved_unit|unknown,2.5%,2.5% increase between each step.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityoftulelake.com/wp-content/uploads/2022/04/City-of-Tulelake-Personnel-Policy-Manual-Updated-12-09-2021.pdf
B4X2500GROWTHSRC-3a4d248a873f43639afb,source_reported_growth_rate,B4X2500NORM-ae65d2fd503842174b842378,B4X2500COD-20260730-00d0df05466ee1ffe084622d,B4X2500-RATING-20260730-a5039fa3718829925ca5c1e4,B4X2500SPAN-20260730-af5e48983e31adfe5e6d31f9,Edna,KS,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2021,2021,3.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""implementation_retroactivity""]",timing_implementation,high,0.72,KS|edna|2021,KS|edna|2021|unresolved_unit|unknown,3%,"3% COST-OF-LIVING RAISE EFFECTIVE MARCH 1, 2021.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cityofedna.org/wp-content/uploads/pdf/2021-02-11_Minutes.pdf
B4X2500GROWTHSRC-f50c597fc470be4b7f7d,source_reported_growth_rate,B4X2500NORM-ae155410b4da189b1d7950da,B4X2500COD-20260730-0d386058597d58aacb332330,B4X2500-RATING-20260730-2b6e0abfe3dab83853053999,B4X2500SPAN-20260730-590a2fdf92eec4d75fa6847a,Raynham,MA,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2021,2021,3.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MA|raynham|2021,MA|raynham|2021|unresolved_unit|unknown,3%,the step which provides him/her with at least a 3% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://town.raynham.ma.us/sites/g/files/vyhlif1111/f/pages/raynham_opeiu_cba_7-1-21_thru_6-30-24_for_website.pdf
B4X2500GROWTHSRC-2f8e696ed2fd0f342e23,source_reported_growth_rate,B4X2500NORM-681e4d126625ade8259a0040,B4X2500COD-20260730-89655f789039767a5ebccc51,B4X2500-RATING-20260730-6fee60d85624bd27fdda5f9e,B4X2500SPAN-20260730-9efa2dc7d2ec30f27d85d8d6,Augusta charter,MI,Midwest,cba,unresolved_unit,unclear,unknown,2021,2021,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,MI|augusta_charter|2021,MI|augusta_charter|2021|unresolved_unit|unknown,3%,"3% increase effective April 1, 2021.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://maff.org/archives/43-2021/478-augusta-township-paid-on-call-fire-fighters
B4X2500GROWTHSRC-7ca3e0a5cf7697b4a7a1,source_reported_growth_rate,B4X2500NORM-7485e0b1f3a7fa312632d12f,B4X2500COD-20260730-48f3227e2f0b04da6ab56ab9,B4X2500-RATING-20260730-4bc2ae382a648dd8f391a8b9,B4X2500SPAN-20260730-390b0fd5118dfa884e27003b,Lathrup Village,MI,Midwest,cba,police,police,police,2021,2021,10.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,MI|lathrup_village|2021,MI|lathrup_village|2021|police|police,10%,"basis effective January 1, 2021 2025 if the premium increase is at least 10% over the prior year’s",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lathrupmi-meet-ffe087f1503345189253e6bb3e390acd/ITEM-Attachment-001-eed519ddcc26464a8c934430521176ef.pdf
B4X2500GROWTHSRC-c4cdede1922a856d259b,source_reported_growth_rate,B4X2500NORM-8fb6b9045f3af5456cf0cec0,B4X2500COD-20260730-d84a76c655c535be4a281ab8,B4X2500-RATING-20260730-3836ffe4028a76b94f4fbd6c,B4X2500SPAN-20260730-485c9fa172514a7eb9666507,Lathrup Village,MI,Midwest,cba,police,police,police,2021,2021,10.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,MI|lathrup_village|2021,MI|lathrup_village|2021|police|police,10%,"basis effective January 1, 2021 if the premium increase is at least ten (10%) percent over the",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lathrupmi-meet-e6c9c4697a6a42caaffbd3b54e47b9e7/ITEM-Attachment-001-afdd1716272c4e568a3393c3db5ee886.pdf
B4X2500GROWTHSRC-08cfc862941b9c34ca4c,source_reported_growth_rate,B4X2500NORM-32c1f57816f5e23ede23cb01,B4X2500COD-20260730-12391c98afaca878a0a585b1,B4X2500-RATING-20260730-a337994b744cd7659d5f2bcb,B4X2500SPAN-20260730-2ef29a0aaf4b5009d8f7a96a,Village of Grosse Pointe Shores,MI,Midwest,mou_or_memorandum,unresolved_unit,unclear,unknown,2021,2021,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,MI|village_of_grosse_pointe_shores|2021,MI|village_of_grosse_pointe_shores|2021|unresolved_unit|unknown,3%,2022: +3% wage increase,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://poam.net/signed-and-sealed/signed-sealed-2021
B4X2500GROWTHSRC-bdeab94e589d4d445c80,source_reported_growth_rate,B4X2500NORM-80236a1021946c20221d5239,B4X2500COD-20260730-52218455eeeb29e186dab4f2,B4X2500-RATING-20260730-df2059b2e5cbe9fa162f136a,B4X2500SPAN-20260730-319f61fb3d7f3ce074433edb,Tonka Bay,MN,Midwest,wage_schedule,police,non_safety,police,2021,2021,2.75,step_schedule,percentage,base,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MN|tonka_bay|2021,MN|tonka_bay|2021|police|police,2.75%; 3.5%,1/1/2021 2024 Salary Schedule (Reflects a 2.75% 3.5% increase over 2023),True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cityoftonkabay.net/vertical/sites/%7B4A0B5943-C4EE-4132-80D2-7FD9E610BCBF%7D/uploads/WS_PACKET_5-9-23.pdf
