extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cexrem_fd0bf6273d993a1d9ef01287,doc_44aec83ee443c4983784b7e6,ttd_ba6998a432bce7cc57da33d8,sr_ed217bfdcd33da3cc0517342,NSCQ-OH-20260720-0046,OH,Hamilton,CITY OF HAMILTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=48|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_ed217bfdcd33da3cc0517342.pdf#page=49,unknown,BOUNDING_PACKET_CONTAINS_NO_VISIBLE_BASE|NO_VISIBLE_WAGE_RATE_GRADE_STEP_OR_SAL_0|ONLY_TABLE_OF_CONTENTS_REFERENCES_TO_ART|NO_MECHANISM_DETAILS_FOR_COMPENSATION_AM,"The provided pages are introductory/administrative text and a table of contents referencing other articles (e.g., overtime, wages), but they do not contain any visible base-wage amounts or wage-adjustment mechanisms to extract. The only pay-related items shown are union dues/fair share fee deduction",excluded_provisional
cexrem_b845e5a341b810fae4880438,doc_4635e22437ed3fa71739980f,ttd_46a6f67c74c7fe14cf0fdf60,sr_18c22bdaa211ef57c209d551,NSCQ-OH-20260720-0100,OH,Hilliard,CITY OF HILLIARD,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0361_sr_18c22bdaa211ef57c209d551.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0361_sr_18c22bdaa211ef57c209d551.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0361_sr_18c22bdaa211ef57c209d551.pdf#page=34|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0361_sr_18c22bdaa211ef57c209d551.pdf#page=37,unknown,NO_PROVISIONAL_COMPENSATION_EVIDENCE_DED|NO_BASE_WAGE_AMOUNTS_OR_RATE_FORMULAS_VI|NO_COMPENSATION_MECHANISM_OR_EFFECTIVE_D,"The provided pages discuss contract/policy mechanisms (e.g., recognition, dues deduction, political activity, layoffs) but contain no visible base wage amounts/rates or wage-compensation mechanisms to extract.",excluded_provisional
cexrem_9cf881b82134824a2f3daa01,doc_a38e63356b81422661003998,ttd_057f577c9ae72b6c498d595d,sr_389f242d6fd5b77eeae65e6b,NSCQ-OH-20260720-0023,OH,Huber Heights,CITY OF HUBER HEIGHTS,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0282_sr_389f242d6fd5b77eeae65e6b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0282_sr_389f242d6fd5b77eeae65e6b.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0282_sr_389f242d6fd5b77eeae65e6b.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0282_sr_389f242d6fd5b77eeae65e6b.pdf#page=23,unknown,NO_VISIBLE_BASE_WAGE_VALUES|NO_VISIBLE_COMPENSATION_MECHANISM|PACKET_TEXT_CONTAINS_TABLE_OF_CONTENTS_9|PACKET_TEXT_CONTAINS_GRIEVANCE_PROCEDURE,"The provided pages show agreement cover/contents and grievance/arbitration procedure text, with no visible base wage figures, rate/step/grade structures, or compensation mechanism language.",excluded_provisional
cexrem_6b5a5dd7f0cd3978031340f7,doc_adc6af6f67870f1ae9e03adb,ttd_b8de3a6548db840106595cf8,sr_42ac6b57969473e3f41f7f76,NSCQ-OH-20260720-0230,OH,Hudson,CITY OF HUDSON,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0440_sr_42ac6b57969473e3f41f7f76.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0440_sr_42ac6b57969473e3f41f7f76.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0440_sr_42ac6b57969473e3f41f7f76.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0440_sr_42ac6b57969473e3f41f7f76.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0440_sr_42ac6b57969473e3f41f7f76.pdf#page=9,unknown,CBAS_RESOLUTION_AUTHORIZATION_MENTIONED|NO_VISIBLE_BASE_WAGE_TERMS_OR_AMOUNTS|NO_VISIBLE_WAGE_MECHANISM_DETAILS|NO_VISIBLE_NON_BASE_COMPENSATION_TERMS,"The visible pages reference authorization to enter collective bargaining agreements (years 2021–2023) and other council actions, but do not provide any explicit base-wage amounts/steps or wage-setting mechanisms, nor any non-base compensation terms.",needs_review
cexrem_5fedb768c286391446e58b80,doc_c6dd7d1a80220e7356a813aa,ttd_b54de4575d704fa4a8d80774,sr_96fab80ce43b92907e7d2d04,NSCQ-OH-20260720-0643,OH,Jackson,CITY OF JACKSON,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0041_sr_96fab80ce43b92907e7d2d04.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0041_sr_96fab80ce43b92907e7d2d04.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0041_sr_96fab80ce43b92907e7d2d04.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0041_sr_96fab80ce43b92907e7d2d04.pdf#page=45,unknown,NFO,"The provided page excerpts describe grievance procedure steps, arbitration process, and promotions/administrative procedures. They do not contain any explicit base-wage (quantitative) terms, wage-setting mechanisms, or non-base compensation components (e.g., benefits amounts, overtime rates, stipids",excluded_provisional
cexrem_6d8d88a4b187c6f2b22722d8,doc_15b1dea16096c909eccf879e,ttd_53b76e191b743fdcadd67b13,sr_f5d783b1c35a53e3d55a14d5,NSCQ-OH-20260720-0109,OH,Lima,CITY OF LIMA,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0299_sr_f5d783b1c35a53e3d55a14d5.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0299_sr_f5d783b1c35a53e3d55a14d5.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0299_sr_f5d783b1c35a53e3d55a14d5.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0299_sr_f5d783b1c35a53e3d55a14d5.pdf#page=32,unknown,NO_VISIBLE_COMPENSATION_TERMS_IN_PACKET|ONLY_GRIEVANCE_PROCEDURE_SENIORITY_AND_W|NO_BASE_WAGE_OR_PAY_MECHANISM_FOUND,"The provided pages discuss grievance procedure timing, seniority definitions/rules, and workplace drug/alcohol testing; no explicit base wage, pay rate, or compensation adjustment mechanism is visible.",excluded_provisional
cexrem_6d700c569e4217c6d417e041,doc_36e877d3e41d2aab5727fbbb,ttd_a25df60ca5d60bdd3b23d5bf,sr_686929d288d1a7bfd9e23fab,NSCQ-OH-20260720-0248,OH,Loveland,CITY OF LOVELAND,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0346_sr_686929d288d1a7bfd9e23fab.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0346_sr_686929d288d1a7bfd9e23fab.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0346_sr_686929d288d1a7bfd9e23fab.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0346_sr_686929d288d1a7bfd9e23fab.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0346_sr_686929d288d1a7bfd9e23fab.pdf#page=18,unknown,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_BASE|NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RATE|NO_CLEAR_COMPENSATION_MECHANISM_FOR_WAGE,"The provided page snippets address agreement structure, recognition, and disciplinary/grievance procedures, but do not show any visible base-wage amounts/rates or clear wage-setting mechanisms, and no non-base wage terms are visible with usable value tokens.",excluded_provisional
cexrem_af0600f5d4611f790aba771b,doc_4a1aac172c8f73f5fe7550f2,ttd_dd45414ef62d0890e9ef2373,sr_7bede893c293b6aa50cdc37d,NSCQ-OH-20260720-0249,OH,Loveland,CITY OF LOVELAND,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0364_sr_7bede893c293b6aa50cdc37d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0364_sr_7bede893c293b6aa50cdc37d.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0364_sr_7bede893c293b6aa50cdc37d.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0364_sr_7bede893c293b6aa50cdc37d.pdf#page=31,unknown,NO_VISIBLE_BASE_WAGE_TERMS_IN_PACKET|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NON_BASE_TOPICS_NOT_EXTRACTABLE_AS_VALUE,"This packet excerpt shows agreement structure/administrative terms and a table-of-contents listing topics (e.g., overtime, insurance, longevity), but it does not include any visible base-wage values or explicit compensation formulas/mechanisms to extract.",excluded_provisional
cexrem_1aa8e111c26f90f315789497,doc_7f388b569528570a4a4d9aad,ttd_6e94828bd531f3633e25edd0,sr_322eb79450f1ae15bbdab0e8,NSCQ-OH-20260720-0610,OH,Madeira,CITY OF MADEIRA,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0028_sr_322eb79450f1ae15bbdab0e8.pdf#page=23,low,URCTOKEN_ONLY_PAGES_WITH_NO_BASE_WAGE_AM,The visible pages do not contain any base wage/step/rate amounts or a clearly stated wage-compensation mechanism tied to pay; only union dues/fair-share fee and general labor provisions appear.,excluded_provisional
cexrem_2d7de3a1a5a180ed5b204e80,doc_36bd48a0bdc989715c72a70a,ttd_d4d85e18e019112bd105fc3c,sr_cc4a1b7e95ea4acb34cad221,NSCQ-OH-20260720-0176,OH,Medina,CITY OF MEDINA,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_cc4a1b7e95ea4acb34cad221.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_cc4a1b7e95ea4acb34cad221.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_cc4a1b7e95ea4acb34cad221.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_cc4a1b7e95ea4acb34cad221.pdf#page=22,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NO_NON_BASE_COMPENSATION_VALUES_PRESENT,"The provided page packet contains administrative/contract provisions (recognition, dues deduction procedures, management rights, grievance/arbitration steps) and a partial table of contents, but no visible wage/compensation amounts or compensation formula/mechanism terms.",excluded_provisional
cexrem_f2537261c213a6f751857094,doc_649ad246a19094625d7a5ee9,ttd_98925d017a07a9366cb10a24,sr_b59410c7e6685471285d95af,NSCQ-OH-20260720-0068,OH,Mentor,CITY OF MENTOR,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0279_sr_b59410c7e6685471285d95af.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0279_sr_b59410c7e6685471285d95af.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0279_sr_b59410c7e6685471285d95af.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0279_sr_b59410c7e6685471285d95af.pdf#page=19,unknown,NO_VISIBLE_BASE_WAGE_RATES_OR_AMOUNTS_IN|PRESENTED_TEXT_CONTAINS_ONLY_TABLE_OF_MA|MEMBERSHIP_DUES_CHECKOFF_LANGUAGE_WITH__|NO_NON_BASE_COMPENSATION_COMPONENT_VALUE,"Within the provided pages, no base wage rates/amounts and no non-base compensation provisions with values (benefits, overtime, stipends, etc.) are visible; only non-substantive agreement contents and dues check-off language appear.",excluded_provisional
cexrem_c9296ea5d0d77b9d82d6b9a1,doc_0ee3c2f7f3838d6b8b86c0ab,ttd_fb83dcda73fa8653a7bbe4e3,sr_968f29fe0cc8855c7c28e2b2,NSCQ-OH-20260720-0709,OH,Mentor-on-the-Lake,CITY OF MENTOR ON THE LAKE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0364_sr_968f29fe0cc8855c7c28e2b2.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0364_sr_968f29fe0cc8855c7c28e2b2.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0364_sr_968f29fe0cc8855c7c28e2b2.pdf#page=29,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|TEXT_IS_DUES_DEDUCTION_AND_GRIEVANCE_PRO|NO_COMPENSATION_OR_RATE_VALUES_PRESENT,"The provided pages contain membership dues deduction mechanics and grievance/arbitration procedure language, but no visible base-wage compensation terms (e.g., salary/hourly rate, step/grade amounts) or related wage-setting rules.",excluded_provisional
cexrem_10a3e38ecde277665a8b96ea,doc_6eb7280ad27053559545f8cc,ttd_e39b2ae4d65a44665db9f6cb,sr_870b9e804fec7820f5c8ac3f,NSCQ-OH-20260720-0691,OH,Mount Healthy,CITY OF MOUNT HEALTHY,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0301_sr_870b9e804fec7820f5c8ac3f.pdf#page=12,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_TERMS_VISIBLE|EVIDENCE_IS_GRIEVANCE_ARBITRATION_PROCED,"The provided pages contain grievance/arbitration procedure language and time limits, including a general restriction on creating new wage rates, but no visible wage/compensation amounts or effective-date compensation mechanisms.",excluded_provisional
cexrem_aabd41e1e7e0669d984db3f2,doc_4437160d990e1276430a8c31,ttd_fde4685188df426ed012ea29,sr_d8ea9ec50045b6bbcd855109,NSCQ-OH-20260720-0690,OH,Mount Healthy,CITY OF MOUNT HEALTHY,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0344_sr_d8ea9ec50045b6bbcd855109.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0344_sr_d8ea9ec50045b6bbcd855109.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0344_sr_d8ea9ec50045b6bbcd855109.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0344_sr_d8ea9ec50045b6bbcd855109.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0344_sr_d8ea9ec50045b6bbcd855109.pdf#page=35,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_WAGE_MECHANISM_FOR_PAY_RATES|ONLY_ADMINISTRATION_OR_UNION_WORKPLACE_M,"The provided page excerpts discuss agreement scope, union representation/rights, and association-related administrative matters, without any visible base wage amounts/rates or wage-setting mechanisms.",excluded_provisional
cexrem_7939f29cd135d0b9a042f6f7,doc_3c5d5b6fce257c62428be726,ttd_5f58658792300652666adcc9,sr_a5f39c0e3034ce155508562b,NSCQ-OH-20260720-0575,OH,Napoleon,CITY OF NAPOLEON,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0149_sr_a5f39c0e3034ce155508562b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0149_sr_a5f39c0e3034ce155508562b.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0149_sr_a5f39c0e3034ce155508562b.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0149_sr_a5f39c0e3034ce155508562b.pdf#page=52,unknown,NO_VISIBLE_BASE_WAGE_EVIDENCE_IN_PACKET|NO_COMPENSATION_MECHANISM_EVIDENCE_WITHI|NUMERIC_TOKENS_PRESENT_APPEAR_RELATED_TO|GRIEVANCE_ARBITRATION_PROCEDURE_NOT_PAY,"The provided page excerpts focus on grievance/arbitration procedures and procedural time limits, with no visible base wage amounts, wage rate/step/grade figures, or compensation-setting mechanisms.",excluded_provisional
cexrem_478fffdfbfc2a6a0c4cc9af1,doc_f12c6f25e13ec7d9b4ae5db4,ttd_ff5ad47bf5d830ed6103bc8f,sr_bf861454e79625c09826713e,NSCQ-OH-20260720-0310,OH,New Albany,CITY OF NEW ALBANY,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0338_sr_bf861454e79625c09826713e.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0338_sr_bf861454e79625c09826713e.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0338_sr_bf861454e79625c09826713e.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0338_sr_bf861454e79625c09826713e.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0338_sr_bf861454e79625c09826713e.pdf#page=22,unknown,PROVISIONAL_COMPENSATION_EVIDENCE_NOT_DE,"The provided page packet contains general agreement/management-rights text and a table-of-contents reference to uniform/insurance sections, but no visible wage rate, salary, grade, step, or compensation-setting mechanism terms.",excluded_provisional
cexrem_22eaf03a12f3fdf1353d9507,doc_bf8b242bf076ce2facacd0a4,ttd_8a7c80688d8ceb288f5efe26,sr_a3a2fae391a26476d4c2960a,NSCQ-OH-20260720-0439,OH,New Franklin,CITY OF NEW FRANKLIN,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0321_sr_a3a2fae391a26476d4c2960a.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0321_sr_a3a2fae391a26476d4c2960a.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0321_sr_a3a2fae391a26476d4c2960a.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0321_sr_a3a2fae391a26476d4c2960a.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0321_sr_a3a2fae391a26476d4c2960a.pdf#page=32,unknown,BOUNDED_PACKET_CONTAINS_NO_VISIBLE_BASE_,"The provided page excerpts contain general agreement/grievance/management provisions and a table-of-contents style reference to an Article on wages, but no visible wage amounts, rates, grades, or compensation mechanisms within the supplied text.",excluded_provisional
cexrem_063dd66522a960f84895d42c,doc_a7ec8649f22d1bad1706dab8,ttd_7aa0e1eb1abb277c2f20f977,sr_4276de4a9bf3552f4fe766cb,NSCQ-OH-20260720-0654,OH,Oberlin,CITY OF OBERLIN,police,cba,exclude,points_to_later_evidence,,unknown,NO_VISIBLE_COMPENSATION_TERMS_ON_PROVIDE|ORDINANCE_APPROVES_CBA_AND_POINTS_TO_EXH|EFFECTIVE_DATE_STATED_BUT_NO_WAGE_OR_NON|THEREFORE_NO_BASE_OR_MECHANISM_EVIDENCE,"This page is an ordinance approving a collective bargaining agreement and directing that wage/non-wage terms are identified on Exhibit A, but it does not display any compensation amounts or compensation mechanisms.",excluded_provisional
