auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_e94d4a9e9c8599bd6be2,adj_2d5b419791a4e7a99431,cal_2ea02abee856ba348e248a5e,sr_db228b655ef9bb13f47acc3d,pr_eb3a47807cc493cc2f46c122,NSCQ-OR-20260720-0076,OR,Hermiston,CITY OF HERMISTON,police,cba,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0019_sr_db228b655ef9bb13f47acc3d.pdf,"3,10,11","2,12",1,"{""benefit_terms"":7,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":96,""role_terms"":22,""wage_terms"":19}","{""column_lines"":4,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":12}",true,6,0.570000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0b0d9d1e3d57587c006a65039891e48190bbbcbdc642fced96,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,adjacent_to_table,prose_only,other,no,not_applicable,moderate,exclude_for_now,high,NO_PAY_SCHEDULE_STRUCTURE|NO_RATE_SALARY_COLUMNS|ALLOWANCE_PROSE_ONLY,"Candidate pages show CBA prose (grievance steps, allowances/clothing/boot, reimbursements) without a role/classification/rank pay grid or salary/rate columns.",6,5091,299.709614,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_1b2acbcbe44c9d069f47,adj_723e70e188c4ebd3352b,cal_30283fc6e2d14875aa45d22a,sr_ab1c058903820b421a91d52f,pr_888a4039a3e196b29c651069,NSCQ-MO-20260720-0037,MO,Hazelwood,CITY OF HAZELWOOD,non_safety,cba,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0236_sr_ab1c058903820b421a91d52f.pdf,"4,5,6","3,7",1,"{""benefit_terms"":6,""budget_terms"":2,""index_pages"":0,""numeric_tokens"":78,""role_terms"":23,""wage_terms"":6}","{""column_lines"":3,""geometry_columns"":24,""geometry_rows"":24,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":16}",true,6,0.575000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_06b71a57f11c5c69006a65039ab4548194abd161adcf28a5b7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,exact_table_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,NO_VISIBLE_SCHEDULE_TABLE|WAGE_LANGUAGE_ONLY|NO_ROW_COLUMN_PAY_RATES,"Candidate pages contain collective-agreement prose about work time and pay multipliers (e.g., overtime/callback) but no extractable wage/salary/pay schedule table with role/classification rows and rate/salary columns.",6,6000,302.715535,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_9d762fed35f437d7cf0a,adj_1d6245b68ef8606592ed,cal_328a06695d4802a821952280,sr_b7ed8579649f85c58ace70b9,pr_6861cbd0fa1fcdc80d497782,NSCQ-MD-20260720-0016,MD,Annapolis,CITY OF ANNAPOLIS,fire,cba,43,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0065_sr_b7ed8579649f85c58ace70b9.pdf,"6,15,42","5,43",1,"{""benefit_terms"":5,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":59,""role_terms"":14,""wage_terms"":19}","{""column_lines"":0,""geometry_columns"":26,""geometry_rows"":32,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":4}",true,6,0.640000,1.000000,1.000000,0.000000,0.780000,1.000000,resp_026fdb8bf085eaef006a65039db8f8819092c67337ab0d5af3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_GRID|PROSE_ONLY_DEDUCTIONS_AND_GRIEVANCE|NO_ROLE_OR_CLASSIFICATION_ROWS_WITH_RATE|NO_SALARY_OR_WAGE_SCHEDULE_COLUMNS,"Candidate pages show contract prose (dues, grievance steps, on-call premium references) without a wage/pay schedule table, role/classification rows, or salary/rate columns.",6,4001,305.132604,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_120c1132c70822c7541c,adj_fabb33a03fb9426cf15a,cal_400c52f8b0cd3b590bd71b01,sr_710af0ea4068fac7e2b7f3c0,pr_26401ffbf2c19ed9a42f1248,NSCQ-MT-20260720-0043,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0500_sr_710af0ea4068fac7e2b7f3c0.pdf,"2,17,40","1,41",4,"{""benefit_terms"":7,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":59,""role_terms"":22,""wage_terms"":30}","{""column_lines"":9,""geometry_columns"":10,""geometry_rows"":3,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":0}",true,6,0.428333,1.000000,1.000000,0.000000,1.000000,0.750000,resp_060b3bd51237d9ba006a6503a0243c81959a2eea9d6e8159fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,PAY_PLAN_MENTION_ONLY|NO_VISIBLE_RATE_RANGE_TABLE|NO_MONEY_TOKENS|NO_ROW_OR_COLUMN_GRID_FOR_PAY_SCHEDULE|FRONT_MATTER_OR_MISC_PROSE,Candidate pages mention a pay plan and salary ranges in prose (not a wage/rate table). No extractable rows with min/max or rate/salary columns are visible.,6,3824,308.572284,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_a22f6549f5c042747430,adj_f5417d9ddd0851c43ff0,cal_460035e3d14dd100535ec9af,sr_3563453e1fa942e29a9c88c9,pr_8365946c10fdb614ce2d5062,NSCQ-OH-20260720-0194,OH,Athens,CITY OF ATHENS,non_safety,cba,42,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0007_sr_3563453e1fa942e29a9c88c9.pdf,"6,24","5,25","1,2","{""benefit_terms"":66,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":111,""role_terms"":22,""wage_terms"":21}","{""column_lines"":62,""geometry_columns"":62,""geometry_rows"":114,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":32}",true,6,0.725000,1.000000,1.000000,0.200000,1.000000,0.750000,resp_0370011ab192b569006a6503a391408190a86954013927906f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,index_or_contents,unknown,not_applicable,not_extractable,exclude_for_now,high,NO_PAY_TABLE_STRUCTURE|NO_ROLE_RATE_COLUMNS|PROSE_ONLY_LEAVE_AND_BENEFIT_TEXT|CONTENTS_ONLY_NOT_WAGE_SCHEDULE,"Candidate pages contain contract text (leave without pay, FMLA/injury leave, union/administrative provisions) and a table of contents pointer, with no visible wage/rate/salary schedule or role/pay rows.",6,5950,311.073080,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_fafed77adeaa7addf963,adj_b644aeb988ac2e7a6c7c,cal_4693f3c71a20f4eb25208da8,sr_10cb9191b1b576792d8ec4f9,pr_b462ff2768cbfad1d6c9bda6,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,106,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf,"13,54,106","12,104",,"{""benefit_terms"":39,""budget_terms"":3,""index_pages"":0,""numeric_tokens"":557,""role_terms"":9,""wage_terms"":20}","{""column_lines"":38,""geometry_columns"":15,""geometry_rows"":30,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":43}",true,5,0.860000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_01a89eb7e9ab6595006a6503a611cc8197846bec5c8d07e152,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,unknown,not_applicable,not_extractable,exclude_for_now,high,WAGE_PROSE_ONLY|NO_TABLE_ROWS|NO_SALARY_RATE_COLUMNS|NO_STEP_OR_CLASSIFICATION_SCHEDULE,"Candidate pages contain leave/pay and benefit prose with placeholders, but no visible salary/wage schedule table (no officer/step rows with rate/salary columns).",5,6000,314.041214,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_523af2cb3ca2068cd8a7,adj_fd6826df1a2bdabe8466,cal_4aefeb6cfe71c227f04b40ce,sr_02812db16ed151b07bd678ae,pr_53100bb720f22826273e7bf7,NSCQ-IN-20260720-0037,IN,Portage,CITY OF PORTAGE,fire,cba,30,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0002_sr_02812db16ed151b07bd678ae.pdf,"4,16,17","3,18",,"{""benefit_terms"":16,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":112,""role_terms"":31,""wage_terms"":28}","{""column_lines"":22,""geometry_columns"":38,""geometry_rows"":64,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":32}",true,5,0.836000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_01508275857ae3e2006a6503a908448195a6a456d307176ea5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,exact_table_page,annual_salary_schedule,not_applicable,no,not_applicable,moderate,second_review_required,medium,WAGE_SECTION_PRESENT|PAY_SCALE_HEADER_PRESENT|ROLE_LIST_PRESENT_BUT_VALUES_NOT_CONFIRM|TABLE_LIKE_GEOMETRY_PRESENT,"Candidate page 16 contains a “WAGES” section with “Pay scales…as follows” and rank/role rows (Captain/Engineer/etc.), but wage amounts/rate columns are not clearly evidenced in the provided snippet.",5,6000,317.260780,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_65281d8db4f625c4028a,adj_0e743d0486c9df00af55,cal_4b8c0f2fbec01fc31c4d1bdf,sr_a8175bb338a5f16e6c949b3b,pr_c0765deb0698219939731334,NSCQ-MD-20260720-0004,MD,Frederick,CITY OF FREDERICK,police,cba,164,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0022_sr_a8175bb338a5f16e6c949b3b.pdf,"2,37,163","1,164",4,"{""benefit_terms"":5,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":11,""role_terms"":0,""wage_terms"":6}","{""column_lines"":7,""geometry_columns"":3,""geometry_rows"":3,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":1}",true,6,0.253000,0.720000,0.770000,0.000000,0.780000,0.372500,resp_09a9e0a0b2e8ae25006a6503ac462c8195b930ed13089514c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,medium,NO_TABLE_STRUCTURE|NO_PAY_RATE_SALARY_COLUMNS|PROSE_ONLY_PENSION_PERCENT_LANGUAGE,"Candidate pages (esp. p.163) show agreement/pension contribution language (percent of salary/comp), not a row/column wage or pay rate schedule table.",6,1302,320.687467,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_a21833e89e3b495884cc,adj_9f18e49e8cef2f90d591,cal_4fe76654ac85757e54ce375c,sr_e21422fb95315559eebd6a71,pr_7e5e5a17451faee470067bd1,NSCQ-NV-20260720-0002,NV,Henderson,CITY OF HENDERSON,police,cba,50,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf,"2,12,26","1,27",4,"{""benefit_terms"":61,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":99,""role_terms"":16,""wage_terms"":18}","{""column_lines"":6,""geometry_columns"":15,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":20}",true,6,0.430000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_044931affad0b730006a6503afb1e88196994d44da66c738f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,easy,exclude_for_now,high,NO_VISIBLE_WAGE_TABLE|WAGE_CONTENT_IS_PROSE_AND_ALLOWANCE_RYTH|NO_RATE_SALARY_COLUMNS_OR_ROLE_ROWS,"Candidate pages show a contents/preamble and wage-related policy prose (e.g., sick leave, overtime) without any wage/rate/salary table rows or columns.",6,6000,323.590932,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_320c599d39572d0fcd23,adj_3de429693da9c69acb27,cal_4fefc95c2dd184081e2c4bcb,sr_d3a06c9eb6e9ada8cd8d7c75,pr_58a7b32efd836ccc45f0fc9b,NSCQ-TX-20260720-0022,TX,Laredo,CITY OF LAREDO,police,cba,62,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf,"2,21,35","1,36",4,"{""benefit_terms"":32,""budget_terms"":11,""index_pages"":1,""numeric_tokens"":172,""role_terms"":11,""wage_terms"":16}","{""column_lines"":50,""geometry_columns"":14,""geometry_rows"":32,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":42}",true,6,0.534667,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0e25bf4aa1327834006a6503b2942c8195aebcaad44b257c6a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,classification_pay_table,not_applicable,no,not_applicable,moderate,second_review_required,medium,PAY_TABLE_VISIBLE|ROLE_OR_CLASS_ROWS_PRESENT|PAY_AMOUNT_COLUMNS_INDICATED|PROSE_ONLY_ELSEWHERE|CONTENTS_ONLY_ON_OTHER_PAGE,"Page 21 shows a clear pay table for certification/skills/education with role/classification rows and monthly pay amounts. Other pages are contents or retirement/benefits prose, not a schedule.",6,6000,326.956651,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_635f27252d9bf5d57e65,adj_802ac2673c8e601dcd2d,cal_5808929cad746350208e11ea,sr_e468a1b4c2bca1b9227e535b,pr_a306c23affc7e8b9fc4a2587,NSCQ-WV-20260720-0003,WV,Fairmont,CITY OF FAIRMONT,police,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0473_sr_e468a1b4c2bca1b9227e535b.pdf,,,1,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":33,""role_terms"":0,""wage_terms"":0}","{""column_lines"":9,""geometry_columns"":4,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":6}",true,1,0.690000,0.000000,1.000000,0.000000,0.000000,0.250000,resp_049dd6a9d9d41476006a6503b5efe48197b15c881cc7959ab0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,unknown,unknown,not_extractable,exclude_for_now,medium,NO_TABLE_STRUCTURE|NO_WAGE_TERMS|INDEX_OR_NAV_PRESENT_ONLY|ONLY_METADATA_LIKE_EFFECTIVE_DATES,"Only navigation/front-like content detected (e.g., site/index text and effective-date metadata). No visible pay/rate/salary table rows or role/classification-to-comp columns to extract.",1,650,329.197050,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_2823566f31b340eb0bde,adj_06be62524e71162c43a1,cal_588f2668993e30ba509fcc32,sr_e13cd8a15db8650b871c45ce,pr_adcca1db92af68e6c1e1fbc6,NSCQ-NE-20260720-0002,NE,Omaha,CITY OF OMAHA,police,cba,146,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0392_sr_e13cd8a15db8650b871c45ce.pdf,"2,49,74","1,75",4,"{""benefit_terms"":39,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":266,""role_terms"":38,""wage_terms"":26}","{""column_lines"":122,""geometry_columns"":53,""geometry_rows"":118,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":60}",true,6,0.930000,1.000000,1.000000,0.200000,1.000000,0.750000,resp_0628e82072952c1e006a6503b82a388194bcd46acf0df77dd4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,benefits_table,benefits,no,not_applicable,moderate,exclude_for_now,high,NO_WAGE_RATE_OR_PAY_ROWS|PROSE_OR_BENEFITS_ONLY|INDEX_PAGES_ONLY,"Candidate pages show an index and benefit provisions (e.g., HSA/dental/life amounts) and scheduling language, but no wage/salary/pay-rate schedule table or role/rank pay columns.",6,6000,332.658988,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_9b3e3e7e9aa42d7f2ea1,adj_40b3f77e5e7c20ad5543,cal_59abb44c0f0cef9b0ee90ce0,sr_7973a2e53a643e308c61ae3d,pr_4ff5c5c89360c6b76f568039,NSCQ-NM-20260720-0027,NM,Gallup,CITY OF GALLUP,non_safety,memorandum_or_settlement,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0468_sr_7973a2e53a643e308c61ae3d.pdf,,,"1,2,7,8","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":60,""geometry_rows"":72,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.410000,0.000000,0.000000,0.000000,0.000000,0.000000,resp_0e0acfc6e1f5e4bd006a6503bba0c081939e98c14525b75f8e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_WAGE_LANGUAGE|NO_PAY_NUMERIC|PAGES_NAVIGATION_ONLY,"Provided pages are navigation-like with no table grid, no wage/pay terms, and no numeric salary/rate fields visible; no wage schedule evidence present.",4,0,334.625451,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_405e8f411c8e5b2ee727,adj_20732e843fc299c600a3,cal_59e0c9975d42c0201649f54f,sr_9121eb2f3376207b5ec51bd3,pr_a45bb5d347f2b644cb949929,NSCQ-TX-20260720-0004,TX,Houston,CITY OF HOUSTON,non_safety,cba,115,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0020_sr_9121eb2f3376207b5ec51bd3.pdf,58,"57,59","1,2,114","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":73,""role_terms"":10,""wage_terms"":1}","{""column_lines"":36,""geometry_columns"":4,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":24}",true,6,0.405000,0.520000,1.000000,0.200000,0.250000,0.630000,resp_0923408f277b7ced006a6503bdb59c8196808fabf0905bc98c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,NO_PAY_NUMERIC_GRID|ONLY_LAYOFF_OR_PROCEDURAL_TEXT|INDEX_NOT_TABLE|NO_VISIBLE_SALARY_RATE_COLUMNS,"Candidate pages 57-59 contain layoff/exemption review prose; page 2 is an index. No wage/rate/salary rows or columns appear, so there is no extractable pay schedule table.",6,2641,337.589223,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_519704c28ab6392bd47d,adj_bd7a4aeac4e7c3ccc204,cal_5b7934f9ba9519a8ed1dcd1e,sr_54a1dd075ebaefd3532b8b67,pr_7a6cc0bfc9777e4c4687b166,NSCQ-FL-20260720-0019,FL,Cape Coral,CITY OF CAPE CORAL,non_safety,cba,57,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0192_sr_54a1dd075ebaefd3532b8b67.pdf,,,"1,2,56,57","{""benefit_terms"":0,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":83,""role_terms"":0,""wage_terms"":0}","{""column_lines"":2,""geometry_columns"":3,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":31}",true,4,0.325000,0.000000,1.000000,0.000000,0.120000,0.250000,resp_02bbbe1e67de7620006a6503c094048196bebd8a4de1035bfd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,memorandum_without_table,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_WAGE_NUMERIC_COLUMNS|ONLY_NAVIGATION_AND_PROSE,"Pages shown are contents/navigation and disciplinary/prose sections; no visible wage/pay schedule table, role/classification rows, or salary/rate columns.",4,4747,341.077573,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
