relationship_id,candidate_id_a,locator_a,candidate_id_b,locator_b,relationship_basis,relationship_confidence,preverification_collapsed
EXTMODREL-1324639bc57233ba3da3eb62,EXTCAND-3ef1f0bbf39bc5d1ead6090f,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=347024,EXTCAND-610ffd8dc32e4eaf7c645986,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=284767,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-01969b793e7ed37e49bf25f9,EXTCAND-3ef1f0bbf39bc5d1ead6090f,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=347024,EXTCAND-6d2f338245c6ac3a90c99e7e,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=159777,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-fbccb383aa1ee1734a4c38a8,EXTCAND-3ef1f0bbf39bc5d1ead6090f,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=347024,EXTCAND-73bd4a95ecdb2ff7eec9543e,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=280163,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-afee0ef64a052c0851601707,EXTCAND-3ef1f0bbf39bc5d1ead6090f,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=347024,EXTCAND-fe4ceb3b2cf854dd1fcee322,https://lookup.boe.ohio.gov/vtrapp/mahoning/vtrpolldetails.aspx?idnum=522287,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-58b7865169ff8682eeace10c,EXTCAND-3f5228ea86af4b9e57b91e5e,https://wapp.capitol.tn.gov/apps/BillInfo/Default?BillNumber=HJR0831&ga=101,EXTCAND-bb1f992effb49be59f764a97,https://wapp.capitol.tn.gov/apps/BillInfo/Default?BillNumber=SJR0833&ga=114,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ed77d54fc09b7764682f51dd,EXTCAND-403ace7528aeca34919254d5,https://legis.delaware.gov/SessionLaws/Chapter?id=19768,EXTCAND-7d0cded4e42033aabe04f14b,https://legis.delaware.gov/SessionLaws/Chapter?id=18860,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ed96725adbb9835c30fa7cff,EXTCAND-40532c3910db4aa5905d158b,https://www.painesville.com/index.asp?DE=2B06EA7E-1326-49E1-A79E-DF801B40B79E&SEC=8BF83731-C80F-4737-8F96-6706E29D02A7,EXTCAND-e731550b5a73695f978ad58e,https://www.painesville.com/index.asp?DE=48EA3DC1-A311-4544-8EB0-AD2E00634D23&SEC=7A3C2F08-E80F-4721-946A-B81E2640D593,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-21226d582d4bacb92df2002e,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,EXTCAND-bca859cb6404c8ec1b39ddae,https://biscayneparkfl.gov/index.asp?SEC=DEF1AF58-4953-4230-888A-14C8956975B9,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2596622f47eb07fb8fd537e0,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,EXTCAND-e53fa60c847ae02f488d8f1f,https://biscayneparkfl.gov/index.asp?SEC=A2D7FDD2-E196-4868-A487-871D3186B9A8,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a3bc23079f55f5da5e2fc1b6,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,RESCAND-26dca78cf05dd53adbf91bd4,https://biscayneparkfl.gov/index.asp?SEC=C1946E70-902C-483E-8EB3-E65249B74D7F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ae16c28f2af03c5ab3dc6146,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,RESCAND-2fe98425cf1192dfe99ad2bf,https://biscayneparkfl.gov/index.asp?SEC=07322598-7800-45DF-AD9A-45847E712C0A,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a2eb54424ff2ca5ff1fc18ed,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,RESCAND-90be3474cf474b444a2b741b,https://biscayneparkfl.gov/index.asp?DE=F801DFE7-9F62-463E-ACBF-A456959C996D&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d4870fd5ba4ead91dbaef88d,EXTCAND-41bc75909e98da8f53cccbf6,https://biscayneparkfl.gov/index.asp?DE=6B8E11AA-523C-4EC6-B7BA-5E0FE1CF7185&SEC=DEF1AF58-4953-4230-888A-14C8956975B9,RESCAND-ff67c8a7bf6038569a123ae2,https://biscayneparkfl.gov/index.asp?SEC=03FD0931-9384-4709-93DB-A53999446B4A,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-311932af0daca38e05c49240,EXTCAND-42c3d9a94609a8a865f01d12,https://www.pownalmaine.org/index.asp?DE=3586D946-E3DD-4CAB-8A1F-C788C76FBBEE&SEC=3666F20B-F2AE-4690-95E4-A90CF4DE99B1,EXTCAND-5c968ce631a6f80708768d42,https://www.pownalmaine.org/index.asp?SEC=4030220E-A0E1-4F12-BCD7-60AB4E2F6650,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0304d28d8a1832188415f6fa,EXTCAND-43dc69e37e82ef37675f9d13,https://library.municode.com/fl/ocean_ridge/codes/code_of_ordinances?nodeId=SPAGEOR,EXTCAND-580c7a0e70bbccbeffb451cb,https://library.municode.com/fl/ocean_ridge/codes/code_of_ordinances?nodeId=SPBLADECO_CH63GEADPR_ARTIICOMA_S63-18COMOSY,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-991765fcde080ac26cfb8638,EXTCAND-43dc69e37e82ef37675f9d13,https://library.municode.com/fl/ocean_ridge/codes/code_of_ordinances?nodeId=SPAGEOR,EXTCAND-5821939263c29099ae8a040f,https://library.municode.com/fl/ocean_ridge/codes/code_of_ordinances?nodeId=SPBLADECO_CH64ZO_ARTVSU_S64-104PRFIPL,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b9cc8284889c515f530e325c,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-4a9b2116d270e40b76a8acc1,https://www.legis.la.gov/legis/Law.aspx?d=1108648,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7cc22c1b78bca74303d1bd73,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-aacdb2670af7b5dd671340e1,https://legis.la.gov/legis/Law.aspx?d=74913,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a73e32c6f43cd766b0f68b2c,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-b00672e3013b859ae667a175,https://www.legis.la.gov/legis/Law.aspx?d=89595,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-709f4f2a118fb9065cf960bf,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-c8d031d7ca218fd668f41b2b,https://legis.la.gov/Legis/Law.aspx?d=81043,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a51d0dea810fc87947105adc,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-d27fe8c2d9df06ebdf3e2478,https://legis.la.gov/Legis/law.aspx?d=79224,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b144e2ba95644b62379192c3,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-d6e7a3fa7e52ce0b695e47dc,https://legis.la.gov/legis/Law.aspx?d=107373,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-db9762b8d1122181cef0ab67,EXTCAND-43fc1ddd3e89981333c8a12d,https://legis.la.gov/legis/law.aspx?d=89625,EXTCAND-eb5b8404ccc2127880f2be7c,https://www.legis.la.gov/legis/Law.aspx?d=96640,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6dfca033e1289f90b7ad6a9c,EXTCAND-44279da3db01ec3c5bc11da9,https://waynecountypa.gov/Directory.aspx?did=57,EXTCAND-ff45b328ba5a9d9750f3cd3a,https://www.waynecountypa.gov/directory.aspx?EID=195,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-719af0b8b033ac3d9c5f15dc,EXTCAND-44e21c34ff1bc1b35786860e,https://app.leg.wa.gov/wac/default.aspx?cite=357-28-095,EXTCAND-e187e3d7c230aae33d20772b,https://app.leg.wa.gov/wac/default.aspx?cite=357-28-035,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e94bf72020ea2429b43ed4d1,EXTCAND-44fa00f8957180cfe6ef1437,https://baraboowi.gov/index.asp?DE=5C0D0575-7E8E-45F0-82D1-2DAD83B5EED1&SEC=581EC3AD-BC90-4A51-83E4-2361B60AE5F3,EXTCAND-d53c8f6918fe1dde0554c098,https://baraboowi.gov/index.asp?DE=FE5287A5-6EB4-449F-8A39-5A9B8029623D&SEC=581EC3AD-BC90-4A51-83E4-2361B60AE5F3,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-bdd82814a285c328b8d26ee2,EXTCAND-44fa00f8957180cfe6ef1437,https://baraboowi.gov/index.asp?DE=5C0D0575-7E8E-45F0-82D1-2DAD83B5EED1&SEC=581EC3AD-BC90-4A51-83E4-2361B60AE5F3,RESCAND-307b94c7325c1e63a75be442,https://baraboowi.gov/index.asp?DE=%7B55E367CE-444D-4EF6-8AED-8837392407FC%7D&SEC=%7B55E367CE-444D-4EF6-8AED-8837392407FC%7D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a08d3408ba6acbc4914c4865,EXTCAND-4560363724d5b67eea84e74f,https://warsawnc.municipalone.com/docview.aspx?docid=25150&doctype=fd,EXTCAND-e1103ddc0989a604d295a2b9,https://warsawnc.municipalone.com/docview.aspx?docid=25149&doctype=fd,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0a38f98b4fdf0dbc4781941d,EXTCAND-462ecc8ef1cf402179395b68,https://statejobs.ny.gov/employees/vacancyDetailsView.cfm?id=206284,EXTCAND-adab57734a9a50791929715d,https://statejobs.ny.gov/employees/vacancyDetailsView.cfm?id=219487,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-cf24a84050d4b1ce0bbe2eae,EXTCAND-466c15014ff8793f87b2b6f7,https://www.claracity.org/?SEC=EA38B0C1-8091-40F4-AB41-449BA6D64227,RESCAND-a58ef84a5d27b032fae877a8,https://www.claracity.org/?SEC=310CD5EE-B071-424C-AB43-2CD9FC83A14F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a170add11f40bfd19b53ff9d,EXTCAND-46bdcb54e3f099d28c918eeb,https://www.villageofbrooklyn.com/reports.html,EXTCAND-ef5501b5ec684b8ade6fdab5,https://villageofbrooklyn.com/reports.html,likely_http_https_or_www_alias,moderate,false
EXTMODREL-75a16e8625fba487048b1a74,EXTCAND-4750c4cbbcbda8569a9d2167,https://www.lavallette.org/planningboard.html,EXTCAND-9d801d9c142bc294f9960273,https://lavallette.org/planningboard.html,likely_http_https_or_www_alias,moderate,false
EXTMODREL-d0fc8c21b750063135598bcd,EXTCAND-4753a1b206ede0b75c897343,https://www.shelterislandtown.gov/Archive.aspx?AMID=37,EXTCAND-6f2d7c5ea7cff9ab5d4fe680,https://www.shelterislandtown.gov/Archive.aspx?ADID=99,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-19c2349c05c1d6087efb0600,EXTCAND-47686e8a85f91fb83f388a33,https://www.orangenj.gov/302/Financial-Transparency,RESCAND-1ebbfb93be94067eb6fa4760,https://orangenj.gov/302/Financial-Transparency,likely_http_https_or_www_alias,moderate,false
EXTMODREL-eb7d1865295359cc7f11353c,EXTCAND-493c72d15dbd84562f5f101b,https://www.sd.gov/bhra?id=kb_article_view&sysparm_article=KB0044679,EXTCAND-8f17c6a58f15af3aa8055a63,https://www.sd.gov/bhra?id=kb_article_view&sysparm_article=KB0044647,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0d926fbbc99e1867a93bd8fb,EXTCAND-49b5f6c1c114ecf161895722,https://meetings.municode.com/adaHtmlDocument/index?cc=BAXTERMN&ip=true&me=920a82939d244e078f70fb326da8b258,RESCAND-f3ca44d26cfaf3bfc4676454,https://meetings.municode.com/adaHtmlDocument/index?cc=BAXTERMN&ip=true&me=dd45a2673d8e49a3903f2ebd6f49482d,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-83bf271e538e363283ce06ea,EXTCAND-4a49346a9046a14677461b06,https://salem.legistar.com/LegislationDetail.aspx?GUID=230F6643-C802-44C2-85FC-0252926D626F&ID=6903059,EXTCAND-db00a35fef8c594077a47bbf,https://salem.legistar.com/LegislationDetail.aspx?GUID=C5E85822-5CAE-4E0A-A7C3-86B4905C3D6F&ID=6278439&Options=ID%7CText%7C&Search=tax,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-56b18b18858fe81715a81cc3,EXTCAND-4a49346a9046a14677461b06,https://salem.legistar.com/LegislationDetail.aspx?GUID=230F6643-C802-44C2-85FC-0252926D626F&ID=6903059,EXTCAND-eb94d61b0c648060c9122828,https://salem.legistar.com/LegislationDetail.aspx?GUID=8342504D-1F56-4EC2-A922-B0F0DB69E34F&ID=7012951,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a44539b7bd597a910c393b2d,EXTCAND-4b445e157d72671d09d95a0a,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B99B23B79-EAF7-4691-9810-A4F644A27C71%7D&DocTitle=Workforce+Rebuttal+Exhibits+%28PUBLIC%29,EXTCAND-912455837cf86bbf8220565e,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B19377FEA-BF70-4482-97B3-97B1497006FC%7D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4f03c8132e178fcd6d49e97a,EXTCAND-4b69a54c8903781d2ef87c8c,https://www.horiconwi.gov/318/Budget,EXTCAND-6aa0722a8f6ad4e4aa72ae46,https://horiconwi.gov/318/Budget,likely_http_https_or_www_alias,moderate,false
EXTMODREL-454dba49335b863f730d4ed3,EXTCAND-4b9f4cc2a5bdf7421f94b3fd,https://www.cityofprincetonwi.com/index.asp?DE=90CDFDF9-A1C4-4193-8A5A-422F30823353&SEC=5536767D-BCBE-4E67-8CB9-BCAE4ADC3B52&Type=B_BASIC,EXTCAND-922ce491b130a65f57931580,https://www.cityofprincetonwi.com/index.asp?DE=D5A43A42-E1AC-43E9-BD23-C197B4BF1592&SEC=F86CF62C-D239-45C8-8DC3-D757F61908AA&Type=B_BASIC,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7ec6d53b2067a7430cf5074e,EXTCAND-4b9f4cc2a5bdf7421f94b3fd,https://www.cityofprincetonwi.com/index.asp?DE=90CDFDF9-A1C4-4193-8A5A-422F30823353&SEC=5536767D-BCBE-4E67-8CB9-BCAE4ADC3B52&Type=B_BASIC,EXTCAND-f43ea0d2f75adfc94d044d61,https://www.cityofprincetonwi.com/index.asp?SEC=4E893179-B26F-4105-9584-5C61595C1F77&Type=B_BASIC,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0032061cb7bef69aa7e4a2f6,EXTCAND-4b9f4cc2a5bdf7421f94b3fd,https://www.cityofprincetonwi.com/index.asp?DE=90CDFDF9-A1C4-4193-8A5A-422F30823353&SEC=5536767D-BCBE-4E67-8CB9-BCAE4ADC3B52&Type=B_BASIC,EXTCAND-f94de47624e33774fdc5d49c,https://www.cityofprincetonwi.com/index.asp?DE=FDE2E84E-4A6C-43A4-BD07-7F88158B644F&SEC=43BFDB66-A62D-47B2-A4EE-601224143312,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-527ed4091e01bf280e32bd0e,EXTCAND-4c3c19c7769b880e57091f3a,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNUG1vgjAQ_itNvxvQBZ31UwPEmCgYZVn2iXRw1EaopC3OZdl_X8tL3Ke7e3LPyx0j8zn50WRJcHWrS1B4o0mwJlg0jIP2ovQ92ac0OnvhLvvIo_hIT9khTrIRCNO3JNztPbqNk4ievYW_CJyEVcWdBjWIarwRxB9h3oE2T7MVwXneY256HWiSNeBGn2BXlgMqyknHkhTULTOXf1uWW4kaJm5gvVaz9cxFQqEw3yi8dbIQNToB72qm0AHACMkR5SBLho6suEKf4oVgeExdW1ZjTni0QsHzGOvLjGHFpQFptz971P6uVXAX8DXcZ7NLZsTdZvr9AxHEcVk%2C&format=raw&view=download,EXTCAND-7c4a6f730b3e98427ea7fb41,https://www.citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNT9tugzAU-5Uo7xW3rl3TXCdE2YQEpAK6PaKsHGgkbkpCV2navy8pVOtTYss-thlxHPIjyYbgemgrEHgvyXZLMO9YA9I60M80pv4ht97pR5ilSZgWFj2GaVlkfpof_cwQQeznefQWBX4R0bQMaKIV-R1Yru2uzVGdg1wnCWKOkXjPib3QzQRSPcUTXFyWd86g19nWsw4MtAk2z2ZmefW4o00C2pGpy5NKe2vewsP7orGv-3grd40S6AbB-mrq0FCjU29KKY1536AVKoB1UoFA8XBmLXJ2nmsueATDTS2_saqXunAbuYD_TTqeKcXOlw56rf66szvtEHDl8D3P1BN6pvhVV_v9A0bleMY%2C&format=raw&view=download,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-97a6cb6f80ef2d9351f0f377,EXTCAND-4c3c19c7769b880e57091f3a,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNUG1vgjAQ_itNvxvQBZ31UwPEmCgYZVn2iXRw1EaopC3OZdl_X8tL3Ke7e3LPyx0j8zn50WRJcHWrS1B4o0mwJlg0jIP2ovQ92ac0OnvhLvvIo_hIT9khTrIRCNO3JNztPbqNk4ievYW_CJyEVcWdBjWIarwRxB9h3oE2T7MVwXneY256HWiSNeBGn2BXlgMqyknHkhTULTOXf1uWW4kaJm5gvVaz9cxFQqEw3yi8dbIQNToB72qm0AHACMkR5SBLho6suEKf4oVgeExdW1ZjTni0QsHzGOvLjGHFpQFptz971P6uVXAX8DXcZ7NLZsTdZvr9AxHEcVk%2C&format=raw&view=download,RESCAND-1c3526200901bd350e9f25de,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNkF9rgzAUxb-K5H2oHezP9SmohUIXizrGniSr1_aCZpKkXcfYd1-ilu4t53B_5xxcIiGO4cfAA7Dus29Rs8SJGBgN8oAmzIo3sS14VoXppn5vsnzHy_olF3UVrjeCizQPuRCvfNuU-a4onb2K4pUPcbnsZFDPsYYlBNFiH05o7K3uEVjTTJ5XTzOm5IBeRsCmSbNL7TXHQRr7UdrjvyvHdtTjlb13XX5OkJL9vgvWpKTak-yDykqLAyprpjNgeLHLa2y7ZRNeRtJ4G-46pLVyf_QgSz4m99kRGs-EX8vXAVPS0tn1__4BUlwia6E%2C&format=raw&view=download,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c64b2b128247c3eb2599ba78,EXTCAND-4c3c19c7769b880e57091f3a,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNUG1vgjAQ_itNvxvQBZ31UwPEmCgYZVn2iXRw1EaopC3OZdl_X8tL3Ke7e3LPyx0j8zn50WRJcHWrS1B4o0mwJlg0jIP2ovQ92ac0OnvhLvvIo_hIT9khTrIRCNO3JNztPbqNk4ievYW_CJyEVcWdBjWIarwRxB9h3oE2T7MVwXneY256HWiSNeBGn2BXlgMqyknHkhTULTOXf1uWW4kaJm5gvVaz9cxFQqEw3yi8dbIQNToB72qm0AHACMkR5SBLho6suEKf4oVgeExdW1ZjTni0QsHzGOvLjGHFpQFptz971P6uVXAX8DXcZ7NLZsTdZvr9AxHEcVk%2C&format=raw&view=download,RESCAND-ba08967cf3ad287152094ff3,https://www.citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNj1FvgjAUhf8K6fsCgnFbfVwiggkJgiCL4anp5KJNXDBJW5zLsv--W8DMp_Z-OeeeczldLOiPoitK6mtTgSRrRV-XlIiWn0HZQXpM4tQPDvYmKkoWhHs_L3ZhUhzsbZT4ySa0sw9EYR6XbFwikR-zPNynOWpcXMf1zEYMIYMCOWUoshbUmfF5XDCln7IpYWxkZnqbbB1vwYwOJeZZTVRUjz1oktD0XFxfnlTorUUDD6-HOBu41CCbbyuH_iq15WXWtrRMyxd3Oaoogbuef31Vz5Xg3gsJ_71xF9eany4tdKj-HOk7OiTcBHxNp2DNjmtxw_jfPxQ3bj4%2C&format=raw&view=download,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-32c2cfa4fab44e96e8f827ef,EXTCAND-4c3c19c7769b880e57091f3a,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNUG1vgjAQ_itNvxvQBZ31UwPEmCgYZVn2iXRw1EaopC3OZdl_X8tL3Ke7e3LPyx0j8zn50WRJcHWrS1B4o0mwJlg0jIP2ovQ92ac0OnvhLvvIo_hIT9khTrIRCNO3JNztPbqNk4ievYW_CJyEVcWdBjWIarwRxB9h3oE2T7MVwXneY256HWiSNeBGn2BXlgMqyknHkhTULTOXf1uWW4kaJm5gvVaz9cxFQqEw3yi8dbIQNToB72qm0AHACMkR5SBLho6suEKf4oVgeExdW1ZjTni0QsHzGOvLjGHFpQFptz971P6uVXAX8DXcZ7NLZsTdZvr9AxHEcVk%2C&format=raw&view=download,RESCAND-fe91283fbff835a14215b99d,https://citybigbearlake.com/index.php/en/component/easyfolderlistingpro/?data=eNpNkFtPg0AQhf_KZt8bLkrV6RMBYpq00AjG-ERWGOhE2BJ2W2uM_93llvq0O1wnc858MwIcB34UrIFXp6bEnm8UeE_AqRU1KitM3uJd4oepFWyz9zyMDv5Lto_ibBaC5DUOtjvLf47i0E8t13a9IcKk8rPCfgpVfENgz3J9RqVvwx6A5_moDdXjZJOixaG0gQ_PelKpXFxyjKnHphP6-K_LeCtqcPF6LnBv5dyvBiaWdliQaFhA-psFp7MsqGF7RE2yZn6NshTsIIpPHDHugON1-XVlNYPitaMeb9uYwUJrURxblKb7Y1TN8boeL4Rf04IGXgpNFwP1-wdmNHFz&format=raw&view=download,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-f1b9e195d6241a889cfd6052,EXTCAND-4c5240f4721bdd5f13b2763c,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2803,EXTCAND-5379e74675dc291a07841684,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-458,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-01f812e3515dba064fb55a8c,EXTCAND-4c5240f4721bdd5f13b2763c,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2803,EXTCAND-d9a3fef3ca652c9e17e13e3d,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-464,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9380bdbf7131bcdd2a0b5701,EXTCAND-4c7c0c346773c13477e1e548,https://news.sd.gov/news?id=news_kb_article_view&sys_id=25e96d401b50a9506e4aa97ae54bcb0c,EXTCAND-f07a82d6752668ca21d0d07a,https://news.sd.gov/news?id=news_kb_article_view&sys_id=f20ae5801b50a9506e4aa97ae54bcb37,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a94a881ac8716f4025e1ef23,EXTCAND-4c8bcde4215a9192a5d05de3,https://lysanderny.gov/notices?field_department_target_id=317&order=title&sort=desc,EXTCAND-6909a3d4c42927c805dde1d1,https://lysanderny.gov/notices?order=field_date_of_the_meeting&page=41&sort=desc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6ad4e8cfd61f4e71a446ccaa,EXTCAND-4c8bcde4215a9192a5d05de3,https://lysanderny.gov/notices?field_department_target_id=317&order=title&sort=desc,EXTCAND-b013d292567e7181bfbb186e,https://lysanderny.gov/notices?field_department_target_id=316&order=title&sort=desc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-aab01bf1220e5fb0babb3b5d,EXTCAND-4cc175493f9dd8c174d9efbd,https://services.austintexas.gov/edims/document.cfm?id=433332,RESCAND-166e7a407b9f73f29e7f1c98,https://services.austintexas.gov/edims/document.cfm?id=432895,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ea73dc724daed648c0fc3d80,EXTCAND-4cc175493f9dd8c174d9efbd,https://services.austintexas.gov/edims/document.cfm?id=433332,RESCAND-188b9740c09a9e9146adcf66,https://services.austintexas.gov/edims/document.cfm?id=439728,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3a89763606518067ab233674,EXTCAND-4cc175493f9dd8c174d9efbd,https://services.austintexas.gov/edims/document.cfm?id=433332,RESCAND-216b8d7fcd14b46ece64b33b,https://services.austintexas.gov/edims/document.cfm?id=449747,same_domain_title_municipality_period_path_family,moderate,false
