MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,html_bounded_inspection,html_bytes_inspected,html_diagnostic_text_persisted,html_encoding,html_form_count,html_link_count,html_navigation_density,html_payload_bytes,html_row_element_count,html_script_count,html_structured_data_script_count,html_table_count,html_valid_html_structure,html_visible_text_characters
text/html; charset=utf-8,4873ae9ff0e956d80c223f9315d1424aa6b7710f89c3b7020db41f084c4a6cee,salary_schedule,0,540866,1,EXTPAYLOAD-8c184e6ca5245654258539c2,EXTSOURCE-8c184e6ca5245654258539c2,1,EXTREADYQ-a4054cc05151df875d865cf6,1,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":540866,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":31,""navigation_density"":0.256198,""payload_bytes"":540866,""row_element_count"":0,""script_count"":24,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":761}",,6,upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:45.440361+00:00,0.002771,RESCAND-5d0caac627c8c682c5e9b634,,MECHEXP-1a647d4f97770fddfe98cb7c|MECHEXP-1beeec19c0048bef29687ea5|MECHEXP-6628b6b6c4f7eab903f70fba|MECHEXP-d18ccd2ceda3abe97e17b51d|MECHEXP-f541df89d381657901a337c1,ROOTCOMP-53cc270fe609aba013451d4c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4873ae9ff0e956d80c223f9315d1424aa6b7710f89c3b7020db41f084c4a6cee.html,Austin,False,about_data,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_002,993,structured_data_or_dataset_signal,EXTREADINESS-702f50e362957c464991ec99,html_structured_data_candidate,high,table_candidate,,police,benefits_and_total_compensation,official_administrative_summary,MN,,False,540866,False,utf-8,2,31,0.256198,540866,0,24,2,0,True,761
text/html; charset=utf-8,4f9760dd174aed2636cf4238de0ae14d3d7a890ef228c893869603bba5472628,payroll_roster,0,99092,1,EXTPAYLOAD-8c235ffb36a51b5b1ff4cf3d,EXTSOURCE-8c235ffb36a51b5b1ff4cf3d,1,EXTREADYQ-d7a24249ece1ee444000214e,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":99092,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":189,""navigation_density"":0.023601,""payload_bytes"":99092,""row_element_count"":7,""script_count"":6,""structured_data_script_count"":0,""table_count"":2,""valid_html_structure"":true,""visible_text_characters"":53743}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:44.379741+00:00,0.004312,EXTCAND-5f5c61732f7c51535093f312,,MECHEXP-23a3c1384c96a61aa1478c16|MECHEXP-67af477ede64914f2c32eb21|MECHEXP-7c0daf8ca20b4ea187bdc180|MECHEXP-909c284f3c622de4a4665018|MECHEXP-c112a4aea99b89b7b4510b73,ROOTCOMP-cfd7515849c5c7d5111c31a6,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f9760dd174aed2636cf4238de0ae14d3d7a890ef228c893869603bba5472628.html,Chattahoochee Hills,False,1101,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_004,990,html_table_structure_present,EXTREADINESS-a0b9728dfbb426eae3103fb7,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,GA,,False,99092,False,utf-8,0,189,0.023601,99092,7,6,0,2,True,53743
text/html; charset=utf-8,1d343340bcbe401e089b6f9f44c96dc876ed855a7af5ec44f400f81a13054b09,payroll_roster,0,10805,1,EXTPAYLOAD-8c243753a9a5257935395a84,EXTSOURCE-8c243753a9a5257935395a84,1,EXTREADYQ-ad9d01c7deb956e55c7d6f4b,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":10805,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":10,""navigation_density"":0.033223,""payload_bytes"":10805,""row_element_count"":0,""script_count"":3,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1789}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:43.375028+00:00,0.000566,EXTCAND-fe4ceb3b2cf854dd1fcee322,,MECHEXP-27ca296bdb05ad66df636918|MECHEXP-3eb687b865e111f1be98e00d|MECHEXP-92ad7d34031feb93a09e0933|MECHEXP-9c8ee3e534425a56083702f3|MECHEXP-9f39b7cec05c58e296289ac9,ROOTCOMP-e19e690778128e0aad4ebcf5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1d343340bcbe401e089b6f9f44c96dc876ed855a7af5ec44f400f81a13054b09.html,Poland,False,vtrpolldetails.aspx,current_30_gib_store,2014,html_text_extraction_queue,,readiness_lane_001,986,substantive_visible_html_text,EXTREADINESS-92c8a61ce867c2fd0f19ea4b,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,OH,EXTVERSION-003465939087d6408b257716|EXTVERSION-297781b5d61adb9872bc1c90,False,10805,False,utf-8,1,10,0.033223,10805,0,3,0,0,True,1789
text/html; charset=utf-8,f7a304cab505b7679e73148c84abd66281969a99b8f0bd664e7ee1925961c286,payroll_roster,0,112684,1,EXTPAYLOAD-8c25ed6ba5211cb59549b8e8,EXTSOURCE-8c25ed6ba5211cb59549b8e8,1,EXTREADYQ-4b73f336ea499ab5495ea13a,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":112684,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":117,""navigation_density"":0.076621,""payload_bytes"":112684,""row_element_count"":80,""script_count"":17,""structured_data_script_count"":1,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":10043}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:44.162839+00:00,0.002684,RESCAND-7778f526eb8f3cd092568db7,,MECHEXP-46287876961e7ceddc901054|MECHEXP-5f148775a99b23f6ab9d0313|MECHEXP-63b5b43b9dda0e5f645f436f|MECHEXP-702c2aa0a0182de7d92cd853|MECHEXP-a4f27e6adc5a6410ae4dd959,ROOTCOMP-edc0f8b09da1511681aa28fc,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7a304cab505b7679e73148c84abd66281969a99b8f0bd664e7ee1925961c286.html,Alden,False,RHI725224,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,986,structured_data_or_dataset_signal,EXTREADINESS-d69f4414cfac4e998eca47f9,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,contextual_controls,official_administrative_summary,NY,,False,112684,False,utf-8,2,117,0.076621,112684,80,17,1,4,True,10043
text/html; charset=utf-8,d93ae4c47097108a44701fb0e7552e231bd42d157a37328dd8c62d2b5b2c5841,payroll_roster,0,313175,1,EXTPAYLOAD-8c29b8b8264f6c8f21e47f1a,EXTSOURCE-8c29b8b8264f6c8f21e47f1a,1,EXTREADYQ-46c05fb71512713f472e470c,5,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":313175,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":20,""navigation_density"":0.224719,""payload_bytes"":313175,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":508}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:44.396119+00:00,0.001862,EXTCAND-3a59d98b542bc61d140dfa4e,,MECHEXP-771834d22d7b84b070929479|MECHEXP-8f93ed0981d07a7449396d16|MECHEXP-aae757a1f8901f8b220f9790|MECHEXP-f09e9360bf6d401848b4f734|MECHEXP-f60d6ff2e77ea2f01a61b2cf,ROOTCOMP-636e40b4b3f6710e768e8acf,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d93ae4c47097108a44701fb0e7552e231bd42d157a37328dd8c62d2b5b2c5841.html,Liberty,False,gf8w-4jjf,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_005,984,structured_data_or_dataset_signal,EXTREADINESS-1c9f6851fde750fe873e404b,html_structured_data_candidate,high,table_candidate,implementation_confirmation|staffing_and_headcount,side_independent,payroll_and_earnings,official_administrative_summary,NJ,,False,313175,False,utf-8,2,20,0.224719,313175,0,12,0,0,True,508
text/html;charset=UTF-8,e98d24cb98d24a142085d5e385819e80ca60c3173d7c1c5f21ff95fe77a85ea3,staffing_table,0,10697,1,EXTPAYLOAD-8c399996b971303ceaa3f868,EXTSOURCE-8c399996b971303ceaa3f868,1,EXTREADYQ-d3e1b095b1e0750e200d329a,1,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":10697,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":14,""navigation_density"":0.083832,""payload_bytes"":10697,""row_element_count"":0,""script_count"":5,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1146}",,11,upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:44.397149+00:00,0.000647,RESCAND-f9c2a163876f67f949c5bd49,,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e98d24cb98d24a142085d5e385819e80ca60c3173d7c1c5f21ff95fe77a85ea3.html,Chittenango,False,vacancyDetailsPrint.cfm,current_30_gib_store,undated-source-B4X2500LIVE-20260729-006401,html_text_extraction_queue,,readiness_lane_005,985,substantive_visible_html_text,EXTREADINESS-105d6c352fbc354170359535,html_text_ready,high,,,non_safety,staffing_and_headcount,official_administrative_summary,NY,EXTVERSION-136f355ba1744a035df1871e,False,10697,False,utf-8,0,14,0.083832,10697,0,5,0,0,True,1146
text/html; charset=utf-8,7be82476c29011dd2a18db87872c65a3973ece349dbc34dce9852d8ce374ad07,payroll_roster,0,120470,1,EXTPAYLOAD-8c3a0586f521c0afd32edfed,EXTSOURCE-8c3a0586f521c0afd32edfed,1,EXTREADYQ-a1d112d7c3fc153610a3acbe,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":120470,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":4,""link_count"":48,""navigation_density"":0.218182,""payload_bytes"":120470,""row_element_count"":0,""script_count"":53,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1435}",,14,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:45.445422+00:00,0.004701,RESCAND-3c62ff71948d408c79c31200,,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7be82476c29011dd2a18db87872c65a3973ece349dbc34dce9852d8ce374ad07.html,Borger,False,Calendar.aspx,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_002,994,substantive_visible_html_text,EXTREADINESS-4fb79f03b91443b3a9f4b4bb,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,TX,,False,120470,False,UTF-8,4,48,0.218182,120470,0,53,0,0,True,1435
text/html; charset=UTF-8,94fc074c1a7414ac3b7e9bb30bf2c2ea42c517e067496c1d18ca789e66736bc0,payroll_roster,0,373312,1,EXTPAYLOAD-8c3fc9e1c59cc882645f6979,EXTSOURCE-8c3fc9e1c59cc882645f6979,1,EXTREADYQ-ab50bf40efa5f9e018af6358,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":373312,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":3,""link_count"":277,""navigation_density"":0.126484,""payload_bytes"":373312,""row_element_count"":0,""script_count"":48,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15270}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:45.450229+00:00,0.004432,RESCAND-7d340ed36405148ceb0b5728,,MECHEXP-7e0c4889582e6d67f05313b9|MECHEXP-927c6855887e4e6b6ed5bd64|MECHEXP-accee801fa46e05c50748713|MECHEXP-c2e84451c5210e5757e40eb1|MECHEXP-d12d28bcc6b7068d458c6dae|MECHEXP-d924aafd124dae66da29e59a|MECHEXP-f1fb94a9a1069816b2d91c9e,ROOTCOMP-4f80a323b3398b1f61e3965d|ROOTCOMP-5351e11bcecf0d5e1f8b84f7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94fc074c1a7414ac3b7e9bb30bf2c2ea42c517e067496c1d18ca789e66736bc0.html,Clearcreek,False,gen-econ-research.Working_Papers.html,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_002,995,substantive_visible_html_text,EXTREADINESS-5ee684aa5a3212e41d5b089d,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,contextual_controls,official_administrative_summary,OH,,False,373312,False,UTF-8,3,277,0.126484,373312,0,48,0,0,True,15270
text/html,3a573d192b9188107b4baad40585c5733896ad1c60c829dfee4d29d0a572d693,payroll_roster,0,34169,1,EXTPAYLOAD-8c4f7cf54f824ececc6c407d,EXTSOURCE-8c4f7cf54f824ececc6c407d,1,EXTREADYQ-e1d275f9bdac9aeb58b74091,4,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":34169,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":109,""navigation_density"":0.041587,""payload_bytes"":34169,""row_element_count"":0,""script_count"":10,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15781}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:44.381749+00:00,0.001618,EXTCAND-787a55a6b589763561d6c473,,MECHEXP-16d886112c67b46e35a2b8f6|MECHEXP-39a299b353c34394fc566f54|MECHEXP-66824722e9fda28ae66487ac|MECHEXP-954de6ba14bd1f527e2aae42,ROOTCOMP-be3f8bc52d9e95497717b34f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a573d192b9188107b4baad40585c5733896ad1c60c829dfee4d29d0a572d693.html,Bloomer,False,wages.htm,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_004,991,substantive_visible_html_text,EXTREADINESS-4ec066389b428eac7d9b5f86,html_text_ready,high,,implementation_confirmation,side_independent,contextual_controls,official_administrative_summary,WI,,False,34169,False,utf-8,2,109,0.041587,34169,0,10,0,0,True,15781
text/html,4f079731f3b5faef4ec5a7c181c4d9c2e637953b4596c401e4d8e327839a00d3,ordinance_or_resolution,0,30569,1,EXTPAYLOAD-8c5dff4e19a20addb7208a48,EXTSOURCE-8c5dff4e19a20addb7208a48,1,EXTREADYQ-1ed46a513c53b956e5a40dbc,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":30569,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":176,""navigation_density"":0.344423,""payload_bytes"":30569,""row_element_count"":0,""script_count"":17,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3896}",,14,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:44.383338+00:00,0.001206,RESCAND-351795afaa9b31472bf1d707,,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f079731f3b5faef4ec5a7c181c4d9c2e637953b4596c401e4d8e327839a00d3.html,Blooming Prairie,False,city_administration,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_004,992,substantive_visible_html_text,EXTREADINESS-a0d4204ef9d59caf0d89fe47,html_text_ready,high,,,unclear,implementation_confirmation,official_administrative_summary,MN,,False,30569,False,UTF-8,2,176,0.344423,30569,0,17,0,0,True,3896
text/html;charset=UTF-8,c0bb9a3a72151587581789b188e8ebd2e639c68e169939bbffb326b3e3104e07,payroll_roster,0,18782,1,EXTPAYLOAD-8c64399289c5401fcc916542,EXTSOURCE-8c64399289c5401fcc916542,1,EXTREADYQ-6555c748e2e4fb0b1fa34414,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":18782,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":53,""navigation_density"":0.217213,""payload_bytes"":18782,""row_element_count"":0,""script_count"":20,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1606}",,18,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:44.384502+00:00,0.000811,RESCAND-17cb3da5d91dea9e3252578d,,MECHEXP-2a08aa0c7f4d640212aa8143|MECHEXP-33a0b780a6c1f4bae3023226|MECHEXP-3cf90c1e0ede4e1dc2291fc8|MECHEXP-456ff83f30c5e20f4a54da75|MECHEXP-6494ad1b5e3d94292f38557e|MECHEXP-67f8f2f72315fc052f448b1a|MECHEXP-8fa0d39a3837607b41e53267|MECHEXP-915360e54dc74839d720a176|MECHEXP-96f8d701e5d3b9ae83410d7b|MECHEXP-9ec1d3b216701da82526dfef|MECHEXP-a24181e85ceca4c3631f6763|MECHEXP-a822dded878d8582ceeaa1e5|MECHEXP-e344b90eea237a9406c3f6b5|MECHEXP-eed5cfb217ddb7622c2082a0,ROOTCOMP-649b011b90dd70cf1dd78c64|ROOTCOMP-95adb48844c2b0cc36d8fc91|ROOTCOMP-9d4feaa2ff42b2abb1bcca35|ROOTCOMP-e5689877d44d5e13792db5d0,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0bb9a3a72151587581789b188e8ebd2e639c68e169939bbffb326b3e3104e07.html,Conewago,False,AOROInfo.cfm,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_004,993,substantive_visible_html_text,EXTREADINESS-c98e3690553960be330ee7db,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,recruitment_and_retention,official_administrative_summary,PA,,False,18782,False,utf-8,2,53,0.217213,18782,0,20,0,0,True,1606
text/html; charset=utf-8,ab583995125e5fe457df1636d02cb325802e7e2ffeb20aced8cf85061e3cc3e3,payroll_roster,0,84510,1,EXTPAYLOAD-8c6bff75b42b8af23983e3fd,EXTSOURCE-8c6bff75b42b8af23983e3fd,1,EXTREADYQ-5f4c61b3affb02a5e4135296,3,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":84510,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":5,""navigation_density"":0.001736,""payload_bytes"":84510,""row_element_count"":283,""script_count"":6,""structured_data_script_count"":0,""table_count"":3,""valid_html_structure"":true,""visible_text_characters"":22565}",,9,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:44.388023+00:00,0.003143,RESCAND-8dd8069a4e8b4ab6a6c8b2d4,,MECHEXP-0245f70748b7409c8efde0ad|MECHEXP-4069d1580dab85489a15f925|MECHEXP-4c2ede317750e1658c35a94e|MECHEXP-86bfa74fa0d92284a0c43511|MECHEXP-966b85c1f72d1276a0af418f|MECHEXP-c4e07300fea62f3d439c66bb|MECHEXP-e00713d001294155e2e72be2,ROOTCOMP-2e62214b58eaf84500075225|ROOTCOMP-ed85cad17f54faee8e1beab1,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab583995125e5fe457df1636d02cb325802e7e2ffeb20aced8cf85061e3cc3e3.html,Butler,False,AFRDistrictReport,current_30_gib_store,2018,html_table_candidate_queue,,readiness_lane_004,994,html_table_structure_present,EXTREADINESS-09f9fdef8051cdf58ad175f6,html_table_candidate_ready,high,table_candidate,staffing_and_headcount,unclear,payroll_and_earnings,official_administrative_summary,OH,,False,84510,False,utf-8,1,5,0.001736,84510,283,6,0,3,True,22565
