raw_row_number,raw_target_id,classification,prior_compacted_target_id,raw_resolution,terminal_without_search
3462,EXTTARGET-1b216ab7211a320c9ed3d7be,canonical_primary_representative,EXTSEARCH-43acc823e35876af9ee2d008,linked_to_compacted_live_target,prior_wave_primary_representative
3463,EXTTARGET-2d6307c279097eb9c19fa398,residual,EXTSEARCH-43acc823e35876af9ee2d008,linked_to_compacted_live_target,
3464,EXTTARGET-770278473eb484b8eedae28a,residual,EXTSEARCH-43acc823e35876af9ee2d008,linked_to_compacted_live_target,
3465,EXTTARGET-33a9badce23023a6a7cf727e,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3466,EXTTARGET-19ac2e614a518422844fe103,canonical_primary_representative,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,prior_wave_primary_representative
3467,EXTTARGET-80047d9193752af62575d40d,residual,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,
3468,EXTTARGET-ae0ab8e3aa796dc9ecf77692,residual,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,
3469,EXTTARGET-cf0d3fa26e86bda65e372a23,residual,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,
3470,EXTTARGET-67bb569a1df0f15bd6a24d6f,residual,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,
3471,EXTTARGET-6ff14fb24ba0563c213f2c98,residual,EXTSEARCH-3c09598f14b9b1caa512eb4f,linked_to_compacted_live_target,
3472,EXTTARGET-83f4b98cbb43051bfe13f06c,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3473,EXTTARGET-5c76fbb06eb96813cb480839,canonical_primary_representative,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,prior_wave_primary_representative
3474,EXTTARGET-ae12a63992bb0c932d2dff94,residual,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,
3475,EXTTARGET-9631906801dce1e6462c7d28,residual,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,
3476,EXTTARGET-6616a95462b5dd502d40bb68,residual,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,
3477,EXTTARGET-8a2763b593c584781a32a4d5,residual,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,
3478,EXTTARGET-5fc5efacb7fd6527ccb88e1d,residual,EXTSEARCH-03109e801b8c39d1c1f817a9,linked_to_compacted_live_target,
3479,EXTTARGET-61ce9194bfe44a4564158604,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3480,EXTTARGET-c347e83fe51ab13759d551bc,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3481,EXTTARGET-be115c488c56f9125f8f8e18,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3482,EXTTARGET-9809ae0c89cf91f10de6e618,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3483,EXTTARGET-a6647d3842f47ca2d7c88e2b,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3484,EXTTARGET-12732d4c3671baa109c49bad,canonical_primary_representative,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,prior_wave_primary_representative
3485,EXTTARGET-488b4a6cb731903edede6798,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3486,EXTTARGET-fcffd45e137a809b897e7177,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3487,EXTTARGET-c347e83fe51ab13759d551bc,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3488,EXTTARGET-be115c488c56f9125f8f8e18,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3489,EXTTARGET-9809ae0c89cf91f10de6e618,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3490,EXTTARGET-a6647d3842f47ca2d7c88e2b,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3491,EXTTARGET-12732d4c3671baa109c49bad,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3492,EXTTARGET-488b4a6cb731903edede6798,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3493,EXTTARGET-fcffd45e137a809b897e7177,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3494,EXTTARGET-c347e83fe51ab13759d551bc,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3495,EXTTARGET-be115c488c56f9125f8f8e18,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3496,EXTTARGET-9809ae0c89cf91f10de6e618,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3497,EXTTARGET-a6647d3842f47ca2d7c88e2b,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3498,EXTTARGET-12732d4c3671baa109c49bad,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3499,EXTTARGET-488b4a6cb731903edede6798,residual,EXTSEARCH-28edc9144ca55296945e7452,linked_to_compacted_live_target,
3500,EXTTARGET-fcffd45e137a809b897e7177,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3501,EXTTARGET-6db9ec5f39ed88409cd3abc6,residual,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,
3502,EXTTARGET-7b11ec0ce71dbefd3f041919,residual,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,
3503,EXTTARGET-fb60fd928e2618c21947530c,residual,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,
3504,EXTTARGET-b8c6915204323553c02c2250,residual,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,
3505,EXTTARGET-549054d6f7539a5614134df4,canonical_primary_representative,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,prior_wave_primary_representative
3506,EXTTARGET-f43380f20ddf957be31d836b,residual,EXTSEARCH-dc40d59817caf6fd18e50d56,linked_to_compacted_live_target,
3507,EXTTARGET-236279de090f8ec566f742b5,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3508,EXTTARGET-bc9ce61aa72ba0cfef29037b,residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,
3509,EXTTARGET-9eb1086c03267ba4a5a83c9b,residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,
3510,EXTTARGET-e93fcecee2e9cbc9bff448bf,residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,
3511,EXTTARGET-2f5f0ea8a6ff6de1217f0d45,residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,
3512,EXTTARGET-03308c9b14c2d4e79c079ca0,canonical_primary_representative,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,prior_wave_primary_representative
3513,EXTTARGET-45fc048263dd7d922248a042,residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,linked_to_compacted_live_target,
3514,EXTTARGET-52abd7abf185253c8c32af54,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3515,EXTTARGET-83b2225b3d1f524c082446c3,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3516,EXTTARGET-ba73a144e5af10d04efe290e,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3517,EXTTARGET-451e323cb6259a9b9d50cda2,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3518,EXTTARGET-d4bc242be74b61a0b9814c35,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3519,EXTTARGET-76b79d843f87a952051f3d46,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3520,EXTTARGET-16a9862ddcd54a2b21d79659,canonical_primary_representative,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,prior_wave_primary_representative
3521,EXTTARGET-861ed2b50c08f31db4e6604a,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3522,EXTTARGET-83b2225b3d1f524c082446c3,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3523,EXTTARGET-ba73a144e5af10d04efe290e,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3524,EXTTARGET-451e323cb6259a9b9d50cda2,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3525,EXTTARGET-d4bc242be74b61a0b9814c35,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3526,EXTTARGET-76b79d843f87a952051f3d46,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3527,EXTTARGET-16a9862ddcd54a2b21d79659,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3528,EXTTARGET-861ed2b50c08f31db4e6604a,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3529,EXTTARGET-83b2225b3d1f524c082446c3,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3530,EXTTARGET-ba73a144e5af10d04efe290e,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3531,EXTTARGET-451e323cb6259a9b9d50cda2,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3532,EXTTARGET-d4bc242be74b61a0b9814c35,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3533,EXTTARGET-76b79d843f87a952051f3d46,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3534,EXTTARGET-16a9862ddcd54a2b21d79659,residual,EXTSEARCH-9949e55153c62e871e511a49,linked_to_compacted_live_target,
3535,EXTTARGET-861ed2b50c08f31db4e6604a,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3536,EXTTARGET-be391eeecc94539d8748ab51,residual,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,
3537,EXTTARGET-2f7968023c06ee8514f38cc4,residual,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,
3538,EXTTARGET-5ba4ae733c57b6058028eef9,residual,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,
3539,EXTTARGET-846565bc81b0a03012cce323,residual,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,
3540,EXTTARGET-68cb17e18acb4738fc665db5,residual,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,
3541,EXTTARGET-25b29be1eb34ce96f2aa7c4b,canonical_primary_representative,EXTSEARCH-abfe020e06b3cd5327d4b776,linked_to_compacted_live_target,prior_wave_primary_representative
3542,EXTTARGET-e0c05f8e48237f039f47c8fd,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3543,EXTTARGET-28055a4268b1974bdab50dfb,residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,
3544,EXTTARGET-6c373fd27b13b95201f2c91d,residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,
3545,EXTTARGET-f61a3075916696fa3ebc834c,residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,
3546,EXTTARGET-780c53bd621bfc9fb488a615,residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,
3547,EXTTARGET-1da075a78a1cc7c2fa6c3189,canonical_primary_representative,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,prior_wave_primary_representative
3548,EXTTARGET-ea3865a285dd9ec19a66679e,residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,linked_to_compacted_live_target,
3549,EXTTARGET-57a72e1c2e257f2752110b10,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3550,EXTTARGET-57d43bc5b5c4f2fb1ddca845,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3551,EXTTARGET-c5d98e744946c2001ac5257f,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3552,EXTTARGET-ef645e426d92211735429ed9,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3553,EXTTARGET-9ac118d603fda72839b4c226,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3554,EXTTARGET-117f0b40529386811288e31d,canonical_primary_representative,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,prior_wave_primary_representative
3555,EXTTARGET-4d1012f90238005e395bbe2e,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3556,EXTTARGET-463e7883f2cb2a952f08db0f,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3557,EXTTARGET-57d43bc5b5c4f2fb1ddca845,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3558,EXTTARGET-c5d98e744946c2001ac5257f,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3559,EXTTARGET-ef645e426d92211735429ed9,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3560,EXTTARGET-9ac118d603fda72839b4c226,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3561,EXTTARGET-117f0b40529386811288e31d,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3562,EXTTARGET-4d1012f90238005e395bbe2e,residual,EXTSEARCH-b69c47a989db6aad9068103a,linked_to_compacted_live_target,
3563,EXTTARGET-463e7883f2cb2a952f08db0f,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3564,EXTTARGET-14900786bacafa169db71c27,canonical_primary_representative,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,prior_wave_primary_representative
3565,EXTTARGET-8668cbb805a00c597bafa1b8,residual,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,
3566,EXTTARGET-87983f0aaee6df6cd98bcc65,residual,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,
3567,EXTTARGET-2a1fafaef5cf70f7355e2cb9,residual,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,
3568,EXTTARGET-70a73b02a8b4aac6e19f02e4,residual,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,
3569,EXTTARGET-901ef14e511a64aaceec9834,residual,EXTSEARCH-43481c7aafc615bdd53bfda2,linked_to_compacted_live_target,
3570,EXTTARGET-dea034068dbc3e01c106ba77,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3571,EXTTARGET-93c584da4d9695c67d1e162f,residual,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,
3572,EXTTARGET-a63445124d9d236471a75f3d,residual,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,
3573,EXTTARGET-92fc7d1e8a3f3a1ff4fc38d3,residual,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,
3574,EXTTARGET-a34e5524c8c4d603ddb92b74,residual,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,
3575,EXTTARGET-437c5fbba3dacfdeb014c5e1,canonical_primary_representative,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,prior_wave_primary_representative
3576,EXTTARGET-a6f08b5f700be5fc7ef31350,residual,EXTSEARCH-7e545431433536e6044d56a0,linked_to_compacted_live_target,
3577,EXTTARGET-7eda4deb78df32d9519be2b4,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3578,EXTTARGET-cf9a41ab308a23b5f56cfc7d,residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,
3579,EXTTARGET-c182e131dd31a7fa8ab0f075,residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,
3580,EXTTARGET-f63499255b8d18d1ccdb7950,residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,
3581,EXTTARGET-8307c4de8cd0c6809388874c,residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,
3582,EXTTARGET-2680dade31b683a38f4f433d,canonical_primary_representative,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,prior_wave_primary_representative
3583,EXTTARGET-53e9e95b4d2e6c5cfc9e7197,residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,linked_to_compacted_live_target,
3584,EXTTARGET-6bbb6ff668c677329489b8a7,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3585,EXTTARGET-dc639e1b0350e0958c8d5a29,residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,
3586,EXTTARGET-50bae0437658a9403785f1a2,canonical_primary_representative,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,prior_wave_primary_representative
3587,EXTTARGET-89e99cc7e25f64939e9b5529,residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,
3588,EXTTARGET-deecbc6df42a60c609e9dc91,residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,
3589,EXTTARGET-53fd7edc865ea08eb263a2d5,residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,
3590,EXTTARGET-8119e4e5d6a030c6733e92dd,residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,linked_to_compacted_live_target,
3591,EXTTARGET-0cce103082d2d9785cefb19a,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3592,EXTTARGET-716a8c08bd7256f06b6b8def,residual,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,
3593,EXTTARGET-53d3249bf81a24821c153652,residual,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,
3594,EXTTARGET-9ea56a603b514b2f1d95aebd,residual,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,
3595,EXTTARGET-f8fea33029cd737e008b5762,residual,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,
3596,EXTTARGET-8c9197eeb23469cda449d033,residual,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,
3597,EXTTARGET-39c1315d17d9624494bb78ec,canonical_primary_representative,EXTSEARCH-3caea6a54ed507077fdebf2e,linked_to_compacted_live_target,prior_wave_primary_representative
3598,EXTTARGET-8f3b8baea42a31949c1a0cb9,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3599,EXTTARGET-b5d35183d74b1807d72caf34,residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,
3600,EXTTARGET-2cde0d3e66f48d8188080178,canonical_primary_representative,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,prior_wave_primary_representative
3601,EXTTARGET-53a01112a48119d54a5430d9,residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,
3602,EXTTARGET-9dd326b366e6bbee11b02d92,residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,
3603,EXTTARGET-8174f116a9373e1f219b0c29,residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,
3604,EXTTARGET-5b5abd9672ee01f9dcc04484,residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,linked_to_compacted_live_target,
3605,EXTTARGET-35bb5cb859e8c328692afc68,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3606,EXTTARGET-798e4fd8811f25d10f47b0b2,residual,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,
3607,EXTTARGET-598021e2d3095e9c5ae50d41,residual,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,
3608,EXTTARGET-eb430828b16d8fe0b270dddf,residual,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,
3609,EXTTARGET-0e180323cc262a80e1d26242,canonical_primary_representative,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,prior_wave_primary_representative
3610,EXTTARGET-ed14d9db0cc56f25b89adf96,residual,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,
3611,EXTTARGET-17b0676adae2a0afc842421d,residual,EXTSEARCH-ca5e728a6fb5df88b84349c9,linked_to_compacted_live_target,
3612,EXTTARGET-06e01ee1122d77da32791702,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3613,EXTTARGET-f2cde64b4d6c9d390fd31824,residual,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,
3614,EXTTARGET-8a39c1618df408a19737255c,residual,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,
3615,EXTTARGET-234517c2b1823d592502b92c,canonical_primary_representative,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,prior_wave_primary_representative
3616,EXTTARGET-f5704e3c1871e8a1a992c811,residual,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,
3617,EXTTARGET-970508908661b57d14e7f5db,residual,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,
3618,EXTTARGET-d34b42cc95937088f78a0cbd,residual,EXTSEARCH-d516a7278f7c57334ec7afd3,linked_to_compacted_live_target,
3619,EXTTARGET-f66f3701517e227364273bf2,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3620,EXTTARGET-655fa8bdcb6de8cb37198189,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3621,EXTTARGET-e4d0e0770cf2988d7dbad62b,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3622,EXTTARGET-7ebf32f8a7e4985ae08ca3fe,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3623,EXTTARGET-4614f90c4168001b124852d1,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3624,EXTTARGET-4410e07d3269cad2de476fb4,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3625,EXTTARGET-2554f5172431ad30eac5377e,canonical_primary_representative,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,prior_wave_primary_representative
3626,EXTTARGET-ee5af868db111ad9ba0be2c1,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
3627,EXTTARGET-655fa8bdcb6de8cb37198189,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3628,EXTTARGET-e4d0e0770cf2988d7dbad62b,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
3629,EXTTARGET-7ebf32f8a7e4985ae08ca3fe,residual,EXTSEARCH-89c825d98c8e1a5442f2965f,linked_to_compacted_live_target,
