residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition
RESIDUAL-cd595a45308424a1551dda30,EXTTARGET-a24ec46bbd7aade9ce00fe62,20784,external_search_wave_002_exhaustive_residual,EXTSEARCH-810397b3a9602c5e8182878c,Woodcliff Lake,NJ,2026,unclear,unclear,payroll_and_earnings,EXTMISS-2c90541a97e8a4e30d64ceec,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-63be1e5b72374cb0e6640a2d,MECHEXP-27ccfe555db1f3b49805c6ac|MECHEXP-5d6bf731585101ae47019628|MECHEXP-85bb2685e7ff08fe7b6c151c|MECHEXP-d30bec0d12cd9415533aab7f|MECHEXP-e37665cfcc5bfcbe2f26f036,"""Woodcliff Lake"" ""NJ"" ""2026"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Woodcliff Lake"" ""NJ"" 2026 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3702,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd5afc9adc18bd5e5c5726a9,EXTTARGET-450ce2370bb183bfae784afa,12807,external_search_wave_002_exhaustive_residual,EXTSEARCH-9b95d5c5effa3f1ca031ca06,Monmouth Beach,NJ,2026,unclear,unclear,tenure_and_progression,EXTMISS-5356a8e1625ceb365d616751,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-8674b513dd9b66ef5183813d,MECHEXP-2129d410517c6752552f910b|MECHEXP-39441bb7176dd0eb2142fc73|MECHEXP-9f40199678152a8dd68b951d|MECHEXP-f055dc235cabd0f846e3176d,"""Monmouth Beach"" ""NJ"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monmouth Beach"" ""NJ"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,2283,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd61bcafc2c7983c54adfa31,EXTTARGET-89677f3f539f9836f8caf789,20425,external_search_wave_002_exhaustive_residual,EXTSEARCH-04d20765d6f38b07f36b9317,West Nottingham,PA,undated-source-BRMGRS-20260802-3c6816e0777a275ebd4123b8,unclear,unclear,benefits_and_total_compensation,EXTMISS-9ac1be1d99ebf1927ff1d182,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",cola_cpi_indexing,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-7cfd3f25ab32606bb774bbb3,MECHEXP-2bc6c0f91e3800407c27dba2|MECHEXP-49342f35157d9a108797f375|MECHEXP-a178d404a7a31f7e61e19040|MECHEXP-b0d88e3435010588cf2e3e08|MECHEXP-bf7beb65759d2bb74ab56fc8,"""West Nottingham"" ""PA"" ""undated-source-BRMGRS-20260802-3c6816e0777a275ebd4123b8"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects cola_cpi_indexing municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""West Nottingham"" ""PA"" undated-source-BRMGRS-20260802-3c6816e0777a275ebd4123b8 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3638,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd6422fa44111721e266030d,EXTTARGET-ab4f8dcb3d6e030a9f40b6d0,13105,external_search_wave_002_exhaustive_residual,EXTSEARCH-97444d2eacbe328b91da858c,Moorhead,MN,2025,non_safety,non_safety,payroll_and_earnings,EXTMISS-289bc159fb91359c8f3cb002,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-2f8a3abba008c932a19ae32d,MECHEXP-4f37d4327b4b45c7e59a9780|MECHEXP-634eb248bb6e22ae5a84ee9d|MECHEXP-646c3f7caefdec9b7e7b969e|MECHEXP-9c7f2f778bdb61322b66e49c|MECHEXP-d65d3693da7b2151664a49c6,"""Moorhead"" ""MN"" ""2025"" non_safety non_safety actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Moorhead"" ""MN"" 2025 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2337,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd6708a11e74ca834fe64deb,EXTTARGET-faa2cd0de6bef70a2a8aaa5a,11075,external_search_wave_002_exhaustive_residual,EXTSEARCH-b8330a05d9ff5937c3b9c9fe,Lincoln Center,KS,2024,unclear,unclear,payroll_and_earnings,EXTMISS-3e83a4604010079225973a7c,"actual wages paid, total earnings, overtime, premiums, retroactive payments",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-425ed80c6370b1660152e613,MECHEXP-266a21c7ec6d9a8cbc5704e3|MECHEXP-3b6c97c1368b87a8f2943f2c|MECHEXP-9136781e209de69b90151a19|MECHEXP-9c926fef4578b418a306c89d|MECHEXP-f08d251b8b7ce51605930812|MECHEXP-fde8ba4c10613b0970e71cbc,"""Lincoln Center"" ""KS"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lincoln Center"" ""KS"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,1974,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd67df48078cfc6555e3a542,EXTTARGET-e635a81eeeca3bb3d530de4f,10043,external_search_wave_002_exhaustive_residual,EXTSEARCH-de4dd26e9463c9aba18f29a2,Kinderhook,MI,2023,non_safety,non_safety,implementation,EXTMISS-3ac87a77dab55398b67c2c13,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-4991953b486b2aba5b535271,MECHEXP-11fabf0d1e11b20fca1738ae|MECHEXP-93bbfa9ef59b7810c12c369a|MECHEXP-c6b76deca2c11f047e2bda8c|MECHEXP-e9eb5b2b937116382eab884c,"""Kinderhook"" ""MI"" ""2023"" non_safety non_safety payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Kinderhook"" ""MI"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1789,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd6d377563da046496de9a35,EXTTARGET-4b373af0ab8b8e1f82eebc73,20318,external_search_wave_002_exhaustive_residual,EXTSEARCH-b9fb8702143975c59cb82d63,Wellsville,NY,2017,police,police,tenure_and_progression,EXTMISS-7d32563211443c10baa2b135,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-a0d71adf590e2320095f999a,MECHEXP-013fd42e64bed8465b45ce19|MECHEXP-0e02abdd8ad63b767dd1929e|MECHEXP-348b08b480a9532f001292f3|MECHEXP-7eb84b8f94d8d39b849dd4ba|MECHEXP-bc91c211cc43ecaa14b3d974,"""Wellsville"" ""NY"" ""2017"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Wellsville"" ""NY"" 2017 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,3619,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd6dc1a8a57f5eba5406811c,EXTTARGET-4652c15c42fac606c34a27ff,14750,external_search_wave_002_exhaustive_residual,EXTSEARCH-2cba8ce39cbbbfb415b62c2c,Orland,IL,2015,police,police,payroll_and_earnings,EXTMISS-93fd6db023f05c1c07395974,"actual wages paid, total earnings, overtime, premiums, retroactive payments",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-386b1bc5e77abbfc2dac05be|ROOTCOMP-4af398dee5803d928ad43482,MECHEXP-0a0a590893ef86ba995fd34b|MECHEXP-5c64816f425a9607e0f9a6a6|MECHEXP-5e19da865d918ef5517f6a45|MECHEXP-63daa5019d9a58a8de70c18b|MECHEXP-94260eebb9eaceb384cdee2c|MECHEXP-bc9b7b4378a53bb6efb4e0a9|MECHEXP-bddfc523c7199a74765f4f8f|MECHEXP-ff702e683ae561560f1c0e58,"""Orland"" ""IL"" ""2015"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Orland"" ""IL"" 2015 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2626,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd6ead72d73e892eabd3085c,EXTTARGET-3645e1b6d11131b43b15f63f,14410,external_search_wave_002_exhaustive_residual,EXTSEARCH-c35a5d0c76b15d5cb7d82ac9,Ocean,NJ,2021,unclear,unclear,tenure_and_progression,EXTMISS-9cc63fcfc1463b684601da78,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-8c231d57a75cddafe74b5520,MECHEXP-2331bbbcb4837d557a5ff161|MECHEXP-77c1039fd1756ac9e0c22750|MECHEXP-82853ed43274ba807e56a048|MECHEXP-d74408e2e20c50614f712ba5|MECHEXP-ffab52bb6a0a94f624da1e8f,"""Ocean"" ""NJ"" ""2021"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Ocean"" ""NJ"" 2021 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2567,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd77952f5a39a46e05aeeb9f,EXTTARGET-62dfd8f4aef631cb65669098,7296,external_search_wave_002_exhaustive_residual,EXTSEARCH-ff0cf960758749caaa0e69f4,Glendale,OH,2022,unclear,unclear,staffing_and_headcount,EXTMISS-c1033cfaa293d4ca03663f81,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-818e68cd77916ddb12e6e7b7|ROOTCOMP-d35063c17eb05b7e42a86aec,MECHEXP-0322ba2a01c92da162d1dce5|MECHEXP-1bd89cd7207ef7ceadca1c12|MECHEXP-3a62feaa454d1d50fe51c954|MECHEXP-41e77b39c2e3b039ce94d98d|MECHEXP-4b095e27a7756ac340c4454a|MECHEXP-4f23374ff4f3843649a7232d|MECHEXP-56e81e581935d3dfe67f918b|MECHEXP-5ff54a5127ea2abbe6477486|MECHEXP-8178adac68057a97635901aa|MECHEXP-b09ac36e5104c10be7fb6639|MECHEXP-c6fb1fb500befd69cc8852d2|MECHEXP-def310d2bda6ef4c5ee96bac,"""Glendale"" ""OH"" ""2022"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Glendale"" ""OH"" 2022 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,1298,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd78cce0bd8b31bbd2834a24,EXTTARGET-66504d920e8442bb8dfa7df8,15682,external_search_wave_002_exhaustive_residual,EXTSEARCH-1269da56f9a8184e6b09d865,Port Jervis,NY,undated-source-CBSRD-20260728-c33e4a70fdc5045b30cd,unclear,unclear,staffing_and_headcount,EXTMISS-09b880c4cc6f6c6a7f987b38,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-2941c6f358f48954ca30c637|ROOTCOMP-7731540f8c507e3c2f4d82f2,MECHEXP-0a303551fdaf6a2c59fa77c0|MECHEXP-5719d4990bfb7089f2546d4b|MECHEXP-60b2b9d3cc85caebb9c07911|MECHEXP-89cd45cfe53b183c0898743d|MECHEXP-9f8b518c06d25c1b5f266e58|MECHEXP-b87a275741337744541fb709,"""Port Jervis"" ""NY"" ""undated-source-CBSRD-20260728-c33e4a70fdc5045b30cd"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Port Jervis"" ""NY"" undated-source-CBSRD-20260728-c33e4a70fdc5045b30cd staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2792,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-cd7e1dad7967105797094597,EXTTARGET-d67c4cc048e35c9f9dcccd89,11880,external_search_wave_002_exhaustive_residual,EXTSEARCH-0c90e5b361f5410d0b191dcf,Marion,OH,2020,police,police,payroll_and_earnings,EXTMISS-f764f99add08d5f55f6375a1,"actual wages paid, total earnings, overtime, premiums, retroactive payments",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-3f86c8daa9e5e65fe4cae7de|ROOTCOMP-46aa835efd6f39fc003c1496|ROOTCOMP-84e8e8d6d1700c21d59ffd70,MECHEXP-2a7ca532f61aae8730bdbc2b|MECHEXP-31bbda209521987afff2281a|MECHEXP-39315a5f7e9b2d35171ad76a|MECHEXP-71119f6798672f8ceb6c1975|MECHEXP-929c5e24ca5bc3284d772a92|MECHEXP-9db73410ec88a88c982882aa|MECHEXP-b0d2c065dafb2af194abdbcb|MECHEXP-b0e5934b8fb8c34bdc46b145|MECHEXP-bab55f413cbde8c40d5faade|MECHEXP-be5e9f362016bf331d8dd2cc|MECHEXP-be71efa5a730fb06cfbc2a0f|MECHEXP-c84a460de8fa9a69504f1575|MECHEXP-e161edbe4d73a108c6db2c73,"""Marion"" ""OH"" ""2020"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Marion"" ""OH"" 2020 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2117,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
