candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-3839e73b27f65adf9713,lane_1,TS4-1-f7ec72c3c53f24f3,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0740.pdf,SERB MED Contract PDF (Colerain Township parks/public works) — 2020-2022,Colerain,OH,non_safety_comparator,Parks/Public Works (non-safety comparator unit per query target),AFSCME Ohio Council 8 (exact local not captured from locator alone),"January 1, 2020 through December 31, 2022",2020-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-OH-20260720-0811,"Likely match: Colerain Township, OH (per query-target municipality)",Likely overlaps expected period (explicit 2020-01-01 to 2022-12-31 shown in search snippet),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Colerain OH non_safety_comparator January 1, 2020 through December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead located via hosted SERB assets; snippet indicates AFSCME and Colerain Township parks/public works with the 2020-2022 contractual period.
TS4L-8b41f21259d77beb1c57,lane_1,TS4-1-f7ec72c3c53f24f3,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0971.pdf,SERB MED Contract PDF (Colerain Township Trustees/Union agreement) — 2020-2022 era,Colerain,OH,non_safety_comparator,Unspecified in locator snippet (lead for non-safety comparator triad completion),Unspecified in locator snippet (lead for bargaining unit identification),"Likely spans within January 1, 2020 through December 31, 2022 (exact dates not captured from locator snippet alone)",2020-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-OH-20260720-0811,"Likely match: Colerain Township, OH (per document caption in snippet)",Uncertain overlap: in expected 2020-2022 window but exact term not captured from search snippet alone,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Colerain OH non_safety_comparator January 1, 2020 through December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead from hosted SERB assets for a Colerain Township Trustees/union agreement; use to check whether it is the non-safety counterpart bargaining unit and contains wage schedule/term matching 2020-2022.
TS4L-44ea1e5dd30f2956767f,lane_1,TS4-1-f7ec72c3c53f24f3,https://colerain.org/DocumentCenter/View/2199/2019---IAFF---CBA---EXP-123122,Colerain Township DocumentCenter: IAFF CBA (expiration 12/31/22) — term includes 2020-2022,Colerain,OH,non_safety_comparator,IAFF-covered responders (may be safety-related; included only as triad-completing lead location),IAFF (exact local not captured from locator alone),"January 1, 2020 through December 31, 2022",2020-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-OH-20260720-0811,"Likely match: Colerain Township, OH (document hosted on Colerain Township site)",Likely overlaps expected period (explicit 2020-01-01 to 2022-12-31 stated in search snippet),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Colerain OH non_safety_comparator January 1, 2020 through December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead directly shows the expected 2020-2022 contractual period; included as a potential counterpart location if non-safety triad requires cross-referencing wage terms.
TS4L-bbcaaa2cfbcd30e3a7c1,lane_1,TS4-1-46cc7603f12f40de,https://www.littleelm.gov/DocumentCenter/View/20503/Little-Elm_General,"TOWN OF LITTLE ELM, TX — FY 2024-25 STEP PLAN (General)",Little Elm,TX,non_safety_comparator,General Town employees (non-public-safety wage grades included),,FY 2024-25,2024-10-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-TX-20260720-0096,"Exact municipality match (Little Elm, TX).",Overlaps expected period FY 2024-25 (document labeled FY 2024-25).,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Little Elm TX non_safety_comparator FY 2024-25 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Document locator includes FY 2024-25 STEP PLAN; contains wage/step amounts and position titles under General grading (intended as non-safety counterpart for triad completion).
TS4L-67a8cba493b05bc5df22,lane_1,TS4-1-a1c37f8755d230fc,https://mccmeetingspublic.blob.core.usgovcloudapi.net/beaumntca-meet-9483fbfa6ba84a9f9ebdfdf75c4c0e08/ITEM-Attachment-001-de888439bd904e86b79d48a15c3fb575.pdf,"MEMORANDUM OF UNDERSTANDING (City of Beaumont and Managers/Professional/Technical as Individuals) — Effective January 1, 2022 through June 30, 2026",Beaumont,CA,non_safety_comparator,Managers/Professional/Technical (as individuals),Managers/Professional/Technical as Individuals (City of Beaumont),"Effective January 1, 2022 through June 30, 2026",2022-01-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0405,same_city_match_found_for_City_of_Beaumont,overlaps_2022-01-04_to_2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Beaumont CA non_safety_comparator 2022-01-04 through 2026-06-30 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for the City of Beaumont labor term spanning Jan 2022–Jun 2026; unit label is “Managers/Professional/Technical as Individuals.”
TS4L-7f22732a1970f046bceb,lane_1,TS4-1-a1c37f8755d230fc,https://www.beaumontca.gov/854/MOU,"MOUs | Beaumont, CA - Official Website",Beaumont,CA,non_safety_comparator,Multiple employee groups (page index/landing page),N/A (index page for multiple MOUs),N/A (index page; linked MOUs may cover different periods),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0405,same_city_match_found_for_City_of_Beaumont,index_page_for_sources_expected_to_include_2022-01-04_to_2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Beaumont CA non_safety_comparator 2022-01-04 through 2026-06-30 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Candidate landing page likely enumerating MOUs (including side letters and unit-specific agreements) for the relevant timeframe; use as a locator for the non-safety counterpart.
TS4L-292e82ea070532522c9b,lane_1,TS4-1-a1c37f8755d230fc,https://www.beaumontca.gov/DocumentCenter/View/38673,"SIDE LETTER #1 TO THE2021-2026 MEMORANDUM OF UNDERSTANDING (City of Beaumont) — through June 30, 2026",Beaumont,CA,non_safety_comparator,Side letter (superseding/amending provisions to a 2021–2026 MOU),Side Letter #1 (to 2021–2026 MOU),"Side Letter #1 to a 2021–2026 MOU (explicit “through June 30, 2026”)",,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0405,same_city_match_found_for_City_of_Beaumont,overlaps_2022-01-04_to_2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Beaumont CA non_safety_comparator 2022-01-04 through 2026-06-30 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Amendment/side-letter lead associated with the 2021–2026 MOU term; potentially relevant for non-safety comparator wage/schedule terms within the target window.
TS4L-c2004994fa05a6298a17,lane_1,TS4-1-8a86cabd9afa1f4b,https://cityofgardena.org/memorandums-of-understanding-mous/,Memorandum of Understanding (MOU’s) | City of Gardena,Gardena,CA,non_safety_comparator,Not specified on page (MOU listing hub),"Gardena Police Officers Association (listed with Aug 1, 2019 – Jul 31, 2024 MOU)","August 1, 2019 – July 31, 2024 (duration shown on MOU listing)",2019-08-01,2024-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0385,"Yes (City of Gardena, Gardena CA)",Matches expected period shown on listing,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Gardena CA non_safety_comparator August 1, 2019 – July 31, 2024 (duration dates visible on City of Gardena MOU listing; operative duration clause not yet inspected in PDF) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"MOU listing page that contains the specific MOU duration dates (Aug 1, 2019 – Jul 31, 2024) and links to the document(s)."
TS4L-0c12f7352b6527be9aff,lane_1,TS4-1-8a86cabd9afa1f4b,https://cityofgardena.org/wp-content/uploads/2018/05/GPOA-MOU-2019-2024.pdf,GPOA-MOU-2019-2024.pdf,Gardena,CA,non_safety_comparator,Police (bargaining unit document for officers; exact job classifications not extracted here),Gardena Police Officers Association (GPOA),"August 1, 2019 – July 31, 2024",2019-08-01,2024-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0385,Yes (City of Gardena hosting; Gardena CA),Exact match to expected period,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Gardena CA non_safety_comparator August 1, 2019 – July 31, 2024 (duration dates visible on City of Gardena MOU listing; operative duration clause not yet inspected in PDF) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Primary document link surfaced via the City of Gardena MOU listing for the expected duration dates.
TS4L-f66829934af004ff3a66,lane_1,TS4-1-8a86cabd9afa1f4b,https://cityofgardena.org/wp-content/uploads/2023/06/RESO-NO-6627.pdf,RESO-NO-6627.pdf (includes Side Letter of Agreement with Gardena Police Officers Association),Gardena,CA,non_safety_comparator,Police (side letter to officer MOU; exact classifications not extracted here),Gardena Police Officers Association (GPOA),"August 1, 2019 – July 31, 2024 (references GPOA MOU effective dates within the resolution/side letter package)",2019-08-01,2024-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0385,Yes (City of Gardena resolution/side-letter hosted on city site),References the expected cycle dates tied to the MOU,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Gardena CA non_safety_comparator August 1, 2019 – July 31, 2024 (duration dates visible on City of Gardena MOU listing; operative duration clause not yet inspected in PDF) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Candidate supporting document/side-letter package associated with the Aug 1, 2019 – Jul 31, 2024 GPOA MOU duration shown on the City’s MOU materials."
