absolute_difference,aggressive_tier,caveat,claim_links,computed_percentage,corroboration_status,direction,directional_value_retained,duplicate_representations,formula,magnitude,mechanism,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,reported_percentage,reproduced,result_id,safety_value,semantic_outcome,side,source_basis,source_coordinates,source_count,source_ids,source_record_id,staffing_review_class,staffing_type,state,stored_percentage,strict_eligibility,unique_mechanism_events,unique_municipalities,unique_root_events,unique_sources,unit_type
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,3.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Isle,,,,->,,"["""", """", ""3%""]",GROWTH-3,3.0,True,AGGRES-c12b2689c031d7ee96fc2aad,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-67084e04c711c3f16a97a3a7""}",1,,B4X2500GROWTHSRC-6803c9f950e0d7a4d21d,,,MN,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,30.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Isle,,,,->,,"["""", """", ""30%""]",GROWTH-3,30.0,True,AGGRES-65139d6159c70375589b3e1d,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-13664056988b7f718c8456a3""}",1,,B4X2500GROWTHSRC-d068c70d2762e31e75e5,,,MN,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,3.5,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Osakis,,,,->,,"["""", """", ""3.5%; 4%; 1%""]",GROWTH-3,3.5,True,AGGRES-0e20d67571559e0089f273bc,,uphold_tier_3_directional,police,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-abc31e3197697cf479a442d5""}",1,,B4X2500GROWTHSRC-40dedd102d8dcfeeabfb,,,MN,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,2.6,,source_reported_direction_or_percentage,,COLA_CPI,Marceline,,,,->,,"["""", """", ""$0.58; 2.6%""]",GROWTH-3,2.6,True,AGGRES-a4e428c8c61ca0feaa4245b5,,uphold_tier_3_directional,police,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-cbb6c75ca1dd517808d014d7""}",1,,B4X2500GROWTHSRC-87aac4f221a89a1a6990,,,MO,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,8.0,,source_reported_direction_or_percentage,,COLA_CPI,Beech Mountain,,,,->,,"["""", """", ""8%""]",GROWTH-3,8.0,True,AGGRES-edc6c20547fd604253d6abf4,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-8994ae473c9adab80e23bbd0""}",1,,B4X2500GROWTHSRC-50f0acef789f37cca7fa,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,4.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Beech Mountain,,,,->,,"["""", """", ""4%""]",GROWTH-3,4.0,True,AGGRES-d965c62f42c44e7d57e0d769,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-7850360bea312575ba12fdf0""}",1,,B4X2500GROWTHSRC-d609d657c5ded937c041,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,7.14,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Blowing Rock,,,,->,,"["""", """", ""7.14%""]",GROWTH-3,7.14,True,AGGRES-e182857e805fb082869eb7ef,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-dba4d483c14b366e29824b2c""}",1,,B4X2500GROWTHSRC-0ba8d0ad2bbd2cf383ea,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,3.5,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Blowing Rock,,,,->,,"["""", """", ""3.5%""]",GROWTH-3,3.5,True,AGGRES-36127dce8c2325497cd701e5,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-a12833c9f4953bf5804892a7""}",1,,B4X2500GROWTHSRC-6eb8214fd0d0c5b426fb,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,24.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Jamestown,,,,->,,"["""", """", ""24%""]",GROWTH-3,24.0,True,AGGRES-c560222524679c26605075b4,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-dd33c65ae02865cfacec5ea3""}",1,,B4X2500GROWTHSRC-316b245d1b9377dfc997,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,12.9,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Jamestown,,,,->,,"["""", """", ""12.9%""]",GROWTH-3,12.9,True,AGGRES-2014de12fb665f8d118019af,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-2d4cddbad3d4e1aa637fd11f""}",1,,B4X2500GROWTHSRC-629ec1499902f2977ec9,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,1.6,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Jamestown,,,,->,,"["""", """", ""1.6%""]",GROWTH-3,1.6,True,AGGRES-49f59f7a434800e76a20e18b,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-8b3ae2dec4bc827a9cf3be5a""}",1,,B4X2500GROWTHSRC-bb917c7415a3aa0805b5,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,13.6,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Jamestown,,,,->,,"["""", """", ""13.6%""]",GROWTH-3,13.6,True,AGGRES-ea45001b4ae141acba0ab4f7,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-d4d2ab85d370cefcf70a4301""}",1,,B4X2500GROWTHSRC-d7be07544de3b23e3e84,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,3.99,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Kitty Hawk,,,,->,,"["""", """", ""3.99%""]",GROWTH-3,3.99,True,AGGRES-58561a592be30c03cebd4d4d,,uphold_tier_3_directional,police,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-391215cf523f3b26561397b8""}",1,,B4X2500GROWTHSRC-2786fc7dcdbde6f70f63,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,10.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Kitty Hawk,,,,->,,"["""", """", ""10%""]",GROWTH-3,10.0,True,AGGRES-b510112ee18810e7f61f4a73,,uphold_tier_3_directional,police,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-7c8cccb6bbfe18063d057e11""}",1,,B4X2500GROWTHSRC-6ad444f7eb5d36c90400,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Landis,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-0bbfc167d86c314d9b4733df,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-7f14691b487f6d84a72312d1""}",1,,B4X2500GROWTHSRC-168318bf119fd372c88e,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Landis,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-93518bae0229aea599b3caf2,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-1df9238cd40e455a51bdb70a""}",1,,B4X2500GROWTHSRC-a65d5718535e293fbfc4,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Landis,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-26a64eae502c74bdc579082f,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-f034bc3ab07ec0d6f728759b""}",1,,B4X2500GROWTHSRC-cb0f204b79aacda72349,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,8.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,New London,,,,->,,"["""", """", ""8%""]",GROWTH-3,8.0,True,AGGRES-8bc40e8e307df852b0b823c0,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-8eeb43d389e41266737917d7""}",1,,B4X2500GROWTHSRC-d53509642cbbeef2b57b,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Valdese,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-faa602362afd5703f2fc6d94,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-a32c555598de0e66db09cb91""}",1,,B4X2500GROWTHSRC-12677197c5fda97b2365,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Valdese,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-49021c171f6b50f78f1bb6b3,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-752c9c6ed7da9dd290a57304""}",1,,B4X2500GROWTHSRC-a490ccc3dc010bee2921,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Valdese,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-77e5a5341d4e4f9300dac8e8,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-026bbbeab81b444c931c799a""}",1,,B4X2500GROWTHSRC-ce509f597cda620b888f,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,5.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Whiteville,,,,->,,"["""", """", ""5%""]",GROWTH-3,5.0,True,AGGRES-875762fd260c8964471451ee,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-cd9bd65cf51895c093155997""}",1,,B4X2500GROWTHSRC-a665ce564a635045a20c,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,15.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Yadkinville,,,,->,,"["""", """", ""15%""]",GROWTH-3,15.0,True,AGGRES-59b7e5e11136c948a34c839a,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-3b8a36424f534c35f6d3b692""}",1,,B4X2500GROWTHSRC-1d1c1f33d5aeb3048b78,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,11.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Yadkinville,,,,->,,"["""", """", ""11%""]",GROWTH-3,11.0,True,AGGRES-66e62eeab13baacb22a51b9a,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-c3f6495494029270e91ab99d""}",1,,B4X2500GROWTHSRC-4b402c4d449b9afa4941,,,NC,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,4.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Bertrand,,,,->,,"["""", """", ""4%""]",GROWTH-3,4.0,True,AGGRES-d507095badd1e541db874416,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-676ffa0877728c5b7f267a7a""}",1,,B4X2500GROWTHSRC-8d901a572cbedc0cdeac,,,NE,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,2.0,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Lambertville,,,,->,,"["""", """", ""2%""]",GROWTH-3,2.0,True,AGGRES-ec93f02978ae4f7a93f50333,,uphold_tier_3_directional,police,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-f90533a630395dc3718adb60""}",1,,B4X2500GROWTHSRC-609771a1607b935ab85c,,,NJ,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,2.0,,source_reported_direction_or_percentage,,COLA_CPI,Buchanan,,,,->,,"["""", """", ""2%""]",GROWTH-3,2.0,True,AGGRES-2af389b630eceac59987c379,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-ac049f6d2f0a70a01baf1089""}",1,,B4X2500GROWTHSRC-2362673beee58ce9b51c,,,NY,,source_reported_growth_rate,,,,,growth
,tier_3_directional_or_mechanism_supporting,source-reported directional value; not a reconstructed compatible wage panel,safety_wage_growth,,not_corroborated,positive,0.08,,source_reported_direction_or_percentage,,across_the_board_percentage_raise,Larchmont,,,,->,,"["""", """", ""23%; 0.08%; 0.81%; 0.18%; 0.01%; 1.29%; 0.31%; 4.56%; 9.95%""]",GROWTH-3,0.08,True,AGGRES-f4d3471f7d7e491e75928cb7,,uphold_tier_3_directional,unclear,exact raw source span(s) preserved in canonical documentary growth layer,"{""later_span_id"": """", ""prior_span_id"": """", ""span_id"": ""B4X2500SPAN-20260730-9d48499785865437634ef3f0""}",1,,B4X2500GROWTHSRC-2ffcab046ef4211995ed,,,NY,,source_reported_growth_rate,,,,,growth
