qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,retained_content_hash,pdf_sha256,page_number,bounded_evidence_pointer,mechanism_type,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_failure_reason,span_capture_reason_code,span_candidate_count,span_qa_pass,qa_status,prior_span_capture_status,span_disambiguation_action,span_disambiguation_rule,span_disambiguation_candidate_count,span_disambiguation_top_score,span_disambiguation_score_margin,span_qa_status
lobs_a97baf8a3d3524554ff90d1b,cex_8ea7a77ddd735767fff951c8,doc_1425fa978fc327287944cfa9,sr_bc2a6e02a467586a4d77b887,ttd_601236266ba089d8f45a3f19,aff25258e60059c06bdad01c3f07cfc6477de2b2eedd69d85c4431882b412a0a,aff25258e60059c06bdad01c3f07cfc6477de2b2eedd69d85c4431882b412a0a,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0430_sr_bc2a6e02a467586a4d77b887.pdf#page=11,rank_or_classification_differentiation,classification.,594,609,15,e039e2cfef9e2a3071c576256b3a6edf85de3a6666455cdcdc133970d73668cf,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_c56668d221f9480553b900eb,cex_8ea7a77ddd735767fff951c8,doc_1425fa978fc327287944cfa9,sr_bc2a6e02a467586a4d77b887,ttd_601236266ba089d8f45a3f19,aff25258e60059c06bdad01c3f07cfc6477de2b2eedd69d85c4431882b412a0a,aff25258e60059c06bdad01c3f07cfc6477de2b2eedd69d85c4431882b412a0a,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0430_sr_bc2a6e02a467586a4d77b887.pdf#page=11,certification_or_education_incentive,Certification Pay will not exceed a total of 5%,2630,2677,47,ae0271a19fe5dc8325cb2026f552859cafc6c044d86ad5ced1802a07f73c8b70,span_ambiguous_multiple_candidates,,exact_structured_field:differentiation_logic;candidate_count=4,4,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,4,37,0,navigation_only_span_not_qa_sufficient
lobs_7595b1b3f306336fdbb3fad3,cex_7668baa0999dbe631fb682c9,doc_35d20aa9fac4c5f3aebd55a6,sr_6c7f8e55645600b7b8f9d7a1,ttd_f004c30ae3d7f3850760df3b,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=10,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_bd5de436c0ee8721ed5b4ce1,cex_7668baa0999dbe631fb682c9,doc_35d20aa9fac4c5f3aebd55a6,sr_6c7f8e55645600b7b8f9d7a1,ttd_f004c30ae3d7f3850760df3b,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=10,collective_bargaining_agreement_terms,"employee’s normal work shift, compensation for overtime shall be calculated in",2272,2350,78,529b00fe9f3457f5b42c629e90477ff142e88b711d6eaac157173b04f582d582,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_7ab567e13e301bd18f46a3cb,cex_7668baa0999dbe631fb682c9,doc_35d20aa9fac4c5f3aebd55a6,sr_6c7f8e55645600b7b8f9d7a1,ttd_f004c30ae3d7f3850760df3b,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=10,collective_bargaining_agreement_terms,"employee’s normal work shift, compensation for overtime shall be calculated in",2272,2350,78,529b00fe9f3457f5b42c629e90477ff142e88b711d6eaac157173b04f582d582,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_a275e0499ffa69941ded727b,cex_7668baa0999dbe631fb682c9,doc_35d20aa9fac4c5f3aebd55a6,sr_6c7f8e55645600b7b8f9d7a1,ttd_f004c30ae3d7f3850760df3b,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=10,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_a318f21646f52aab824b8500,cex_7668baa0999dbe631fb682c9,doc_35d20aa9fac4c5f3aebd55a6,sr_6c7f8e55645600b7b8f9d7a1,ttd_f004c30ae3d7f3850760df3b,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=11,collective_bargaining_agreement_terms,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_caa2402b7c7f7e565bd88e2f,cex_fb9bd6b64c0ce2ed4a3d933f,doc_ac6b2f47b7fe6733ab5a91dd,sr_643d9be575ad4573f2c48745,ttd_f49c5d7229f78a531b218455,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf#page=13,implementation_or_effective_date_logic,"Effective February 6, 2016, employees in the classifications of Street Maintenance Worker",2956,3045,89,800deaf180a873c3a705dcec81073ec7254678802add35ddb94753319f3c42b0,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_4e525e414c194dd35275c5f1,cex_fb9bd6b64c0ce2ed4a3d933f,doc_ac6b2f47b7fe6733ab5a91dd,sr_643d9be575ad4573f2c48745,ttd_f49c5d7229f78a531b218455,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf#page=14,certification_or_education_incentive,the required USA Locator certification will be compensated at a rate of one percent (1%),485,573,88,b8a70958bba81e8b0b57f0fbfad9e9c689a981b78ff928af643518c71607c127,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,15,15,span_exact_unique_verified
lobs_e26706861b1ea7968684c7d3,cex_fb9bd6b64c0ce2ed4a3d933f,doc_ac6b2f47b7fe6733ab5a91dd,sr_643d9be575ad4573f2c48745,ttd_f49c5d7229f78a531b218455,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf#page=14,certification_or_education_incentive,CERTIFICATION PAY,1505,1522,17,e7d25ba6fa9a14b2ddbe2f752a76c4db9c9194dc447a573f465f0eaf115d964b,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_e60554fd01323af3211f0cab,cex_fb9bd6b64c0ce2ed4a3d933f,doc_ac6b2f47b7fe6733ab5a91dd,sr_643d9be575ad4573f2c48745,ttd_f49c5d7229f78a531b218455,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf#page=14,certification_or_education_incentive,CERTIFICATION PAY,1505,1522,17,e7d25ba6fa9a14b2ddbe2f752a76c4db9c9194dc447a573f465f0eaf115d964b,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_dc3e4751cef3e970f04b7f96,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,sr_61c3f970b8595086cc44ddf4,ttd_1ca6cee99f7a9763c7d4a4f3,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf#page=5,collective_bargaining_agreement_terms,assigned to the classification listed in Appendix “G”,1322,1375,53,f530600af540f6ecfe499b3b9fa832b16a5e7440b7fb4c7e50618e856e8087bf,exact_verified,,exact_structured_field:eligibility_rule,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_b3ee2db3f3a0aabb224d611b,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,sr_61c3f970b8595086cc44ddf4,ttd_1ca6cee99f7a9763c7d4a4f3,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf#page=5,comparability_or_market_study,classification listed below will be increased by the percentage Labor Market Adjustment listed,322,416,94,9aad95af7697a79fde0e1a8be2dcbec62c56111140c363d94c1bfcd36b8d21e6,exact_verified,,exact_structured_field_unique_context,3,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,3,42,10,span_exact_unique_verified
lobs_bb580cc8f6ed01dcb4c94361,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,sr_61c3f970b8595086cc44ddf4,ttd_1ca6cee99f7a9763c7d4a4f3,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf#page=6,implementation_or_effective_date_logic,"Effective the first full pay period in January 2027, all employees",1665,1731,66,83336767e7599d1bea83aa947303bb27693ebb983346ff54bdb39235576df0aa,exact_verified,,exact_structured_field_unique_context,2,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,2,40,23,span_exact_unique_verified
lobs_f4d14c722cfade7fd4c6ad82,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,sr_61c3f970b8595086cc44ddf4,ttd_1ca6cee99f7a9763c7d4a4f3,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf#page=6,wage_reopener_or_future_negotiation,"accuracy of the Total Compensation Survey no later than October 24, 2025",1232,1304,72,d64b67fbb73e6bf02f08fa5fc4805ef6ce420bbc18fc1ab97f7d13d0dc6c8c24,exact_verified,,exact_structured_field_unique_context,3,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,3,39,4,span_exact_unique_verified
lobs_257ab7918274831ff643e8a9,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,sr_61c3f970b8595086cc44ddf4,ttd_1ca6cee99f7a9763c7d4a4f3,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf#page=6,comparability_or_market_study,a base salary increase for each classification by the percentage it falls below the market total,1329,1425,96,8ad403293157aa3916657bdcef4e8ed1ee89624bbe64d4e66b3febc8aa5aad0b,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_unavailable_or_unverified,resolved_to_exact_verified,exact_token_segment_unique_context,1,34,34,span_exact_unique_verified
lobs_f0d9ae9c217ee556d2bdcb6e,cex_cb83b81ccf52fc3fd1a7b937,doc_35e2351800ba6a96c3a4433f,sr_c8f6017675a0a756d857a56f,ttd_721acede02d236ef389f8987,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0243_sr_c8f6017675a0a756d857a56f.pdf#page=46,implementation_or_effective_date_logic,The incumbents shall receive the 15 percent of base pay of additional,944,1013,69,b3a6ab481b3e7305b8a29019a6822708da7c4b2e55a7d1eec3228d1e12e1b6a3,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_8374ff1adf185423acca3f84,cex_cb83b81ccf52fc3fd1a7b937,doc_35e2351800ba6a96c3a4433f,sr_c8f6017675a0a756d857a56f,ttd_721acede02d236ef389f8987,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0243_sr_c8f6017675a0a756d857a56f.pdf#page=46,collective_bargaining_agreement_terms,This 5 percent shall be added to base salary and become compensation,181,249,68,01310acc551c0e589fb00847e5bcccf1b620cecd54be4f1d152eb99b6ba06988,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_8bed7fe526d64fc6765696b9,cex_cb83b81ccf52fc3fd1a7b937,doc_35e2351800ba6a96c3a4433f,sr_c8f6017675a0a756d857a56f,ttd_721acede02d236ef389f8987,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0243_sr_c8f6017675a0a756d857a56f.pdf#page=46,implementation_or_effective_date_logic,The incumbents shall receive the 15 percent of base pay of additional,944,1013,69,b3a6ab481b3e7305b8a29019a6822708da7c4b2e55a7d1eec3228d1e12e1b6a3,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_d63002e6c3cd0d25c08242e0,cex_cb83b81ccf52fc3fd1a7b937,doc_35e2351800ba6a96c3a4433f,sr_c8f6017675a0a756d857a56f,ttd_721acede02d236ef389f8987,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,079414ba4feb629dd05dd791a17f73e2e7b9d84eeb6f1a61805113a2d09c423a,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0243_sr_c8f6017675a0a756d857a56f.pdf#page=46,certification_or_education_incentive,Certification in lieu of the State registration shall be eligible to receive the,2167,2247,80,95060e8d83527da26725e2ccad37df40998f7b9bab27fd52c7c185ef42a8ad51,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_ec0a6fa26b3af4d5fa17b883,cex_79d1f5614879d876462c1761,doc_5abbdf019655029d352486d0,sr_a41a05e8a7b88789f3ea81dd,ttd_bc1c040a7e357b828eaff24f,583de3030d56ade725ce015e8c9567450f299050a0646f2192b32fa6eb32e052,583de3030d56ade725ce015e8c9567450f299050a0646f2192b32fa6eb32e052,31,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0190_sr_a41a05e8a7b88789f3ea81dd.pdf#page=31,implementation_or_effective_date_logic,All employees shall begin accruing vacation effective the first day of employment.,1456,1538,82,8024ccd66ef817843475982493063c36ebedcad16a6281ee8ffc4270f6c6417a,exact_verified,,exact_token_segment_unique_context,2,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,2,19,6,span_exact_unique_verified
lobs_cacdfbe9e5d90e9f8a0cd8cc,cex_40b4fe14209386021aa54425,doc_bbb036a74e0745f1a374215f,sr_b44125bab9e9a1591ac39b0e,ttd_02c2c0342683660f6f7f49b2,864c259931e78a67c71092c146150756c7db82e5b497cdd8fbd28c2d5370178f,864c259931e78a67c71092c146150756c7db82e5b497cdd8fbd28c2d5370178f,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0180_sr_b44125bab9e9a1591ac39b0e.pdf#page=1,implementation_or_effective_date_logic,"The FY23 Salary Schedule, effective Oct 8, 2022 attached",603,659,56,bf83a6d423ad4c96cf5541950739079126ebaf51b8d06c2b28e33f8423010542,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_f35e14087adbf4b8278bc5bd,cex_a4743072a2d9345b37f35404,doc_0264a120be1bb93d010753a7,sr_0f62a79d5fc397e785fb8026,ttd_8af4bebcbbcc2b99eae8b9b4,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,implementation_or_effective_date_logic,additional 3.0% wage increase,1203,1232,29,5c744c233971fdc7eb12864ea06dc9c3469fdeda870622917ff70813b78dd65f,exact_verified,,exact_structured_field:implementation_rule,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_00dcd4d701faa49826d0585f,cex_a4743072a2d9345b37f35404,doc_0264a120be1bb93d010753a7,sr_0f62a79d5fc397e785fb8026,ttd_8af4bebcbbcc2b99eae8b9b4,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=21,implementation_or_effective_date_logic,"Effective the first full pay period following April 1, 2022 members shall receive",9,90,81,4fa9f3d50263fb25eb3ee97fb2bd08eaf6c29c545621e443c4127eca10fa6c9c,exact_verified,,exact_structured_field_unique_context,4,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,4,40,7,span_exact_unique_verified
lobs_2c61d48fabd207ac0fde9ebd,cex_a4743072a2d9345b37f35404,doc_0264a120be1bb93d010753a7,sr_0f62a79d5fc397e785fb8026,ttd_8af4bebcbbcc2b99eae8b9b4,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=21,implementation_or_effective_date_logic,"Effective the first full pay period following July 1, 2023 members shall receive",619,699,80,45559d66d8fb732ccd25ef3c35cdc682c7b32222ab59ae24a7399738b1fc7aa8,exact_verified,,exact_structured_field_unique_context,4,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,4,40,7,span_exact_unique_verified
