cross_side_routing_id,match_id,original_missing_cross_side_flag,cleaned_analysis_use_primary_category,final_blocker_resolution,cross_side_route,source_locator_lineage
BRMCROSSROUTE-85356c6fccb161269ac1ad7c,BRMMATCH-20260803-183d2b1069e64a3faa038f25,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03013-02\"", \""final\"": \""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/12/06/25/120625468761073100797522996258179273878\"", \""original\"": \""https://ecommons.cornell.edu/bitstreams/c1506b22-fec8-4a58-aada-ecabb31511ca/download\"", \""scout_target_id\"": \""BRM5-20260731-03013\""}""]"
BRMCROSSROUTE-fc08bd0520027a93ef973857,BRMMATCH-20260803-183d6084aa2e21ea7c0334c1,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02449-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1165.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1165.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02449\""}""]"
BRMCROSSROUTE-5c8af75d9e0eee49df80050a,BRMMATCH-20260803-183e3a524750f4cc61c7c100,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03859-03\"", \""final\"": \""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf\"", \""original\"": \""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03859\""}""]"
BRMCROSSROUTE-07601f065d69406b414a2f8c,BRMMATCH-20260803-183ee1092d2250bb127dd48e,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03719-02\"", \""final\"": \""https://tatumtexas.com/uploads/cms/nav-31-680be5007e537.pdf\"", \""original\"": \""https://tatumtexas.com/uploads/cms/nav-31-680be5007e537.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03719\""}""]"
BRMCROSSROUTE-2e59f40e8cd52dbe9ce473d4,BRMMATCH-20260803-18414d1cdd7c1c46c3825379,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03825-01\"", \""final\"": \""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf\"", \""original\"": \""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03825\""}""]"
BRMCROSSROUTE-258fa4963a51bfac5e0abfdc,BRMMATCH-20260803-18443c8f1ebf2b8cda00c706,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02587-03\"", \""final\"": \""https://cityofplankinton.com/minutes060225.pdf\"", \""original\"": \""https://cityofplankinton.com/minutes060225.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02587\""}""]"
BRMCROSSROUTE-5f4f31ea2fc56683995a0ef0,BRMMATCH-20260803-1850426eea974cd55e130919,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05271-02\"", \""final\"": \""https://medfordminnesota.com/files/5716/1375/0102/Minutes_2020.pdf\"", \""original\"": \""https://www.medfordminnesota.com/index.php/download_file/1355/154/\"", \""scout_target_id\"": \""BRM5-20260731-05271\""}""]"
BRMCROSSROUTE-3fd280537a13599b05e2c68f,BRMMATCH-20260803-185287c4ff2a64a0a0ecce3a,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00059-01\"", \""final\"": \""https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf\"", \""original\"": \""https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf\"", \""scout_target_id\"": \""BRM5-20260731-00059\""}""]"
BRMCROSSROUTE-7833195a07dd502292c6e30e,BRMMATCH-20260803-1855c6db82bd3e9504bd4645,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07479-03\"", \""final\"": \""https://wolfecitytx.org/wp-content/uploads/2022/08/April-11-2022-Regular-Session-Minutes.pdf\"", \""original\"": \""https://wolfecitytx.org/wp-content/uploads/2022/08/April-11-2022-Regular-Session-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07479\""}""]"
BRMCROSSROUTE-54299b51ba323727915e21ee,BRMMATCH-20260803-18570e6d23cb8d13079e8e65,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02274-02\"", \""final\"": \""https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/IAFF-PDF.pdf\"", \""original\"": \""https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/IAFF-PDF.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02274\""}""]"
BRMCROSSROUTE-fcbf1bb4540abe26a8f2cc6b,BRMMATCH-20260803-1857590762bf718215fd41ad,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13660-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1190.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1190.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13660\""}""]"
BRMCROSSROUTE-9d1829a062245a1c604d109c,BRMMATCH-20260803-185ff972d25f054ce4521ced,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07891-01\"", \""final\"": \""https://princeville.org/wp-content/uploads/2023/03/Title-2-Administration-and-Personnel.pdf\"", \""original\"": \""https://princeville.org/wp-content/uploads/2023/03/Title-2-Administration-and-Personnel.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07891\""}""]"
BRMCROSSROUTE-76e5f8b15eb5b2f7a1e983a8,BRMMATCH-20260803-1864717e11fb16b69448f870,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18288-01\"", \""final\"": \""https://middlesextownship.org/AgendaCenter/ViewFile/Agenda/_06172026-488\"", \""original\"": \""https://middlesextownship.org/AgendaCenter/ViewFile/Agenda/_06172026-488\"", \""scout_target_id\"": \""BRM5-20260731-18288\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18288-02\"", \""final\"": \""https://middlesextownship.org/AgendaCenter/ViewFile/Agenda/_09182024-365\"", \""original\"": \""https://middlesextownship.org/AgendaCenter/ViewFile/Agenda/_09182024-365\"", \""scout_target_id\"": \""BRM5-20260731-18288\""}""]"
BRMCROSSROUTE-0764f113cc24cc7a9a5ea588,BRMMATCH-20260803-1865b09079f63b2c5f763b0d,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18632-01\"", \""final\"": \""https://cms5.revize.com/revize/cityofmeadowlakes/February%2018%202025%20Agenda%20Packet.pdf\"", \""original\"": \""https://cms5.revize.com/revize/cityofmeadowlakes/February%2018%202025%20Agenda%20Packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18632\""}""]"
BRMCROSSROUTE-9466331b238ab46ad9b5899c,BRMMATCH-20260803-186804f29f0282fce2680a64,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03424-01\"", \""final\"": \""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf\"", \""original\"": \""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03424\""}""]"
BRMCROSSROUTE-956ec7adab36392a98b27076,BRMMATCH-20260803-186a91e4831d373226e7bfd7,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09769-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09769\""}""]"
BRMCROSSROUTE-be0eb89642fad28c3a12a69c,BRMMATCH-20260803-186be10c6d6025c4d78c85fa,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}""]"
BRMCROSSROUTE-ee768d3ac944df6c18a53895,BRMMATCH-20260803-187049e29528f8d168266fac,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02419-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0862.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0862.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02419\""}""]"
BRMCROSSROUTE-3820d3d59878d958da04e1e2,BRMMATCH-20260803-18706bcdb0bddf3a3cac5e88,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06601-02\"", \""final\"": \""https://cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf\"", \""original\"": \""https://www.cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06601\""}""]"
BRMCROSSROUTE-9b5a15eb71e95ae30cddadac,BRMMATCH-20260803-1872d73b8198d83d0d6fe95e,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00500-01\"", \""final\"": \""https://villageofvirgil.net/wp-content/uploads/2023/04/2023-02-28-Code-Expanded2.pdf\"", \""original\"": \""https://villageofvirgil.net/wp-content/uploads/2023/04/2023-02-28-Code-Expanded2.pdf\"", \""scout_target_id\"": \""BRM5-20260731-00500\""}""]"
BRMCROSSROUTE-b7986146518f60c4198190c3,BRMMATCH-20260803-18772502f95ce2dca4df9ff3,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03424-01\"", \""final\"": \""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf\"", \""original\"": \""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03424\""}""]"
BRMCROSSROUTE-1be84c69166a509d780363f6,BRMMATCH-20260803-187dd632eb23675b82ce468f,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14383-01\"", \""final\"": \""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2025/cecil-twp-pf-c-24-32-w.pdf\"", \""original\"": \""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2025/cecil-twp-pf-c-24-32-w.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14383\""}""]"
BRMCROSSROUTE-b36d19b1bc66025f6a2c7218,BRMMATCH-20260803-18823b70bc5d72b6a5cee853,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12267-02\"", \""final\"": \""https://mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf\"", \""original\"": \""https://www.mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf\"", \""scout_target_id\"": \""BRM5-20260731-12267\""}""]"
BRMCROSSROUTE-022ff7148f73f97909de26c2,BRMMATCH-20260803-18834480914d06a0a8c0f60c,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13715-01\"", \""final\"": \""https://storage.googleapis.com/juniper-media-library/25/2023/09/Revised_Canistota_Municipal_Ordinances_Effective_January_27_2016%28.pdf\"", \""original\"": \""https://storage.googleapis.com/juniper-media-library/25/2023/09/Revised_Canistota_Municipal_Ordinances_Effective_January_27_2016%28.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13715\""}""]"
BRMCROSSROUTE-acc4509b2d8879fd71f8d906,BRMMATCH-20260803-18841e9b1480ee60654090d1,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12524-01\"", \""final\"": \""https://cityofavonmn.gov/documents/577/09-11-23.pdf\"", \""original\"": \""https://cityofavonmn.gov/documents/577/09-11-23.pdf\"", \""scout_target_id\"": \""BRM5-20260731-12524\""}""]"
BRMCROSSROUTE-5ddf88b03636b2eec5b65098,BRMMATCH-20260803-1884a6e6dcdccf4f4c492e54,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13875-02\"", \""final\"": \""https://werc.wi.gov/grievance_awards/7921.pdf\"", \""original\"": \""https://werc.wi.gov/grievance_awards/7921.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13875\""}""]"
BRMCROSSROUTE-6428772ceeaf431bf5546172,BRMMATCH-20260803-18898d2471fe7c2468dff2f9,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04935-01\"", \""final\"": \""https://mortontownship.org/wp-content/uploads/2021/04/Policy-Manual-updated-April-13-2021.pdf\"", \""original\"": \""https://mortontownship.org/wp-content/uploads/2021/04/Policy-Manual-updated-April-13-2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04935\""}""]"
BRMCROSSROUTE-da35f86fe0456220d1ad08ef,BRMMATCH-20260803-188fb7e334f3f12087d4dac4,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17912-02\"", \""final\"": \""https://coxsackie.org/wp-content/uploads/2025/02/25organizational-meeting.pdf\"", \""original\"": \""https://coxsackie.org/wp-content/uploads/2025/02/25organizational-meeting.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17912\""}""]"
BRMCROSSROUTE-8fb655ead383f5dde6a8821c,BRMMATCH-20260803-188fedd034dcec2c7c7196b3,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06968-01\"", \""final\"": \""https://forkstownship.org/Archive/ViewFile/Item/88\"", \""original\"": \""https://forkstownship.org/Archive/ViewFile/Item/88\"", \""scout_target_id\"": \""BRM5-20260731-06968\""}""]"
BRMCROSSROUTE-980e9ebce0b02db69d390048,BRMMATCH-20260803-188ff379dd2e769d032bec88,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13479-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2024/24-MED-12-1397.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2024/24-MED-12-1397.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13479\""}""]"
BRMCROSSROUTE-3d01e9aa28dbb89e81ffe6e1,BRMMATCH-20260803-189132d01125c7fdfd2023cd,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14243-01\"", \""final\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""original\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""scout_target_id\"": \""BRM5-20260731-14243\""}""]"
BRMCROSSROUTE-1c594f6da0288ebc08307e18,BRMMATCH-20260803-1892497d32509b7846a237c8,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06184-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-09-0935.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-09-0935.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06184\""}""]"
BRMCROSSROUTE-ef19873e62f35a9e8c0c8cde,BRMMATCH-20260803-189276241ee971f34d42092b,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10663-01\"", \""final\"": \""https://conoytownship.org/wp-content/uploads/2026/01/CONOY-TOWNSHIP-2026-Fee-schedule.pdf\"", \""original\"": \""https://conoytownship.org/wp-content/uploads/2026/01/CONOY-TOWNSHIP-2026-Fee-schedule.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10663\""}""]"
BRMCROSSROUTE-9e0afdb7c795f2677c568517,BRMMATCH-20260803-189304bbdc87b88bbdbf1fae,true,period_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1502.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1502.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0943.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0943.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}""]"
BRMCROSSROUTE-67d8cc75e6592862d9a856a0,BRMMATCH-20260803-1893aba47a30425a94a28c0c,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15113-01\"", \""final\"": \""https://cdn.townweb.com/cityofbunkerhillil.org/wp-content/uploads/2024/11/Bunker-Hill-City-Code-Chapter-06-Employee-Personnel-Code.pdf\"", \""original\"": \""https://cdn.townweb.com/cityofbunkerhillil.org/wp-content/uploads/2024/11/Bunker-Hill-City-Code-Chapter-06-Employee-Personnel-Code.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15113\""}""]"
BRMCROSSROUTE-ca6a6091ea6d1a643c1fde90,BRMMATCH-20260803-18945a2497f5689707401541,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14051-01\"", \""final\"": \""https://werc.wi.gov/decisions/39974-A.pdf\"", \""original\"": \""https://werc.wi.gov/decisions/39974-A.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14051\""}""]"
BRMCROSSROUTE-e4289a86033e84133fa09525,BRMMATCH-20260803-18959cd704acdd1e614df48b,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16171-01\"", \""final\"": \""https://pewamo.gov/wp-content/uploads/2021/08/March-2020-Minutes.pdf\"", \""original\"": \""https://pewamo.gov/wp-content/uploads/2021/08/March-2020-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-16171\""}""]"
BRMCROSSROUTE-6574a0906a1cdc9a24e860ba,BRMMATCH-20260803-189f43df9b2ebe8b69ea673b,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07143-01\"", \""final\"": \""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54\"", \""original\"": \""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54\"", \""scout_target_id\"": \""BRM5-20260731-07143\""}""]"
